Store,Format,City,State,Rx Freq,July DEA,August DEA,September DEA,Service Provider,Phone Number
6173,SUP,Robertsdale,AL,180,   ,    ,   ,CHES,844-367-5240
7280,SUP,Cullman,AL,180,   ,    ,   ,CHES,844-367-5240
4724,SAMS,Hoover,AL,90,25,    ,   ,CHES,844-367-5240
8247,SAMS,Homewood,AL,90,25,    ,   ,CHES,844-367-5240
6435,SAMS,Tuscaloosa,AL,90,   ,    ,5,CHES,844-367-5240
4817,SAMS,Birmingham,AL,90,   ,29,   ,CHES,844-367-5240
8102,SAMS,Mobile,AL,90,   ,22,   ,CHES,844-367-5240
8106,SAMS,Montgomery,AL,90,   ,22,   ,CHES,844-367-5240
4990,SAMS,Daphne,AL,90,   ,29,   ,CHES,844-367-5240
4989,SAMS,Auburn,AL,90,   ,8,   ,CHES,844-367-5240
4836,SAMS,Oxford,AL,90,   ,8,   ,CHES,844-367-5240
2500,WNM,Tuscaloosa,AL,90,   ,29,   ,CHES,844-367-5240
4749,SAMS,Conway,AR,90,   ,    ,12,CHES,844-367-5240
4825,SAMS,Hot Springs,AR,90,   ,22,   ,CHES,844-367-5240
4969,SAMS,Bentonville,AR,90,   ,    ,19,CHES,844-367-5240
6377,SAMS,Jonesboro,AR,90,   ,    ,12,CHES,844-367-5240
8104,SAMS,Little Rock,AR,90,   ,22,   ,CHES,844-367-5240
8134,SAMS,FORT SMITH,AR,90,   ,15,   ,CHES,844-367-5240
8209,SAMS,Fayetteville,AR,90,   ,22,   ,CHES,844-367-5240
8266,SAMS,NORTH LITTLE ROCK,AR,90,   ,    ,12,CHES,844-367-5240
4808,SAMS,Springdale,AR,90,   ,    ,19,CHES,844-367-5240
209,WM,Ozark,AR,180,   ,    ,   ,CHES,844-367-5240
230,WM,Paris,AR,180,   ,    ,   ,CHES,844-367-5240
289,WM,Mcgehee,AR,180,   ,    ,   ,CHES,844-367-5240
339,WM,Fordyce,AR,180,   ,    ,   ,CHES,844-367-5240
2431,WNM,Searcy,AR,90,   ,    ,19,CHES,844-367-5240
2686,WNM,Bentonville,AR,90,   ,    ,19,CHES,844-367-5240
2741,WNM,Bentonville,AR,90,   ,    ,5,CHES,844-367-5240
2742,WNM,Springdale,AR,90,25,    ,   ,CHES,844-367-5240
2743,WNM,Sherwood,AR,90,   ,29,   ,CHES,844-367-5240
2744,WNM,Fort Smith,AR,90,   ,15,   ,CHES,844-367-5240
2745,WNM,Fayetteville,AR,90,   ,22,   ,CHES,844-367-5240
3164,WNM,Bentonville,AR,180,   ,    ,   ,CHES,844-367-5240
3168,WNM,Conway,AR,90,   ,15,   ,CHES,844-367-5240
3479,WNM,Rogers,AR,90,   ,    ,5,CHES,844-367-5240
3654,WNM,Rogers,AR,90,   ,    ,5,CHES,844-367-5240
4128,WNM,Russellville,AR,90,   ,15,   ,CHES,844-367-5240
4375,WNM,Springdale,AR,90,25,    ,   ,CHES,844-367-5240
4376,WNM,Bentonville,AR,90,   ,    ,19,CHES,844-367-5240
4516,WNM,Fayetteville,AR,90,   ,    ,19,CHES,844-367-5240
4579,WNM,Fort Smith,AR,90,   ,22,   ,CHES,844-367-5240
4686,WNM,Bentonville,AR,90,   ,    ,19,CHES,844-367-5240
5737,WNM,Fayetteville,AR,90,   ,22,   ,CHES,844-367-5240
5738,WNM,Springdale,AR,90,   ,8,   ,CHES,844-367-5240
5780,WNM,Paragould,AR,90,   ,15,   ,CHES,844-367-5240
5789,WNM,Hot Springs,AR,90,11,    ,   ,CHES,844-367-5240
5790,WNM,Hot Springs,AR,90,   ,    ,5,CHES,844-367-5240
5837,WNM,Rogers,AR,90,11,    ,   ,CHES,844-367-5240
6876,WNM,Jonesboro,AR,90,   ,    ,12,CHES,844-367-5240
6943,WNM,Jonesboro,AR,90,   ,    ,12,CHES,844-367-5240
6953,WNM,CENTERTON,AR,90,   ,    ,5,CHES,844-367-5240
6960,WNM,Siloam Springs,AR,90,   ,22,   ,CHES,844-367-5240
6971,WNM,Pea Ridge,AR,90,   ,    ,19,CHES,844-367-5240
6975,WNM,Cabot,AR,90,   ,29,   ,CHES,844-367-5240
7242,WNM,Farmington,AR,90,   ,22,   ,CHES,844-367-5240
7317,WNM,Greenbrier,AR,90,   ,    ,5,CHES,844-367-5240
2997,WM,Fayetteville,AR,90,   ,22,   ,CHES,844-367-5240
1,SUP,Rogers,AR,180,   ,    ,   ,CHES,844-367-5240
100,SUP,Bentonville,AR,180,   ,    ,   ,CHES,844-367-5240
102,SUP,Stuttgart,AR,180,   ,    ,   ,CHES,844-367-5240
1065,SUP,Hope,AR,180,   ,    ,   ,CHES,844-367-5240
11,SUP,Mountain Home,AR,180,   ,    ,   ,CHES,844-367-5240
1105,SUP,North Little Rock,AR,180,   ,    ,   ,CHES,844-367-5240
1114,SUP,Mountain View,AR,180,   ,    ,   ,CHES,844-367-5240
1147,SUP,Flippin,AR,180,   ,    ,   ,CHES,844-367-5240
119,SUP,Batesville,AR,180,   ,    ,   ,CHES,844-367-5240
124,SUP,Little Rock,AR,180,   ,    ,   ,CHES,844-367-5240
125,SUP,Fort Smith,AR,180,   ,    ,   ,CHES,844-367-5240
126,SUP,Little Rock,AR,180,   ,    ,   ,CHES,844-367-5240
127,SUP,Malvern,AR,180,   ,    ,   ,CHES,844-367-5240
128,SUP,Jonesboro,AR,180,   ,    ,   ,CHES,844-367-5240
133,SUP,Ashdown,AR,180,   ,    ,   ,CHES,844-367-5240
141,SUP,Fort Smith,AR,180,   ,    ,   ,CHES,844-367-5240
144,SUP,Fayetteville,AR,180,   ,    ,   ,CHES,844-367-5240
157,SUP,Searcy,AR,180,   ,    ,   ,CHES,844-367-5240
16,SUP,Van Buren,AR,180,   ,    ,   ,CHES,844-367-5240
167,SUP,Crossett,AR,180,   ,    ,   ,CHES,844-367-5240
169,SUP,Lonoke,AR,90,   ,    ,12,CHES,844-367-5240
171,SUP,Camden,AR,180,   ,    ,   ,CHES,844-367-5240
18,SUP,Newport,AR,180,   ,    ,   ,CHES,844-367-5240
2,SUP,Harrison,AR,180,   ,    ,   ,CHES,844-367-5240
229,SUP,Trumann,AR,180,   ,    ,   ,CHES,844-367-5240
24,SUP,Jacksonville,AR,180,   ,    ,   ,CHES,844-367-5240
2575,SUP,Conway,AR,180,   ,    ,   ,CHES,844-367-5240
2587,SUP,Cabot,AR,180,   ,    ,   ,CHES,844-367-5240
261,SUP,Hot Springs,AR,180,   ,    ,   ,CHES,844-367-5240
279,SUP,De Queen,AR,180,   ,    ,   ,CHES,844-367-5240
281,SUP,Heber Springs,AR,180,   ,    ,   ,CHES,844-367-5240
296,SUP,Dardanelle,AR,180,   ,    ,   ,CHES,844-367-5240
318,SUP,Arkadelphia,AR,180,   ,    ,   ,CHES,844-367-5240
3230,SUP,Bryant,AR,180,   ,    ,   ,CHES,844-367-5240
3231,SUP,Greenwood,AR,180,   ,    ,   ,CHES,844-367-5240
33,SUP,Nashville,AR,180,   ,    ,   ,CHES,844-367-5240
3331,SUP,Pine Bluff,AR,180,   ,    ,   ,CHES,844-367-5240
336,SUP,Sheridan,AR,180,   ,    ,   ,CHES,844-367-5240
348,SUP,Monticello,AR,180,   ,    ,   ,CHES,844-367-5240
358,SUP,Alma,AR,180,   ,    ,   ,CHES,844-367-5240
359,SUP,Fayetteville,AR,180,   ,    ,   ,CHES,844-367-5240
36,SUP,Paragould,AR,180,   ,    ,   ,CHES,844-367-5240
373,SUP,Huntsville,AR,180,   ,    ,   ,CHES,844-367-5240
388,SUP,Fort Smith,AR,180,   ,    ,   ,CHES,844-367-5240
4,SUP,Siloam Springs,AR,180,   ,    ,   ,CHES,844-367-5240
4108,SUP,Springdale,AR,180,   ,    ,   ,CHES,844-367-5240
4168,SUP,Beebe,AR,180,   ,    ,   ,CHES,844-367-5240
4460,SUP,North Little Rock,AR,180,   ,    ,   ,CHES,844-367-5240
45,SUP,Jonesboro,AR,180,   ,    ,   ,CHES,844-367-5240
468,SUP,Texarkana,AR,180,   ,    ,   ,CHES,844-367-5240
5,SUP,Conway,AR,180,   ,    ,   ,CHES,844-367-5240
52,SUP,Hot Springs,AR,180,   ,    ,   ,CHES,844-367-5240
5244,SUP,Little Rock,AR,180,   ,    ,   ,CHES,844-367-5240
5260,SUP,Rogers,AR,180,   ,    ,   ,CHES,844-367-5240
530,SUP,El Dorado,AR,180,   ,    ,   ,CHES,844-367-5240
54,SUP,Springdale,AR,180,   ,    ,   ,CHES,844-367-5240
5433,SUP,Hot Springs Village,AR,180,   ,    ,   ,CHES,844-367-5240
55,SUP,Booneville,AR,180,   ,    ,   ,CHES,844-367-5240
5706,SUP,Little Rock,AR,180,   ,    ,   ,CHES,844-367-5240
58,SUP,Russellville,AR,180,   ,    ,   ,CHES,844-367-5240
62,SUP,Blytheville,AR,180,   ,    ,   ,CHES,844-367-5240
66,SUP,Clarksville,AR,180,   ,    ,   ,CHES,844-367-5240
67,SUP,Mena,AR,180,   ,    ,   ,CHES,844-367-5240
68,SUP,Wynne,AR,180,   ,    ,   ,CHES,844-367-5240
7,SUP,Sherwood,AR,180,   ,    ,   ,CHES,844-367-5240
71,SUP,Pocahontas,AR,180,   ,    ,   ,CHES,844-367-5240
714,SUP,West Helena,AR,180,   ,    ,   ,CHES,844-367-5240
74,SUP,Osceola,AR,180,   ,    ,   ,CHES,844-367-5240
76,SUP,Berryville,AR,180,   ,    ,   ,CHES,844-367-5240
788,SUP,Clinton,AR,180,   ,    ,   ,CHES,844-367-5240
8,SUP,Morrilton,AR,180,   ,    ,   ,CHES,844-367-5240
83,SUP,Magnolia,AR,180,   ,    ,   ,CHES,844-367-5240
85,SUP,Benton,AR,180,   ,    ,   ,CHES,844-367-5240
91,SUP,Forrest City,AR,180,   ,    ,   ,CHES,844-367-5240
57,WM,Walnut Ridge,AR,180,   ,    ,   ,CHES,844-367-5240
4654,WNM,Marion,AR,90,   ,15,   ,CHES,844-367-5240
160,SUP,Ash Flat,AR,180,   ,    ,   ,CHES,844-367-5240
70,SUP,West Memphis,AR,180,   ,    ,   ,CHES,844-367-5240
2203,WM,Bentonville,AR,180,   ,    ,   ,CHES,844-367-5240
3,WSC,Commerce,GA,180,   ,    ,   ,CHES,844-367-5240
10,WSC,Tahlequah,OK,180,   ,    ,   ,CHES,844-367-5240
12,WSC,Claremore,OK,180,   ,    ,   ,CHES,844-367-5240
22,WSC,Pryor,OK,180,   ,    ,   ,CHES,844-367-5240
23,WSC,Ruston,LA,180,   ,    ,   ,CHES,844-367-5240
28,WSC,Miami,OK,180,   ,    ,   ,CHES,844-367-5240
31,WSC,Poteau,OK,180,   ,    ,   ,CHES,844-367-5240
38,WSC,Idabel,OK,90,   ,1,   ,CHES,844-367-5240
41,WSC,Bartlesville,OK,180,   ,    ,   ,CHES,844-367-5240
47,WSC,Sallisaw,OK,180,   ,    ,   ,CHES,844-367-5240
49,WSC,Hugo,OK,180,   ,    ,   ,CHES,844-367-5240
50,WSC,Vinita,OK,180,   ,    ,   ,CHES,844-367-5240
63,WSC,Wagoner,OK,180,   ,    ,   ,CHES,844-367-5240
73,WSC,Sapulpa,OK,180,   ,    ,   ,CHES,844-367-5240
75,WSC,Pineville,LA,180,   ,    ,   ,CHES,844-367-5240
77,WSC,Taylor,TX,180,18,    ,   ,CHES,844-367-5240
81,WSC,Stilwell,OK,180,   ,    ,   ,CHES,844-367-5240
87,WSC,Minden,LA,180,   ,    ,   ,CHES,844-367-5240
90,WSC,Grove,OK,180,   ,    ,   ,CHES,844-367-5240
98,WSC,Bastrop,LA,180,   ,    ,   ,CHES,844-367-5240
103,WSC,Shawnee,OK,180,   ,    ,   ,CHES,844-367-5240
105,WSC,Corinth,MS,180,25,    ,   ,CHES,844-367-5240
108,WSC,Guthrie,OK,180,   ,    ,   ,CHES,844-367-5240
110,WSC,Winter Garden,FL,180,11,    ,   ,CHES,844-367-5240
112,WSC,Starkville,MS,180,18,    ,   ,CHES,844-367-5240
113,WSC,Chickasha,OK,180,   ,    ,   ,CHES,844-367-5240
114,WSC,Booneville,MS,180,25,    ,   ,CHES,844-367-5240
115,WSC,West Point,MS,180,18,    ,   ,CHES,844-367-5240
116,WSC,Vivian,LA,90,   ,1,   ,CHES,844-367-5240
117,WSC,Broken Bow,OK,180,   ,    ,   ,CHES,844-367-5240
118,WSC,Amory,MS,180,18,    ,   ,CHES,844-367-5240
121,WSC,Okmulgee,OK,90,   ,15,   ,CHES,844-367-5240
123,WSC,Seminole,OK,90,18,    ,   ,CHES,844-367-5240
129,WSC,Ardmore,OK,180,   ,    ,   ,CHES,844-367-5240
130,WSC,Muskogee,OK,180,   ,    ,   ,CHES,844-367-5240
131,WSC,Mount Pleasant,TX,180,   ,1,   ,CHES,844-367-5240
132,WSC,Kingfisher,OK,180,   ,    ,   ,CHES,844-367-5240
134,WSC,Elk City,OK,180,   ,    ,   ,CHES,844-367-5240
136,WSC,Blackwell,OK,90,   ,29,   ,CHES,844-367-5240
137,WSC,Stillwater,OK,180,   ,    ,   ,CHES,844-367-5240
139,WSC,Purcell,OK,180,   ,    ,   ,CHES,844-367-5240
140,WSC,Lufkin,TX,180,25,    ,   ,CHES,844-367-5240
146,WSC,Gilmer,TX,180,18,    ,   ,CHES,844-367-5240
147,WSC,Denison,TX,180,25,    ,   ,CHES,844-367-5240
148,WSC,Paris,TX,180,   ,1,   ,CHES,844-367-5240
149,WSC,Jonesboro,LA,180,   ,    ,   ,CHES,844-367-5240
150,WSC,Woodward,OK,180,   ,    ,   ,CHES,844-367-5240
151,WSC,McAlester,OK,180,   ,    ,   ,CHES,844-367-5240
153,WSC,New Albany,MS,180,11,    ,   ,CHES,844-367-5240
154,WSC,Abingdon,VA,180,   ,    ,   ,CHES,844-367-5240
155,WSC,Senatobia,MS,180,25,    ,   ,CHES,844-367-5240
158,WSC,Bonham,TX,180,25,    ,   ,CHES,844-367-5240
162,WSC,Anadarko,OK,90,   ,    ,5,CHES,844-367-5240
163,WSC,Nacogdoches,TX,180,25,    ,   ,CHES,844-367-5240
164,WSC,Pontotoc,MS,180,11,    ,   ,CHES,844-367-5240
165,WSC,Henderson,TX,180,18,    ,   ,CHES,844-367-5240
168,WSC,Owasso,OK,180,   ,    ,   ,CHES,844-367-5240
170,WSC,Natchitoches,LA,180,   ,    ,   ,CHES,844-367-5240
174,WSC,Cocoa,FL,180,18,    ,   ,CHES,844-367-5240
176,WSC,Ripley,MS,180,11,    ,   ,CHES,844-367-5240
178,WSC,Alva,OK,90,   ,22,   ,CHES,844-367-5240
180,WSC,Jacksonville,TX,180,18,    ,   ,CHES,844-367-5240
181,WSC,New Boston,TX,180,   ,1,   ,CHES,844-367-5240
182,WSC,Greenville,MS,180,4,    ,   ,CHES,844-367-5240
183,WSC,Louisville,MS,180,18,    ,   ,CHES,844-367-5240
185,WSC,Gainesville,TX,180,25,    ,   ,CHES,844-367-5240
194,WSC,Baytown,TX,180,25,    ,   ,CHES,844-367-5240
202,WSC,Frisco,TX,180,   ,8,   ,CHES,844-367-5240
205,WSC,Philadelphia,MS,180,18,    ,   ,CHES,844-367-5240
206,WSC,McKinney,TX,180,   ,8,   ,CHES,844-367-5240
207,WSC,Cleveland,OK,90,   ,1,   ,CHES,844-367-5240
210,WSC,Holdenville,OK,90,   ,15,   ,CHES,844-367-5240
211,WSC,Hillsboro,TX,180,18,    ,   ,CHES,844-367-5240
212,WSC,Norman,OK,180,   ,    ,   ,CHES,844-367-5240
214,WSC,Jasper,TX,180,25,    ,   ,CHES,844-367-5240
217,WSC,Lewisville,TX,180,11,    ,   ,CHES,844-367-5240
220,WSC,Burleson,TX,180,   ,8,   ,CHES,844-367-5240
221,WSC,Yukon,OK,180,   ,    ,   ,CHES,844-367-5240
225,WSC,Sulphur,OK,180,   ,    ,   ,CHES,844-367-5240
226,WSC,Atlanta,TX,180,   ,1,   ,CHES,844-367-5240
227,WSC,El Reno,OK,180,   ,    ,   ,CHES,844-367-5240
228,WSC,Cleburne,TX,180,   ,8,   ,CHES,844-367-5240
231,WSC,Ada,OK,180,   ,    ,   ,CHES,844-367-5240
232,WSC,Atoka,OK,90,   ,15,   ,CHES,844-367-5240
236,WSC,Crockett,TX,180,11,    ,   ,CHES,844-367-5240
239,WSC,Kosciusko,MS,180,18,    ,   ,CHES,844-367-5240
240,WSC,Commerce,TX,180,4,    ,   ,CHES,844-367-5240
244,WSC,Winnfield,LA,180,   ,    ,   ,CHES,844-367-5240
246,WSC,Skiatook,OK,180,   ,    ,   ,CHES,844-367-5240
247,WM,Henryetta,OK,90,   ,15,   ,CHES,844-367-5240
248,WSC,Mexia,TX,180,18,    ,   ,CHES,844-367-5240
249,WSC,Cleveland,TX,180,   ,8,   ,CHES,844-367-5240
251,WSC,Mineola,TX,180,18,    ,   ,CHES,844-367-5240
258,WSC,Tupelo,MS,180,25,    ,   ,CHES,844-367-5240
259,WSC,Rockwall,TX,180,18,    ,   ,CHES,844-367-5240
260,WSC,Waxahachie,TX,180,25,    ,   ,CHES,844-367-5240
265,WSC,Terrell,TX,180,   ,8,   ,CHES,844-367-5240
266,WSC,Grapevine,TX,180,11,    ,   ,CHES,844-367-5240
269,WSC,Lawton,OK,180,   ,    ,   ,CHES,844-367-5240
271,WSC,Bowie,TX,90,   ,22,   ,CHES,844-367-5240
273,WSC,Fulton,MS,180,25,    ,   ,CHES,844-367-5240
274,WM,Iuka,MS,180,11,    ,   ,CHES,844-367-5240
275,WSC,Livingston,TX,180,25,    ,   ,CHES,844-367-5240
276,WSC,Stigler,OK,90,18,    ,   ,CHES,844-367-5240
277,WSC,Moore,OK,180,   ,    ,   ,CHES,844-367-5240
278,WSC,Shreveport,LA,180,   ,    ,   ,CHES,844-367-5240
280,WSC,Rockdale,TX,180,18,    ,   ,CHES,844-367-5240
283,WM,Bridge City,TX,180,25,    ,   ,CHES,844-367-5240
284,WSC,Mansfield,TX,180,   ,22,   ,CHES,844-367-5240
285,WSC,Huntsville,TX,180,   ,8,   ,CHES,844-367-5240
286,WSC,Ennis,TX,180,25,    ,   ,CHES,844-367-5240
288,WSC,Woodville,TX,90,   ,22,   ,CHES,844-367-5240
290,WSC,Gonzales,TX,180,   ,8,   ,CHES,844-367-5240
292,WSC,Lockhart,TX,90,   ,    ,5,CHES,844-367-5240
293,WM,Navasota,TX,90,   ,15,   ,CHES,844-367-5240
297,WSC,Porter,TX,180,   ,8,   ,CHES,844-367-5240
303,WSC,Holly Springs,MS,180,   ,1,   ,CHES,844-367-5240
305,WSC,Carthage,MS,180,18,    ,   ,CHES,844-367-5240
307,WSC,West Monroe,LA,180,   ,    ,   ,CHES,844-367-5240
309,WSC,Abbeville,LA,180,   ,    ,   ,CHES,844-367-5240
310,WSC,Crowley,LA,180,   ,    ,   ,CHES,844-367-5240
311,WM,Franklin,LA,90,   ,8,   ,CHES,844-367-5240
312,WSC,Ville Platte,LA,180,   ,    ,   ,CHES,844-367-5240
320,WM,Marlin,TX,180,18,    ,   ,CHES,844-367-5240
321,WSC,Brenham,TX,180,18,    ,   ,CHES,844-367-5240
322,WSC,Bryan,TX,180,18,    ,   ,CHES,844-367-5240
323,WSC,Mansfield,LA,180,   ,    ,   ,CHES,844-367-5240
324,WSC,Bristow,OK,90,   ,15,   ,CHES,844-367-5240
330,WSC,Victoria,TX,180,11,    ,   ,CHES,844-367-5240
331,WSC,Sulphur,LA,180,   ,    ,   ,CHES,844-367-5240
340,WSC,Checotah,OK,180,   ,    ,   ,CHES,844-367-5240
344,WSC,El Campo,TX,180,25,    ,   ,CHES,844-367-5240
345,WSC,Palestine,TX,180,18,    ,   ,CHES,844-367-5240
347,WSC,Indianola,MS,180,   ,1,   ,CHES,844-367-5240
350,WSC,YORK,NE,180,   ,    ,   ,CHES,844-367-5240
351,WSC,Tomball,TX,180,   ,8,   ,CHES,844-367-5240
353,WSC,Graham,TX,180,4,    ,   ,CHES,844-367-5240
360,WSC,Cushing,OK,90,   ,15,   ,CHES,844-367-5240
364,WSC,Center,TX,180,25,    ,   ,CHES,844-367-5240
365,WSC,Pearl,MS,180,25,    ,   ,CHES,844-367-5240
371,WSC,Granbury,TX,180,   ,1,   ,CHES,844-367-5240
374,WSC,Coweta,OK,180,   ,    ,   ,CHES,844-367-5240
376,WSC,Bossier City,LA,180,   ,    ,   ,CHES,844-367-5240
377,WNM,Sumter,SC,180,   ,    ,   ,CHES,844-367-5240
381,WSC,Copperas Cove,TX,180,18,    ,   ,CHES,844-367-5240
383,WSC,Silsbee,TX,180,25,    ,   ,CHES,844-367-5240
384,WSC,Lumberton,TX,180,25,    ,   ,CHES,844-367-5240
385,WM,Cuero,TX,90,   ,8,   ,CHES,844-367-5240
386,WSC,Jennings,LA,180,   ,    ,   ,CHES,844-367-5240
387,WSC,Chandler,OK,90,   ,15,   ,CHES,844-367-5240
389,WSC,Edmond,OK,180,   ,    ,   ,CHES,844-367-5240
391,WSC,Tupelo,MS,180,25,    ,   ,CHES,844-367-5240
392,WSC,Weatherford,OK,180,   ,    ,   ,CHES,844-367-5240
395,WSC,Mission,TX,180,25,    ,   ,CHES,844-367-5240
396,WSC,Anderson,SC,180,   ,    ,   ,CHES,844-367-5240
397,WSC,McAllen,TX,180,25,    ,   ,CHES,844-367-5240
398,WSC,Longview,TX,180,18,    ,   ,CHES,844-367-5240
399,WSC,Longview,TX,180,18,    ,   ,CHES,844-367-5240
400,WSC,Conroe,TX,180,18,    ,   ,CHES,844-367-5240
401,WSC,Plaquemine,LA,180,   ,    ,   ,CHES,844-367-5240
402,WSC,Breaux Bridge,LA,180,   ,    ,   ,CHES,844-367-5240
404,WSC,San Marcos,TX,180,4,    ,   ,CHES,844-367-5240
405,WSC,Leesville,LA,180,   ,    ,   ,CHES,844-367-5240
407,WSC,Killeen,TX,180,18,    ,   ,CHES,844-367-5240
408,WSC,Port Arthur,TX,180,25,    ,   ,CHES,844-367-5240
411,WM,Houston,MS,180,   ,15,   ,CHES,844-367-5240
412,WSC,Athens,TX,180,   ,15,   ,CHES,844-367-5240
413,WSC,Port Isabel,TX,180,25,    ,   ,CHES,844-367-5240
414,WSC,Wichita Falls,TX,180,25,    ,   ,CHES,844-367-5240
415,WSC,Broussard,LA,180,   ,    ,   ,CHES,844-367-5240
417,WSC,Sulphur Springs,TX,180,   ,1,   ,CHES,844-367-5240
418,WSC,FAIRBURY,NE,180,   ,    ,   ,CHES,844-367-5240
420,WSC,WICHITA FALLS,TX,180,25,    ,   ,CHES,844-367-5240
421,WSC,Decatur,TX,180,25,    ,   ,CHES,844-367-5240
426,WSC,The Colony,TX,180,   ,8,   ,CHES,844-367-5240
427,WSC,Greenville,TX,180,   ,1,   ,CHES,844-367-5240
428,WSC,Zachary,LA,180,   ,    ,   ,CHES,844-367-5240
429,WSC,Edinburg,TX,180,25,    ,   ,CHES,844-367-5240
437,WSC,Sealy,TX,180,11,    ,   ,CHES,844-367-5240
438,WSC,Breckenridge,TX,90,   ,29,   ,CHES,844-367-5240
440,WSC,Rockport,TX,180,4,    ,   ,CHES,844-367-5240
442,WSC,Kingsville,TX,180,   ,1,   ,CHES,844-367-5240
443,WSC,Hondo,TX,180,25,    ,   ,CHES,844-367-5240
446,WM,Madisonville,TX,90,   ,8,   ,CHES,844-367-5240
447,WSC,Del Rio,TX,180,25,    ,   ,CHES,844-367-5240
448,WSC,Shreveport,LA,180,   ,    ,   ,CHES,844-367-5240
449,WSC,Port Arthur,TX,180,25,    ,   ,CHES,844-367-5240
450,WSC,Shreveport,LA,180,   ,    ,   ,CHES,844-367-5240
452,WSC,MC ALLEN,TX,180,25,    ,   ,CHES,844-367-5240
456,WSC,Brownsville,TX,180,25,    ,   ,CHES,844-367-5240
457,WSC,Vidor,TX,180,25,    ,   ,CHES,844-367-5240
458,WSC,Aransas Pass,TX,180,   ,1,   ,CHES,844-367-5240
459,WSC,Covington,GA,180,   ,    ,   ,CHES,844-367-5240
461,WSC,Eagle Pass,TX,180,25,    ,   ,CHES,844-367-5240
462,WSC,Alvin,TX,180,   ,8,   ,CHES,844-367-5240
463,WSC,Beeville,TX,180,4,    ,   ,CHES,844-367-5240
464,WSC,Corpus Christi,TX,180,4,    ,   ,CHES,844-367-5240
465,WSC,Floresville,TX,180,4,    ,   ,CHES,844-367-5240
467,WSC,Denton,TX,180,25,    ,   ,CHES,844-367-5240
469,WSC,Lake Charles,LA,180,   ,    ,   ,CHES,844-367-5240
470,WSC,Corpus Christi,TX,180,   ,1,   ,CHES,844-367-5240
471,WSC,Lancaster,TX,180,25,    ,   ,CHES,844-367-5240
472,WSC,Broken Arrow,OK,180,   ,    ,   ,CHES,844-367-5240
473,WM,Giddings,TX,90,   ,15,   ,CHES,844-367-5240
475,WSC,Round Rock,TX,180,   ,8,   ,CHES,844-367-5240
476,WSC,Gatesville,TX,180,18,    ,   ,CHES,844-367-5240
478,WM,Pearsall,TX,90,   ,22,   ,CHES,844-367-5240
479,WSC,Altus,OK,180,   ,    ,   ,CHES,844-367-5240
482,WM,West Columbia,TX,90,   ,22,   ,CHES,844-367-5240
485,WSC,Donaldsonville,LA,180,   ,    ,   ,CHES,844-367-5240
488,WSC,Quincy,FL,180,   ,8,   ,CHES,844-367-5240
489,WSC,Hammond,LA,180,   ,    ,   ,CHES,844-367-5240
490,WSC,Corpus Christi,TX,180,   ,1,   ,CHES,844-367-5240
494,WSC,Newnan,GA,180,   ,    ,   ,CHES,844-367-5240
495,WSC,Columbus,MS,180,18,    ,   ,CHES,844-367-5240
498,WSC,Jena,LA,180,   ,    ,   ,CHES,844-367-5240
499,WSC,Enid,OK,180,   ,    ,   ,CHES,844-367-5240
500,WSC,El Paso,TX,180,25,    ,   ,CHES,844-367-5240
501,WSC,Laurel,MS,180,11,    ,   ,CHES,844-367-5240
502,WSC,Cut Off,LA,180,   ,    ,   ,CHES,844-367-5240
503,WM,Columbus,TX,90,   ,8,   ,CHES,844-367-5240
504,WSC,Galveston,TX,180,   ,8,   ,CHES,844-367-5240
505,WSC,DeRidder,LA,180,   ,    ,   ,CHES,844-367-5240
508,WSC,Kerrville,TX,180,4,    ,   ,CHES,844-367-5240
510,WSC,Gainesville,GA,180,   ,    ,   ,CHES,844-367-5240
511,WSC,Sumter,SC,180,   ,    ,   ,CHES,844-367-5240
512,WSC,El Paso,TX,180,25,    ,   ,CHES,844-367-5240
513,WSC,Big Spring,TX,180,   ,1,   ,CHES,844-367-5240
514,WSC,Aiken,SC,180,   ,    ,   ,CHES,844-367-5240
515,WSC,Murphy,NC,180,   ,22,   ,CHES,844-367-5240
516,WSC,Gun Barrel City,TX,180,   ,15,   ,CHES,844-367-5240
517,WSC,Mustang,OK,180,   ,    ,   ,CHES,844-367-5240
518,WSC,Canton,GA,180,   ,    ,   ,CHES,844-367-5240
520,WSC,Winder,GA,180,   ,    ,   ,CHES,844-367-5240
521,WSC,Lake Charles,LA,180,   ,    ,   ,CHES,844-367-5240
522,WSC,Crosby,TX,180,18,    ,   ,CHES,844-367-5240
523,WSC,Carthage,TX,180,25,    ,   ,CHES,844-367-5240
524,WSC,Kenedy,TX,90,   ,1,   ,CHES,844-367-5240
525,WNM,Lake Mary,FL,90,4,    ,26,CHES,844-367-5240
527,WSC,Angleton,TX,180,25,    ,   ,CHES,844-367-5240
528,WSC,Bradenton,FL,180,18,    ,   ,CHES,844-367-5240
529,WSC,La Marque,TX,180,   ,8,   ,CHES,844-367-5240
531,WSC,Lafayette,LA,180,   ,    ,   ,CHES,844-367-5240
532,WSC,Gonzales,LA,180,   ,    ,   ,CHES,844-367-5240
533,WSC,New Iberia,LA,180,   ,    ,   ,CHES,844-367-5240
535,WSC,Abilene,TX,180,   ,1,   ,CHES,844-367-5240
536,WSC,Abilene,TX,180,   ,1,   ,CHES,844-367-5240
