Store Number,Invoice Number,Date of Invoice,Total Amount,Out of Scope,Area of Machine,Memo,Comments
4335,INV168084-01255A,2/21/2025,425,IMPROPER HANDLING - CASSETTES,BNR,CLEANING NEGLECT: The site failed to follow defined cleaning and maintenance guidelines for the unit.  The only thing performed by the technician to resolve the issue was to clean the device.,12/21/2024 21:22
4340,INV168084-01255A,2/21/2025,1333.9,IMPROPER HANDLING - OTHER,BNR,CLEANING NEGLECT: The site failed to follow defined cleaning and maintenance guidelines for the unit.  The only thing performed by the technician to resolve the issue was to clean the device.,12/13/2024 13:28
4472,INV168084-01255A,2/21/2025,300,CUSTOMER FAILED TO CANCEL CALL,OTHER,FAILURE TO CANCEL: Site resolved issue prior to technicians arrival and failed to give proper notification to cancel service call.,12/17/2024 10:23
4526,INV168084-01255A,2/21/2025,823.8,SITE DECLINED TROUBLESHOOTING,BNR,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,12/27/2024 11:12
4643,INV168084-01255A,2/21/2025,450.5,IMPROPER HANDLING - CASSETTES,BNR,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,12/20/2024 23:29
4734,INV168084-01255A,2/21/2025,300,IMPROPER HANDLING - OTHER,BNR,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,12/18/2024 9:26
5162,INV168084-01255A,2/21/2025,425,IMPROPER HANDLING - OTHER,BNR,CLEANING NEGLECT: The site failed to follow defined cleaning and maintenance guidelines for the unit.  The only thing performed by the technician to resolve the issue was to clean the device.,12/22/2024 18:00
5172,INV168084-01255A,2/21/2025,300,IMPROPER HANDLING - OTHER,OTHER,PROCEDURE NEGLECT: The site failed to follow defined maintenance and auditing guidelines for the unit.,12/16/2024 14:31
5190,INV168084-01255A,2/21/2025,875.15,SITE DECLINED TROUBLESHOOTING,OTHER,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,12/22/2024 9:14
5190,INV168084-01255A,2/21/2025,300,SITE DECLINED TROUBLESHOOTING,BNR,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,12/24/2024 9:40
5190,INV168084-01255A,2/21/2025,1342.05,SITE DECLINED TROUBLESHOOTING,BNR,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,12/24/2024 15:09
5196,INV168084-01255A,2/21/2025,329.25,IMPROPER HANDLING - OTHER,BNR,CLEANING NEGLECT: The site failed to follow defined cleaning and maintenance guidelines for the unit.  The only thing performed by the technician to resolve the issue was to clean the device.,12/17/2024 9:05
52,INV168084-01255A,2/21/2025,465.39,IMPROPER HANDLING - COIN SORTER,BCR,CLEANING NEGLECT: The site failed to follow defined cleaning and maintenance guidelines for the unit.  The only thing performed by the technician to resolve the issue was to clean the device.,12/22/2024 11:28
5231,INV168084-01255A,2/21/2025,300,IMPROPER HANDLING - OTHER,OTHER,PROCEDURE NEGLECT: The site failed to follow defined maintenance and auditing guidelines for the unit.,12/13/2024 11:16
5233,INV168084-01255A,2/21/2025,455.81,SITE DECLINED TROUBLESHOOTING,BNR,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,12/17/2024 20:09
5293,INV168084-01255A,2/21/2025,461.65,IMPROPER HANDLING - OTHER,OTHER,MISUSE: Operation of the equipment other than for its normal and intended purposes.,12/14/2024 14:18
5299,INV168084-01255A,2/21/2025,655.71,IMPROPER HANDLING - HOPPERS,BCR,LOSS OF COMPONENT: Site lost unit component parts through abuse neglect or failure to maintain the security of the equipment.,12/21/2024 18:48
5309,INV168084-01255A,2/21/2025,319.5,NON DEVICE RELATED ISSUES,OTHER,LOSS OF COMPONENT: Site lost unit component parts through abuse neglect or failure to maintain the security of the equipment.,12/18/2024 13:32
533,INV168084-01255A,2/21/2025,1385.08,IMPROPER HANDLING - OTHER,BNR,PROCEDURE NEGLECT: The site failed to follow defined maintenance and auditing guidelines for the unit.,12/16/2024 19:32
5334,INV168084-01255A,2/21/2025,300,SITE DECLINED TROUBLESHOOTING,OTHER,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,12/20/2024 10:17
5338,INV168084-01255A,2/21/2025,300,IMPROPER HANDLING - OTHER,BNR,CLEANING NEGLECT: The site failed to follow defined cleaning and maintenance guidelines for the unit.  The only thing performed by the technician to resolve the issue was to clean the device.,12/13/2024 15:06
5399,INV168084-01255A,2/21/2025,300,SITE DECLINED TROUBLESHOOTING,BNR,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,12/23/2024 10:55
5427,INV168084-01255A,2/21/2025,300,IMPROPER HANDLING - CASSETTES,BNR,CLEANING NEGLECT: The site failed to follow defined cleaning and maintenance guidelines for the unit.  The only thing performed by the technician to resolve the issue was to clean the device.,12/19/2024 10:17
5441,INV168084-01255A,2/21/2025,464.75,CUSTOMER FAILED TO CANCEL CALL,OTHER,FAILURE TO CANCEL: Site resolved issue prior to technicians arrival and failed to give proper notification to cancel service call.,12/21/2024 12:22
5449,INV168084-01255A,2/21/2025,324.75,SITE DECLINED TROUBLESHOOTING,OTHER,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,12/26/2024 11:29
5463,INV168084-01255A,2/21/2025,316.5,CUSTOMER FAILED TO CANCEL CALL,OTHER,FAILURE TO CANCEL: Site resolved issue prior to technicians arrival and failed to give proper notification to cancel service call.,12/10/2024 8:35
5466,INV168084-01255A,2/21/2025,322.5,IMPROPER HANDLING - CASSETTES,BNR,MISUSE: Operation of the equipment other than for its normal and intended purposes.,12/19/2024 9:29
548,INV168084-01255A,2/21/2025,300,IMPROPER HANDLING - OTHER,BNR,CLEANING NEGLECT: The site failed to follow defined cleaning and maintenance guidelines for the unit.  The only thing performed by the technician to resolve the issue was to clean the device.,12/17/2024 8:18
552,INV168084-01255A,2/21/2025,300,IMPROPER HANDLING - OTHER,OTHER,PROCEDURE NEGLECT: The site failed to follow defined maintenance and auditing guidelines for the unit.,12/19/2024 14:47
558,INV168084-01255A,2/21/2025,327.75,SITE DECLINED TROUBLESHOOTING,BNR,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,12/13/2024 10:30
5610,INV168084-01255A,2/21/2025,425,IMPROPER HANDLING - OTHER,OTHER,MISUSE: Operation of the equipment other than for its normal and intended purposes.,12/15/2024 14:06
5717,INV168084-01255A,2/21/2025,324.75,IMPROPER HANDLING - HOPPERS,BCR,PROCEDURE NEGLECT: The site failed to follow defined maintenance and auditing guidelines for the unit.,12/16/2024 16:40
5717,INV168084-01255A,2/21/2025,1021.6,IMPROPER HANDLING - HOPPERS,BCR,PROCEDURE NEGLECT: The site failed to follow defined maintenance and auditing guidelines for the unit.,12/17/2024 16:21
576,INV168084-01255A,2/21/2025,425,SITE DECLINED TROUBLESHOOTING,BNR,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,12/9/2024 21:27
576,INV168084-01255A,2/21/2025,300,CUSTOMER FAILED TO CANCEL CALL,OTHER,FAILURE TO CANCEL: Site resolved issue prior to technicians arrival and failed to give proper notification to cancel service call.,12/20/2024 6:43
5807,INV168084-01255A,2/21/2025,300,CUSTOMER FAILED TO CANCEL CALL,OTHER,FAILURE TO CANCEL: Site resolved issue prior to technicians arrival and failed to give proper notification to cancel service call.,12/23/2024 9:11
5835,INV168084-01255A,2/21/2025,427.78,IMPROPER HANDLING - OTHER,BNR,MISC: MISC:  Issue was due to incorrect site input.,12/19/2024 9:03
62,INV168084-01255A,2/21/2025,469.64,NON DEVICE RELATED ISSUES,BNR,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,12/26/2024 18:46
633,INV168084-01255A,2/21/2025,300,CUSTOMER FAILED TO CANCEL CALL,OTHER,FAILURE TO CANCEL: Site resolved issue prior to technicians arrival and failed to give proper notification to cancel service call.,12/24/2024 13:09
6480,INV168084-01255A,2/21/2025,1370.76,IMPROPER HANDLING - OTHER,BNR,CLEANING NEGLECT: The site failed to follow defined cleaning and maintenance guidelines for the unit.  The only thing performed by the technician to resolve the issue was to clean the device.,12/13/2024 7:30
686,INV168084-01255A,2/21/2025,425,SITE DECLINED TROUBLESHOOTING,OTHER,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,12/23/2024 18:21
70,INV168084-01255A,2/21/2025,329.25,CUSTOMER FAILED TO CANCEL CALL,OTHER,FAILURE TO CANCEL: Site resolved issue prior to technicians arrival and failed to give proper notification to cancel service call.,12/27/2024 7:31
7156,INV168084-01255A,2/21/2025,1104.92,SITE DECLINED TROUBLESHOOTING,BNR,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,12/20/2024 11:35
7199,INV168084-01255A,2/21/2025,425,SITE DECLINED TROUBLESHOOTING,OTHER,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,12/21/2024 10:55
7251,INV168084-01255A,2/21/2025,324.75,SITE DECLINED TROUBLESHOOTING,BCR,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,12/23/2024 14:30
73,INV168084-01255A,2/21/2025,501.48,IMPROPER HANDLING - SHUTTER,BNR,MISUSE: Operation of the equipment other than for its normal and intended purposes.,12/18/2024 17:13
740,INV168084-01255A,2/21/2025,300,SITE DECLINED TROUBLESHOOTING,OTHER,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,12/17/2024 11:16
753,INV168084-01255A,2/21/2025,318,IMPROPER HANDLING - CASSETTES,BNR,PROCEDURE NEGLECT: The site failed to follow defined maintenance and auditing guidelines for the unit.,12/17/2024 12:12
9,INV168084-01255A,2/21/2025,300,SITE DECLINED TROUBLESHOOTING,OTHER,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,12/17/2024 10:45
908,INV168084-01255A,2/21/2025,300,IMPROPER HANDLING - OTHER,BNR,CLEANING NEGLECT: The site failed to follow defined cleaning and maintenance guidelines for the unit.  The only thing performed by the technician to resolve the issue was to clean the device.,12/19/2024 13:20
908,INV168084-01255A,2/21/2025,425,IMPROPER HANDLING - OTHER,OTHER,PROCEDURE NEGLECT: The site failed to follow defined maintenance and auditing guidelines for the unit.,12/22/2024 17:22
908,INV168084-01255A,2/21/2025,300,IMPROPER HANDLING - COIN SORTER,BCR,PROCEDURE NEGLECT: The site failed to follow defined maintenance and auditing guidelines for the unit.,12/24/2024 10:20
927,INV168084-01255A,2/21/2025,460.06,SITE DECLINED TROUBLESHOOTING,BNR,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,12/21/2024 10:48
927,INV168084-01255A,2/21/2025,1226.47,IMPROPER HANDLING - OTHER,BNR,MISUSE: Operation of the equipment other than for its normal and intended purposes.,12/21/2024 17:25
986,INV168084-01255A,2/21/2025,1268.46,IMPROPER HANDLING - OTHER,BNR,MISUSE: Operation of the equipment other than for its normal and intended purposes.,12/21/2024 6:51
351,INV168084-01255A,2/21/2025,324.75,NON DEVICE RELATED ISSUES,OTHER,COIN AUDIT: Coin Audit,12/23/2024 15:26
351,INV168084-01255A,2/21/2025,460.06,SITE DECLINED TROUBLESHOOTING,BNR,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,12/22/2024 14:26
4756,INV168084-01255A,2/21/2025,927.74,ACTS OF NATURE,OTHER,ACTS OF NATURE: Damage to the system was due to an act of nature (earthquake flood tornado etc.).,12/21/2024 21:04
5290,INV168084-01255A,2/21/2025,324.75,IMPROPER HANDLING - CASSETTES,BNR,CLEANING NEGLECT: The site failed to follow defined cleaning and maintenance guidelines for the unit.  The only thing performed by the technician to resolve the issue was to clean the device.,12/18/2024 14:25
5789,INV168084-01255A,2/21/2025,324,CUSTOMER FAILED TO CANCEL CALL,OTHER,FAILURE TO CANCEL: Site resolved issue prior to technicians arrival and failed to give proper notification to cancel service call.,12/16/2024 12:34
5789,INV168084-01255A,2/21/2025,655.01,IMPROPER HANDLING - CASSETTES,BNR,PROCEDURE NEGLECT: The site failed to follow defined maintenance and auditing guidelines for the unit.,12/15/2024 13:12
2727,INV168084-01255A,2/21/2025,300,NON DEVICE RELATED ISSUES,OTHER,LOSS OF COMPONENT: Site lost unit component parts through abuse neglect or failure to maintain the security of the equipment.,12/27/2024 9:59
2727,INV168084-01255A,2/21/2025,918.46,NON DEVICE RELATED ISSUES,OTHER,PROCEDURE NEGLECT: The site failed to follow defined maintenance and auditing guidelines for the unit.,12/27/2024 15:42
8173,INV168084-01255A,2/21/2025,425,SITE DECLINED TROUBLESHOOTING,BCR,CLEANING NEGLECT: The site failed to follow defined cleaning and maintenance guidelines for the unit.  The only thing performed by the technician to resolve the issue was to clean the device.,12/28/2024 7:40
1083,INV168084-01255A,2/21/2025,3673.31,IMPROPER HANDLING - COIN SORTER,BCR,MISUSE: Operation of the equipment other than for its normal and intended purposes.,12/28/2024 17:43
1198,INV168084-01255A,2/21/2025,1240.23,IMPROPER HANDLING - OTHER,BNR,CLEANING NEGLECT: The site failed to follow defined cleaning and maintenance guidelines for the unit.  The only thing performed by the technician to resolve the issue was to clean the device.,12/31/2024 20:23
1248,INV168084-01255A,2/21/2025,466.44,IMPROPER HANDLING - OTHER,OTHER,PROCEDURE NEGLECT: The site failed to follow defined maintenance and auditing guidelines for the unit.,12/28/2024 18:48
1330,INV168084-01255A,2/21/2025,454.12,IMPROPER HANDLING - OTHER,OTHER,MISUSE: Operation of the equipment other than for its normal and intended purposes.,12/27/2024 18:52
1497,INV168084-01255A,2/21/2025,425,IMPROPER HANDLING - OTHER,BNR,MISUSE: Operation of the equipment other than for its normal and intended purposes.,12/28/2024 13:40
1556,INV168084-01255A,2/21/2025,425,IMPROPER HANDLING - OTHER,BNR,MISUSE: Operation of the equipment other than for its normal and intended purposes.,12/28/2024 9:52
1654,INV168084-01255A,2/21/2025,300,SITE DECLINED TROUBLESHOOTING,OTHER,CLEANING NEGLECT: The site failed to follow defined cleaning and maintenance guidelines for the unit.  The only thing performed by the technician to resolve the issue was to clean the device.,12/31/2024 12:02
1666,INV168084-01255A,2/21/2025,455.82,CUSTOMER FAILED TO CANCEL CALL,BNR,FAILURE TO CANCEL: Site resolved issue prior to technicians arrival and failed to give proper notification to cancel service call.,12/27/2024 19:18
1722,INV168084-01255A,2/21/2025,300,SITE DECLINED TROUBLESHOOTING,OTHER,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,12/31/2024 10:40
