Store,Offsite Storage Pickup Date,Service  Hours,Storage Vendor,Offsite Storage Box  Count
1486,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
1487,5/10/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1488,5/5/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1489,8/9/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1490,5/8/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1491,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
1492,7/12/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1493,TBD,7 am - 6 pm,Vital Records Control (VRC),27
1494,9/28/2023,7 am - 6 pm,Vital Records Control (VRC),80
1495,5/31/2023,7 am - 6 pm,Vital Records Control (VRC),69
1496,8/22/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1497,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
1498,6/5/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1499,6/5/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1500,9/5/2023,7 am - 6 pm,Vital Records Control (VRC),89
1501,7/28/2023,7 am - 6 pm,Vital Records Control (VRC),8
1502,4/26/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1503,8/21/2023,7 am - 6 pm,Vital Records Control (VRC),101
1504,TBD,7 am - 6 pm,Vital Records Control (VRC),40
1505,TBD,7 am - 6 pm,Vital Records Control (VRC),50
1506,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1507,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1508,3/27/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1509,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1510,8/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1511,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1512,9/6/2023,7 am - 6 pm,Vital Records Control (VRC),18
1513,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1514,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
1515,9/20/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1516,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1517,3/31/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1518,8/22/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1519,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
1520,3/29/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1521,7/12/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1522,8/25/2023,7 am - 6 pm,Vital Records Control (VRC),139
1523,3/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1524,6/7/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1525,6/14/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1526,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
1527,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
1528,6/26/2023,7 am - 6 pm,Vital Records Control (VRC),2
1529,9/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1530,8/30/2023,7 am - 6 pm,Vital Records Control (VRC),200
1531,7/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1532,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1533,9/20/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1534,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
1535,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
1536,3/17/2023,7 am - 6 pm,Vital Records Control (VRC),25
1537,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1538,8/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1539,8/28/2023,7 am - 6 pm,Vital Records Control (VRC),2
1540,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
1541,7/11/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1542,9/1/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
1543,9/14/2023,7 am - 6 pm,Vital Records Control (VRC),36
1544,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1545,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
1546,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1547,5/12/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1548,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1549,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1550,7/7/2023,7 am - 6 pm,Vital Records Control (VRC),34
1551,8/29/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1552,5/8/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1553,7/31/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1554,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
1555,5/2/2023,7 am - 6 pm,Vital Records Control (VRC),35
1556,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
1557,8/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1558,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
1559,8/25/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1560,9/6/2023,7 am - 6 pm,Vital Records Control (VRC),Offsite Storage Box Count 2023 survey completeed/ Box Data Was Not Entered
1561,8/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1562,8/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1563,5/19/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1564,9/11/2023,7 am - 6 pm,Vital Records Control (VRC),130
1565,4/5/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1566,TBD,7 am - 6 pm,Vital Records Control (VRC),38
1567,5/17/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1568,4/10/2023,7 am - 6 pm,Vital Records Control (VRC),68
1569,8/21/2023,7 am - 6 pm,Vital Records Control (VRC),138
1570,6/9/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1571,6/30/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1572,8/22/2023,7 am - 6 pm,Vital Records Control (VRC),13
1573,7/25/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1574,6/30/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1575,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
1576,4/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1577,9/13/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
1578,9/1/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1579,5/12/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
1580,8/25/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1581,TBD,7 am - 6 pm,Vital Records Control (VRC),233
1583,6/30/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1584,7/25/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1585,8/31/2023,7 am - 6 pm,Vital Records Control (VRC),26
1586,TBD,7 am - 6 pm,Vital Records Control (VRC),38
1587,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1588,3/17/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1589,6/16/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1590,9/25/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
1591,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1592,6/19/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1593,7/25/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1594,3/29/2023,7 am - 6 pm,Vital Records Control (VRC),33
1595,3/17/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1596,7/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1597,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1598,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
1599,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
1600,4/19/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1601,8/29/2023,7 am - 6 pm,Vital Records Control (VRC),104
1602,9/4/2023,7 am - 6 pm,Vital Records Control (VRC),39
1603,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1604,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1605,TBD,7 am - 6 pm,Vital Records Control (VRC),99
1606,8/22/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1607,TBD,7 am - 6 pm,Vital Records Control (VRC),Reported 0
1608,8/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1609,9/26/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
1610,9/22/2023,7 am - 6 pm,Vital Records Control (VRC),50
1611,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
1612,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1613,6/23/2023,7 am - 6 pm,Vital Records Control (VRC),8
1614,3/15/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1615,8/22/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1616,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
1617,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
1618,6/9/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1619,9/14/2023,7 am - 6 pm,Vital Records Control (VRC),14
1620,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1621,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1622,8/22/2023,7 am - 6 pm,Vital Records Control (VRC),12
1623,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
1624,8/18/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
1625,8/2/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1626,8/30/2023,7 am - 6 pm,Vital Records Control (VRC),437
1627,6/30/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1628,4/4/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1629,8/31/2023,7 am - 6 pm,Vital Records Control (VRC),50
1630,7/5/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1631,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1632,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
1633,7/20/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1634,7/7/2023,7 am - 6 pm,Vital Records Control (VRC),27
1635,8/7/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1636,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
1637,TBD,7 am - 6 pm,Vital Records Control (VRC),215
1638,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
1639,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1640,9/21/2023,7 am - 6 pm,Vital Records Control (VRC),129
1641,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1642,8/10/2023,7 am - 6 pm,Vital Records Control (VRC),99
1643,8/3/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1644,7/10/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1645,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
1646,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1647,3/20/2023,7 am - 6 pm,Vital Records Control (VRC),41
1648,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1649,6/19/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1650,8/8/2023,7 am - 6 pm,Vital Records Control (VRC),6
1651,5/26/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1652,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
1653,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1654,9/11/2023,7 am - 6 pm,Vital Records Control (VRC),78
1655,7/7/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1656,8/9/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1657,3/23/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1658,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1659,7/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1660,5/26/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1661,6/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1662,TBD,7 am - 6 pm,Vital Records Control (VRC),35
1663,3/20/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1664,6/23/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1665,8/23/2023,7 am - 6 pm,Vital Records Control (VRC),43
1666,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
1667,TBD,7 am - 6 pm,Vital Records Control (VRC),Reported 0
1668,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
1669,9/21/2023,7 am - 6 pm,Vital Records Control (VRC),75
1670,9/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1671,8/31/2023,7 am - 6 pm,Vital Records Control (VRC),19
1672,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1673,TBD,7 am - 6 pm,Vital Records Control (VRC),101
1674,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1675,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1676,7/10/2023,7 am - 6 pm,Vital Records Control (VRC),58
1677,9/12/2023,7 am - 6 pm,Vital Records Control (VRC),21
1678,9/20/2023,7 am - 6 pm,Vital Records Control (VRC),31
1679,4/13/2023,7 am - 6 pm,Vital Records Control (VRC),147
1680,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1681,7/11/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1682,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1683,3/31/2023,7 am - 6 pm,Vital Records Control (VRC),48
1684,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1685,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
1686,5/16/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1687,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1688,3/17/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1689,9/15/2023,7 am - 6 pm,Vital Records Control (VRC),70
1690,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
1691,4/24/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1692,7/6/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1693,8/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1694,TBD,7 am - 6 pm,Vital Records Control (VRC),9
1695,TBD,7 am - 6 pm,Vital Records Control (VRC),38
1696,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1697,5/3/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1698,9/25/2023,7 am - 6 pm,Vital Records Control (VRC),11
1699,9/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1700,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
1701,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1702,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
1703,9/26/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
1704,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1705,8/7/2023,7 am - 6 pm,Vital Records Control (VRC),22
1707,8/10/2023,7 am - 6 pm,Vital Records Control (VRC),60
1708,9/15/2023,7 am - 6 pm,Vital Records Control (VRC),53
1709,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
1710,5/15/2023,7 am - 6 pm,Vital Records Control (VRC),204
1711,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
1712,9/3/2023,7 am - 6 pm,Vital Records Control (VRC),19
1713,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1714,5/10/2023,7 am - 6 pm,Vital Records Control (VRC),99
1715,9/27/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
1716,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1717,6/6/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1718,TBD,7 am - 6 pm,Vital Records Control (VRC),18
1719,9/1/2023,7 am - 6 pm,Vital Records Control (VRC),14
1720,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1721,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
1722,8/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1723,4/12/2023,7 am - 6 pm,Vital Records Control (VRC),275
1724,8/11/2023,7 am - 6 pm,Vital Records Control (VRC),42
1726,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1727,5/25/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1728,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
1729,TBD,7 am - 6 pm,Vital Records Control (VRC),30
1730,6/27/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1731,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1732,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1733,8/10/2023,7 am - 6 pm,Vital Records Control (VRC),56
1734,8/23/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1735,TBD,7 am - 6 pm,Vital Records Control (VRC),95
1736,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1737,6/2/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1738,8/30/2023,7 am - 6 pm,Vital Records Control (VRC),129
1739,9/13/2023,7 am - 6 pm,Vital Records Control (VRC),109
1740,6/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1741,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1742,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
1743,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1744,4/3/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1745,3/20/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1746,9/29/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
1747,4/19/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1748,3/15/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1749,8/29/2023,7 am - 6 pm,Vital Records Control (VRC),15
1750,4/4/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1751,3/23/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1752,5/4/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1753,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
1754,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
1755,6/14/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1756,8/21/2023,7 am - 6 pm,Vital Records Control (VRC),11
1757,9/7/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1758,3/20/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1759,8/7/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1760,7/10/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1761,5/9/2023,7 am - 6 pm,Vital Records Control (VRC),139
1762,9/8/2023,7 am - 6 pm,Vital Records Control (VRC),122
1763,7/10/2023,7 am - 6 pm,Vital Records Control (VRC),99
1764,4/18/2023,7 am - 6 pm,Vital Records Control (VRC),41
1765,9/11/2023,7 am - 6 pm,Vital Records Control (VRC),68
1766,7/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1767,5/11/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1768,9/8/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1769,TBD,7 am - 6 pm,Vital Records Control (VRC),4
1770,6/19/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1771,7/10/2023,7 am - 6 pm,Vital Records Control (VRC),30
1772,8/24/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1773,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1774,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
1775,TBD,7 am - 6 pm,Vital Records Control (VRC),88
1776,6/5/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1777,9/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1778,8/24/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
1779,6/5/2023,7 am - 6 pm,Vital Records Control (VRC),102
1780,8/7/2023,7 am - 6 pm,Vital Records Control (VRC),80
1781,9/19/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1782,4/20/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1783,3/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1784,8/3/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
1785,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1786,7/11/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1787,3/31/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1788,TBD,7 am - 6 pm,Vital Records Control (VRC),42
1789,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
1790,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
1791,9/12/2023,7 am - 6 pm,Vital Records Control (VRC),16
1792,9/22/2023,7 am - 6 pm,Vital Records Control (VRC),Offsite Storage Box Count 2023 survey was not completed
1793,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1794,8/23/2023,7 am - 6 pm,Vital Records Control (VRC),4
1795,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1796,9/8/2023,7 am - 6 pm,Vital Records Control (VRC),51
1797,9/7/2023,7 am - 6 pm,Vital Records Control (VRC),17
1798,3/24/2023,7 am - 6 pm,Vital Records Control (VRC),112
1799,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
1800,8/30/2023,7 am - 6 pm,Vital Records Control (VRC),33
1801,6/30/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1802,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1803,9/18/2023,7 am - 6 pm,Vital Records Control (VRC),79
1804,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
1805,9/18/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
1806,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1807,6/29/2023,7 am - 6 pm,Vital Records Control (VRC),46
1808,5/12/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1809,8/24/2023,7 am - 6 pm,Vital Records Control (VRC),8
1810,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1811,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1812,8/29/2023,7 am - 6 pm,Vital Records Control (VRC),55
1813,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1814,5/1/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1815,3/31/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1816,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1817,8/30/2023,7 am - 6 pm,Vital Records Control (VRC),8
1819,4/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1820,5/23/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1821,7/25/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1823,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1825,8/11/2023,7 am - 6 pm,Vital Records Control (VRC),292
1826,4/14/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1827,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1828,5/19/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
1829,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1830,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
