Store ,Requested Ship Date,FedEx Tracking,Device Type,JD Link,Qty,Shipped Qty,Completed / GNFR,Revised Shipped Qty
1151,2/1/2022,289431966671,Pharma Tracker,SO600329Pharma Tracker,1,1,0,1
1151,2/1/2022,289431966671,Phone Tracker,SO600329Phone Tracker,1,1,0,1
1187,2/1/2022,289349489196,Pharma Tracker,SO600330Pharma Tracker,1,1,0,1
1214,2/1/2022,289348872519,Pharma Tracker,SO600332Pharma Tracker,1,1,0,1
1221,2/1/2022,289433126451,Pharma Tracker,SO600333Pharma Tracker,1,1,0,1
1221,2/1/2022,289433126451,Phone Tracker,SO600333Phone Tracker,1,1,0,1
1282,2/1/2022,289347875555,Pharma Tracker,SO600336Pharma Tracker,1,1,0,1
1507,2/1/2022,289433222849,Phone Tracker,SO600335Phone Tracker,1,1,0,1
1599,2/1/2022,289433268494,Pharma Tracker,SO600337Pharma Tracker,1,1,0,1
1599,2/1/2022,289433268494,Phone Tracker,SO600337Phone Tracker,1,1,0,1
1691,2/1/2022,289347265216,Pharma Tracker,SO600339Pharma Tracker,1,1,0,1
1802,2/1/2022,289347317813,Pharma Tracker,SO600340Pharma Tracker,1,1,0,1
1802,2/1/2022,COMPLETED VIA GNFR REQUEST,Phone Tracker,SO600340Phone Tracker,1,1,1,0
2131,2/1/2022,289433037180,Phone Tracker,SO600342Phone Tracker,1,1,0,1
2428,2/1/2022,289433344824,Pharma Tracker,SO600344Pharma Tracker,1,1,0,1
2428,2/1/2022,289433344824,Phone Tracker,SO600344Phone Tracker,1,1,0,1
2490,2/1/2022,289350066040,Pharma Tracker,SO600345Pharma Tracker,1,1,0,1
2562,2/1/2022,289348995372,Pharma Tracker,SO600346Pharma Tracker,1,1,0,1
2855,2/1/2022,289347402618,Pharma Tracker,SO600347Pharma Tracker,1,1,0,1
2893,2/1/2022,289439050885,Pharma Tracker,SO600349Pharma Tracker,1,1,0,1
2893,2/1/2022,289439050885,Phone Tracker,SO600349Phone Tracker,1,1,0,1
3103,2/1/2022,289436823851,Pharma Tracker,SO600350Pharma Tracker,1,1,0,1
3155,2/1/2022,289347450230,Pharma Tracker,SO600352Pharma Tracker,1,1,0,1
3273,2/1/2022,289350178210,Pharma Tracker,SO600353Pharma Tracker,1,1,0,1
3283,2/1/2022,289433417889,Pharma Tracker,SO600355Pharma Tracker,1,1,0,1
3283,2/1/2022,289433417889,Phone Tracker,SO600355Phone Tracker,1,1,0,1
3492,2/1/2022,289350384427,Pharma Tracker,SO600356Pharma Tracker,1,1,0,1
4198,2/1/2022,289347981358,Pharma Tracker,SO600358Pharma Tracker,1,1,0,1
4475,2/1/2022,289439164325,Pharma Tracker,SO600360Pharma Tracker,1,1,0,1
4475,2/1/2022,289439164325,Phone Tracker,SO600360Phone Tracker,1,1,0,1
4611,2/1/2022,289433016540,Pharma Tracker,SO600361Pharma Tracker,1,1,0,1
4611,2/1/2022,289433016540,Phone Tracker,SO600361Phone Tracker,1,1,0,1
4625,2/1/2022,289348099720,Pharma Tracker,SO600363Pharma Tracker,1,1,0,1
4626,2/1/2022,289348231740,Pharma Tracker,SO600366Pharma Tracker,1,1,0,1
5180,2/1/2022,289347572981,Pharma Tracker,SO600365Pharma Tracker,1,1,0,1
5207,2/1/2022,289349778061,Pharma Tracker,SO600369Pharma Tracker,1,1,0,1
5219,2/1/2022,289436729515,Phone Tracker,SO600368Phone Tracker,1,1,0,1
5307,2/1/2022,289347491790,Pharma Tracker,SO600372Pharma Tracker,1,1,0,1
5308,2/1/2022,289348338417,Pharma Tracker,SO600371Pharma Tracker,1,1,0,1
5441,2/1/2022,289438815238,Pharma Tracker,SO600374Pharma Tracker,1,1,0,1
5441,2/1/2022,289438815238,Phone Tracker,SO600374Phone Tracker,1,1,0,1
5791,2/1/2022,289370506864,Pharma Tracker,SO600375Pharma Tracker,1,1,0,1
5990,2/1/2022,289372090602,Pharma Tracker,SO600378Pharma Tracker,1,1,0,1
5991,2/1/2022,289370923607,Pharma Tracker,SO600379Pharma Tracker,1,1,0,1
6172,2/1/2022,289349664198,Pharma Tracker,SO600381Pharma Tracker,1,1,0,1
6392,2/1/2022,289347926387,Pharma Tracker,SO600382Pharma Tracker,1,1,0,1
6585,2/1/2022,289349874058,Pharma Tracker,SO600384Pharma Tracker,1,1,0,1
106,2/1/2022,289433751492,Pharma Tracker,SO600385Pharma Tracker,1,1,0,1
106,2/1/2022,289433751492,Phone Tracker,SO600385Phone Tracker,1,1,0,1
143,2/1/2022,289436926202,Pharma Tracker,SO600387Pharma Tracker,1,1,0,1
204,2/1/2022,289435510743,Pharma Tracker,SO600389Pharma Tracker,1,1,0,1
204,2/1/2022,289435510743,Phone Tracker,SO600389Phone Tracker,1,1,0,1
257,2/1/2022,289433060190,Phone Tracker,SO600390Phone Tracker,1,1,0,1
282,2/1/2022,289435489549,Pharma Tracker,SO600392Pharma Tracker,1,1,0,1
282,2/1/2022,289435489549,Phone Tracker,SO600392Phone Tracker,1,1,0,1
294,2/1/2022,289348935035,Pharma Tracker,SO600393Pharma Tracker,1,1,0,1
299,2/1/2022,289347215830,Pharma Tracker,SO600395Pharma Tracker,1,1,0,1
333,2/1/2022,289439268757,Pharma Tracker,SO600396Pharma Tracker,1,1,0,1
333,2/1/2022,289439268757,Phone Tracker,SO600396Phone Tracker,1,1,0,1
410,2/1/2022,289435661770,Pharma Tracker,SO600398Pharma Tracker,1,1,0,1
410,2/1/2022,289435661770,Phone Tracker,SO600398Phone Tracker,1,1,0,1
430,2/1/2022,289439402759,Pharma Tracker,SO600399Pharma Tracker,1,1,0,1
430,2/1/2022,289439402759,Phone Tracker,SO600399Phone Tracker,1,1,0,1
431,2/1/2022,289435401827,Pharma Tracker,SO600401Pharma Tracker,1,1,0,1
431,2/1/2022,289435401827,Phone Tracker,SO600401Phone Tracker,1,1,0,1
445,2/1/2022,289435273327,Pharma Tracker,SO600403Pharma Tracker,1,1,0,1
445,2/1/2022,289435273327,Phone Tracker,SO600403Phone Tracker,1,1,0,1
491,2/1/2022,289436920649,Pharma Tracker,SO600404Pharma Tracker,1,1,0,1
491,2/1/2022,289436920649,Phone Tracker,SO600404Phone Tracker,1,1,0,1
493,2/1/2022,289349407932,Pharma Tracker,SO600406Pharma Tracker,1,1,0,1
497,2/1/2022,289435162305,Pharma Tracker,SO600408Pharma Tracker,1,1,0,1
497,2/1/2022,289435162305,Phone Tracker,SO600408Phone Tracker,1,1,0,1
507,2/1/2022,289437055715,Pharma Tracker,SO600409Pharma Tracker,1,1,0,1
507,2/1/2022,289437055715,Phone Tracker,SO600409Phone Tracker,1,1,0,1
519,2/1/2022,289435008783,Pharma Tracker,SO600411Pharma Tracker,1,1,0,1
519,2/1/2022,289435008783,Phone Tracker,SO600411Phone Tracker,1,1,0,1
526,2/1/2022,289349316740,Pharma Tracker,SO600412Pharma Tracker,1,1,0,1
552,2/1/2022,289349054845,Pharma Tracker,SO600414Pharma Tracker,1,1,0,1
569,2/1/2022,289434446436,Pharma Tracker,SO600415Pharma Tracker,1,1,0,1
569,2/1/2022,289434446436,Phone Tracker,SO600415Phone Tracker,1,1,0,1
571,2/1/2022,289413491511,Pharma Tracker,SO600417Pharma Tracker,1,1,0,1
584,2/1/2022,289433537243,Pharma Tracker,SO600418Pharma Tracker,1,1,0,1
584,2/1/2022,289433537243,Phone Tracker,SO600418Phone Tracker,1,1,0,1
589,2/1/2022,289349133872,Pharma Tracker,SO600420Pharma Tracker,1,1,0,1
591,2/1/2022,289347535370,Pharma Tracker,SO600422Pharma Tracker,1,1,0,1
655,2/1/2022,289347717906,Pharma Tracker,SO600423Pharma Tracker,1,1,0,1
665,2/1/2022,289435099230,Pharma Tracker,SO600425Pharma Tracker,1,1,0,1
665,2/1/2022,289435099230,Phone Tracker,SO600425Phone Tracker,1,1,0,1
689,2/1/2022,289433614565,Pharma Tracker,SO600426Pharma Tracker,1,1,0,1
689,2/1/2022,289433614565,Phone Tracker,SO600426Phone Tracker,1,1,0,1
693,2/1/2022,289414014427,Pharma Tracker,SO600428Pharma Tracker,1,1,0,1
694,2/1/2022,289347619917,Pharma Tracker,SO600430Pharma Tracker,1,1,0,1
701,2/1/2022,289434259441,Pharma Tracker,SO600431Pharma Tracker,1,1,0,1
701,2/1/2022,289434259441,Phone Tracker,SO600431Phone Tracker,1,1,0,1
702,2/1/2022,289414136398,Pharma Tracker,SO600433Pharma Tracker,1,1,0,1
709,2/1/2022,289415295525,Pharma Tracker,SO600434Pharma Tracker,1,1,0,1
711,2/1/2022,289434323730,Pharma Tracker,SO600436Pharma Tracker,1,1,0,1
711,2/1/2022,289434323730,Phone Tracker,SO600436Phone Tracker,1,1,0,1
719,2/1/2022,289435914577,Pharma Tracker,SO600437Pharma Tracker,1,1,0,1
719,2/1/2022,289435914577,Phone Tracker,SO600437Phone Tracker,1,1,0,1
720,2/1/2022,289434432646,Pharma Tracker,SO600439Pharma Tracker,1,1,0,1
720,2/1/2022,289434432646,Phone Tracker,SO600439Phone Tracker,1,1,0,1
729,2/1/2022,289435762746,Pharma Tracker,SO600441Pharma Tracker,1,1,0,1
729,2/1/2022,289435762746,Phone Tracker,SO600441Phone Tracker,1,1,0,1
736,2/1/2022,289434494048,Pharma Tracker,SO600442Pharma Tracker,1,1,0,1
736,2/1/2022,289434494048,Phone Tracker,SO600442Phone Tracker,1,1,0,1
825,2/1/2022,289435601888,Pharma Tracker,SO600444Pharma Tracker,1,1,0,1
825,2/1/2022,289435601888,Phone Tracker,SO600444Phone Tracker,1,1,0,1
1048,2/1/2022,289437034007,Pharma Tracker,SO600445Pharma Tracker,1,1,0,1
1053,2/1/2022,289433465560,Pharma Tracker,SO600447Pharma Tracker,1,1,0,1
1053,2/1/2022,289433465560,Phone Tracker,SO600447Phone Tracker,1,1,0,1
1113,2/1/2022,289416578365,Pharma Tracker,SO600448Pharma Tracker,1,1,0,1
1139,2/1/2022,289436246180,Pharma Tracker,SO600450Pharma Tracker,1,1,0,1
1139,2/1/2022,289436246180,Phone Tracker,SO600450Phone Tracker,1,1,0,1
1140,2/1/2022,289434080990,Pharma Tracker,SO600451Pharma Tracker,1,1,0,1
1140,2/1/2022,289434080990,Phone Tracker,SO600451Phone Tracker,1,1,0,1
1165,2/1/2022,289434360849,Pharma Tracker,SO600454Pharma Tracker,1,1,0,1
1165,2/1/2022,289434360849,Phone Tracker,SO600454Phone Tracker,1,1,0,1
1189,2/1/2022,289438503718,Pharma Tracker,SO600455Pharma Tracker,1,1,0,1
1189,2/1/2022,289438503718,Phone Tracker,SO600455Phone Tracker,1,1,0,1
1190,2/1/2022,289432663968,Pharma Tracker,SO600457Pharma Tracker,1,1,0,1
1210,2/1/2022,289438667218,Pharma Tracker,SO600458Pharma Tracker,1,1,0,1
1210,2/1/2022,289438667218,Phone Tracker,SO600458Phone Tracker,1,1,0,1
1233,2/1/2022,289434611702,Pharma Tracker,SO600460Pharma Tracker,1,1,0,1
1233,2/1/2022,289434611702,Phone Tracker,SO600460Phone Tracker,1,1,0,1
1234,2/1/2022,289434172148,Pharma Tracker,SO600461Pharma Tracker,1,1,0,1
1234,2/1/2022,289434172148,Phone Tracker,SO600461Phone Tracker,1,1,0,1
1247,2/1/2022,289434695175,Pharma Tracker,SO600463Pharma Tracker,1,1,0,1
1247,2/1/2022,289434695175,Phone Tracker,SO600463Phone Tracker,1,1,0,1
1259,2/1/2022,289415397851,Pharma Tracker,SO600464Pharma Tracker,1,1,0,1
1426,2/1/2022,289433372011,Phone Tracker,SO600466Phone Tracker,1,1,0,1
1505,2/1/2022,289432703174,Pharma Tracker,SO600467Pharma Tracker,1,1,0,1
1510,2/1/2022,289414279875,Pharma Tracker,SO600469Pharma Tracker,1,1,0,1
1569,2/1/2022,289433120133,Phone Tracker,SO600471Phone Tracker,1,1,0,1
1675,2/1/2022,289434275600,Pharma Tracker,SO600473Pharma Tracker,1,1,0,1
1675,2/1/2022,289434275600,Phone Tracker,SO600473Phone Tracker,1,1,0,1
1743,2/1/2022,289434801258,Pharma Tracker,SO600474Pharma Tracker,1,1,0,1
1743,2/1/2022,289434801258,Phone Tracker,SO600474Phone Tracker,1,1,0,1
1961,2/1/2022,289415502272,Pharma Tracker,SO600476Pharma Tracker,1,1,0,1
2628,2/1/2022,289434917878,Pharma Tracker,SO600477Pharma Tracker,1,1,0,1
2628,2/1/2022,289434917878,Phone Tracker,SO600477Phone Tracker,1,1,0,1
2638,2/1/2022,289436419516,Phone Tracker,SO600479Phone Tracker,1,1,0,1
2654,2/1/2022,COMPLETED VIA GNFR REQUEST,Phone Tracker,SO600480Phone Tracker,1,1,1,0
2783,2/1/2022,289435722720,Pharma Tracker,SO600482Pharma Tracker,1,1,0,1
2783,2/1/2022,289435722720,Phone Tracker,SO600482Phone Tracker,1,1,0,1
2967,2/1/2022,289415775230,Pharma Tracker,SO600483Pharma Tracker,1,1,0,1
2968,2/1/2022,289435896736,Pharma Tracker,SO600485Pharma Tracker,1,1,0,1
2968,2/1/2022,289435896736,Phone Tracker,SO600485Phone Tracker,1,1,0,1
3294,2/1/2022,289433435682,Phone Tracker,SO600486Phone Tracker,1,1,0,1
3362,2/1/2022,289415288534,Pharma Tracker,SO600488Pharma Tracker,1,1,0,1
3363,2/1/2022,289438006460,Pharma Tracker,SO600489Pharma Tracker,1,1,0,1
3363,2/1/2022,289438006460,Phone Tracker,SO600489Phone Tracker,1,1,0,1
3610,2/1/2022,289434009420,Pharma Tracker,SO600491Pharma Tracker,1,1,0,1
3610,2/1/2022,289434009420,Phone Tracker,SO600491Phone Tracker,1,1,0,1
3894,2/1/2022,289432984210,Phone Tracker,SO600493Phone Tracker,1,1,0,1
4118,2/1/2022,289440107263,Pharma Tracker,SO600495Pharma Tracker,1,1,0,1
4118,2/1/2022,289440107263,Phone Tracker,SO600495Phone Tracker,1,1,0,1
4413,2/1/2022,289349577666,Pharma Tracker,SO600496Pharma Tracker,1,1,0,1
4450,2/1/2022,289348812866,Pharma Tracker,SO600497Pharma Tracker,1,1,0,1
4461,2/1/2022,289438110970,Pharma Tracker,SO600498Pharma Tracker,1,1,0,1
4461,2/1/2022,289438110970,Phone Tracker,SO600498Phone Tracker,1,1,0,1
4524,2/1/2022,289432854042,Pharma Tracker,SO600500Pharma Tracker,1,1,0,1
4607,2/1/2022,289432775302,Pharma Tracker,SO600501Pharma Tracker,1,1,0,1
5059,2/1/2022,289436006879,Pharma Tracker,SO600503Pharma Tracker,1,1,0,1
5135,2/1/2022,289432735982,Pharma Tracker,SO600504Pharma Tracker,1,1,0,1
5183,2/1/2022,289433698627,Pharma Tracker,SO600506Pharma Tracker,1,1,0,1
5236,2/1/2022,289436067274,Pharma Tracker,SO600507Pharma Tracker,1,1,0,1
5297,2/1/2022,COMPLETED VIA GNFR REQUEST,Pharma Tracker,SO600509Pharma Tracker,1,1,1,0
5417,2/1/2022,289433126690,Phone Tracker,SO600510Phone Tracker,1,1,0,1
5418,2/1/2022,289435209248,Pharma Tracker,SO600512Pharma Tracker,1,1,0,1
5418,2/1/2022,289435209248,Phone Tracker,SO600512Phone Tracker,1,1,0,1
6931,2/1/2022,289432686145,Pharma Tracker,SO600513Pharma Tracker,1,1,0,1
6931,2/1/2022,COMPLETED VIA GNFR REQUEST,Phone Tracker,SO600513Phone Tracker,1,1,1,0
7290,2/1/2022,289433599046,Pharma Tracker,SO600515Pharma Tracker,1,1,0,1
7290,2/1/2022,289433599046,Phone Tracker,SO600515Phone Tracker,1,1,0,1
1610,2/1/2022,289434850657,Pharma Tracker,SO602041Pharma Tracker,1,1,0,1
1610,2/1/2022,289434850657,Phone Tracker,SO602041Phone Tracker,1,1,0,1
1619,2/1/2022,289435298169,Pharma Tracker,SO602043Pharma Tracker,1,1,0,1
1619,2/1/2022,289435298169,Phone Tracker,SO602043Phone Tracker,1,1,0,1
1673,2/1/2022,289436147459,Pharma Tracker,SO602045Pharma Tracker,1,1,0,1
1673,2/1/2022,289436147459,Phone Tracker,SO602045Phone Tracker,1,1,0,1
1677,2/1/2022,289436600980,Pharma Tracker,SO602046Pharma Tracker,1,1,0,1
1705,2/1/2022,289432930059,Pharma Tracker,SO602048Pharma Tracker,1,1,0,1
1731,2/1/2022,289433531473,Pharma Tracker,SO602050Pharma Tracker,1,1,0,1
1731,2/1/2022,289433531473,Phone Tracker,SO602050Phone Tracker,1,1,0,1
1744,2/1/2022,289438241824,Pharma Tracker,SO602051Pharma Tracker,1,1,0,1
1806,2/1/2022,289436507570,Pharma Tracker,SO602053Pharma Tracker,1,1,0,1
1806,2/1/2022,289436507570,Phone Tracker,SO602053Phone Tracker,1,1,0,1
1810,2/1/2022,289436044078,Pharma Tracker,SO602054Pharma Tracker,1,1,0,1
1810,2/1/2022,289436044078,Phone Tracker,SO602054Phone Tracker,1,1,0,1
1813,2/1/2022,289436619761,Pharma Tracker,SO602056Pharma Tracker,1,1,0,1
1813,2/1/2022,289436619761,Phone Tracker,SO602056Phone Tracker,1,1,0,1
1830,2/1/2022,289434204170,Pharma Tracker,SO602057Pharma Tracker,1,1,0,1
1830,2/1/2022,289434204170,Phone Tracker,SO602057Phone Tracker,1,1,0,1
1831,2/1/2022,289433660071,Pharma Tracker,SO602059Pharma Tracker,1,1,0,1
1831,2/1/2022,289433660071,Phone Tracker,SO602059Phone Tracker,1,1,0,1
1835,2/1/2022,289434110930,Pharma Tracker,SO602061Pharma Tracker,1,1,0,1
1835,2/1/2022,289434110930,Phone Tracker,SO602061Phone Tracker,1,1,0,1
1871,2/1/2022,289433727980,Pharma Tracker,SO602063Pharma Tracker,1,1,0,1
1871,2/1/2022,289433727980,Phone Tracker,SO602063Phone Tracker,1,1,0,1
1909,2/1/2022,289434021409,Pharma Tracker,SO602064Pharma Tracker,1,1,0,1
1909,2/1/2022,289434021409,Phone Tracker,SO602064Phone Tracker,1,1,0,1
1946,2/1/2022,289436780086,Pharma Tracker,SO602066Pharma Tracker,1,1,0,1
1946,2/1/2022,289436780086,Phone Tracker,SO602066Phone Tracker,1,1,0,1
1949,2/1/2022,289436377012,Pharma Tracker,SO602067Pharma Tracker,1,1,0,1
1949,2/1/2022,289436377012,Phone Tracker,SO602067Phone Tracker,1,1,0,1
1959,2/1/2022,289436251248,Pharma Tracker,SO602069Pharma Tracker,1,1,0,1
1966,2/1/2022,289433322679,Phone Tracker,SO602071Phone Tracker,1,1,0,1
1973,2/1/2022,289433761780,Phone Tracker,SO602072Phone Tracker,1,1,0,1
1976,2/1/2022,289433889444,Pharma Tracker,SO602074Pharma Tracker,1,1,0,1
1976,2/1/2022,289433889444,Phone Tracker,SO602074Phone Tracker,1,1,0,1
1993,2/1/2022,289433896961,Pharma Tracker,SO602076Pharma Tracker,1,1,0,1
1993,2/1/2022,289433896961,Phone Tracker,SO602076Phone Tracker,1,1,0,1
1994,2/1/2022,289434061284,Pharma Tracker,SO602077Pharma Tracker,1,1,0,1
1997,2/1/2022,289436334947,Pharma Tracker,SO602079Pharma Tracker,1,1,0,1
2043,2/1/2022,289441502523,Pharma Tracker,SO602080Pharma Tracker,1,1,0,1
2043,2/1/2022,289441502523,Phone Tracker,SO602080Phone Tracker,1,1,0,1
2056,2/1/2022,289446877429,Pharma Tracker,SO602082Pharma Tracker,1,1,0,1
2056,2/1/2022,289446877429,Phone Tracker,SO602082Phone Tracker,1,1,0,1
2088,2/1/2022,289441628560,Pharma Tracker,SO602084Pharma Tracker,1,1,0,1
2088,2/1/2022,289441628560,Phone Tracker,SO602084Phone Tracker,1,1,0,1
2093,2/1/2022,289446354939,Pharma Tracker,SO602085Pharma Tracker,1,1,0,1
2093,2/1/2022,289446354939,Phone Tracker,SO602085Phone Tracker,1,1,0,1
2097,2/1/2022,289439788330,Pharma Tracker,SO602087Pharma Tracker,1,1,0,1
2104,2/1/2022,289441762844,Pharma Tracker,SO602089Pharma Tracker,1,1,0,1
2104,2/1/2022,289441762844,Phone Tracker,SO602089Phone Tracker,1,1,0,1
2107,2/1/2022,289446720449,Pharma Tracker,SO602090Pharma Tracker,1,1,0,1
2107,2/1/2022,289446720449,Phone Tracker,SO602090Phone Tracker,1,1,0,1
2116,2/1/2022,289446213844,Pharma Tracker,SO602092Pharma Tracker,1,1,0,1
2116,2/1/2022,289446213844,Phone Tracker,SO602092Phone Tracker,1,1,0,1
2120,2/1/2022,289447052257,Pharma Tracker,SO602093Pharma Tracker,1,1,0,1
2120,2/1/2022,289447052257,Phone Tracker,SO602093Phone Tracker,1,1,0,1
2135,2/1/2022,289447203379,Pharma Tracker,SO602095Pharma Tracker,1,1,0,1
2135,2/1/2022,289447203379,Phone Tracker,SO602095Phone Tracker,1,1,0,1
2146,2/1/2022,289447381457,Pharma Tracker,SO602097Pharma Tracker,1,1,0,1
2146,2/1/2022,289447381457,Phone Tracker,SO602097Phone Tracker,1,1,0,1
2152,2/1/2022,289441454870,Pharma Tracker,SO602098Pharma Tracker,1,1,0,1
2156,2/1/2022,289441352029,Pharma Tracker,SO602100Pharma Tracker,1,1,0,1
2159,2/1/2022,289447553717,Pharma Tracker,SO602102Pharma Tracker,1,1,0,1
2159,2/1/2022,289447553717,Phone Tracker,SO602102Phone Tracker,1,1,0,1
2164,2/1/2022,289446070330,Pharma Tracker,SO602103Pharma Tracker,1,1,0,1
2164,2/1/2022,289446070330,Phone Tracker,SO602103Phone Tracker,1,1,0,1
2166,2/1/2022,289441909676,Pharma Tracker,SO602105Pharma Tracker,1,1,0,1
2166,2/1/2022,289441909676,Phone Tracker,SO602105Phone Tracker,1,1,0,1
2210,2/1/2022,289445879756,Pharma Tracker,SO602107Pharma Tracker,1,1,0,1
2210,2/1/2022,289445879756,Phone Tracker,SO602107Phone Tracker,1,1,0,1
2234,2/1/2022,289445703770,Pharma Tracker,SO602111Pharma Tracker,1,1,0,1
2234,2/1/2022,289445703770,Phone Tracker,SO602111Phone Tracker,1,1,0,1
2262,2/1/2022,289445575318,Pharma Tracker,SO602109Pharma Tracker,1,1,0,1
2262,2/1/2022,289445575318,Phone Tracker,SO602109Phone Tracker,1,1,0,1
2264,2/1/2022,289439421846,Pharma Tracker,SO602112Pharma Tracker,1,1,0,1
2285,2/1/2022,289445824304,Pharma Tracker,SO602114Pharma Tracker,1,1,0,1
2285,2/1/2022,289445824304,Phone Tracker,SO602114Phone Tracker,1,1,0,1
2286,2/1/2022,289440206432,Pharma Tracker,SO602115Pharma Tracker,1,1,0,1
2286,2/1/2022,289440206432,Phone Tracker,SO602115Phone Tracker,1,1,0,1
2326,2/1/2022,289446050350,Pharma Tracker,SO602118Pharma Tracker,1,1,0,1
2326,2/1/2022,289446050350,Phone Tracker,SO602118Phone Tracker,1,1,0,1
2351,2/1/2022,289446593210,Pharma Tracker,SO602119Pharma Tracker,1,1,0,1
2351,2/1/2022,289446593210,Phone Tracker,SO602119Phone Tracker,1,1,0,1
2355,2/1/2022,289446185120,Pharma Tracker,SO602121Pharma Tracker,1,1,0,1
2355,2/1/2022,289446185120,Phone Tracker,SO602121Phone Tracker,1,1,0,1
2370,2/1/2022,289446359426,Pharma Tracker,SO602122Pharma Tracker,1,1,0,1
2370,2/1/2022,289446359426,Phone Tracker,SO602122Phone Tracker,1,1,0,1
2405,2/1/2022,289446460065,Pharma Tracker,SO602124Pharma Tracker,1,1,0,1
2405,2/1/2022,289446460065,Phone Tracker,SO602124Phone Tracker,1,1,0,1
2424,2/1/2022,289439379150,Pharma Tracker,SO602125Pharma Tracker,1,1,0,1
2444,2/1/2022,289441162311,Pharma Tracker,SO602127Pharma Tracker,1,1,0,1
2504,2/1/2022,289433268851,Phone Tracker,SO602128Phone Tracker,1,1,0,1
2531,2/1/2022,289439307460,Pharma Tracker,SO602131Pharma Tracker,1,1,0,1
2547,2/1/2022,289439504114,Pharma Tracker,SO602132Pharma Tracker,1,1,0,1
2547,2/1/2022,289439504114,Phone Tracker,SO602132Phone Tracker,1,1,0,1
2581,2/1/2022,289442246623,Pharma Tracker,SO602134Pharma Tracker,1,1,0,1
2581,2/1/2022,289442246623,Phone Tracker,SO602134Phone Tracker,1,1,0,1
2583,2/1/2022,289439629636,Pharma Tracker,SO602135Pharma Tracker,1,1,0,1
2583,2/1/2022,289439629636,Phone Tracker,SO602135Phone Tracker,1,1,0,1
2586,2/1/2022,289440966117,Pharma Tracker,SO602137Pharma Tracker,1,1,0,1
2586,2/1/2022,COMPLETED VIA GNFR REQUEST,Phone Tracker,SO602137Phone Tracker,1,1,1,0
2637,2/1/2022,289440293464,Pharma Tracker,SO602138Pharma Tracker,1,1,0,1
2637,2/1/2022,289440293464,Phone Tracker,SO602138Phone Tracker,1,1,0,1
2785,2/1/2022,289441262483,Pharma Tracker,SO602140Pharma Tracker,1,1,0,1
2844,2/1/2022,289443380135,Pharma Tracker,SO602141Pharma Tracker,1,1,0,1
2844,2/1/2022,289443380135,Phone Tracker,SO602141Phone Tracker,1,1,0,1
2859,2/1/2022,289442346291,Pharma Tracker,SO602143Pharma Tracker,1,1,0,1
2859,2/1/2022,289442346291,Phone Tracker,SO602143Phone Tracker,1,1,0,1
2874,2/1/2022,289443643140,Pharma Tracker,SO602145Pharma Tracker,1,1,0,1
2874,2/1/2022,289443643140,Phone Tracker,SO602145Phone Tracker,1,1,0,1
2906,2/1/2022,289442476345,Pharma Tracker,SO602146Pharma Tracker,1,1,0,1
2906,2/1/2022,289442476345,Phone Tracker,SO602146Phone Tracker,1,1,0,1
2911,2/1/2022,289445558598,Pharma Tracker,SO602148Pharma Tracker,1,1,0,1
2911,2/1/2022,289445558598,Phone Tracker,SO602148Phone Tracker,1,1,0,1
2915,2/1/2022,289442595906,Pharma Tracker,SO602150Pharma Tracker,1,1,0,1
2915,2/1/2022,289442595906,Phone Tracker,SO602150Phone Tracker,1,1,0,1
2916,2/1/2022,289441059437,Pharma Tracker,SO602151Pharma Tracker,1,1,0,1
2917,2/1/2022,289443920283,Pharma Tracker,SO602153Pharma Tracker,1,1,0,1
2992,2/1/2022,COMPLETED VIA GNFR REQUEST,Pharma Tracker,SO602154Pharma Tracker,1,1,1,0
2992,2/1/2022,289436170858,Phone Tracker,SO602154Phone Tracker,1,1,0,1
