Store #,Store Type,Shipping City,State,Zip Code,Tier Name,Article #
5087,Supercenter,North Myrtle Beach,SC,29582,Tier 04,100673608
5088,Supercenter,Tridelphia,WV,26059,Tier 05,100673609
5089,Wal-Mart,Inver Grove Hts,MN,55076,Tier 04,100673608
5090,Supercenter,De Pere,WI,54115,Tier 05,100673609
5091,Supercenter,Cypress,TX,77429,Tier 03,100673607
5092,Supercenter,Lewisville,TX,75067,Tier 03,100673607
5093,Neighborhood Market,Tulsa,OK,74105,Tier 03,100673607
5094,Neighborhood Market,Houston,TX,77096,Tier 04,100673608
5095,Supercenter,Hartford,CT,06106,Tier 05,100673609
5096,Supercenter,Palm Desert,CA,92211,Tier 05,100673609
5097,Supercenter,Saginaw,MI,48604,Tier 05,100673609
5098,Neighborhood Market,Mobile,AL,36609,Tier 02 ,100673606
5099,Supercenter,Grand Junction,CO,81505,Tier 05,100673609
5100,Neighborhood Market,Birmingham,AL,35215,Tier 01 ,100673605
5101,Supercenter,Pahrump,NV,89048,Tier 04,100673608
5102,Neighborhood Market,Gretna,LA,70053,Tier 05,100673609
5103,Wal-Mart,Philadelphia,PA,19124,Tier 03,100673607
5104,Supercenter,Moraine,OH,45439,Tier 04,100673608
5105,Supercenter,Front Royal,VA,22630,Tier 04,100673608
5106,Neighborhood Market,Oviedo,FL,32765,Tier 01 ,100673605
5107,Neighborhood Market,Madison,TN,37115,Tier 03,100673607
5108,Neighborhood Market,El Paso,TX,79936,Tier 05,100673609
5109,Neighborhood Market,Salt Lake City,UT,84120,Tier 04,100673608
5110,Neighborhood Market,Draper,UT,84020,Tier 04,100673608
5111,Wal-Mart,Watchung,NJ,07069,Tier 05,100673609
5113,Supercenter,Pell City,AL,35125,Tier 01 ,100673605
5115,Supercenter,Davenport,IA,52806,Tier 05,100673609
5116,Supercenter,La Porte,TX,77571,Tier 04,100673608
5117,Supercenter,Waynesboro,VA,22980,Tier 03,100673607
5118,Supercenter,Raleigh,NC,27617,Tier 03,100673607
5119,Neighborhood Market,Nashville,TN,37211,Tier 03,100673607
5122,Neighborhood Market,Memphis,TN,38115,Tier 03,100673607
5123,Supercenter,Colorado Springs,CO,80920,Tier 05,100673609
5124,Supercenter,Glendale,AZ,85301,Tier 04,100673608
5125,Neighborhood Market,Opelousas,LA,70570,Tier 05,100673609
5126,Supercenter,Centre,AL,35960,Tier 02 ,100673606
5127,Supercenter,La Crosse,WI,54601,Tier 05,100673609
5129,Wal-Mart,Landover Hills,MD,20784,Tier 05,100673609
5130,Wal-Mart,Philadelphia,PA,19114,Tier 03,100673607
5131,Wal-Mart,Bensalem,PA,19020,Tier 03,100673607
5132,Neighborhood Market,Winter Springs,FL,32708,Tier 02 ,100673606
5133,Supercenter,Anderson,CA,96007,Tier 05,100673609
5134,Supercenter,Bakersfield,CA,93313,Tier 05,100673609
5135,Neighborhood Market,Radcliff,KY,40160,Tier 04,100673608
5136,Supercenter,Marysville,CA,95901,Tier 05,100673609
5137,Supercenter,Aurora,CO,80016,Tier 05,100673609
5139,Supercenter,Dixon,CA,95620,Tier 05,100673609
5140,Wal-Mart,La Mesa,CA,91942,Tier 05,100673609
5141,Supercenter,Omaha,NE,68116,Tier 04,100673608
5142,Supercenter,Neptune,NJ,07753,Tier 05,100673609
5143,Neighborhood Market,Chattanooga,TN,37421,Tier 04,100673608
5144,Supercenter,Converse,TX,78109,Tier 04,100673608
5145,Supercenter,San Antonio,TX,78213,Tier 03,100673607
5146,Supercenter,San Antonio,TX,78250,Tier 03,100673607
5147,Supercenter,Dallas,TX,75211,Tier 03,100673607
5148,Neighborhood Market,Murfreesboro,TN,37128,Tier 03,100673607
5149,Neighborhood Market,Blue Springs,MO,64014,Tier 05,100673609
5150,Supercenter,Mapelwood,MO,63143,Tier 05,100673609
5151,Supercenter,Rome,GA,30161-8449,Tier 01 ,100673605
5152,Wal-Mart,West Hills,CA,91307,Tier 05,100673609
5154,Supercenter,Rosemead,CA,91770,Tier 05,100673609
5155,Supercenter,Las Cruces,NM,88005,Tier 05,100673609
5156,Supercenter,Beaumont,CA,92223,Tier 04,100673608
5157,Supercenter,Morton,IL,61550,Tier 01 ,100673605
5159,Supercenter,West Branch,MI,48661,Tier 05,100673609
5160,Supercenter,Jackson,MI,49202,Tier 05,100673609
5162,Supercenter,Santa Clarita,CA,91355,Tier 05,100673609
5165,Supercenter,Alamo,TX,78516,Tier 03,100673607
5166,Supercenter,Deming,NM,88030,Tier 05,100673609
5167,Supercenter,Payson,UT,84651,Tier 04,100673608
5168,Supercenter,Richfield,UT,84701,Tier 04,100673608
5170,Supercenter,Sidney,NE,69162,Tier 05,100673609
5172,Supercenter,Perry,FL,32348-5615,Tier 02 ,100673606
5173,Supercenter,Dalton,GA,30720,Tier 04,100673608
5174,Supercenter,Mobile,AL,36575,Tier 01 ,100673605
5175,Supercenter,Cookeville,TN,38506,Tier 02 ,100673606
5178,Wal-Mart,Rockaway,NJ,07866,Tier 05,100673609
5179,Neighborhood Market,Orlando,FL,32825,Tier 02 ,100673606
5180,Neighborhood Market,Overland Park,KS,66212,Tier 05,100673609
5182,Neighborhood Market,Murfreesboro,TN,37128,Tier 03,100673607
5183,Neighborhood Market,Jeffersontown,KY,40299,Tier 05,100673609
5184,Supercenter,Canal Winchester,OH,43110,Tier 05,100673609
5185,Supercenter,Columbus,OH,43228,Tier 05,100673609
5186,Supercenter,Gilbert,AZ,85296,Tier 04,100673608
5188,Neighborhood Market,Hixson,TN,37343,Tier 04,100673608
5189,Supercenter,Phoenix,AZ,85031,Tier 04,100673608
5190,Supercenter,Phoenix,AZ,85085,Tier 04,100673608
5191,Supercenter,Forney,TX,75126,Tier 04,100673608
5192,Supercenter,Sacramento,CA,95842,Tier 05,100673609
5193,Supercenter,Moreno Valley,CA,92555,Tier 05,100673609
5195,Wal-Mart,Everett,WA,98204,Tier 05,100673609
5196,Supercenter,Memphis,TN,38116,Tier 03,100673607
5197,Supercenter,Owens Cross Roads,AL,35763,Tier 04,100673608
5198,Neighborhood Market,Tifton,GA,31794,Tier 02 ,100673606
5199,Supercenter,Antioch,IL,60002,Tier 02 ,100673606
5200,Wal-Mart,Lancaster,PA,17601,Tier 05,100673609
5201,Wal-Mart,Edison,NJ,08817,Tier 05,100673609
5203,Supercenter,London,OH,43140,Tier 04,100673608
5204,Neighborhood Market,Bossier City,LA,71112,Tier 04,100673608
5205,Neighborhood Market,Layton,UT,84040,Tier 04,100673608
5206,Neighborhood Market,South Ogden,UT,84405,Tier 04,100673608
5207,Neighborhood Market,Overland Park,KS,66212,Tier 05,100673609
5210,Supercenter,Wylie,TX,75098,Tier 03,100673607
5211,Supercenter,McKinney,TX,75070,Tier 03,100673607
5214,Supercenter,Kissimmee,FL,34747,Tier 02 ,100673606
5215,Supercenter,Delano,CA,93215,Tier 05,100673609
5216,Supercenter,Amarillo,TX,79106,Tier 05,100673609
5218,Supercenter,Saint Petersburg,FL,33711,Tier 02 ,100673606
5219,Supercenter,Lawrence,KS,66049,Tier 05,100673609
5220,Supercenter,Tampa,FL,33614,Tier 02 ,100673606
5221,Neighborhood Market,Tampa,FL,33604,Tier 02 ,100673606
5224,Neighborhood Market,San Antonio,TX,78249,Tier 03,100673607
5226,Neighborhood Market,San Antonio,TX,78251,Tier 03,100673607
5227,Wal-Mart,Burke,VA,22015,Tier 04,100673608
5228,Wal-Mart,Columbia,MD,21045,Tier 04,100673608
5231,Supercenter,Galt,CA,95632,Tier 05,100673609
5232,Supercenter,Rifle,CO,81650,Tier 05,100673609
5233,Supercenter,West Valley City,UT,84118,Tier 04,100673608
5234,Supercenter,Clearfield,UT,84015,Tier 04,100673608
5235,Supercenter,Sandy,UT,84094,Tier 04,100673608
5236,Supercenter,Bowling Green,KY,42101,Tier 03,100673607
5239,Supercenter,Bechtelsville,PA,19505,Tier 05,100673609
5240,Supercenter,Ithaca,NY,14850,Tier 02 ,100673606
5241,Supercenter,North Huntingdon,PA,15642,Tier 02 ,100673606
5242,Supercenter,Cicero,NY,13039,Tier 02 ,100673606
5244,Supercenter,Little Rock,AR,72223,Tier 04,100673608
5245,Supercenter,San Antonio,TX,78223,Tier 03,100673607
5246,Supercenter,Wharton,TX,77488,Tier 05,100673609
5247,Supercenter,Roanoke,TX,76262,Tier 04,100673608
5248,Neighborhood Market,Northport,AL,35476,Tier 01 ,100673605
5250,Supercenter,Kissimmee,FL,34759,Tier 01 ,100673605
5251,Supercenter,Chattanooga,TN,37411,Tier 04,100673608
5252,Supercenter,Loganville,GA,30052,Tier 01 ,100673605
5253,Supercenter,Chesapeake,VA,23322,Tier 04,100673608
5254,Supercenter,Wake Forest,NC,27587,Tier 03,100673607
5255,Neighborhood Market,Tampa,FL,33615,Tier 02 ,100673606
5256,Neighborhood Market,Tuscaloosa,AL,35405,Tier 02 ,100673606
5257,Neighborhood Market,Mesa,AZ,85205,Tier 04,100673608
5258,Neighborhood Market,Las Vegas,NV,89104,Tier 04,100673608
5259,Neighborhood Market,Las Vegas,NV,89108,Tier 04,100673608
5260,Supercenter,Rogers,AR,72758,Tier 03,100673607
5261,Supercenter,Pineville,MO,64856,Tier 05,100673609
5262,Supercenter,Pelham,AL,35124,Tier 01 ,100673605
5263,Supercenter,Cleveland,TN,37323,Tier 03,100673607
5264,Supercenter,Osprey,FL,34229,Tier 02 ,100673606
5265,Neighborhood Market,Saint Cloud,FL,34772,Tier 02 ,100673606
5266,Supercenter,Hudson,FL,34667,Tier 02 ,100673606
5267,Neighborhood Market,Athens,GA,30606,Tier 02 ,100673606
5269,Neighborhood Market,Las Vegas,NV,89183,Tier 04,100673608
5270,Supercenter,Lindon,UT,84042,Tier 04,100673608
5272,Supercenter,Poulsbo,WA,98370,Tier 05,100673609
5273,Supercenter,Sequim,WA,98382,Tier 05,100673609
5274,Wal-Mart,Pearl City,HI,96782, Tier HIAK,100674085
5275,Supercenter,Woodstock,GA,30189,Tier 01 ,100673605
5276,Wal-Mart,Palatine,IL,60074,Tier 02 ,100673606
5278,Supercenter,Chicopee,MA,01020,Tier 04,100673608
5279,Neighborhood Market,Summerville,SC,29483,Tier 04,100673608
5280,Supercenter,Portage,MI,49024,Tier 05,100673609
5281,Wal-Mart,Woodbridge,NJ,07095,Tier 05,100673609
5282,Supercenter,Greece,NY,14616,Tier 02 ,100673606
5285,Supercenter,Canton,OH,44705,Tier 04,100673608
5286,Neighborhood Market,Oklahoma City,OK,73120,Tier 03,100673607
5287,Supercenter,Spring,TX,77379,Tier 03,100673607
5288,Supercenter,Seagoville,TX,75159,Tier 03,100673607
5290,Neighborhood Market,San Antonio,TX,78245,Tier 03,100673607
5291,Neighborhood Market,Columbia,SC,29170,Tier 04,100673608
5292,Supercenter,Raleigh,NC,27610,Tier 04,100673608
5294,Wal-Mart,Milford,CT,06460,Tier 05,100673609
5295,Supercenter,Farmingdale,NY,11735,Tier 05,100673609
5296,Supercenter,Barboursville,WV,25504,Tier 04,100673608
5297,Neighborhood Market,Louisville,KY,40207,Tier 02 ,100673606
5298,Supercenter,Gastonia,NC,28052,Tier 03,100673607
5299,Supercenter,Clermont,FL,34714,Tier 01 ,100673605
5300,Supercenter,Gibsonton,FL,33534,Tier 01 ,100673605
5301,Supercenter,West Palm Beach,FL,33406,Tier 03,100673607
5303,Supercenter,Prescott,AZ,86305,Tier 05,100673609
5304,Neighborhood Market,Mesa,AZ,85204,Tier 04,100673608
5305,Wal-Mart,Chula Vista,CA,91911,Tier 05,100673609
5306,Neighborhood Market,North Las Vegas,NV,89031,Tier 04,100673608
5307,Supercenter,Gardner,KS,66030,Tier 05,100673609
5308,Neighborhood Market,Shawnee,KS,66203,Tier 05,100673609
5309,Supercenter,Oberlin,OH,44074,Tier 05,100673609
5310,Neighborhood Market,Prairieville,LA,70769,Tier 05,100673609
5311,Supercenter,McKinney,TX,75071,Tier 03,100673607
5312,Supercenter,Fort Worth,TX,76111,Tier 03,100673607
5313,Supercenter,Lake St Louis,MO,63367,Tier 03,100673607
5314,Neighborhood Market,Oklahoma City,OK,73109,Tier 03,100673607
5316,Supercenter,Saginaw,TX,76179,Tier 03,100673607
5317,Supercenter,Austin,TX,78748,Tier 03,100673607
5319,Supercenter,Macarthur,WV,25873,Tier 04,100673608
5320,Supercenter,Greensboro,NC,27406,Tier 03,100673607
5321,Neighborhood Market,Fort Myers,FL,33919-4827,Tier 02 ,100673606
5323,Neighborhood Market,Oklahoma City,OK,73170,Tier 03,100673607
5325,Supercenter,Margate,FL,33063,Tier 01 ,100673605
5326,Supercenter,Ocala,FL,34481,Tier 02 ,100673606
5327,Neighborhood Market,Baton Rouge,LA,70816,Tier 05,100673609
5328,Neighborhood Market,Baton Rouge,LA,70817,Tier 05,100673609
5329,Supercenter,Phoenix,AZ,85086,Tier 04,100673608
5330,Supercenter,Phoenix,AZ,85017,Tier 04,100673608
5331,Supercenter,Phoenix,AZ,85043,Tier 04,100673608
5332,Neighborhood Market,Mesa,AZ,85203,Tier 04,100673608
5334,Supercenter,Aurora,CO,80011,Tier 05,100673609
5335,Supercenter,Brawley,CA,92227,Tier 03,100673607
5336,Neighborhood Market,Jenks,OK,74037,Tier 05,100673609
5337,Supercenter,Clovis,CA,96311,Tier 05,100673609
5338,Wal-Mart,San Diego,CA,92111,Tier 05,100673609
5339,Wal-Mart,Pittsburgh,PA,15238,Tier 03,100673607
5340,Wal-Mart,Cherry Hill,NJ,08002,Tier 03,100673607
5341,Supercenter,Broomfield,CO,80021,Tier 05,100673609
5342,Supercenter,Yuma,AZ,85364,Tier 04,100673608
5343,Supercenter,Fredericksburg,VA,22407,Tier 03,100673607
5345,Wal-Mart,Dunkirk,MD,20754,Tier 05,100673609
5346,Supercenter,Mebane,NC,27302,Tier 03,100673607
5347,Supercenter,Fort Myers,FL,33967,Tier 02 ,100673606
5348,Supercenter,Montgomery,AL,36107,Tier 02 ,100673606
5349,Neighborhood Market,Mesa,AZ,85212,Tier 04,100673608
5350,Supercenter,Salt Lake City,UT,84117,Tier 04,100673608
5352,Supercenter,Batavia,IL,60510,Tier 02 ,100673606
5353,Neighborhood Market,Spring,TX,77373,Tier 03,100673607
5355,Supercenter,Kenton,OH,43326,Tier 04,100673608
5356,Supercenter,Blairsville,PA,15717,Tier 03,100673607
5358,Supercenter,Shippensburgh,PA,17257,Tier 04,100673608
5359,Supercenter,Azle,TX,76020,Tier 03,100673607
5360,Supercenter,Titusville,PA,16354,Tier 04,100673608
5361,Supercenter,Omaha,NE,68137,Tier 04,100673608
5363,Supercenter,Lovejoy,GA,30250,Tier 01 ,100673605
5364,Neighborhood Market,Stillwater,OK,74075,Tier 04,100673608
5365,Neighborhood Market,Melbourne,FL,32935,Tier 02 ,100673606
5366,Neighborhood Market,Melbourne,FL,32901,Tier 02 ,100673606
5367,Neighborhood Market,Myrtle Beach,SC,29577,Tier 04,100673608
5368,Supercenter,Salem,OR,97302,Tier 05,100673609
5369,Supercenter,Goodyear,AZ,85338,Tier 04,100673608
5370,Supercenter,Longmont,CO,80504,Tier 05,100673609
5371,Neighborhood Market,Simpsonville,SC,29680,Tier 04,100673608
5372,Neighborhood Market,Evansville,IN,47714,Tier 04,100673608
5373,Supercenter,Chippewa Falls,WI,54729,Tier 05,100673609
5374,Supercenter,Eaton,OH,45320,Tier 04,100673608
5376,Supercenter,Tawas City,MI,48763,Tier 05,100673609
5378,Neighborhood Market,Cayce,SC,29033,Tier 04,100673608
5379,Supercenter,Connellsville,PA,15425,Tier 04,100673608
5381,Wal-Mart,Bethel Park,PA,15102,Tier 02 ,100673606
5382,Supercenter,Pasadena,MD,21122,Tier 04,100673608
5383,Neighborhood Market,Sumter,SC,29150,Tier 04,100673608
5384,Wal-Mart,Bridgeton,NJ,08302,Tier 03,100673607
5385,Supercenter,Defiance,OH,43512,Tier 04,100673608
5386,Supercenter,Grand Haven,MI,49417,Tier 05,100673609
5387,Supercenter,Middlefield,OH,44062,Tier 04,100673608
5388,Supercenter,League City,TX,77573,Tier 04,100673608
5389,Supercenter,Waco,TX,76712,Tier 03,100673607
5390,Supercenter,Marietta,GA,30060,Tier 02 ,100673606
5391,Supercenter,Naples,FL,34109,Tier 01 ,100673605
5392,Supercenter,Baxley,GA,31513,Tier 02 ,100673606
5393,Neighborhood Market,Greensboro,NC,27406,Tier 03,100673607
5394,Supercenter,Dinuba,CA,93618,Tier 04,100673608
5396,Supercenter,Albany,OR,97322,Tier 05,100673609
5397,Supercenter,Winona,MN,55987,Tier 05,100673609
5398,Supercenter,Rockford,IL,61101,Tier 05,100673609
5399,Supercenter,Dixon,IL,61021,Tier 05,100673609
5402,Supercenter,Chicago,IL,60639,Tier 02 ,100673606
5403,Supercenter,Urbana,IL,61802,Tier 05,100673609
5404,Supercenter,Homewood,IL,60430,Tier 02 ,100673606
5408,Neighborhood Market,Indianapolis,IN,46227,Tier 05,100673609
5409,Supercenter,Englewood,OH,45315,Tier 04,100673608
5410,Supercenter,Canton,OH,44708,Tier 04,100673608
5411,Supercenter,Ionia,MI,48846,Tier 05,100673609
5414,Supercenter,Lanoka Harbor,NJ,08734,Tier 03,100673607
5416,Supercenter,Arlilngton,TX,76011,Tier 04,100673608
5417,Supercenter,Louisville,KY,40214,Tier 04,100673608
5418,Supercenter,Louisville,KY,40218,Tier 04,100673608
5419,Supercenter,Hernando,MS,38632,Tier 03,100673607
5420,Supercenter,Kissimmee,FL,34746,Tier 01 ,100673605
5421,Neighborhood Market,St Peters,MO,63376,Tier 05,100673609
5422,Supercenter,Bainbridge,GA,39819,Tier 01 ,100673605
5423,Neighborhood Market,Las Vegas,NV,89156,Tier 04,100673608
5424,Supercenter,Eagle Point,OR,97524,Tier 05,100673609
5425,Supercenter,San Jacinto,CA,92583,Tier 03,100673607
5426,Wal-Mart,Fremont,CA,94538,Tier 05,100673609
5427,Neighborhood Market,St Peters,MO,63376,Tier 05,100673609
5428,Supercenter,Mesa,AZ,85206,Tier 04,100673608
5429,Supercenter,Surprise,AZ,85388,Tier 04,100673608
5430,Supercenter,Albuquerque,NM,87121,Tier 05,100673609
5432,Supercenter,New Richmond,WI,54017,Tier 05,100673609
5433,Supercenter,Hot Springs Village,AR,71909,Tier 03,100673607
5434,Wal-Mart,San Leandro,CA,94579,Tier 05,100673609
5435,Supercenter,San Jose,CA,95122,Tier 05,100673609
5436,Wal-Mart,Wilmington,DE,19808-6240,Tier 05,100673609
5438,Supercenter,New Berline,WI,53151,Tier 05,100673609
5439,Supercenter,New Haven,CT,06513,Tier 02 ,100673606
5440,Wal-Mart,Happy Valley,OR,97086,Tier 05,100673609
5441,Supercenter,Topeka,KS,66617,Tier 05,100673609
5442,Supercenter,Addison,IL,60101,Tier 02 ,100673606
5443,Supercenter,Indianapolis,IN,46203,Tier 03,100673607
5444,Supercenter,Ironwood,MI,49938,Tier 05,100673609
5445,Supercenter,Erie,PA,16504,Tier 02 ,100673606
5446,Supercenter,Waynesburg,PA,15370,Tier 02 ,100673606
5447,Supercenter,Kearny,NJ,07032,Tier 05,100673609
5448,Supercenter,Raynham,MA,02768,Tier 05,100673609
5449,Supercenter,Missouri City,TX,77459,Tier 03,100673607
5450,Supercenter,North East,MD,21901,Tier 05,100673609
5451,Neighborhood Market,Cape Coral,FL,33914,Tier 02 ,100673606
5452,Neighborhood Market,Evansville,IN,47710,Tier 04,100673608
5453,Neighborhood Market,Cape Coral,FL,33991,Tier 01 ,100673605
5455,Supercenter,Palm Bay,FL,32907,Tier 01 ,100673605
5458,Supercenter,Delta,CO,81416,Tier 05,100673609
5459,Neighborhood Market,Starkville,MS,39759,Tier 03,100673607
5460,Supercenter,Portland,TX,78374,Tier 03,100673607
5461,Supercenter,Vancouver,WA,98662,Tier 05,100673609
5462,Supercenter,Vancouver,WA,98683,Tier 05,100673609
5463,Supercenter,Hartford,WI,53027,Tier 05,100673609
5464,Neighborhood Market,Thibodaux,LA,70301,Tier 05,100673609
5466,Supercenter,Grove City,OH,43123,Tier 05,100673609
5467,Neighborhood Market,Morristown,TN,37814,Tier 02 ,100673606
5469,Supercenter,Hanover,PA,17331,Tier 05,100673609
5470,Supercenter,Huntingdon,PA,16652,Tier 04,100673608
5471,Supercenter,Mansfield,OH,44903,Tier 04,100673608
5472,Supercenter,Saline,MI,48176,Tier 05,100673609
5476,Supercenter,Woodbury,NJ,08096,Tier 03,100673607
5477,Supercenter,Jefferson City,MO,65101,Tier 04,100673608
5479,Supercenter,Pflugerville,TX,78660,Tier 03,100673607
5480,Supercenter,Round Rock,TX,78665,Tier 03,100673607
5481,Supercenter,Charlotte,NC,28216,Tier 03,100673607
5482,Supercenter,Eatonton,GA,31024,Tier 01 ,100673605
5483,Supercenter,Greenwood,IN,46143,Tier 04,100673608
5485,Supercenter,Evergreen Park,IL,60805,Tier 02 ,100673606
5486,Supercenter,Country Hill,IL,60478,Tier 02 ,100673606
5487,Supercenter,Travlers Rest,SC,29690,Tier 04,100673608
5488,Supercenter,Norfolk,VA,23505,Tier 03,100673607
5489,Supercenter,Pembroke,NC,28372,Tier 03,100673607
5490,Neighborhood Market,San Antonio,TX,78254,Tier 03,100673607
5491,Supercenter,Albuquerque,NM,87112,Tier 05,100673609
5492,Supercenter,Socorro,NM,87801,Tier 05,100673609
5494,Supercenter,Idaho Falls,ID,83402,Tier 04,100673608
5495,Wal-Mart,Glenolden,PA,19036,Tier 03,100673607
5497,Supercenter,Evans Mills,NY,13637,Tier 02 ,100673606
5498,Supercenter,Lowville,NY,13367,Tier 02 ,100673606
5499,Supercenter,Milford,OH,45150,Tier 04,100673608
5600,Neighborhood Market,Rancho Santa Margarietta,CA,92688,Tier 05,100673609
5601,Neighborhood Market,Huntington Beach,CA,92648,Tier 05,100673609
5602,Neighborhood Market,Carson,CA,90746,Tier 05,100673609
5603,Neighborhood Market,Downey,CA,90242,Tier 05,100673609
5604,Neighborhood Market,Hawthorne,CA,90250,Tier 05,100673609
5605,Neighborhood Market,Panorama City,CA,91402,Tier 05,100673609
5606,Neighborhood Market,Woodland,CA,95776,Tier 05,100673609
5608,Neighborhood Market,Vacaville,CA,95687,Tier 05,100673609
5609,Neighborhood Market,Vallejo,CA,94590,Tier 05,100673609
5610,Neighborhood Market,San Ramon,CA,94583,Tier 05,100673609
5611,Neighborhood Market,Pleasanton,CA,94566,Tier 05,100673609
5612,Supercenter,Houston,TX,77023,Tier 04,100673608
5613,Neighborhood Market,Arlington,TX,76011,Tier 04,100673608
5614,Neighborhood Market,Colleyville,TX,76034,Tier 03,100673607
5615,Neighborhood Market,Hialeah,FL,33016,Tier 01 ,100673605
5616,Supercenter,Nashville,TN,37204,Tier 03,100673607
5617,Supercenter,Chicago,IL,60639,Tier 02 ,100673606
5622,Neighborhood Market,Riverview,FL,33578,Tier 02 ,100673606
