1512,4.41,4.72,4.59,75%,Process Only,Process Only,Process Only,Process Only
1513,4.46,4.72,4.63,69%,Process Only,Process Only,Process Only,Process Only
1514,4.40,4.66,4.52,57%,Process Only,Foundation + Process,Process Only,Foundation + Process
1515,4.37,4.53,4.55,71%,Process Only,Foundation + Process,Process Only,Process Only
1516,4.49,4.81,4.64,72%,Process Only,Process Only,Process Only,Process Only
1517,4.31,4.61,4.37,88%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
1518,4.25,4.50,4.24,67%,Foundation + Process,Foundation + Process,Foundation + Process,Foundation + Process
1519,4.50,4.81,4.36,65%,Process Only,Process Only,Foundation + Process,Foundation + Process
1520,4.33,4.73,4.45,72%,Process Only,Process Only,Process Only,Process Only
1521,4.29,4.43,4.01,73%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
1522,4.39,4.75,4.48,63%,Process Only,Process Only,Process Only,Foundation + Process
1523,4.38,4.57,4.38,75%,Process Only,Foundation + Process,Process Only,Process Only
1524,4.29,4.56,3.99,66%,Foundation + Process,Foundation + Process,Foundation + Process,Foundation + Process
1525,4.35,4.64,4.43,72%,Process Only,Foundation + Process,Process Only,Process Only
1526,4.37,4.82,4.39,72%,Process Only,Process Only,Process Only,Process Only
1527,4.39,4.60,4.43,64%,Process Only,Foundation + Process,Process Only,Foundation + Process
1528,4.30,4.58,4.45,66%,Foundation + Process,Foundation + Process,Process Only,Foundation + Process
1529,4.34,4.57,4.42,63%,Process Only,Foundation + Process,Process Only,Foundation + Process
1530,4.45,4.56,4.42,78%,Process Only,Foundation + Process,Process Only,Process Only
1531,4.52,4.66,4.43,66%,Process Only,Foundation + Process,Process Only,Foundation + Process
1532,4.54,4.68,4.56,78%,Process Only,Process Only,Process Only,Process Only
1533,4.49,4.65,4.57,71%,Process Only,Foundation + Process,Process Only,Process Only
1534,4.46,4.66,4.53,67%,Process Only,Foundation + Process,Process Only,Foundation + Process
1535,4.50,4.67,4.54,71%,Process Only,Foundation + Process,Process Only,Process Only
1536,4.37,4.61,4.35,69%,Process Only,Foundation + Process,Foundation + Process,Process Only
1537,4.46,4.71,4.75,68%,Process Only,Process Only,Process Only,Process Only
1538,4.41,4.71,4.52,64%,Process Only,Process Only,Process Only,Foundation + Process
1539,4.45,4.67,4.45,63%,Process Only,Foundation + Process,Process Only,Foundation + Process
1540,4.44,4.72,4.35,69%,Process Only,Process Only,Foundation + Process,Process Only
1541,4.42,4.53,4.38,79%,Process Only,Foundation + Process,Process Only,Process Only
1542,4.48,4.84,4.42,74%,Process Only,Process Only,Process Only,Process Only
1543,4.44,4.78,4.53,63%,Process Only,Process Only,Process Only,Foundation + Process
1544,4.27,4.63,4.33,67%,Foundation + Process,Foundation + Process,Foundation + Process,Foundation + Process
1545,4.47,4.64,4.47,73%,Process Only,Foundation + Process,Process Only,Process Only
1546,4.47,4.84,4.68,73%,Process Only,Process Only,Process Only,Process Only
1547,4.49,4.65,4.57,69%,Process Only,Foundation + Process,Process Only,Process Only
1548,4.45,4.87,4.44,71%,Process Only,Process Only,Process Only,Process Only
1549,4.57,4.51,4.52,77%,Process Only,Foundation + Process,Process Only,Process Only
1550,4.32,4.73,4.69,71%,Foundation + Process,Process Only,Process Only,Process Only
1551,4.45,4.56,4.32,71%,Process Only,Foundation + Process,Foundation + Process,Process Only
1552,4.42,4.59,4.41,73%,Process Only,Foundation + Process,Process Only,Process Only
1553,4.35,4.61,4.41,71%,Process Only,Foundation + Process,Process Only,Process Only
1554,4.44,4.67,4.47,72%,Process Only,Foundation + Process,Process Only,Process Only
1555,4.57,4.75,4.53,74%,Process Only,Process Only,Process Only,Process Only
1556,4.32,4.66,4.40,64%,Foundation + Process,Foundation + Process,Process Only,Foundation + Process
1557,4.47,4.50,4.52,74%,Process Only,Foundation + Process,Process Only,Process Only
1558,4.41,4.53,4.43,70%,Process Only,Foundation + Process,Process Only,Process Only
1559,4.32,4.63,4.48,74%,Foundation + Process,Foundation + Process,Process Only,Process Only
1560,4.45,4.64,4.42,75%,Process Only,Foundation + Process,Process Only,Process Only
1561,4.32,4.44,4.38,77%,Foundation + Process,Foundation + Process,Process Only,Process Only
1562,4.35,4.61,4.48,73%,Process Only,Foundation + Process,Process Only,Process Only
1563,4.42,4.77,4.43,72%,Process Only,Process Only,Process Only,Process Only
1564,4.51,4.69,4.45,73%,Process Only,Process Only,Process Only,Process Only
1565,4.08,4.54,4.14,74%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
1566,4.50,4.68,4.37,66%,Process Only,Process Only,Foundation + Process,Foundation + Process
1567,4.25,4.69,4.39,74%,Foundation + Process,Process Only,Process Only,Process Only
1568,4.42,4.71,4.46,61%,Process Only,Process Only,Process Only,Foundation + Process
1569,4.49,4.79,4.49,72%,Process Only,Process Only,Process Only,Process Only
1570,4.38,4.76,4.45,67%,Process Only,Process Only,Process Only,Foundation + Process
1571,4.50,4.76,4.63,58%,Process Only,Process Only,Process Only,Foundation + Process
1572,4.41,4.78,4.42,65%,Process Only,Process Only,Process Only,Foundation + Process
1573,4.31,4.78,4.43,65%,Foundation + Process,Process Only,Process Only,Foundation + Process
1574,4.48,4.69,4.30,75%,Process Only,Process Only,Foundation + Process,Process Only
1575,4.31,4.76,4.38,58%,Foundation + Process,Process Only,Process Only,Foundation + Process
1576,4.44,4.73,4.50,72%,Process Only,Process Only,Process Only,Process Only
1577,4.46,4.72,4.55,68%,Process Only,Process Only,Process Only,Process Only
1578,4.37,4.65,4.47,77%,Process Only,Foundation + Process,Process Only,Process Only
1579,4.33,4.62,4.25,62%,Process Only,Foundation + Process,Foundation + Process,Foundation + Process
1580,4.22,4.52,4.27,77%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
1581,4.28,4.51,4.24,71%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
1583,4.23,4.69,4.38,69%,Foundation + Process,Process Only,Process Only,Process Only
1584,4.68,4.56,4.73,75%,Process Only,Foundation + Process,Process Only,Process Only
1585,4.07,4.70,4.13,60%,Foundation + Process,Process Only,Foundation + Process,Foundation + Process
1586,4.43,4.71,4.51,71%,Process Only,Process Only,Process Only,Process Only
1587,4.33,4.70,4.45,72%,Process Only,Process Only,Process Only,Process Only
1588,4.48,4.62,4.43,65%,Process Only,Foundation + Process,Process Only,Foundation + Process
1589,4.34,4.61,4.44,92%,Process Only,Foundation + Process,Process Only,Process Only
1590,4.65,4.66,4.56,82%,Process Only,Foundation + Process,Process Only,Process Only
1591,4.24,4.46,4.18,73%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
1592,4.49,4.82,4.34,64%,Process Only,Process Only,Foundation + Process,Foundation + Process
1593,4.22,4.62,4.23,57%,Foundation + Process,Foundation + Process,Foundation + Process,Foundation + Process
1594,4.41,4.72,4.32,70%,Process Only,Process Only,Foundation + Process,Process Only
1595,4.28,4.54,4.39,71%,Foundation + Process,Foundation + Process,Process Only,Process Only
1596,4.39,4.73,4.48,77%,Process Only,Process Only,Process Only,Process Only
1597,4.47,4.62,4.55,70%,Process Only,Foundation + Process,Process Only,Process Only
1598,4.39,4.69,4.60,79%,Process Only,Process Only,Process Only,Process Only
1599,4.26,4.59,4.37,72%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
1600,4.42,4.67,4.53,65%,Process Only,Foundation + Process,Process Only,Foundation + Process
1601,4.48,4.70,4.57,70%,Process Only,Process Only,Process Only,Process Only
1602,4.40,4.67,4.32,71%,Process Only,Foundation + Process,Foundation + Process,Process Only
1603,4.39,4.77,4.53,65%,Process Only,Process Only,Process Only,Foundation + Process
1604,4.38,4.70,4.51,68%,Process Only,Process Only,Process Only,Process Only
1605,4.43,4.69,4.37,84%,Process Only,Process Only,Foundation + Process,Process Only
1606,4.45,4.70,4.42,63%,Process Only,Process Only,Process Only,Foundation + Process
1607,4.32,4.76,4.60,71%,Foundation + Process,Process Only,Process Only,Process Only
1608,4.35,4.79,4.41,60%,Process Only,Process Only,Process Only,Foundation + Process
1609,4.47,4.73,4.61,65%,Process Only,Process Only,Process Only,Foundation + Process
1610,4.39,4.54,4.32,63%,Process Only,Foundation + Process,Foundation + Process,Foundation + Process
1611,4.57,4.81,4.62,67%,Process Only,Process Only,Process Only,Foundation + Process
1612,4.44,4.71,4.38,77%,Process Only,Process Only,Process Only,Process Only
1613,4.41,4.60,4.30,70%,Process Only,Foundation + Process,Foundation + Process,Process Only
1614,4.41,4.66,4.27,73%,Process Only,Foundation + Process,Foundation + Process,Process Only
1615,4.43,4.74,4.44,71%,Process Only,Process Only,Process Only,Process Only
1616,4.19,4.88,4.48,66%,Foundation + Process,Process Only,Process Only,Foundation + Process
1617,4.41,4.72,4.48,64%,Process Only,Process Only,Process Only,Foundation + Process
1618,4.52,4.62,4.55,79%,Process Only,Foundation + Process,Process Only,Process Only
1619,4.35,4.57,4.23,73%,Process Only,Foundation + Process,Foundation + Process,Process Only
1620,4.65,4.81,4.72,80%,Process Only,Process Only,Process Only,Process Only
1621,4.32,4.85,4.62,64%,Foundation + Process,Process Only,Process Only,Foundation + Process
1622,4.37,4.78,4.57,63%,Process Only,Process Only,Process Only,Foundation + Process
1623,4.44,4.60,4.47,64%,Process Only,Foundation + Process,Process Only,Foundation + Process
1624,4.38,4.64,4.16,66%,Process Only,Foundation + Process,Foundation + Process,Foundation + Process
1625,4.53,4.81,4.56,66%,Process Only,Process Only,Process Only,Foundation + Process
1626,4.40,4.56,4.31,66%,Process Only,Foundation + Process,Foundation + Process,Foundation + Process
1627,4.39,4.71,4.40,65%,Process Only,Process Only,Process Only,Foundation + Process
1628,4.42,4.60,4.39,59%,Process Only,Foundation + Process,Process Only,Foundation + Process
1629,4.52,4.85,4.72,73%,Process Only,Process Only,Process Only,Process Only
1630,4.20,4.71,4.42,67%,Foundation + Process,Process Only,Process Only,Foundation + Process
1631,4.32,4.58,4.03,62%,Foundation + Process,Foundation + Process,Foundation + Process,Foundation + Process
1632,4.37,4.69,4.37,66%,Process Only,Process Only,Foundation + Process,Foundation + Process
1633,4.40,4.71,4.58,72%,Process Only,Process Only,Process Only,Process Only
1634,4.55,4.83,4.62,73%,Process Only,Process Only,Process Only,Process Only
1635,4.54,4.71,4.61,72%,Process Only,Process Only,Process Only,Process Only
1636,4.37,4.65,4.34,63%,Process Only,Foundation + Process,Foundation + Process,Foundation + Process
1637,4.34,4.62,4.32,65%,Process Only,Foundation + Process,Foundation + Process,Foundation + Process
1638,4.35,4.77,4.41,71%,Process Only,Process Only,Process Only,Process Only
1639,4.33,4.79,4.52,57%,Process Only,Process Only,Process Only,Foundation + Process
1640,4.50,4.70,4.62,70%,Process Only,Process Only,Process Only,Process Only
1641,4.63,4.83,4.60,66%,Process Only,Process Only,Process Only,Foundation + Process
1642,4.26,4.71,4.39,60%,Foundation + Process,Process Only,Process Only,Foundation + Process
1643,4.41,4.72,4.48,75%,Process Only,Process Only,Process Only,Process Only
1644,4.55,4.73,4.47,64%,Process Only,Process Only,Process Only,Foundation + Process
1645,4.36,4.75,4.33,71%,Process Only,Process Only,Foundation + Process,Process Only
1646,4.45,4.68,4.45,71%,Process Only,Process Only,Process Only,Process Only
1647,4.56,4.82,4.49,72%,Process Only,Process Only,Process Only,Process Only
1648,4.43,4.80,4.43,68%,Process Only,Process Only,Process Only,Process Only
1649,4.42,4.77,4.55,70%,Process Only,Process Only,Process Only,Process Only
1650,4.50,4.75,4.59,67%,Process Only,Process Only,Process Only,Foundation + Process
1651,4.46,4.62,4.41,69%,Process Only,Foundation + Process,Process Only,Process Only
1652,4.44,4.73,4.53,73%,Process Only,Process Only,Process Only,Process Only
1653,4.38,4.74,4.58,67%,Process Only,Process Only,Process Only,Foundation + Process
1654,4.49,4.76,4.65,69%,Process Only,Process Only,Process Only,Process Only
1655,4.31,4.74,4.34,61%,Foundation + Process,Process Only,Foundation + Process,Foundation + Process
1656,4.35,4.79,4.36,64%,Process Only,Process Only,Foundation + Process,Foundation + Process
1657,4.35,4.55,4.37,71%,Process Only,Foundation + Process,Foundation + Process,Process Only
1658,4.48,4.71,4.51,74%,Process Only,Process Only,Process Only,Process Only
1659,4.02,4.53,4.16,69%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
1660,4.44,4.74,4.45,71%,Process Only,Process Only,Process Only,Process Only
1661,4.44,4.72,4.51,71%,Process Only,Process Only,Process Only,Process Only
1662,4.46,4.64,4.41,64%,Process Only,Foundation + Process,Process Only,Foundation + Process
1663,4.28,4.76,4.27,66%,Foundation + Process,Process Only,Foundation + Process,Foundation + Process
1664,4.48,4.38,4.49,79%,Process Only,Foundation + Process,Process Only,Process Only
1665,4.41,4.69,4.46,62%,Process Only,Process Only,Process Only,Foundation + Process
1666,4.33,4.49,4.38,70%,Process Only,Foundation + Process,Process Only,Process Only
1667,4.39,4.71,4.28,61%,Process Only,Process Only,Foundation + Process,Foundation + Process
1668,4.42,4.70,4.42,70%,Process Only,Process Only,Process Only,Process Only
1669,4.51,4.71,4.66,69%,Process Only,Process Only,Process Only,Process Only
1670,4.40,4.69,4.46,71%,Process Only,Process Only,Process Only,Process Only
1671,4.43,4.70,4.36,66%,Process Only,Process Only,Foundation + Process,Foundation + Process
1672,4.40,4.80,4.62,76%,Process Only,Process Only,Process Only,Process Only
1673,4.51,4.74,4.20,57%,Process Only,Process Only,Foundation + Process,Foundation + Process
1674,4.35,4.61,4.09,61%,Process Only,Foundation + Process,Foundation + Process,Foundation + Process
1675,4.40,4.76,4.41,75%,Process Only,Process Only,Process Only,Process Only
1676,4.49,4.77,4.56,79%,Process Only,Process Only,Process Only,Process Only
1677,4.38,4.64,4.14,74%,Process Only,Foundation + Process,Foundation + Process,Process Only
1678,4.39,4.75,4.53,70%,Process Only,Process Only,Process Only,Process Only
1679,4.55,4.71,4.69,68%,Process Only,Process Only,Process Only,Process Only
1680,4.62,4.74,4.61,85%,Process Only,Process Only,Process Only,Process Only
1681,4.41,4.74,4.46,78%,Process Only,Process Only,Process Only,Process Only
1682,4.37,4.49,4.30,64%,Process Only,Foundation + Process,Foundation + Process,Foundation + Process
1683,4.46,4.92,4.62,75%,Process Only,Process Only,Process Only,Process Only
1684,4.44,4.80,4.62,73%,Process Only,Process Only,Process Only,Process Only
1685,4.32,4.81,4.37,69%,Foundation + Process,Process Only,Foundation + Process,Process Only
1686,4.43,4.60,4.37,78%,Process Only,Foundation + Process,Foundation + Process,Process Only
1687,4.29,4.62,4.28,61%,Foundation + Process,Foundation + Process,Foundation + Process,Foundation + Process
1688,4.48,4.71,4.62,78%,Process Only,Process Only,Process Only,Process Only
1689,4.33,4.64,4.23,68%,Process Only,Foundation + Process,Foundation + Process,Process Only
1690,4.31,4.52,4.32,59%,Foundation + Process,Foundation + Process,Foundation + Process,Foundation + Process
1691,4.36,4.58,4.58,70%,Process Only,Foundation + Process,Process Only,Process Only
1692,4.54,4.77,4.58,74%,Process Only,Process Only,Process Only,Process Only
1693,4.50,4.81,4.57,70%,Process Only,Process Only,Process Only,Process Only
1694,4.45,4.84,4.51,71%,Process Only,Process Only,Process Only,Process Only
1695,4.48,4.84,4.37,67%,Process Only,Process Only,Foundation + Process,Foundation + Process
