STORE_NBR,Item Number,UPC,DEPT,Desc,Retail_Price,Supplier Nbr,Supplier Name,OH Qty
2215,7000030,717023113800,34,RUNNIN SHORT,5.00,413356,WALMART.COM,1
2215,7000031,742346429510,34,BLACK SHIRT,5.00,413356,WALMART.COM,1
2215,7000011,784853983850,34,LAJKE GREEN XL,5.00,413356,WALMART.COM,1
2215,7000035,742346429440,34,NAVY BLOUSE,5.00,413356,WALMART.COM,1
2215,7000047,784853984590,34,BLUE FLORAL,5.00,413356,WALMART.COM,1
2215,7000036,616943476640,34,BLACK BLOUSE,5.00,413356,WALMART.COM,1
2215,7000037,749283900830,34,NAVY BLOUSE,5.00,413356,WALMART.COM,1
2215,7000038,731996308410,34,LEPOARD BLOUSE,5.00,413356,WALMART.COM,1
2215,7000039,784853981550,34,GREEN TSHIRT,5.00,413356,WALMART.COM,1
2215,7000040,798918495080,34,PINK BLOUSE,5.00,413356,WALMART.COM,1
2215,7000041,712297742030,34,PURPLE BLOUSE,5.00,413356,WALMART.COM,1
2215,7000029,6431217602890,24,TOP,10.00,413356,WALMART.COM,
2215,7000001,616943444470,34,PANTS,10.00,413356,WALMART.COM,-3
2215,7000008,6954801925010,35,SUITS,15.00,222474,WAL-MART,-2
2215,7000033,724841943200,29,SCRUB,1.00,11562,CHEROKEE DISTRIBUTING,
2215,7000027,3626930,99,HIPAA LEAFT,58.68,122663,MCKESSON,
3434,7000002,724761206420,34,ALLEGRA K SKIRT,29.98,787341,TASHARINA CORP.,
3434,7000004,317033366180,38,CARPROVET 100MG TAB,88.20,59635,MWI VETERINARY SUPPLY CO,2
3434,7000000,753044000040,21,NEWSPAPER,2.00,735670,NEWSTAR FRESH FOODS LLC,0
3434,7000003,3626930,38,HIPPA LEAFLET,0.02,601341,MCKESSON,2
852,7000002,4000498034850,8,FLEXI FUN NEON LRG,18.57,419351,WALMART DISTRIBUTION CTR 7047,3
852,7000008,780744073180,17,3FT CEDAR TOPIARY,50.00,413356,WALMART.COM,0
852,7001758,715728210180,25,RAINBOOTS,34.95,614692,SEAICH CARD & SOUVENIR CORPORA,10
852,7000000,933198337420,72,KIDS HEADPHONES,12.99,413356,WALMART.COM,
852,7000004,2513090,99,CENTOR LID,372.68,122663,MCKESSON,
852,7000005,1502590,99,OVAL 3 OZ,182.28,122663,MCKESSON,
852,7000003,3626930,99,HIPPA,58.68,122663,MCKESSON,
1386,7000006,1502630,99,BERRY OVALVIS,1.00,122663,MCKESSON,
1386,7000004,1502610,99,VIAL 40,188.92,122663,MCKESSON,
1386,7000003,1502650,99,VIAL 16,91.52,122663,MCKESSON,
3891,7000003,1502640,99,BERRY 12OZ OVAL,108.28,122663,MCKESSON,
3891,7000000,2790530,40,RETURN DEA REFRIGERA,0.02,122663,MCKESSON,-1
3891,7000001,3626930,40,HIPAA LEAFLET 2400,58.68,122663,MCKESSON,-1
1618,7000000,191566804260,46,HAIR DYE,36.48,413356,WALMART.COM,
1618,7000004,1502640,99,12OZ VIAL,18.38,122663,MCKESSON,
1618,7000001,1502620,99,6OZ VIAL,18.38,122663,MCKESSON,
1618,7000002,810118482350,14,TOASTER,20.00,542654,WAL-MART IMPORT,
2620,7000001,1502620,99,6OZ OVAL AMBER BOTTL,128.48,122663,MCKESSON,
2080,7000000,9780936595130,21,LARGER WINDOW BOOK,4.93,783422,ANDERSON DISTRIBUTING COMPANY,
2080,7001153,578360000490,94,SWEET BELL 3 PK,3.24,472295,SUNSET FARM FOODS,2
2080,7000003,77209415,3,MD WW FAIRYTALE,3.00,424556,MELISSA & DOUG LLC,
2080,7000001,77890312370,11,10PCS BLACK MARBEL,19.99,222474,WAL-MART,0
2350,7000000,93432824290,16,TRELLIS,9.85,163314,WAL MART STORES INC,-2
2350,7000004,2691530,40,KF PED PEPTIDE,181.76,122663,MCKESSON,
5385,7000000,9047237600,38,BANOPHEN,4.00,122663,MCKESSON,
5385,7000236,309971508930,46,lipstck,4.97,430306,REVLON INC,
3328,7000000,1502650,1,BERRY,15.53,122663,MCKESSON,1
3328,7000001,1502620,38,VUALS,3.59,122663,MCKESSON,100
3328,7000002,2381370,38,SOD CHLO,18.86,122663,MCKESSON,1200
3328,7000003,1984200,80,DUO DERM,0.67,751180,AMER RUGS INC.,
3328,7000008,1502590,99,BERRY 3OX,1.80,122663,MCKESSON,
1923,7000000,3626930,99,WL,0.02,122663,MCKESSON,
5159,7000003,10719683580,3,CAN COOZIE,1.25,318613,PENROD HIAWATHA COMPANY,2
5159,7000005,10719770450,3,SRICKER,1.99,318613,PENROD HIAWATHA COMPANY,-4
5159,7000007,10719488760,3,KEYCHAIN,5.99,318613,PENROD HIAWATHA COMPANY,0
5159,7000010,10719486500,3,BOTTLE OPENER,2.49,318613,PENROD HIAWATHA COMPANY,12
5159,7000012,10719241760,3,CARDS,3.99,318613,PENROD HIAWATHA COMPANY,0
5159,7000022,10719770690,3,BUMPER STICKER,1.25,318613,PENROD HIAWATHA COMPANY,8
5159,7000027,10719770630,3,BUMPER STICKER,1.25,318613,PENROD HIAWATHA COMPANY,2
5159,7000029,10719770660,3,VINYL STICKER,2.50,318613,PENROD HIAWATHA COMPANY,1
5159,7000039,10719406290,3,MI MAP MUG,7.50,318613,PENROD HIAWATHA COMPANY,0
5159,7000761,10719770540,3,LOVE MI STICKER,3.98,318613,PENROD HIAWATHA COMPANY,6
5159,7000047,10719481400,3,SMALL SUARE BEADS,2.50,318613,PENROD HIAWATHA COMPANY,-1
5159,7000048,10719407610,3,LT BLUE CAMPFIRE MUG,13.99,318613,PENROD HIAWATHA COMPANY,-1
5159,7000055,10719406540,3,BLACK YELLOW MUG,12.99,318613,PENROD HIAWATHA COMPANY,0
5159,7000429,10719000090,3,POST CARDS,0.35,318613,PENROD HIAWATHA COMPANY,134
5159,7000638,10719487890,3,KEY CHAIN,2.49,318613,PENROD HIAWATHA COMPANY,2
5159,7000680,10719641240,3,PIN CARDED,6.99,318613,PENROD HIAWATHA COMPANY,2
5159,7000687,10719503530,3,MAGNET SUNRISE,3.49,318613,PENROD HIAWATHA COMPANY,1
5159,7000710,10719682350,3,CAN COOZIE,2.49,318613,PENROD HIAWATHA COMPANY,1
5159,7000000,10719440430,3,OVEN MIT,3.00,318613,PENROD HIAWATHA COMPANY,0
5159,7000085,10719406050,3,DUO TONE MUG,14.99,318613,PENROD HIAWATHA COMPANY,1
6951,7000006,37064081150,12,1.5IN SOLV PRF PUTTY,1.08,530881,ALLWAY TOOLS INC,
6951,7000009,96739348920,29,HANES COTTON TANK,5.00,542654,WAL-MART IMPORT,
6951,7000007,1967393488920,29,HANES COTTON TANKS,5.00,542654,WAL-MART IMPORT,
6951,7000000,3626930,99,HIPPA PAPER,58.68,122663,MCKESSON,
6951,7000010,1502650,99,16OZ VIAL,91.52,122663,MCKESSON,
2063,7000005,799011962240,7,ADULT TRICYCLE,200.00,163314,WAL MART STORES INC,
2063,7000028,46135623460,11,SYLV COLOR SELECTABL,55.00,163314,WAL MART STORES INC,
2063,7000011,850018652280,29,MEDICAL SOCKS,9.97,163314,WAL MART STORES INC,0
2063,7000023,740275058410,40,WUSH BLACKWOLF,55.00,163314,WAL MART STORES INC,-1
2063,7000000,3975830,40,VAN PEDIASURE,2.63,122663,MCKESSON,
2063,7000030,885926371000,87,WIRELESS CASE,18.29,163314,WAL MART STORES INC,
2063,7000024,194098260870,33,BATHING SUIT,5.00,163314,WAL MART STORES INC,-1
2063,7000029,99234077050,41,CLEVE BROWNS BEAR,10.00,163314,WAL MART STORES INC,
2063,7000031,7301775860060,14,SILVERWARE SET,20.00,163314,WAL MART STORES INC,
2063,7000002,1502640,40,VIALS,108.28,122663,MCKESSON,1
2063,7000004,1502620,99,CS BERRY OVAL 6OZ,128.48,122663,MCKESSON,
2063,7000003,1502630,40,VIALS,134.62,122663,MCKESSON,1
2063,7000001,1502650,40,VIALS,91.52,122663,MCKESSON,1
2063,7000012,6383109644930,24,P J,12.98,163314,WAL MART STORES INC,
1894,7000529,386751018900,7,DISNEY PRINCESS QUAD,39.00,413356,WALMART.COM,
1894,7000000,881006901510,94,ORGANIC BLUEBERRIES,4.96,442061,NATURES PARTNER  RETAIL,-17
1894,7000001,3626930,10,HIPPA PAPER,58.68,122663,MCKESSON,-1
5040,7000009,843212110730,16,SENIX LAWN MOWER,160.00,413356,WALMART.COM,0
5040,7000006,78277338250,34,SHIRT,9.99,222474,WAL-MART,0
5040,7000007,79400156720,2,SUAVE MENS,2.00,419351,WALMART DISTRIBUTION CTR 7047,
5040,7000005,69947172100,17,SHEETS,5.00,222474,WAL-MART,0
5040,7000001,74797386440,17,SHEETS,10.00,222474,WAL-MART,1
2300,7000000,1502610,99,OVAL BERRY 4OZ,188.92,122663,MCKESSON,
2300,7000001,3626930,38,WMT HIPPA LEAFLET,0.02,122663,MCKESSON,1
2300,7000003,1502650,99,BERRY OVAL 16OZ,91.52,122663,MCKESSON,
1419,7000018,850009669070,7,CIFTOY TAKE APART TR,26.00,413356,WALMART.COM,1
1419,7000029,879561274270,11,FOSMON 6-OUTLET POWE,10.99,413356,WALMART.COM,1
1419,7000025,765133483490,22,QUEEN SIZE BLANKET,13.00,413356,WALMART.COM,0
1419,7000026,198100000430,82,7000015,8.97,375621,"PUZZLED, INC",50
1419,7000017,1981000004300,82,WINE BOTTLE STOPPER,8.97,375621,"PUZZLED, INC",-2
1419,7000023,37000981050,13,GAIN ORIGINAL 160,3.00,413356,WALMART.COM,1
1419,7000021,184499077710,82,BOBBLE MAGNET,4.00,375621,"PUZZLED, INC",10
1419,7000027,1502590,99,BERRY VIAL 3OZ,182.28,122663,MCKESSON,
1419,7000031,707409944740,9,2000 MAH SOLAR CHARG,19.99,413356,WALMART.COM,1
1419,7000006,1502640,99,12OZ VIAL,108.28,122663,MCKESSON,
2441,7000003,76202778820,25,BROWN GIRLS SHOE,7.00,413356,WALMART.COM,
2441,7000009,739804445180,7,VILLA HOUSE ROLE PLA,20.00,413356,WALMART.COM,
1378,7000001,759598913310,3,NEENAH CRD STCK,10.00,252502,NEENAH PAPER INC,3
2726,7000019,6658785295360,2,HAIR REMOVER,59.99,163314,WAL MART STORES INC,
2726,7000007,749838141350,3,PAPER SHREDDER,39.99,413356,WALMART.COM,
2726,7000020,609598073330,3,HAND HELD MAGNIFIER,11.98,163314,WAL MART STORES INC,
2726,7000004,765561676970,5,WIRELESS CONTROLLER,17.99,413356,WALMART.COM,
2726,7000005,190152604220,5,SWITCH DOCK,18.99,413356,WALMART.COM,
2726,7000016,489703316300,9,LED CAMPING LANTERN,28.77,163314,WAL MART STORES INC,
2726,7000024,784828236480,11,GAS LEAK DETECTOR,15.84,163314,WAL MART STORES INC,
2726,7000008,746407753560,14,FOOD DEHYDRATOR,49.99,413356,WALMART.COM,
2726,7000002,794879978720,19,KOR ARTS CRAFTS,9.79,413356,WALMART.COM,
2726,7000021,605162149520,20,TOILET PAPER HOLDER,12.49,163314,WAL MART STORES INC,
2726,7000017,840105728390,22,22 POCKET FITTED SH,23.99,163314,WAL MART STORES INC,
2726,7000022,795240207480,25,BP WM EMMA TALL,34.95,163314,WAL MART STORES INC,
2726,7000014,695991563100,71,3PC LUGGAGE SET,89.99,222474,WAL-MART,
2726,7000011,780669833430,72,10 TABLET,119.99,222474,WAL-MART,
2726,7000009,7296773344410,74,2PK UNDERBED,25.99,222474,WAL-MART,
2726,7000015,692667707560,22,PILLOW CASES 4 PK,10.00,163314,WAL MART STORES INC,
2726,7000010,73459820870,40,FOOTSPA,20.00,222474,WAL-MART,
2726,7000018,71702302520,40,MAGINFY,20.00,163314,WAL MART STORES INC,
2726,7000006,810101501220,46,MOD PERFUME,20.00,222474,WAL-MART,-1
2726,7000013,796391108550,72,WALL MOUNT,20.00,222474,WAL-MART,
1547,7000346,714147100510,29,BARBIE CAMICAPRI,9.00,695460,BRIEFLY STATED,
1961,7000004,840112741060,10,MOTIV WHEELS,200.00,58304,ADTECH D&D CORP.,4
1961,7000018,868356000400,94,WATERMELON,4.67,222474,WAL-MART,-46
1961,7000000,1502640,99,12 PUMCW,108.28,12266,IMPORT-AURA INTERNATIONAL MANU,
1961,7000001,1502620,40,3,128.48,122663,MCKESSON,0
1961,7000002,3626930,99,PAPER,58.68,122663,MCKESSON,
1495,7000012,2814530,10,2OZ BOTTLES,235.28,122663,MCKESSON,1
1495,7000000,3975830,40,PEDIASURE ENT VAN,2.63,122663,MCKESSON,1
1495,7000001,3626930,99,WM HIPPA LEAFLET,58.68,122663,MCKESSON,
1495,7000010,1502650,99,16OZ BOTTLES,91.52,122663,MCKESSON,
2124,7000000,792138288340,17,CURTAIN,13.85,163314,WAL MART STORES INC,
1368,7000010,1502590,99,3 OZ VIAL,0.02,122663,MCKESSON,
145,7000006,195932276310,34,MICKEY SHIRT,6.97,163314,WAL MART STORES INC,0
357,7000001,1502640,99,BERRY OVSL 12OZ,2.70,122663,MCKESSON,
357,7000002,1502610,99,BERRY VIAL 4OZ,0.10,655563,MCKESSON,
357,7000003,1502590,99,3OZ BERRY VIAL,0.02,601341,MCKESSON,
82,7000000,7182689655030,23,CARDINALS POST SEASO,9.97,542654,WAL-MART IMPORT,
1071,7000027,77212196550,10,24 BOSCH WIPER,19.17,413356,WALMART.COM,
1071,7000015,72980891590,11,HANDHELD SHOWER,19.89,163314,WAL MART STORES INC,0
1071,7000029,729808915970,12,SHOWERHEAD,19.89,413356,WALMART.COM,
1071,7000004,32406067590,14,TFALL INGENIO 13PC,166.29,435404,GROUPE SEB USA,
1071,7000001,810045689460,72,SK PUSH PLAY,59.00,246074,SKULLCANDY INC,
1071,7000030,68001744150,79,POTTY TRAINER SEAT,24.95,250498,5 STAR APPAREL LLC,
1071,7000011,2319030,38,ZOM,2.00,122663,MCKESSON,1
1071,7000009,1502590,38,AMBER BOOTLES,1.00,122663,MCKESSON,1
1071,7000002,1502640,38,BERRYVIALS12OZ,1.00,68798,MCKESSON MEDICAL-SURGICAL INC.,6
1071,7000016,1502610,38,BOTTLES,1.00,122663,MCKESSON,4
1071,7000003,866792000450,16,GREEN MOUNTAIN FIRE,19.99,634371,GREEN MOUNTAIN IMPORTS LLC,
1071,7000000,3626930,38,HIPPA LEAFLET,58.68,12266,IMPORT-AURA INTERNATIONAL MANU,1
435,7000004,709688249010,34,SHIRT,18.99,163314,WAL MART STORES INC,
435,7000000,2814530,99,AMBER VIAL 2OZ,235.28,122663,MCKESSON,
435,7000007,799947965390,78,FANTASLOOK SHACKET,19.99,413356,WALMART.COM,
435,7000001,1502620,99,OVAL BERRY 6 OZ,128.48,122663,MCKESSON,
435,7000003,1502630,99,BERRY AMBER,134.62,122663,MCKESSON,
435,7000008,1502640,99,AMBER VIAL 12OZ,134.62,122663,MCKESSON,
172,7000004,29049104030,13,GLUE TRAP,1.97,172,IMPORT-DATELINE PRODUCTS INC,
172,7000047,690742509350,34,RIDERS SS DENIM,19.94,157932,KONTOOR BRANDS INC,
172,7000005,3546680,79,ENFAMIL PREM 24,16.46,122663,MCKESSON,0
172,7000002,3626930,99,PAPER,31.78,122663,MCKESSON,
60,7000061,646007069270,29,NOBO RIBBED LS TEE,7.96,485345,ARIELA AND ASSOCIATES INTERNAT,
60,7000006,731109909120,49,USSS2000PEARLWHPEACL,54.00,120771,LIBERTY SPORT REC SPECS,0
184,7000001,1502640,38,VIAL 12OZ,108.28,122663,MCKESSON,1
184,7000000,3626930,40,HIPPA PAPER,58.68,122663,MCKESSON,1
3273,7000013,1248702461140,23,MONTAUK BELT,14.49,542654,WAL-MART IMPORT,-1
3273,7000018,1248702461130,23,MONTAUK BELT,14.49,542654,WAL-MART IMPORT,
3273,7000025,6145376829690,23,MINTREUS MENS PJ,22.99,542654,WAL-MART IMPORT,-1
3273,7000033,742346425950,34,UVN STRIPED DRESS,9.98,163314,WAL MART STORES INC,0
3273,7000030,638310042330,29,PJ SET,3.00,222474,WAL-MART,-1
3273,7000022,638310042270,29,PJ SET,3.00,222474,WAL-MART,-1
3273,7000024,83622622370,23,JEANS,5.00,542654,WAL-MART IMPORT,-1
3273,7000008,7170223916190,25,JD MY SOFA,5.00,542654,WAL-MART IMPORT,
3273,7000029,196458361040,34,LEE OVERALLS,5.00,163314,WAL MART STORES INC,
3273,7000014,7492838695450,34,PPYOUNG DRESS,19.99,542654,WAL-MART IMPORT,-3
430,7000000,675220812110,7,WAVERUNNER VOLLEY BA,9.97,456864,IN GEAR FASHIONS INC,
430,7000005,675220812070,7,WAVERUNNER FOOTBALL,9.97,456864,IN GEAR FASHIONS INC,
430,7000008,6752208121310,7,WAVERUNNER SOCCER B,9.97,456864,IN GEAR FASHIONS INC,0
430,7000009,1502640,99,12OZ AMBER,108.28,122663,MCKESSON,
333,7000008,2513250,99,CENTOR CAP 30/60,38.08,122663,MCKESSON,
1459,7000010,196179256830,23,GHOST FACE SLEEP PAJ,24.99,413356,WALMART.COM,
1459,7000002,194173126270,23,STITCH ONESIE,10.00,413356,WALMART.COM,
4118,7000013,5991687210,24,KG DIXIE,2.00,763834,SPECIALTY FOODS GROUP LLC,0
825,7000015,5361009010,40,FERROUS SULFATE,4.05,655563,MCKESSON,0
825,7000007,740985273080,40,ONE DAILY,6.08,601341,MCKESSON,0
825,7000008,43194372200,46,SCUNCI,3.46,410103,CONAIR LLC,-1
825,7000009,736658536820,46,WET BRUSH,8.98,545293,JDB PRO INC,-1
825,7000001,3626930,99,HIPAA LEAFLET,56.68,122663,MCKESSON,
596,7000008,3616302990170,46,RIMMEL KIND AND FREE,8.32,620286,COTY P R INC,0
2783,7000002,6222124759,95,JONES MINI CREAM SOD,4.50,413356,WALMART.COM,0
910,7000000,43152007560,13,CLORALEN,3.61,158238,ALEN USA LLC,
3268,7000008,7503024287295,94,BERRY LOVERS 12 OZ R,6.00,64187,"GROWERS UNION, LLC",
2358,7000006,291429085610,10,DISCOVERER23575R16,182.00,547003,AMERICAN TIRE DISTRIBUTORS INC,
2358,7000003,291429085660,10,DISCOVERER 23575R16,182.00,547003,AMERICAN TIRE DISTRIBUTORS INC,-4
2358,7000016,829142908560,10,DISCOVETER23575R16,182.00,547003,AMERICAN TIRE DISTRIBUTORS INC,-4
2358,7000001,6976100507650,14,RED FRIDGE,159.99,413356,WALMART.COM,
798,7000004,1502590,99,BERRYVIAL,182.28,122663,MCKESSON,
798,7000001,3626930,99,HIPAA,58.68,122663,MCKESSON,
4641,7000022,28400012550,92,MISSVICKIES,1.50,163314,WAL MART STORES INC,-22
4641,7000018,76183469720,95,SNAPPLE WT LEMONAID,2.48,463622,RESERVED FOR US MDM,-7
5048,7001284,87791701100,7,HERITAGE STEEL POOL,21.52,283747,SWIM N PLAY INC,
5048,7000005,9313234870940,34,MAMA AND ME DRESS,22.78,413356,WALMART.COM,
5048,7000000,664181080750,9,GOALIE PADS,10.00,53189,"VIZARI SPORT USA, INC",
5048,7000004,616943456010,34,LEGGINGS,20.00,413356,WALMART.COM,
5048,7000001,850043143140,32,CATE  CHLOE NECKLAC,16.99,222474,WAL-MART,-1
4383,7000076,739754147630,23,RS FLEECE PANT,15.44,498444,IFG CORPORATION,
4383,7000199,764053506800,71,MEDIA FIREPLACE,148.00,25004,IMPORT-WHALEN LIMITED,
4383,7001195,746775292990,79,NEWBORN RNP SLP,55.00,29041,FISHER PRICE INC,
4383,7000003,58196397740,10,MOBILE FILTER M1C-25,1.00,47927,MOBILE ADVANCE INC.,-2
5160,7000003,649964660340,9,CT3 LURE,8.00,163314,WAL MART STORES INC,0
4243,7000024,197009217570,23,DETROIT LONG SLEEVES,21.00,542654,WAL-MART IMPORT,-23
2014,7000016,21292007010,40,TRUE METRIX,31.03,600000,CITY OF OSKALOOSA,0
2014,7000000,1502640,38,OVAL AMBER 12OZ,108.28,122663,MCKESSON,
1733,7000003,660708582026,10,TOOLBOX WHITE RAGS,72.95,542654,WAL-MART IMPORT,
1733,7000002,5361009010,40,FERR SUL 5GR,1.30,601341,MCKESSON,-1
5097,7000000,37064081150,11,PUTTY KNIFE,0.38,112557,HYPERMART,
5097,7000002,883904191850,5,JC 1  2,4.98,440297,FOX DISTRIBUTING CO INC,
4278,7000003,640626689000,32,RING SET,38.00,722662,RESERVED FOR US MDM,
4278,7000000,13300607710,92,HUNGRY JACK ORG PANC,1.00,413356,WALMART.COM,
4278,7000002,638310732430,24,JOGGER,12.98,413356,WALMART.COM,
1707,7000008,31374576600,22,2MATTRESS TOPPER,49.98,542654,WAL-MART IMPORT,1
1707,7000013,715339780900,56,ENGLISH THYME,12.97,19364,"BONNIE PLANTS, INC.",
1724,7000014,96741489620,5,WOODLAND HARMONY CD,12.96,314493,"CHOICE BOOKS, L.L.C.",1
1724,7000001,616985826130,16,BENCH,129.99,413356,WALMART.COM,
1724,7000000,3637920,40,ADVOCAT PEN NEEDLE,74.95,122663,MCKESSON,0
1724,7000015,74460354490,72,CAMERA,25.00,413356,WALMART.COM,
1724,7000003,1502610,99,BERRY VIAL 4 OZ,188.92,122663,MCKESSON,
1724,7000012,1502630,99,8 OZ BERRY VIAL,134.62,122663,MCKESSON,
3838,7000003,3626930,90,LEAFLETS,2.00,12266,IMPORT-AURA INTERNATIONAL MANU,
1883,7000008,1502650,10,BERRYOVAL,15.53,12266,IMPORT-AURA INTERNATIONAL MANU,6
2572,7000002,76857101720,11,SMOKE ALARM,56.99,413356,WALMART.COM,
2572,7000001,1502590,99,VIAL,182.28,122663,MCKESSON,
2572,7000007,1502640,99,OVALS,108.28,122663,MCKESSON,
2572,7000000,10255500,82,DURACELL AA4,4.97,222474,WAL-MART,7
936,7000001,78742936560,16,TIMBER,2.00,542654,WAL-MART IMPORT,0
936,7000003,1502590,38,BERRY,15.00,122663,MCKESSON,1
936,7000000,78742936160,16,CINDER BLOCK,1.00,542654,WAL-MART IMPORT,0
936,7000004,3626930,99,HIPPA,0.02,122663,MCKESSON,
936,7000006,1502610,99,BERRY VIAL,0.02,122663,MCKESSON,
936,7000005,1502620,99,BERRY VIAL,0.02,122663,MCKESSON,
936,7000002,1502650,99,BEREY,91.52,122663,MCKESSON,
56,7000004,3626930,38,HIPAA LEAFLET,0.10,122663,MCKESSON,1
56,7000180,97257371770,82,SWIVEL STAND LIGHT,8.88,915234,NORTH AMERICAN ART INC,-12
56,7000001,7423464258630,34,UVN SUMMER,16.99,163314,WAL MART STORES INC,
444,7000024,196852532750,16,FIREWOOD,7.00,257694,"JIMCO SALES & MARKETING, LLC",0
5477,7000007,1502630,38,VIAL,1.00,122663,MCKESSON,6
5477,7000006,1502640,38,VIAL,1.00,122663,MCKESSON,4
5477,7000008,1502650,38,VIAL,1.00,122663,MCKESSON,5
5477,7000013,1502610,38,VIAL,1.00,122663,MCKESSON,3
5477,7000012,1502620,38,VIAL,1.00,122663,MCKESSON,1
29,7000001,752113654310,7,BACKYARD PLAYSET,209.30,413356,WALMART.COM,-1
29,7000003,752113654410,7,BACKYARD PLAYSET,117.20,413356,WALMART.COM,-1
29,7000002,752113654510,7,PLAYYARD,171.50,413356,WALMART.COM,1
29,7000000,810022912490,26,DIAPERS,35.97,38278,"THE HONEST COMPANY, INC.",3
29,7000466,722950335480,31,HYPER REAL SOCKS,5.97,904789,BEE CREATIVE GIFTS,15
29,7000075,607772266980,98,BABYSHARKFAMILYFUN,0.02,791082,"DECOPAC, INC.",21
4695,7000002,1502650,99,VIAL 16OZ,15.53,122663,MCKESSON,
135,7000001,78485398430,34,MOSHU PLUS S,9.99,163314,WAL MART STORES INC,
61,7000001,1502640,99,BERRY OVAL 12OZ,108.28,68798,MCKESSON MEDICAL-SURGICAL INC.,
61,7000005,1502650,99,BERRY OVAL 16OZ,91.52,601341,MCKESSON,
2857,7000018,74590556090,46,CURLING IRON,24.99,413356,WALMART.COM,0
2857,7000005,1502640,99,BERRY OVAL AMB 12OZ,108.28,122663,MCKESSON,
2857,7000016,1502630,99,BERRY OVAL AMB 8OZ,134.62,122663,MCKESSON,
709,7000875,8240560066800,72,7000002,498.00,674233,HISENSE USA CORPORATION,
665,7000000,5395390001130,11,DEHUMIDIFIER,79.97,542654,WAL-MART IMPORT,-1
665,7000002,539539000110,11,DEHUMIDIFIER,79.97,542654,WAL-MART IMPORT,
665,7000009,820645009790,46,BLCK VNLA SHAMPOO,6.97,542654,WAL-MART IMPORT,0
655,7000007,1502590,99,BOTTLES,9.00,124573,"GILBERT, JOSEPH L",
828,7000000,910055017,10,FRAM COR9688ACC,1.78,413356,WALMART.COM,12
828,7000001,910002438,10,FRAM OIL EG PH8873,12.48,542654,WAL-MART IMPORT,6
2788,7000005,659766741,74,ROWENTA PURE POP,39.00,13022,HOME FASHIONS INTERNATIONAL LL,
1053,7000000,4083838825450,24,BISCUIT SLICES,0.01,136591,FINCHVILLE  FARMS COUNTRY HAMS,
1157,7000002,726434210490,29,HNLGNV,23.99,222474,WAL-MART,
1157,7000006,694217265440,34,1PCSUITBLSTRIPE,16.00,222474,WAL-MART,
1160,7000000,850032820410,31,DAISY ROSE CROSS BOD,21.58,413356,WALMART.COM,
1160,7000001,752349029320,32,PAVOL 14K GOLD PLATE,13.95,413356,WALMART.COM,
3322,7000000,1959620059550,25,AVIA,2497.00,543703,WALMART DC 7084,-1
3322,7000001,196203120030,34,AW LGT GRY TANK 1X,4.98,222474,WAL-MART,
3322,7000002,196203119950,34,AW TANK BLK 1X,4.98,222474,WAL-MART,
3322,7000005,196203120150,34,AW TNK BLK TOENAIL C,4.98,222474,WAL-MART,-1
3322,7000003,196203120290,34,AW TANK LGHT BLU 3X,4.98,222474,WAL-MART,
3322,7000004,196203120010,34,AW TANK CLOVER 3X,4.98,222474,WAL-MART,
1394,7000050,4712196856260,5,chromebook,199.00,413356,WALMART.COM,
802,7000001,1502630,99,BERRY OB,134.62,104497,LASKO PRODUCTS INC,
1454,7000007,751501743270,69,TYPE C ADAPTER,19.50,413356,WALMART.COM,
1454,7000008,46313363360,69,CURTAINS,22.98,413356,WALMART.COM,
1454,7000006,77793496940,69,HAND WARMERS,18.99,413356,WALMART.COM,
1454,7000009,49353007520,69,CLOCK,19.00,413356,WALMART.COM,
1454,7000012,94606774320,69,DOLL TEETHER,6.00,413356,WALMART.COM,
1454,7000010,849944086640,69,PHONE CASE,40.00,413356,WALMART.COM,
1454,7000011,196566140250,69,SQUISHMALLOW,20.95,413356,WALMART.COM,
1454,7000013,1502620,99,LIQUID AMBE VIALS,25.04,122663,MCKESSON,
1454,7000004,3626930,38,HIPAA PAPER,1.00,122663,MCKESSON,69
2491,7000000,894047001280,2,PREVAGEN EXTRA STREN,109.90,38905,PREVAGEN INC.,
1420,7000006,857273008660,40,VITAL PROTEINS COLLA,29.98,413356,WALMART.COM,0
1420,7000001,34900,94,EVERCRIP APPLE,1.77,419351,WALMART DISTRIBUTION CTR 7047,
1420,7000000,88339103490,94,EVERCRISPY APPLE,1.48,543703,WALMART DC 7084,
1548,7000011,7651421946410,14,AIR FRYER,60.00,542654,WAL-MART IMPORT,-1
1548,7000008,29408012820,34,16P ALFRED DUNNER CA,29.99,413356,WALMART.COM,
