Store,Offsite Storage Pickup Date,Service  Hours,Storage Vendor,Box  Count
3311,TBD,TBD,TBD,TBD
3313,6/9/2021,7 am - 6 pm,Vital Records Control (VRC),94
3314,TBD,TBD,TBD,TBD
3315,9/28/2021,7 am - 5 pm,Iron Mountain ,101
3317,9/17/2021,7 am - 6 pm,Iron Mountain ,37
3319,9/10/2021,7 am - 6 pm,Vital Records Control (VRC),40
3320,2/8/2022,7 am - 6 pm,Vital Records Control (VRC),23
3322,TBD,TBD,TBD,TBD
3324,TBD,TBD,TBD,TBD
3327,TBD,TBD,TBD,TBD
3328,TBD,TBD,TBD,TBD
3329,7/26/2021,7 am - 6 pm,Vital Records Control (VRC),50
3330,TBD,TBD,TBD,TBD
3331,TBD,TBD,TBD,TBD
3332,TBD,TBD,TBD,TBD
3334,7/26/2021,7 am - 6 pm,Vital Records Control (VRC),0
3335,TBD,TBD,TBD,TBD
3336,TBD,TBD,TBD,TBD
3337,TBD,TBD,TBD,TBD
3338,8/18/2021,7 am - 6 pm,Iron Mountain,5
3339,TBD,TBD,TBD,TBD
3340,TBD,TBD,TBD,TBD
3341,TBD,TBD,TBD,TBD
3342,TBD,TBD,TBD,TBD
3344,TBD,TBD,TBD,TBD
3347,4/13/2021,7 am - 6 pm,Vital Records Control (VRC),81
3348,3/11/2021,7 am - 6 pm,Vital Records Control (VRC),145
3349,TBD,TBD,TBD,TBD
3350,TBD,TBD,TBD,TBD
3351,TBD,TBD,TBD,TBD
3352,TBD,TBD,TBD,TBD
3354,5/27/2021,7 am - 5 pm,Iron Mountain ,118
3355,6/10/2021,7 am - 6 pm,Iron Mountain ,51
3356,TBD,TBD,TBD,TBD
3357,7/20/2021,7 am - 6 pm,Vital Records Control (VRC),0
3359,9/28/2021,7 am - 6 pm,Vital Records Control (VRC),17
3360,7/27/2021,7 am - 6 pm,Vital Records Control (VRC),0
3362,TBD,TBD,TBD,TBD
3363,TBD,TBD,TBD,TBD
3364,TBD,TBD,TBD,TBD
3366,7/16/2021,7 am - 6 pm,Vital Records Control (VRC),0
3367,TBD,TBD,TBD,TBD
3370,TBD,TBD,TBD,TBD
3371,8/17/2021,7 am - 6 pm,Vital Records Control (VRC),160
3372,3/24/2021,7 am - 6 pm,Vital Records Control (VRC),117
3377,7/21/2021,7 am - 6 pm,Vital Records Control (VRC),0
3379,7/30/2021,7 am - 6 pm,Vital Records Control (VRC),0
3380,7/28/2021,7 am - 6 pm,Vital Records Control (VRC),121
3381,TBD,TBD,TBD,TBD
3382,TBD,TBD,TBD,TBD
3383,TBD,TBD,TBD,TBD
3384,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),90
3385,9/2/2021,7 am - 6 pm,Iron Mountain,35
3386,4/23/2021,7 am - 6 pm,Vital Records Control (VRC),67
3387,TBD,TBD,TBD,TBD
3388,TBD,TBD,TBD,TBD
3389,3/1/2022,7 am - 6 pm,Vital Records Control (VRC),40
3390,7/29/2021,7 am - 6 pm,Vital Records Control (VRC),89
3391,TBD,TBD,TBD,TBD
3392,7/2/2021,7 am - 6 pm,Vital Records Control (VRC),41
3394,TBD,TBD,TBD,TBD
3395,7/28/2021,7 am - 6 pm,Vital Records Control (VRC),64
3397,TBD,TBD,TBD,TBD
3400,2/11/2022,7 am - 6 pm,Vital Records Control (VRC),23
3401,3/9/2022,7 am - 6 pm,Vital Records Control (VRC),202
3402,TBD,TBD,TBD,TBD
3403,TBD,TBD,TBD,TBD
3404,TBD,TBD,TBD,TBD
3406,TBD,TBD,TBD,TBD
3407,TBD,TBD,TBD,TBD
3408,TBD,TBD,TBD,TBD
3409,TBD,TBD,TBD,TBD
3411,TBD,TBD,TBD,TBD
3412,TBD,TBD,TBD,TBD
3414,4/7/2021,7 am - 6 pm,Vital Records Control (VRC),29
3415,3/8/2021,7 am - 6 pm,Vital Records Control (VRC),39
3417,3/19/2021,7 am - 6 pm,Vital Records Control (VRC),59
3418,TBD,TBD,TBD,TBD
3419,6/29/2021,7 am - 6 pm,Vital Records Control (VRC),44
3420,TBD,TBD,TBD,TBD
3422,TBD,TBD,TBD,TBD
3423,TBD,TBD,TBD,TBD
3424,TBD,TBD,TBD,TBD
3425,TBD,TBD,TBD,TBD
3427,TBD,TBD,TBD,TBD
3428,TBD,TBD,TBD,TBD
3429,TBD,TBD,TBD,TBD
3430,TBD,TBD,TBD,TBD
3431,TBD,TBD,TBD,TBD
3432,TBD,TBD,TBD,TBD
3433,TBD,TBD,TBD,TBD
3434,TBD,TBD,TBD,TBD
3435,TBD,TBD,TBD,TBD
3436,TBD,TBD,TBD,TBD
3439,5/10/2021,7 am - 6 pm,Vital Records Control (VRC),202
3442,TBD,TBD,TBD,TBD
3443,TBD,TBD,TBD,TBD
3445,TBD,TBD,TBD,TBD
3447,TBD,TBD,TBD,TBD
3449,TBD,TBD,TBD,TBD
3450,TBD,TBD,TBD,TBD
3452,7/30/2021,7 am - 6 pm,Vital Records Control (VRC),13
3453,TBD,TBD,TBD,TBD
3454,8/2/2021,7 am - 6 pm,Vital Records Control (VRC),0
3455,TBD,TBD,TBD,TBD
3456,TBD,TBD,TBD,TBD
3457,TBD,TBD,TBD,TBD
3458,TBD,TBD,TBD,TBD
3459,9/28/2021,7 am - 6 pm,Vital Records Control (VRC),109
3460,TBD,TBD,TBD,TBD
3461,TBD,TBD,TBD,TBD
3462,TBD,TBD,TBD,TBD
3463,3/29/2021,7 am - 6 pm,Vital Records Control (VRC),53
3464,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),22
3465,TBD,TBD,TBD,TBD
3469,TBD,TBD,TBD,TBD
3471,3/9/2022,7 am - 6 pm,Vital Records Control (VRC),79
3472,7/20/2021,7 am - 6 pm,Vital Records Control (VRC),111
3473,TBD,TBD,TBD,TBD
3474,4/2/2021,7 am - 6 pm,Vital Records Control (VRC),119
3475,TBD,TBD,TBD,TBD
3476,TBD,TBD,TBD,TBD
3477,TBD,TBD,TBD,TBD
3478,10/1/2021,7 am - 6 pm,ACCESS,46
3479,TBD,TBD,TBD,TBD
3480,2/9/2022,7 am - 6 pm,Vital Records Control (VRC),36
3481,TBD,TBD,TBD,TBD
3482,TBD,TBD,TBD,TBD
3483,6/10/2021,7 am - 6 pm,Vital Records Control (VRC),80
3484,5/28/2021,7 am - 6 pm,Vital Records Control (VRC),291
3485,TBD,TBD,TBD,TBD
3486,TBD,TBD,TBD,TBD
3487,TBD,TBD,TBD,TBD
3488,TBD,TBD,TBD,TBD
3489,TBD,TBD,TBD,TBD
3490,TBD,TBD,TBD,TBD
3491,TBD,TBD,TBD,TBD
3492,TBD,TBD,TBD,TBD
3493,8/9/2021,7 am - 6 pm,Vital Records Control (VRC),30
3494,TBD,TBD,TBD,TBD
3495,TBD,TBD,TBD,TBD
3497,TBD,TBD,TBD,TBD
3498,10/6/2021,7 am - 6 pm,Iron Mountain ,61
3499,TBD,TBD,TBD,TBD
3500,2/9/2022,7 am - 6 pm,Vital Records Control (VRC),121
3501,TBD,TBD,TBD,TBD
3502,10/22/2021,7 am - 6 pm,Vital Records Control (VRC),81
3503,TBD,TBD,TBD,TBD
3504,8/9/2021,7 am - 6 pm,Vital Records Control (VRC),19
3505,TBD,TBD,TBD,TBD
3508,9/13/2021,7 am - 6 pm,Vital Records Control (VRC),74
3509,TBD,TBD,TBD,TBD
3510,7/23/2021,7 am - 6 pm,Vital Records Control (VRC),63
3511,7/27/2021,7 am - 6 pm,Vital Records Control (VRC),17
3512,TBD,TBD,TBD,TBD
3513,8/20/2021,7 am - 6 pm,Iron Mountain,107
3514,TBD,TBD,TBD,TBD
3515,TBD,TBD,TBD,TBD
3516,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),60
3517,TBD,TBD,TBD,TBD
3518,TBD,TBD,TBD,TBD
3520,TBD,TBD,TBD,TBD
3521,TBD,TBD,TBD,TBD
3522,TBD,TBD,TBD,TBD
3523,TBD,TBD,TBD,TBD
3524,TBD,TBD,TBD,TBD
3525,9/16/2021,7 am - 6 pm,Vital Records Control (VRC),0
3526,3/22/2021,7 am - 6 pm,Vital Records Control (VRC),54
3527,3/23/2021,7 am - 6 pm,Vital Records Control (VRC),22
3528,6/7/2021,7 am - 6 pm,Vital Records Control (VRC),174
3529,TBD,TBD,TBD,TBD
3530,7/27/2021,7 am - 6 pm,Vital Records Control (VRC),42
3531,9/14/2021,7 am - 6 pm,Vital Records Control (VRC),26
3533,TBD,TBD,TBD,TBD
3534,9/16/2021,7 am - 6 pm,Iron Mountain ,77
3535,TBD,TBD,TBD,TBD
3537,9/20/2021,7 am - 6 pm,Vital Records Control (VRC),0
3538,3/23/2021,7 am - 6 pm,Vital Records Control (VRC),39
3541,TBD,TBD,TBD,TBD
3542,TBD,TBD,TBD,TBD
3543,TBD,TBD,TBD,TBD
3544,TBD,TBD,TBD,TBD
3545,TBD,TBD,TBD,TBD
3546,TBD,TBD,TBD,TBD
3547,TBD,TBD,TBD,TBD
3548,6/10/2021,7 am - 6 pm,Iron Mountain ,170
3549,TBD,TBD,TBD,TBD
3560,TBD,TBD,TBD,TBD
3561,TBD,TBD,TBD,TBD
3562,TBD,TBD,TBD,TBD
3563,TBD,TBD,TBD,TBD
3564,TBD,TBD,TBD,TBD
3566,TBD,TBD,TBD,TBD
3567,TBD,TBD,TBD,TBD
3568,9/15/2021,7 am - 6 pm,Vital Records Control (VRC),23
3569,5/26/2021,7 am - 5 pm,Iron Mountain ,100
3570,4/2/2021,7 am - 6 pm,Vital Records Control (VRC),263
3571,TBD,TBD,TBD,TBD
3572,TBD,TBD,TBD,TBD
3573,TBD,TBD,TBD,TBD
3574,TBD,TBD,TBD,TBD
3579,TBD,TBD,TBD,TBD
3580,TBD,TBD,TBD,TBD
3581,4/19/2021,7 am - 6 pm,Vital Records Control (VRC),102
3582,TBD,TBD,TBD,TBD
3583,TBD,TBD,TBD,TBD
3584,8/10/2021,7 am - 6 pm,Vital Records Control (VRC),30
3585,TBD,TBD,TBD,TBD
3587,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),64
3588,TBD,TBD,TBD,TBD
3589,7/14/2021,7 am - 6 pm,Vital Records Control (VRC),0
3590,8/24/2021,7 am - 6 pm,Vital Records Control (VRC),75
3591,TBD,TBD,TBD,TBD
3593,4/12/2021,7 am - 6 pm,Vital Records Control (VRC),36
3594,TBD,TBD,TBD,TBD
3595,TBD,TBD,TBD,TBD
3596,TBD,TBD,TBD,TBD
3597,TBD,TBD,TBD,TBD
3598,TBD,TBD,TBD,TBD
3599,8/20/2021,7 am - 6 pm,Vital Records Control (VRC),29
3600,TBD,TBD,TBD,TBD
3601,TBD,TBD,TBD,TBD
3602,TBD,TBD,TBD,TBD
3603,10/21/2021,7 am - 6 pm,Vital Records Control (VRC),8
3604,TBD,TBD,TBD,TBD
3605,9/10/2021,7 am - 6 pm,Vital Records Control (VRC),18
3606,TBD,TBD,TBD,TBD
3607,TBD,TBD,TBD,TBD
3608,TBD,TBD,TBD,TBD
3609,TBD,TBD,TBD,TBD
3610,TBD,TBD,TBD,TBD
3611,TBD,TBD,TBD,TBD
3612,TBD,TBD,TBD,TBD
3614,TBD,TBD,TBD,TBD
3615,9/30/2021,7 am - 6 pm,Iron Mountain ,24
3616,TBD,TBD,TBD,TBD
3617,TBD,TBD,TBD,TBD
3619,TBD,TBD,TBD,TBD
3620,7/23/2021,7 am - 6 pm,Vital Records Control (VRC),0
3621,TBD,TBD,TBD,TBD
3622,TBD,TBD,TBD,TBD
3623,TBD,TBD,TBD,TBD
3624,TBD,TBD,TBD,TBD
3625,4/9/2021,7 am - 6 pm,Vital Records Control (VRC),191
3626,TBD,TBD,TBD,TBD
3627,6/14/2021,7 am - 6 pm,Vital Records Control (VRC),170
3628,TBD,TBD,TBD,TBD
3629,TBD,TBD,TBD,TBD
3630,TBD,TBD,TBD,TBD
3631,TBD,TBD,TBD,TBD
3632,TBD,TBD,TBD,TBD
3633,TBD,TBD,TBD,TBD
3634,8/24/2021,7 am - 6 pm,Vital Records Control (VRC),49
3635,7/20/2021,7 am - 6 pm,Vital Records Control (VRC),7
3637,10/5/2021,7 am - 6 pm,Iron Mountain ,7
3638,8/20/2021,7 am - 6 pm,Iron Mountain,24
3639,TBD,TBD,TBD,TBD
3640,7/8/2021,7 am - 6 pm,Vital Records Control (VRC),89
3641,TBD,TBD,TBD,TBD
3643,TBD,TBD,TBD,TBD
3644,TBD,TBD,TBD,TBD
3645,TBD,TBD,TBD,TBD
3646,TBD,TBD,TBD,TBD
3648,TBD,TBD,TBD,TBD
3650,TBD,TBD,TBD,TBD
3652,TBD,TBD,TBD,TBD
3653,6/24/2021,7 am - 6 pm,Vital Records Control (VRC),14
3654,9/30/2021,7 am - 6 pm,Vital Records Control (VRC),12
3655,6/18/2021,7 am - 6 pm,Iron Mountain ,105
3656,TBD,TBD,TBD,TBD
3658,TBD,TBD,TBD,TBD
3659,TBD,TBD,TBD,TBD
3660,TBD,TBD,TBD,TBD
3661,TBD,TBD,TBD,TBD
3700,TBD,TBD,TBD,TBD
3701,TBD,TBD,TBD,TBD
3702,4/29/2021,7 am - 6 pm,Vital Records Control (VRC),195
3703,TBD,TBD,TBD,TBD
3705,9/13/2021,7 am - 6 pm,Vital Records Control (VRC),81
3708,TBD,TBD,TBD,TBD
3709,10/6/2021,7 am - 6 pm,Iron Mountain ,89
3710,TBD,TBD,TBD,TBD
3712,TBD,TBD,TBD,TBD
3713,TBD,TBD,TBD,TBD
3717,TBD,TBD,TBD,TBD
3720,TBD,TBD,TBD,TBD
3722,TBD,TBD,TBD,TBD
3723,TBD,TBD,TBD,TBD
3724,TBD,TBD,TBD,TBD
3725,9/22/2021,7 am - 6 pm,Vital Records Control (VRC),89
3726,10/13/2021,7 am - 6 pm,Vital Records Control (VRC),78
3727,6/25/2021,7 am - 6 pm,Vital Records Control (VRC),27
3728,TBD,TBD,TBD,TBD
3729,9/29/2021,7 am - 6 pm,Iron Mountain,21
3730,7/23/2021,7 am - 6 pm,Vital Records Control (VRC),40
3731,TBD,TBD,TBD,TBD
3732,TBD,TBD,TBD,TBD
3733,8/2/2021,7 am - 6 pm,Vital Records Control (VRC),118
3734,8/19/2021,7 am - 6 pm,Vital Records Control (VRC),65
3736,TBD,TBD,TBD,TBD
3738,TBD,TBD,TBD,TBD
3739,9/17/2021,7 am - 6 pm,Vital Records Control (VRC),0
3740,TBD,TBD,TBD,TBD
3741,6/10/2021,7 am - 6 pm,Iron Mountain ,90
3742,9/22/2021,7 am - 6 pm,Vital Records Control (VRC),0
3743,TBD,TBD,TBD,TBD
3745,TBD,TBD,TBD,TBD
3746,6/22/2021,7 am - 6 pm,Vital Records Control (VRC),20
3747,TBD,TBD,TBD,TBD
3748,3/9/2022,7 am - 6 pm,Vital Records Control (VRC),52
3749,TBD,TBD,TBD,TBD
3750,4/9/2021,7 am - 6 pm,Vital Records Control (VRC),187
3751,8/9/2021,7 am - 6 pm,Vital Records Control (VRC),80
3752,TBD,TBD,TBD,TBD
3754,8/3/2021,7 am - 6 pm,Vital Records Control (VRC),43
3757,8/16/2021,7 am - 6 pm,Vital Records Control (VRC),0
3758,7/29/2021,7 am - 6 pm,Vital Records Control (VRC),29
3760,7/22/2021,7 am - 6 pm,Vital Records Control (VRC),0
3761,7/29/2021,7 am - 6 pm,Vital Records Control (VRC),80
3762,TBD,TBD,TBD,TBD
3763,TBD,TBD,TBD,TBD
3764,TBD,TBD,TBD,TBD
3765,TBD,TBD,TBD,TBD
3768,TBD,TBD,TBD,TBD
3770,TBD,TBD,TBD,TBD
3771,TBD,TBD,TBD,TBD
3772,TBD,TBD,TBD,TBD
3773,TBD,TBD,TBD,TBD
3774,TBD,TBD,TBD,TBD
3775,3/3/2022,7 am - 6 pm,Vital Records Control (VRC),30
3777,TBD,TBD,TBD,TBD
3778,TBD,TBD,TBD,TBD
3780,TBD,TBD,TBD,TBD
3781,TBD,TBD,TBD,TBD
3782,4/7/2021,7 am - 6 pm,Vital Records Control (VRC),74
3783,TBD,TBD,TBD,TBD
3784,TBD,TBD,TBD,TBD
3785,5/20/2021,7 am - 6 pm,Vital Records Control (VRC),7
3786,3/10/2022,7 am - 6 pm,Vital Records Control (VRC),17
3788,6/1/2021,7 am - 6 pm,Vital Records Control (VRC),78
3789,8/2/2021,7 am - 6 pm,Vital Records Control (VRC),0
3790,TBD,TBD,TBD,TBD
3791,8/25/2021,7 am - 6 pm,Vital Records Control (VRC),62
3792,8/24/2021,7 am - 6 pm,Iron Mountain,168
3794,9/20/2021,7 am - 6 pm,Vital Records Control (VRC),0
3795,TBD,TBD,TBD,TBD
3796,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),21
3799,TBD,TBD,TBD,TBD
3801,8/25/2021,7 am - 6 pm,Vital Records Control (VRC),0
3802,TBD,TBD,TBD,TBD
3803,TBD,TBD,TBD,TBD
3804,TBD,TBD,TBD,TBD
3805,TBD,TBD,TBD,TBD
3806,8/16/2021,7 am - 6 pm,Vital Records Control (VRC),0
3807,7/26/2021,7 am - 6 pm,Vital Records Control (VRC),84
3809,TBD,TBD,TBD,TBD
3810,TBD,TBD,TBD,TBD
3812,9/8/2021,7 am - 6 pm,Vital Records Control (VRC),74
3816,TBD,TBD,TBD,TBD
3817,TBD,TBD,TBD,TBD
3823,TBD,TBD,TBD,TBD
3824,TBD,TBD,TBD,TBD
3825,TBD,TBD,TBD,TBD
3826,8/25/2021,7 am - 6 pm,Vital Records Control (VRC),184
3827,7/19/2021,7 am - 6 pm,Vital Records Control (VRC),105
3828,TBD,TBD,TBD,TBD
3829,7/26/2021,7 am - 6 pm,Vital Records Control (VRC),143
3830,TBD,TBD,TBD,TBD
3831,TBD,TBD,TBD,TBD
3833,TBD,TBD,TBD,TBD
3835,TBD,TBD,TBD,TBD
3837,TBD,TBD,TBD,TBD
3838,TBD,TBD,TBD,TBD
3840,TBD,TBD,TBD,TBD
3842,TBD,TBD,TBD,TBD
3843,TBD,TBD,TBD,TBD
3844,TBD,TBD,TBD,TBD
3845,TBD,TBD,TBD,TBD
3846,5/17/2021,7 am - 5 pm,Iron Mountain ,63
3847,TBD,TBD,TBD,TBD
3848,7/26/2021,7 am - 6 pm,Vital Records Control (VRC),66
3850,9/17/2021,7 am - 6 pm,Vital Records Control (VRC),0
3851,TBD,TBD,TBD,TBD
3852,TBD,TBD,TBD,TBD
3853,8/13/2021,7 am - 6 pm,Vital Records Control (VRC),0
3857,7/30/2021,7 am - 6 pm,Vital Records Control (VRC),230
3858,3/12/2021,7 am - 6 pm,Vital Records Control (VRC),26
3860,TBD,TBD,TBD,TBD
3861,7/28/2021,7 am - 6 pm,Vital Records Control (VRC),27
3862,TBD,TBD,TBD,TBD
3864,TBD,TBD,TBD,TBD
3867,TBD,TBD,TBD,TBD
3868,TBD,TBD,TBD,TBD
3869,TBD,TBD,TBD,TBD
3870,8/2/2021,7 am - 6 pm,Vital Records Control (VRC),41
3872,8/3/2021,7 am - 6 pm,Vital Records Control (VRC),85
3874,TBD,TBD,TBD,TBD
3875,TBD,TBD,TBD,TBD
3876,TBD,TBD,TBD,TBD
3877,TBD,TBD,TBD,TBD
3880,TBD,TBD,TBD,TBD
3883,9/30/2021,7 am - 6 pm,ACCESS,153
3884,7/13/2021,7 am - 6 pm,Vital Records Control (VRC),67
3885,TBD,TBD,TBD,TBD
3886,TBD,TBD,TBD,TBD
3887,TBD,TBD,TBD,TBD
3888,TBD,TBD,TBD,TBD
3889,TBD,TBD,TBD,TBD
3891,10/4/2021,7 am - 6 pm,Vital Records Control (VRC),129
3893,TBD,TBD,TBD,TBD
3894,TBD,TBD,TBD,TBD
3896,TBD,TBD,TBD,TBD
3897,9/16/2021,7 am - 6 pm,Vital Records Control (VRC),162
3899,TBD,TBD,TBD,TBD
3912,TBD,TBD,TBD,TBD
3935,TBD,TBD,TBD,TBD
3947,TBD,TBD,TBD,TBD
3959,TBD,TBD,TBD,TBD
3988,TBD,TBD,TBD,TBD
3990,2/7/2022,7 am - 6 pm,Vital Records Control (VRC),26
4046,10/7/2021,7 am - 6 pm,Vital Records Control (VRC),17
4048,TBD,TBD,TBD,TBD
4049,TBD,TBD,TBD,TBD
4053,9/9/2021,7 am - 6 pm,iron Mountain,6
4054,TBD,TBD,TBD,TBD
4055,TBD,TBD,TBD,TBD
4056,TBD,TBD,TBD,TBD
4057,TBD,TBD,TBD,TBD
4063,TBD,TBD,TBD,TBD
4064,TBD,TBD,TBD,TBD
4065,TBD,TBD,TBD,TBD
4068,TBD,TBD,TBD,TBD
4100,TBD,TBD,TBD,TBD
4101,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),66
4102,9/29/2021,7 am - 6 pm,Vital Records Control (VRC),12
4103,9/29/2021,7 am - 6 pm,Iron Mountain ,71
4104,TBD,TBD,TBD,TBD
4105,TBD,TBD,TBD,TBD
4108,TBD,TBD,TBD,TBD
4111,TBD,TBD,TBD,TBD
4112,TBD,TBD,TBD,TBD
4114,TBD,TBD,TBD,TBD
4115,TBD,TBD,TBD,TBD
4118,TBD,TBD,TBD,TBD
4127,TBD,TBD,TBD,TBD
4128,TBD,TBD,TBD,TBD
4129,TBD,TBD,TBD,TBD
4130,TBD,TBD,TBD,TBD
4131,9/27/2021,7 am - 6 pm,Iron Mountain ,25
4132,TBD,TBD,TBD,TBD
4134,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),8
4137,9/10/2021,7 am - 6 pm,Vital Records Control (VRC),0
4138,6/10/2021,7 am - 6 pm,Iron Mountain ,22
4139,TBD,TBD,TBD,TBD
4140,TBD,TBD,TBD,TBD
4141,TBD,TBD,TBD,TBD
4142,TBD,TBD,TBD,TBD
4144,4/5/2021,7 am - 6 pm,Vital Records Control (VRC),33
4145,10/1/2021,7 am - 6 pm,Iron Mountain ,37
4147,TBD,TBD,TBD,TBD
4148,TBD,TBD,TBD,TBD
4153,TBD,TBD,TBD,TBD
4156,TBD,TBD,TBD,TBD
4157,2/7/2022,7 am - 6 pm,Vital Records Control (VRC),11
4159,TBD,TBD,TBD,TBD
4160,TBD,TBD,TBD,TBD
4161,TBD,TBD,TBD,TBD
4162,9/30/2021,7 am - 6 pm,Vital Records Control (VRC),80
4163,TBD,TBD,TBD,TBD
4164,TBD,TBD,TBD,TBD
4165,TBD,TBD,TBD,TBD
4166,TBD,TBD,TBD,TBD
4168,TBD,TBD,TBD,TBD
4169,TBD,TBD,TBD,TBD
4171,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),86
4174,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),18
4176,8/24/2021,7 am - 6 pm,Vital Records Control (VRC),0
4178,9/1/2021,7 am - 6 pm,Vital Records Control (VRC),0
4180,9/14/2021,7 am - 6 pm,Vital Records Control (VRC),0
4182,TBD,TBD,TBD,TBD
4183,TBD,TBD,TBD,TBD
4184,8/10/2021,7 am - 6 pm,Vital Records Control (VRC),40
4185,3/10/2022,7 am - 6 pm,Vital Records Control (VRC),99
4187,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),33
4188,9/23/2021,7 am - 6 pm,Vital Records Control (VRC),20
4189,5/27/2021,7 am - 6 pm,Vital Records Control (VRC),42
4191,TBD,TBD,TBD,TBD
4193,TBD,TBD,TBD,TBD
4194,TBD,TBD,TBD,TBD
4195,TBD,TBD,TBD,TBD
4196,TBD,TBD,TBD,TBD
4197,3/16/2021,7 am - 6 pm,Vital Records Control (VRC),28
4198,TBD,TBD,TBD,TBD
4200,TBD,TBD,TBD,TBD
4201,TBD,TBD,TBD,TBD
4202,10/1/2021,7 am - 6 pm,Iron Mountain ,23
4203,TBD,TBD,TBD,TBD
4206,TBD,TBD,TBD,TBD
4208,7/14/2021,7 am - 6 pm,Vital Records Control (VRC),0
4209,TBD,TBD,TBD,TBD
4210,5/17/2021,7 am - 6 pm,Vital Records Control (VRC),15
4211,TBD,TBD,TBD,TBD
4215,TBD,TBD,TBD,TBD
4216,TBD,TBD,TBD,TBD
4218,TBD,TBD,TBD,TBD
4219,TBD,TBD,TBD,TBD
4220,TBD,TBD,TBD,TBD
4221,8/10/2021,7 am - 6 pm,Vital Records Control (VRC),0
4223,TBD,TBD,TBD,TBD
4224,7/20/2021,7 am - 6 pm,Vital Records Control (VRC),98
4226,TBD,TBD,TBD,TBD
4230,TBD,TBD,TBD,TBD
4231,TBD,TBD,TBD,TBD
4232,TBD,TBD,TBD,TBD
4233,TBD,TBD,TBD,TBD
4235,TBD,TBD,TBD,TBD
4237,TBD,TBD,TBD,TBD
4238,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),34
4239,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),47
4240,TBD,TBD,TBD,TBD
4241,TBD,TBD,TBD,TBD
4243,TBD,TBD,TBD,TBD
4244,7/30/2021,7 am - 6 pm,Vital Records Control (VRC),87
4246,8/2/2021,7 am - 6 pm,Vital Records Control (VRC),52
4247,8/30/2021,7 am - 6 pm,Vital Records Control (VRC),0
4249,7/26/2021,7 am - 6 pm,Vital Records Control (VRC),0
4250,TBD,TBD,TBD,TBD
4252,8/4/2021,7 am - 6 pm,Vital Records Control (VRC),0
4253,7/27/2021,7 am - 6 pm,Vital Records Control (VRC),75
4255,4/22/2021,7 am - 6 pm,Vital Records Control (VRC),94
4256,TBD,TBD,TBD,TBD
4257,7/20/2021,7 am - 6 pm,Vital Records Control (VRC),0
4258,TBD,TBD,TBD,TBD
4259,TBD,TBD,TBD,TBD
4260,TBD,TBD,TBD,TBD
4262,3/11/2021,7 am - 6 pm,Vital Records Control (VRC),66
4264,7/26/2021,7 am - 6 pm,Vital Records Control (VRC),0
4272,8/4/2021,7 am - 6 pm,Vital Records Control (VRC),80
4273,TBD,TBD,TBD,TBD
4274,8/30/2021,7 am - 6 pm,Vital Records Control (VRC),197
4275,TBD,TBD,TBD,TBD
4276,TBD,TBD,TBD,TBD
4277,TBD,TBD,TBD,TBD
4278,2/7/2022,7 am - 6 pm,Vital Records Control (VRC),73
4279,8/3/2021,7 am - 6 pm,Vital Records Control (VRC),90
4281,8/6/2021,7 am - 6 pm,Vital Records Control (VRC),0
4283,3/24/2021,7 am - 6 pm,Vital Records Control (VRC),113
4284,TBD,TBD,TBD,TBD
4285,TBD,TBD,TBD,TBD
4286,TBD,TBD,TBD,TBD
4288,TBD,TBD,TBD,TBD
4293,TBD,TBD,TBD,TBD
4295,TBD,TBD,TBD,TBD
4298,TBD,TBD,TBD,TBD
4299,TBD,TBD,TBD,TBD
4303,TBD,TBD,TBD,TBD
4309,TBD,TBD,TBD,TBD
4317,TBD,TBD,TBD,TBD
4318,TBD,TBD,TBD,TBD
4321,TBD,TBD,TBD,TBD
4322,TBD,TBD,TBD,TBD
4323,8/13/2021,7 am - 6 pm,Vital Records Control (VRC),67
4324,7/23/2021,7 am - 6 pm,Vital Records Control (VRC),0
4325,8/2/2021,7 am - 6 pm,Vital Records Control (VRC),0
4330,4/23/2021,7 am - 6 pm,Vital Records Control (VRC),48
4332,TBD,TBD,TBD,TBD
4333,5/17/2021,7 am - 6 pm,Vital Records Control (VRC),107
4334,TBD,TBD,TBD,TBD
4335,TBD,TBD,TBD,TBD
4336,TBD,TBD,TBD,TBD
4337,7/12/2021,7 am - 6 pm,Vital Records Control (VRC),0
4339,6/10/2021,7 am - 6 pm,Iron Mountain ,84
4340,TBD,TBD,TBD,TBD
4341,TBD,TBD,TBD,TBD
4348,9/24/2021,7 am - 6 pm,Vital Records Control (VRC),34
4350,TBD,TBD,TBD,TBD
