Store,SHRED PICKUP DATE,Service  Hours,Storage Vendor,Shred Pallet  Count
1637,7/7/2023,7 am - 6 pm,Vital Records Control (VRC),4
1638,4/20/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1639,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1640,7/3/2023,7 am - 6 pm,Vital Records Control (VRC),1
1641,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1642,8/10/2023,7 am - 6 pm,Vital Records Control (VRC),4
1643,8/3/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1644,4/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1645,6/7/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1646,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1647,5/10/2023,7 am - 6 pm,Vital Records Control (VRC),1
1648,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1649,7/10/2023,7 am - 6 pm,Vital Records Control (VRC),Shred Counts 2023 survey not completed; service cancelled
1650,8/8/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1651,3/20/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1652,6/19/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1653,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1654,5/19/2023,7 am - 6 pm,Vital Records Control (VRC),1
1655,5/26/2023,7 am - 6 pm,Vital Records Control (VRC),Shred Counts 2023 survey not completed; service cancelled
1656,8/9/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1657,4/6/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1658,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1659,7/7/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1660,6/19/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1661,3/23/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1662,7/13/2023,7 am - 6 pm,Vital Records Control (VRC),1
1663,5/26/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1664,6/28/2023,7 am - 6 pm,Vital Records Control (VRC),Shred Counts 2023 survey not completed; service cancelled
1665,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),Reported 0
1666,3/20/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1667,6/23/2023,7 am - 6 pm,Vital Records Control (VRC),1
1668,4/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1669,7/24/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1670,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1671,7/11/2023,7 am - 6 pm,Vital Records Control (VRC),1
1672,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1673,7/12/2023,7 am - 6 pm,Vital Records Control (VRC),0
1674,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1675,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1676,5/22/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
1677,7/26/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1678,4/7/2023,7 am - 6 pm,Vital Records Control (VRC),1
1679,7/10/2023,7 am - 6 pm,Vital Records Control (VRC),0
1680,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1681,6/30/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1682,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1683,6/12/2023,7 am - 6 pm,Vital Records Control (VRC),2
1684,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1685,4/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1686,7/11/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1687,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1688,3/31/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1689,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),3
1690,5/16/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1691,3/17/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1692,4/10/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1693,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),No Submission
1694,4/24/2023,7 am - 6 pm,Vital Records Control (VRC),1
1695,7/6/2023,7 am - 6 pm,Vital Records Control (VRC),1
1696,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1697,6/12/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1698,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),No Submission
1699,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),Shred Counts 2023 survey not completed; service cancelled
1700,5/3/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1701,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1702,3/17/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1703,7/14/2023,7 am - 6 pm,Vital Records Control (VRC),0
1704,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1705,8/7/2023,7 am - 6 pm,Vital Records Control (VRC),1
1707,8/10/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1708,6/28/2023,7 am - 6 pm,Vital Records Control (VRC),2
1709,4/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1710,6/20/2023,7 am - 6 pm,Vital Records Control (VRC),8
1711,3/14/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1712,6/22/2023,7 am - 6 pm,Vital Records Control (VRC),1
1713,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1714,5/15/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
1715,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),1
1716,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1717,3/17/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1718,5/10/2023,7 am - 6 pm,Vital Records Control (VRC),1
1719,4/21/2023,7 am - 6 pm,Vital Records Control (VRC),1
1720,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1721,6/6/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1722,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),No Submission
1723,5/11/2023,7 am - 6 pm,Vital Records Control (VRC),2
1724,8/11/2023,7 am - 6 pm,Vital Records Control (VRC),1
1726,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1727,5/15/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1728,4/12/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1729,4/28/2023,7 am - 6 pm,Vital Records Control (VRC),1
1730,5/25/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1731,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1732,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1733,8/10/2023,7 am - 6 pm,Vital Records Control (VRC),1
1734,6/30/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1735,6/27/2023,7 am - 6 pm,Vital Records Control (VRC),3
1736,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1737,7/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1738,3/29/2023,7 am - 6 pm,Vital Records Control (VRC),3
1739,5/24/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1740,6/2/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1741,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1742,7/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1743,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1744,7/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1745,6/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1746,9/29/2023,7 am - 6 pm,Vital Records Control (VRC),1
1747,4/3/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1748,3/20/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1749,8/29/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1750,4/19/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1751,3/15/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1752,3/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1753,4/4/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1754,3/23/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1755,5/4/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1756,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),No Submission
1757,6/27/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1758,6/14/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1759,8/7/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1760,5/24/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1761,3/20/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
1762,9/5/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1763,7/10/2023,7 am - 6 pm,Vital Records Control (VRC),2
1764,5/9/2023,7 am - 6 pm,Vital Records Control (VRC),2
1765,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),1
1766,7/10/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1767,4/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1768,5/25/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1769,7/13/2023,7 am - 6 pm,Vital Records Control (VRC),1
1770,5/11/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1771,7/28/2023,7 am - 6 pm,Vital Records Control (VRC),1
1772,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),No Submission
1773,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1774,6/19/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1775,7/10/2023,7 am - 6 pm,Vital Records Control (VRC),3
1776,4/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1777,3/14/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1778,8/24/2023,7 am - 6 pm,Vital Records Control (VRC),2
1779,6/5/2023,7 am - 6 pm,Vital Records Control (VRC),2
1780,8/7/2023,7 am - 6 pm,Vital Records Control (VRC),3
1781,7/6/2023,7 am - 6 pm,Vital Records Control (VRC),Shred Counts 2023 survey not completed; service cancelled
1782,6/5/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1783,6/1/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1784,7/26/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1785,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1786,4/20/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1787,3/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1788,6/19/2023,7 am - 6 pm,Vital Records Control (VRC),1
1789,7/11/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1790,3/31/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1791,4/5/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1792,7/7/2023,7 am - 6 pm,Vital Records Control (VRC),1
1793,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1794,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),1
1795,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1796,9/8/2023,7 am - 6 pm,Vital Records Control (VRC),3
1797,7/17/2023,7 am - 6 pm,Vital Records Control (VRC),1
1798,7/25/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1799,5/11/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1800,6/14/2023,7 am - 6 pm,Vital Records Control (VRC),1
1801,3/24/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1802,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1803,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),Reported 0
1804,7/14/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1805,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1806,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1807,6/30/2023,7 am - 6 pm,Vital Records Control (VRC),3
1808,4/10/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1809,8/24/2023,7 am - 6 pm,Vital Records Control (VRC),1
1810,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1811,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1812,8/29/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1813,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1814,6/29/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1815,5/12/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1816,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1817,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),No Submission
1819,7/26/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1820,5/1/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1821,3/31/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1823,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1825,8/11/2023,7 am - 6 pm,Vital Records Control (VRC),8
1826,4/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1827,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1828,5/23/2023,7 am - 6 pm,Vital Records Control (VRC),1
1829,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1830,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1831,7/25/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1832,6/29/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1833,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1834,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1835,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1836,4/14/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1837,5/19/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1838,3/29/2023,7 am - 6 pm,Vital Records Control (VRC),2
1839,3/22/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1840,7/26/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1841,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1842,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1843,5/25/2023,7 am - 6 pm,Vital Records Control (VRC),13
1844,7/12/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1845,5/8/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1846,6/20/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1847,5/5/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1848,7/17/2023,7 am - 6 pm,Vital Records Control (VRC),1
1849,6/22/2023,7 am - 6 pm,Vital Records Control (VRC),2
1850,7/25/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1851,4/5/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1852,5/8/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1853,6/1/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1855,4/10/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1856,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1857,6/26/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1858,8/7/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1859,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1860,8/3/2023,7 am - 6 pm,Vital Records Control (VRC),3
1861,5/15/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1862,6/6/2023,7 am - 6 pm,Vital Records Control (VRC),1
1863,3/16/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1864,4/19/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1865,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1866,7/13/2023,7 am - 6 pm,Vital Records Control (VRC),1
1867,7/12/2023,7 am - 6 pm,Vital Records Control (VRC),2
1868,6/1/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
1869,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),No Submission
1870,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),No Submission
1871,6/14/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1872,6/22/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1873,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1874,8/8/2023,7 am - 6 pm,Vital Records Control (VRC),5
1875,6/28/2023,7 am - 6 pm,Vital Records Control (VRC),1
1876,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1877,4/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1878,6/27/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1879,7/27/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1880,9/20/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1881,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1882,6/12/2023,7 am - 6 pm,Vital Records Control (VRC),1
1883,8/30/2023,7 am - 6 pm,Vital Records Control (VRC),5
1884,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1885,6/16/2023,7 am - 6 pm,Vital Records Control (VRC),1
1886,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1887,5/9/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1888,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),Reported 0
1889,4/10/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1890,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),1
1891,6/8/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1892,7/19/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1893,6/26/2023,7 am - 6 pm,Vital Records Control (VRC),2
1894,3/20/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1895,5/23/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1896,8/4/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1897,7/5/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1898,7/5/2023,7 am - 6 pm,Vital Records Control (VRC),3
1899,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),1
1900,6/5/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1901,6/22/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1902,6/26/2023,7 am - 6 pm,Vital Records Control (VRC),1
1903,3/24/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1904,6/23/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1905,6/26/2023,7 am - 6 pm,Vital Records Control (VRC),2
1906,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1907,4/20/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
1908,6/5/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1909,5/31/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1910,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1911,8/24/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1912,3/29/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1913,8/3/2023,7 am - 6 pm,Vital Records Control (VRC),3
1914,6/19/2023,7 am - 6 pm,Vital Records Control (VRC),1
1915,6/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1916,7/24/2023,7 am - 6 pm,Vital Records Control (VRC),4
1917,5/10/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1918,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1919,8/10/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1920,7/26/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1921,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),No Submission
1922,3/29/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1923,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1924,7/31/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1925,6/27/2023,7 am - 6 pm,Vital Records Control (VRC),5
1926,7/24/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1927,3/14/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1928,3/15/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1929,8/1/2023,7 am - 6 pm,Vital Records Control (VRC),2
1930,8/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1931,7/19/2023,7 am - 6 pm,Vital Records Control (VRC),1
1932,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
1933,7/12/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1934,4/18/2023,7 am - 6 pm,Vital Records Control (VRC),5
1935,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),1
1936,5/12/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1937,4/24/2023,7 am - 6 pm,Vital Records Control (VRC),1
1938,7/20/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1939,6/2/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
1940,7/3/2023,7 am - 6 pm,Vital Records Control (VRC),0
1941,6/14/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1942,3/29/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1943,7/10/2023,7 am - 6 pm,Vital Records Control (VRC),3
1945,5/16/2023,7 am - 6 pm,Vital Records Control (VRC),2
1946,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
