Store #,Facility Type,Division,Region,Market,EPA/State ID #,Address,City,State,Zip Code
1534,Wal-Mart Supercenter,1,47,427,NDR000007542,2717 Rock Island Place  ,Bismarck,North Dakota,58504
1535,Wal-Mart Supercenter,1,47,430,SDR000201269,3209 SOUTH LOUISE  ,Sioux Falls,South Dakota,57106
1536,Wal-Mart Supercenter,1,3,111,FLR000210526,10237 Bay Pines Boulevard  ,St. Petersburg,Florida,33708
1537,Wal-Mart Division 1 Store,1,22,234,PAR000502021,1270 YORK ROAD  ,Gettysburg,Pennsylvania,17325
1538,Wal-Mart Supercenter,1,47,430,SDR000203554,2233 6TH ST.  ,Brookings,South Dakota,57006
1539,Wal-Mart Supercenter,1,19,213,OHD987055621,359 N. Lexington Springmill Rd  ,Mansfield,Ohio,44906
1540,Wal-Mart Supercenter,1,19,201,MIK267876480,201 73rd Street  ,South Haven,Michigan,49090
1541,Wal-Mart Supercenter,1,9,107,FLR000092106,9990 Belvedere Road  ,West Palm Beach,Florida,33411
1542,Wal-Mart Supercenter,1,53,196,MIK181648981,950 Edelweiss Parkway  ,Gaylord,Michigan,49735
1543,Wal-Mart Supercenter,1,47,429,SDR000203836,2825 1st Avenue  ,Spearfish,South Dakota,57783
1544,Wal-Mart Supercenter,1,76,320,WVR000500868,550 Emily Drive  ,Clarksburg,West Virginia,26301
1545,Wal-Mart Supercenter,1,52,412,NDR000007799,2551 32nd Avenue South  ,Grand Forks,North Dakota,58201
1546,Wal-Mart Division 1 Store,1,52,426,IAR000507038,840 South Oak Street  ,Iowa Falls,Iowa,50126
1547,Wal-Mart Supercenter,1,21,246,INR000022954,4205 Commerce Drive  ,Lafayette,Indiana,47905
1548,Wal-Mart Supercenter,1,25,262,ILR000168112,1790 E Walnut Street  ,Watseka,Illinois,60970
1549,Wal-Mart Supercenter,1,46,368,AZR000039156,2020 NORTH 75TH AVE.  ,Phoenix,Arizona,85035
1550,Wal-Mart Division 1 Store,1,54,388,COR000005587,900 North Main Street  ,Gunnison,Colorado,81230
1551,Wal-Mart Supercenter,1,53,435,WIR000103242,6701 SOUTH 27TH STREET  ,Franklin,Wisconsin,53132
1552,Wal-Mart Supercenter,1,26,308,NCR000141739,323 SO. ARLINGTON ST.  ,Salisbury,North Carolina,28144
1553,Wal-Mart Supercenter,1,25,264,ILR000103952,314 WEST ARMY TRAIL ROAD  ,Bloomingdale,Illinois,60108
1554,Wal-Mart Supercenter,1,56,452,CAR000207944,3223 E Hammer Lane  ,Stockton,California,95212
1555,Wal-Mart Supercenter,1,58,463,CAR000205070,2150 North Waterman Avenue  ,El Centro,California,92243
1556,Wal-Mart Supercenter,1,25,266,ILR000155762,9245 W. 159th Street  ,Orland Hills,Illinois,60477
1557,Wal-Mart Supercenter,1,41,482,IND985102896,8300 EAST 96TH ST  ,Fishers,Indiana,46037
1558,Wal-Mart Supercenter,1,26,298,NC0991302694,304 E ARBOR LANE  ,Eden,North Carolina,27288
1559,Wal-Mart Division 1 Store,1,57,394,NVR000075341,201 NORTH NELLIS BLVD  ,LAS VEGAS (NORTHEAST),Nevada,89110
1560,Wal-Mart Supercenter,1,57,396,NVR000081711,6005 S. Eastern Ave  ,Las Vegas,Nevada,89119
1561,Wal-Mart Supercenter,1,11,145,TNR000027243,3950 Austin Peay Highway  ,Memphis,Tennessee,38128
1562,Wal-Mart Division 1 Store,1,52,424,MND985744077,13020 Riverdale Drive  ,Coon Rapids,Minnesota,55448
1563,Wal-Mart Supercenter,1,57,448,CAR000207225,44665 Valley Central Way  ,Lancaster,California,93536
1564,Wal-Mart Supercenter,1,21,218,OHR000139766,4490 Gallia Street  ,New Boston,Ohio,45662
1565,Wal-Mart Supercenter,1,47,382,NDR000007757,4001 2nd Ave West  ,Williston,North Dakota,58801
1566,Wal-Mart Supercenter,1,21,247,IND985102979,4024 ELKHARD ROAD/SUITE 2  ,Goshen,Indiana,46526
1567,Wal-Mart Supercenter,1,47,382,NDR000007492,2456 3rd Ave West  ,Dickinson,North Dakota,58601
1568,Wal-Mart Supercenter,1,20,229,PAR000526707,1275 N. HERMITAGE ROAD  ,Hermitage,Pennsylvania,16148
1569,Wal-Mart Supercenter,1,21,259,KYR000041715,240 WAL-MART WAY  ,Maysville,Kentucky,41056
1570,Wal-Mart Supercenter,1,21,248,INR000015016,505 Touring Drive  ,Auburn,Indiana,46706
1571,Wal-Mart Supercenter,1,53,435,WIR000121848,250 East Wolf Run  ,Mukwonago,Wisconsin,53149
1572,Wal-Mart Supercenter,1,54,582,UTR000009167,1851 WEST HWY 40  ,Vernal,Utah,84078
1573,Wal-Mart Supercenter,1,57,405,UTR000007039,255 South Highway 55  ,Price,Utah,84501
1574,Wal-Mart Supercenter,1,57,447,CAR000209403,6225 Colony Street  ,Bakersfield,California,93307
1575,Wal-Mart Supercenter,1,56,457,CAR000272724,465 Cal Oak Road  ,Oroville,California,95965
1576,Wal-Mart Division 1 Store,1,19,238,INR000101477,1555 US HIGHWAY 41  ,Schererville,Indiana,46375
1577,Wal-Mart Supercenter,1,52,424,MNR000020149,1315 HWY 25 NORTH  ,Buffalo,Minnesota,55313
1578,Wal-Mart Supercenter,1,2,24,GAR000022673,970 Mansell Road  ,Roswell,Georgia,30076
1579,Wal-Mart Supercenter,1,26,296,NCR000148379,1015 Lewis St.  ,Oxford,North Carolina,27565
1580,Wal-Mart Supercenter,1,41,249,IND985102961,10617 E. WASHINGTON  ,Indianapolis,Indiana,46229
1581,Wal-Mart Supercenter,1,47,427,NDR000007252,4731 13TH AVENUE SOUTHWEST  ,Fargo,North Dakota,58103
1583,Wal-Mart Division 1 Store,1,57,449,CAR000205088,1977 WEST CLEVELAND AVE  ,Madera,California,93637
1584,Wal-Mart Supercenter,1,57,396,NVR000075366,3615 South Rainbow Blvd  ,Las Vegas,Nevada,89103
1585,Wal-Mart Supercenter,1,47,429,NER000505347,1401 SOUTH DEWEY ST.  ,North Platte,Nebraska,69101
1586,Wal-Mart Supercenter,1,2,26,GAR000020438,1133 East-West CONNECTOR SW  ,Austell,Georgia,30106
1587,Wal-Mart Division 1 Store,1,56,450,CAR000207951,2225 PLAZA PARKWAY  ,Modesto,California,95350
1588,Wal-Mart Supercenter,1,58,445,CAR000226928,11896 Amargosa Road  ,Victorville,California,92392
1589,Wal-Mart Supercenter,1,9,108,FLR000074609,16205 South Military Drive  ,Delray Beach,Florida,33484
1590,Wal-Mart Supercenter,1,9,553,FLR000109785,5851 N.W. 177TH ST.  ,Hialeah,Florida,33015
1591,Wal-Mart Supercenter,1,22,234,PAR000502047,6535 Grayson Road  ,Harrisburg (East),Pennsylvania,17111
1592,Wal-Mart Supercenter,1,19,205,MIK494549496,901 NORTH VAN DYKE  ,Bad Axe,Michigan,48413
1593,Wal-Mart Supercenter,1,19,202,MIK635568967,800 EAST CHICAGO ST.  ,Coldwater,Michigan,49036
1594,Wal-Mart Supercenter,1,21,219,OHR000103010,911 Hebron Road  ,Heath,Ohio,43056
1595,Wal-Mart Supercenter,1,21,217,OHR000132803,555 Colemans Crossing Blvd  ,Marysville,Ohio,43040
1596,Wal-Mart Supercenter,1,25,265,ILR000103960,200 SOUTH BOLINGBROOK DRIVE  ,Bolingbrook,Illinois,60440
1597,Wal-Mart Supercenter,1,44,356,OKR000021170,10938 S MEMORIAL DR  ,Tulsa,Oklahoma,74133
1598,Wal-Mart Supercenter,1,46,370,AZR000040410,4617 East Bell Road  ,Phoenix,Arizona,85032
1599,Wal-Mart Supercenter,1,40,362,KSD985016575,11701 METCALF AVE  ,Overland Park,Kansas,66210
1600,Wal-Mart Supercenter,1,57,447,CAR000267385,201 East Bowman Road  ,Ridgecrest,California,93555
1601,Wal-Mart Supercenter,1,41,482,IND985102953,2001 EAST 151 STREET  ,Carmel,Indiana,46033
1602,Wal-Mart Supercenter,1,25,275,ILD984920199,3401 FREEDOM DRIVE  ,Springfield,Illinois,62704
1603,Wal-Mart Supercenter,1,4,39,SC0000843979,1691 J A Cochran Bypass  ,Chester,South Carolina,29706
1604,Wal-Mart Supercenter,1,47,429,SDR000000141,1200 LACROSSE  ,Rapid City,South Dakota,57701
1605,Wal-Mart Supercenter,1,14,14,FLR000074591,4600 MOBILE HWY/SUITE 122  ,Pensacola,Florida,32506
1606,Wal-Mart Supercenter,1,12,119,TNR000028464,5764 HWY 153  ,Hixson,Tennessee,37343
1607,Wal-Mart Supercenter,1,22,237,PAR000502054,10195 US HWY 522 SOUTH  ,Lewistown,Pennsylvania,17044
1608,Wal-Mart Supercenter,1,56,457,CAR000257709,608 Luther Road  ,Red Bluff,California,96080
1609,Wal-Mart Supercenter,1,52,419,MNS000132233,100 Southeast 29th Street  ,Grand Rapids,Minnesota,55744
1610,Wal-Mart Division 1 Store,1,76,195,NYR000175315,100 ELM RIDGE CENTER DR  ,Greece,New York,14626
1611,Wal-Mart Supercenter,1,19,205,MIK857171169,4845 24th Avenue  ,Fort Gratiot,Michigan,48059
1612,Wal-Mart Supercenter,1,46,366,AZR000038943,1650 WEST VALENCIA  ,Tucson,Arizona,85746
1613,Wal-Mart Supercenter,1,26,308,NCR000144931,2628 S. Main Street  ,High Point,North Carolina,27263
1614,Wal-Mart Supercenter,1,26,297,NCR000147884,1525 Glenn School Road  ,Durham,North Carolina,27704
1615,Wal-Mart Division 1 Store,1,56,452,CAR000205328,2203 Loveridge Road  ,Pittsburg,California,94565
1616,Wal-Mart Division 1 Store,1,56,392,CAR000205120,2900 MAIN STREET  ,Susanville,California,96130
1617,Wal-Mart Supercenter,1,47,381,WYR000200477,4400 EAST 2ND STREET  ,Casper,Wyoming,82609
1618,Wal-Mart Supercenter,1,19,238,INR000101485,2936 EAST 79TH AVENUE  ,Merrillville,Indiana,46410
1619,Wal-Mart Supercenter,1,76,192,NYR000141580,1200 Marketplace Drive  ,Rochester,New York,14623
1620,Wal-Mart Supercenter,1,14,14,ALR000044610,2578 Douglas Avenue  ,Brewton,Alabama,36426
1621,Wal-Mart Supercenter,1,52,418,IAR000517193,23148 Highway 5  ,Centerville,Iowa,52544
1622,Wal-Mart Supercenter,1,19,213,OHR000133496,2801 W St Rt 18  ,Tiffin,Ohio,44883
1623,Wal-Mart Supercenter,1,17,226,PAR000519090,2150 WILKES BARRE TWNSP MKTPL  ,Wilkes-Barre,Pennsylvania,18702
1624,Wal-Mart Supercenter,1,57,447,CAR000206961,2601 FASHION PLACE  ,Bakersfield,California,93306
1625,Wal-Mart Supercenter,1,52,426,IAR000502179,1111 Holton Drive  ,Le Mars,Iowa,51031
1626,Wal-Mart Supercenter,1,44,352,OKR000016667,2000 W MEMORIAL ROAD  ,Oklahoma City,Oklahoma,73134
1627,Wal-Mart Supercenter,1,47,427,MNS000130377,415 34th St. North  ,Dilworth,Minnesota,56529
1628,Wal-Mart Supercenter,1,19,213,OHD987055605,"5500 MILAN ROAD, SUITE 200  ",Sandusky,Ohio,44870
1629,Wal-Mart Division 1 Store,1,41,251,INR000101493,2150 EAST NATIONAL AVENUE  ,Brazil,Indiana,47834
1630,Wal-Mart Supercenter,1,56,468,CAR000205138,1906 FORT JONES ROAD  ,Yreka,California,96097
1631,Wal-Mart Supercenter,1,75,288,VA0000093641,1900 CUNNINGHAM DRIVE  ,Hampton,Virginia,23666
1632,Wal-Mart Supercenter,1,52,412,MNS000115915,4611 HWY 29 SO  ,Alexandria,Minnesota,56308
1633,Wal-Mart Supercenter,1,52,424,MNS000160275,21 County Road 120  ,Sartell,Minnesota,56377
1634,Wal-Mart Supercenter,1,52,419,MNS000126532,15091 18th Street NE  ,Little Falls,Minnesota,56345
1635,Wal-Mart Supercenter,1,53,442,WIR000139394,2000 South West Avenue  ,Waukesha,Wisconsin,53186
1636,Wal-Mart Supercenter,1,47,427,NDR000007591,3900 South Broadway  ,Minot,North Dakota,58701
1637,Wal-Mart Supercenter,1,47,432,NER000505297,6304 North 99th Street  ,Omaha,Nebraska,68122
1638,Wal-Mart Supercenter,1,14,7,ALR000047126,3176 S. EUFAULA AVENUE  ,Eufaula,Alabama,36027
1639,Wal-Mart Supercenter,1,21,247,INR000133900,2395 Main Street  ,Rochester,Indiana,46975
1640,Wal-Mart Supercenter,1,22,237,PAD987335270,1665 NORTH ATHERTON PLACE  ,State College,Pennsylvania,16803
1641,Wal-Mart Supercenter,1,26,301,NCR000145201,1529 Washington St.  ,Williamston,North Carolina,27892
1642,Wal-Mart Supercenter,1,19,202,MIK533819157,1680 PACKARD HWY  ,Charlotte,Michigan,48813
1643,Wal-Mart Supercenter,1,53,444,WIR000103275,377 North Rolling Meadows Drive  ,Fond Du Lac,Wisconsin,54935
1644,Wal-Mart Supercenter,1,22,232,PAR000515304,120 AJK BLVD  ,Lewisburg,Pennsylvania,17837
1645,Wal-Mart Supercenter,1,57,581,CAR000207233,250 S. 12th Ave.  ,Hanford,California,93230
1646,Wal-Mart Supercenter,1,46,372,AZR000038950,6131 EAST SOUTHERN AVE.  ,Mesa,Arizona,85206
1647,Wal-Mart Supercenter,1,21,248,INR000114926,1700 South 13th Street  ,Decatur,Indiana,46733
1648,Wal-Mart Supercenter,1,56,455,NVR000076679,3770 South Hwy 395  ,Carson City,Nevada,89705
1649,Wal-Mart Supercenter,1,47,427,NDR000007773,921 25th Street SW  ,Jamestown,North Dakota,58401
1650,Wal-Mart Supercenter,1,53,444,WIR000103283,825 EAST GREEN BAY AVENUE  ,Saukville,Wisconsin,53080
1651,Wal-Mart Supercenter,1,56,452,CAR000205559,7011 N Main Street  ,American Canyon,California,94503
1652,Wal-Mart Supercenter,1,75,312,VAR000514042,5225 Alexander Road  ,Dublin,Virginia,24084
1653,Wal-Mart Supercenter,1,76,320,WVR000500272,110 Berlin Road  ,Weston,West Virginia,26452
1654,Wal-Mart Supercenter,1,52,419,MNS000106880,7295 Glory Road  ,Baxter,Minnesota,56425
1655,Wal-Mart Supercenter,1,41,482,INR000116707,1835 US Hwy 231 S  ,Crawfordsville,Indiana,47933
1656,Wal-Mart Supercenter,1,76,228,PAR000004077,16086 CONNEAUT LAKE RD  ,Meadville,Pennsylvania,16335
1657,Wal-Mart Supercenter,1,53,425,MNR000020131,150 Western Avenue  ,Faribault,Minnesota,55021
1658,Wal-Mart Supercenter,1,2,30,GAR000009217,2205 Harrison Road  ,Thomson,Georgia,30824
1659,Wal-Mart Supercenter,1,54,379,COR000005579,60 WEST BROMLEY LANE  ,Brighton,Colorado,80601
1660,Wal-Mart Supercenter,1,57,448,CAR000207241,40130 10TH ST. WEST  ,Palmdale,California,93551
1661,Wal-Mart Supercenter,1,26,302,NCR000141689,4101 W VERNON AVENUE  ,Kinston,North Carolina,28504
1662,Wal-Mart Supercenter,1,26,304,NCR000141671,1116 Crossroads Drive  ,Statesville,North Carolina,28625
1663,Wal-Mart Supercenter,1,4,294,NCD003148798,135 Town Center Loop  ,Waynesville,North Carolina,28786
1664,Wal-Mart Supercenter,1,26,299,NCR000141655,2500 Forest Hills Road West  ,Wilson,North Carolina,27893
1665,Wal-Mart Supercenter,1,21,239,IND985103035,4801 W CLARA LANE  ,Muncie,Indiana,47304
1666,Wal-Mart Supercenter,1,26,309,NCR000144865,3850 E Independence Blvd  ,Charlotte,North Carolina,28205
1667,Wal-Mart Supercenter,1,21,247,INR000123075,1601 N. Cass Street  ,Wabash,Indiana,46992
1668,Wal-Mart Supercenter,1,25,269,ILR000104265,6590 Grand Avenue  ,Gurnee,Illinois,60031
1669,Wal-Mart Supercenter,1,53,438,WIR000103291,3915 GATEWAY DRIVE  ,Eau Claire,Wisconsin,54701
1670,Wal-Mart Division 1 Store,1,22,168,PAR000502070,1135 Berkshire Blvd  ,Wyomissing,Pennsylvania,19610
1671,Wal-Mart Supercenter,1,47,432,NER000505354,8525 South 71st St Plaza  ,Papillion,Nebraska,68133
1672,Wal-Mart Supercenter,1,53,436,WID988642732,2500 EAST LAKE SHORE DRIVE  ,Ashland,Wisconsin,54806
1673,Wal-Mart Supercenter,1,76,192,NYR000141598,4238 Recreation Drive  ,Canandaigua,New York,14424
1674,Wal-Mart Supercenter,1,76,280,MDR000516039,17850 GARLAND GROH B  ,Hagerstown,Maryland,21740
1675,Wal-Mart Supercenter,1,41,256,KYR000029876,2136 Campbellsville Road  ,Lebanon,Kentucky,40033
1676,Wal-Mart Supercenter,1,41,254,INR000101535,730 EAST HWY 66  ,Tell City,Indiana,47586
1677,Wal-Mart Supercenter,1,76,189,NYR000105346,4765 Commercial Drive  ,New Hartford,New York,13413
1678,Wal-Mart Supercenter,1,53,442,WIR000103309,2863 Heritage Drive  ,Delafield,Wisconsin,53018
1679,Wal-Mart Supercenter,1,53,438,WIR000118257,3107 Market Place  ,Onalaska,Wisconsin,54650
1680,Wal-Mart Supercenter,1,9,110,FLR000074583,15885 SW 88TH STREET  ,Kendall,Florida,33196
1681,Wal-Mart Supercenter,1,25,268,ILR000104414,930 East Mount Prospect Plaza  ,Mount Prospect,Illinois,60056
1682,Wal-Mart Supercenter,1,75,288,VAR000513283,2448 Chesapeake Sq Ring Road  ,Chesapeake,Virginia,23321
1683,Wal-Mart Supercenter,1,52,413,IAR000517102,705 S Fremont Street  ,Shenandoah,Iowa,51601
1684,Wal-Mart Division 1 Store,1,22,237,PAR000502088,72 Bedford Square  ,Everett,Pennsylvania,15537
1685,Wal-Mart Supercenter,1,47,430,SDR000203943,1730 N. Garfield Road  ,Pierre,South Dakota,57501
1686,Wal-Mart Supercenter,1,54,403,UTR000006361,5469 South Redwood Road  ,Taylorsville,Utah,84123
1687,Wal-Mart Supercenter,1,75,288,VA0000144758,1200 NORTH MAIN  ,Suffolk,Virginia,23434
1688,Wal-Mart Supercenter,1,75,289,VAD988222642,657 Phoenix Drive  ,Virginia Beach,Virginia,23452
1689,Wal-Mart Supercenter,1,54,376,COR000220947,5650 South Chambers Road  ,Aurora,Colorado,80015
1690,Wal-Mart Supercenter,1,25,275,ILD984920280,4224 North Prospect  ,Decatur,Illinois,62526
1691,Wal-Mart Division 1 Store,1,40,362,KSD985016583,7701 Frontage Road  ,Overland Park,Kansas,66204
1692,Wal-Mart Supercenter,1,58,445,CAR000205344,1120 SOUTH MT. VERNON AVENUE  ,Colton,California,92324
1693,Wal-Mart Division 1 Store,1,58,445,CAR000205369,2050 WEST REDLANDS BLVD  ,Redlands,California,92374
1694,Wal-Mart Supercenter,1,12,124,NCR000151209,2875 Sugar Hill Road  ,Marion,North Carolina,28752
1695,Wal-Mart Supercenter,1,47,427,NDR000011502,1424 Highway 2 East  ,Devils Lake,North Dakota,58301
1696,Wal-Mart Supercenter,1,52,412,MNR000020123,3300 Highway 210 West  ,Fergus Falls,Minnesota,56537
1697,Wal-Mart Division 1 Store,1,56,454,CAR000206136,8465 Elk Grove Blvd  ,Elk Grove,California,95758
1698,Wal-Mart Supercenter,1,16,183,NHD510200884,3 Commerce Dr.  ,Hooksett,New Hampshire,03106
1699,Wal-Mart Supercenter,1,54,401,UTR000006379,745 West Hill Field Road  ,Layton,Utah,84041
1700,Wal-Mart Supercenter,1,58,459,CAR000206623,13425 Community Road  ,Poway,California,92064
1701,Wal-Mart Division 1 Store,1,2,21,GAR000027250,955 ELBERT STREET  ,Elberton,Georgia,30635
1702,Wal-Mart Supercenter,1,9,92,FLR000074047,1000 NORTH WICKHAM R  ,Melbourne,Florida,32935
1703,Wal-Mart Supercenter,1,76,280,WVR000500876,800 FOXCROFT AVENUE  ,Martinsburg,West Virginia,25401
1704,Wal-Mart Supercenter,1,56,453,CAR000206979,1501 Helen Power Drive  ,Vacaville,California,95687
1705,Wal-Mart Supercenter,1,76,191,NYR000168906,1860 N. Road  ,Waterloo,New York,13165
1707,Wal-Mart Supercenter,1,20,208,OHR000102996,16280 DRESDEN AVE  ,East Liverpool,Ohio,43920
1708,Wal-Mart Supercenter,1,54,401,UTR000007096,4848 S 900 WEST ST  ,Riverdale,Utah,84405
1709,Wal-Mart Supercenter,1,21,248,INR000103770,2016 N Wayne Street  ,Angola,Indiana,46703
1710,Wal-Mart Supercenter,1,11,140,MSR000103770,950 HWY 80 EAST  ,Clinton,Mississippi,39056
1711,Wal-Mart Supercenter,1,14,2,ALR000042762,1600 Montclair Road  ,Birmingham,Alabama,35210
1712,Wal-Mart Supercenter,1,3,111,FLR000212555,990 Missouri Avenue N  ,Largo,Florida,33770
1713,Wal-Mart Division 1 Store,1,25,278,ILR000104000,2071 NORTH MAIN STREET  ,Canton,Illinois,61520
1714,Wal-Mart Supercenter,1,76,320,WVR000007617,32 Tygart Mall Loop  ,Fairmont,West Virginia,26554
1715,Wal-Mart Division 1 Store,1,22,285,MDR000005710,8155 Elliott Road  ,Easton,Maryland,21601
1716,Wal-Mart Division 1 Store,1,75,508,MDR000501650,150 SOLOMONS ISLAND RD NRTH  ,Prince Frederick,Maryland,20678
1717,Wal-Mart Division 1 Store,1,75,508,MDR000501668,11930 Action Lane  ,Waldorf,Maryland,20601
1718,Wal-Mart Supercenter,1,21,222,OHR000102988,2500 TIFFIN AVENUE  ,Findlay,Ohio,45840
1719,Wal-Mart Supercenter,1,19,204,MIK993856335,21400 PERRY STREET  ,Big Rapids,Michigan,49307
1720,Wal-Mart Supercenter,1,2,23,GAR000022814,1550 SCENIC HIGHWAY  ,Snellville,Georgia,30078
1721,Wal-Mart Supercenter,1,52,418,IAR000515783,919 Highway 1 West  ,Iowa City,Iowa,52246
1722,Wal-Mart Supercenter,1,52,421,MNS000113316,1221 Main Street E  ,Marshall,Minnesota,56258
1723,Wal-Mart Supercenter,1,52,413,IAR000507129,5101 SE 14TH STREET  ,Des Moines,Iowa,50320
1724,Wal-Mart Supercenter,1,20,216,OHR000102970,1640 SOUTH WASHINGTON STREET  ,Millersburg,Ohio,44654
1726,Wal-Mart Supercenter,1,75,315,VAR000505602,171 Burgess Road  ,Harrisonburg,Virginia,22801
1727,Wal-Mart Supercenter,1,53,439,WIR000143768,861 County Road 'F'  ,Berlin,Wisconsin,54923
1728,Wal-Mart Supercenter,1,21,246,INR000118117,2321 Charles Street  ,Anderson,Indiana,46013
1729,Wal-Mart Supercenter,1,21,239,INR000129775,4200 Western Avenue  ,CONNERSVILLE,Indiana,47331
1730,Wal-Mart Supercenter,1,75,287,VAR000501288,1660 Tappahannock Blvd  ,Tappahannock,Virginia,22560
1731,Wal-Mart Supercenter,1,76,192,NYR000095307,990 ROUTE 5 & 20  ,Geneva,New York,14456
1732,Wal-Mart Supercenter,1,52,414,IAR000517094,510 Avenue C  ,Denison,Iowa,51442
1733,Wal-Mart Supercenter,1,19,203,MIK462747213,1621 East M-21  ,Owosso,Michigan,48867
1734,Wal-Mart Supercenter,1,25,273,ILR000157933,2610 N PROSPECT AVE  ,Champaign,Illinois,61821
1735,Wal-Mart Supercenter,1,25,269,ILR000104778,1455 LAKE-COOK ROAD  ,Wheeling,Illinois,60090
1736,Wal-Mart Supercenter,1,22,284,DEN201100015,36 Jerome Drive  ,Dover,Delaware,19901
1737,Wal-Mart Supercenter,1,25,268,ILR000104760,900 SOUTH ROUTE 83  ,Villa Park,Illinois,60181
1738,Wal-Mart Supercenter,1,52,421,MNR000020115,1300 TRUNK HWY 15 S.  ,Hutchinson,Minnesota,55350
1739,Wal-Mart Supercenter,1,20,235,PAR000041798,30 TRINITY POINT DR  ,Washington,Pennsylvania,15301
1740,Wal-Mart Supercenter,1,53,263,ILR000151183,2445 IL Rte 26 S Rd  ,Freeport,Illinois,61032
1741,Wal-Mart Supercenter,1,22,284,DER000500306,939 N. Dupont Hwy  ,Milford,Delaware,19963
1742,Wal-Mart Supercenter,1,22,165,NJR000034165,3501 Route 42  ,Turnersville,New Jersey,08012
1743,Wal-Mart Division 1 Store,1,20,258,KYR000041731,201 WALTON ROAD  ,Harlan,Kentucky,40831
1744,Wal-Mart Supercenter,1,76,192,NYR000228296,1990 Brandt Point Drive  ,Penfield,New York,14580
1745,Wal-Mart Supercenter,1,21,239,IND985103068,3601 EAST MAIN  ,Richmond,Indiana,47374
1746,Wal-Mart Supercenter,1,46,371,AZR000040378,1380 West Elliot Road  ,Tempe,Arizona,85284
1747,Wal-Mart Supercenter,1,58,461,CAR000254268,1800 N Perris Boulevard  ,Perris,California,92571
1748,Wal-Mart Supercenter,1,4,33,SCR000766998,3951 W ASHLEY CIRCLE  ,Charleston,South Carolina,29414
1749,Wal-Mart Supercenter,1,16,183,NHD500008115,59 Waltons Way  ,Somersworth,New Hampshire,03878
1750,Wal-Mart Supercenter,1,21,222,OHR000102954,1546 MARION-MT. GILEAD ROAD  ,Marion,Ohio,43302
1751,Wal-Mart Division 1 Store,1,26,297,NCR000142935,6600 Glenwood Avenue  ,Raleigh,North Carolina,27612
1752,Wal-Mart Supercenter,1,19,204,MIK495777435,3921 Wilder Road  ,Bay City,Michigan,48706
1753,Wal-Mart Supercenter,1,16,184,NHD510209315,11 Ashleigh Drive  ,Derry,New Hampshire,03038
1754,Wal-Mart Supercenter,1,19,203,MIK691794929,3850 E GRAND RIVER  ,Howell,Michigan,48843
1755,Wal-Mart Division 1 Store,1,56,452,CAR000205567,4625 REDWOOD DRIVE  ,Rohnert Park,California,94928
1756,Wal-Mart Division 1 Store,1,58,462,CAR000205377,17251 Foothill Blvd.  ,Fontana,California,92335
1757,Wal-Mart Supercenter,1,52,419,MND985739952,4740 Mall Drive  ,Hermantown,Minnesota,55811
1758,Wal-Mart Supercenter,1,21,239,INR000108415,3167 SOUTH STATE RD 3  ,New Castle,Indiana,47362
1759,Wal-Mart Supercenter,1,75,288,VAR000503557,6819 Waltons Lane  ,Gloucester,Virginia,23061
1760,Wal-Mart Supercenter,1,56,455,CAR000205575,1018 RILEY STREET  ,Folsom,California,95630
1761,Wal-Mart Supercenter,1,40,341,ILD984920306,379 W. PONTOON ROAD  ,Granite City,Illinois,62040
