Store,Digital Shelf Labels,Automated Pallet Delivery,Digital Locks,Consistent Freight Delivery,CoSTL
3803,TBD,TBD,TBD,YES,TBD
3804,TBD,TBD,YES,YES,TBD
3805,TBD,YES,TBD,YES,TBD
3806,TBD,YES,TBD,YES,TBD
3807,TBD,YES,TBD,YES,TBD
3809,TBD,YES,TBD,YES,TBD
3810,TBD,TBD,TBD,YES,TBD
3812,TBD,YES,YES,YES,TBD
3817,TBD,YES,TBD,YES,TBD
3823,TBD,YES,TBD,YES,TBD
3824,TBD,YES,YES,YES,TBD
3825,TBD,YES,TBD,YES,TBD
3826,TBD,YES,YES,YES,TBD
3827,TBD,TBD,TBD,YES,TBD
3828,TBD,YES,TBD,YES,TBD
3829,TBD,YES,TBD,YES,TBD
3830,TBD,TBD,TBD,YES,TBD
3831,TBD,YES,YES,YES,TBD
3833,TBD,YES,TBD,YES,TBD
3835,TBD,YES,TBD,YES,TBD
3837,TBD,TBD,TBD,YES,TBD
3838,TBD,YES,YES,YES,TBD
3840,TBD,YES,TBD,YES,TBD
3842,TBD,YES,TBD,YES,TBD
3843,TBD,TBD,TBD,YES,TBD
7206,TBD,TBD,TBD,YES,TBD
3845,TBD,YES,TBD,YES,TBD
3846,TBD,YES,TBD,YES,TBD
3847,TBD,TBD,TBD,YES,TBD
3848,TBD,TBD,TBD,YES,TBD
3850,TBD,YES,YES,YES,TBD
3851,TBD,TBD,YES,YES,TBD
3852,TBD,YES,TBD,YES,TBD
3853,TBD,YES,TBD,YES,TBD
3857,TBD,TBD,TBD,TBD,TBD
3858,TBD,TBD,TBD,YES,TBD
3860,TBD,YES,YES,YES,TBD
3861,TBD,YES,TBD,YES,TBD
3862,TBD,TBD,TBD,YES,TBD
3864,TBD,YES,TBD,YES,TBD
3867,TBD,YES,TBD,YES,TBD
3868,TBD,TBD,YES,YES,TBD
3869,TBD,YES,TBD,YES,YES
3870,TBD,TBD,TBD,YES,TBD
3872,TBD,YES,TBD,YES,TBD
3874,TBD,TBD,TBD,YES,TBD
3875,TBD,YES,TBD,YES,TBD
3876,TBD,TBD,TBD,YES,TBD
3877,TBD,TBD,TBD,YES,TBD
3880,TBD,YES,TBD,YES,TBD
3883,TBD,TBD,YES,YES,TBD
3884,TBD,YES,YES,YES,TBD
3886,TBD,YES,TBD,YES,TBD
3887,TBD,TBD,TBD,YES,TBD
3888,TBD,YES,TBD,YES,TBD
3889,TBD,YES,TBD,YES,TBD
3891,TBD,TBD,TBD,YES,TBD
3893,TBD,TBD,TBD,YES,TBD
3894,TBD,YES,YES,YES,TBD
3896,TBD,YES,TBD,YES,TBD
3897,TBD,TBD,TBD,YES,TBD
3899,TBD,YES,TBD,YES,TBD
3912,TBD,TBD,TBD,YES,TBD
3935,TBD,TBD,YES,YES,TBD
3947,TBD,TBD,YES,YES,TBD
3959,TBD,YES,TBD,YES,TBD
3988,TBD,TBD,TBD,YES,TBD
3990,TBD,YES,TBD,YES,TBD
4046,TBD,TBD,TBD,YES,YES
4048,TBD,TBD,TBD,YES,TBD
4049,TBD,TBD,TBD,YES,TBD
4053,TBD,YES,TBD,YES,TBD
4054,TBD,YES,TBD,YES,TBD
4055,TBD,YES,TBD,YES,TBD
4056,TBD,YES,TBD,YES,TBD
4057,TBD,TBD,TBD,YES,TBD
4063,TBD,TBD,TBD,YES,TBD
4064,TBD,YES,TBD,YES,TBD
4065,TBD,YES,TBD,YES,TBD
4068,TBD,TBD,TBD,YES,TBD
4100,TBD,TBD,TBD,YES,TBD
4101,TBD,YES,YES,YES,TBD
4102,TBD,YES,TBD,YES,TBD
4103,TBD,YES,TBD,YES,TBD
4104,TBD,TBD,TBD,YES,TBD
4105,TBD,YES,TBD,YES,TBD
4108,TBD,TBD,TBD,YES,TBD
4111,TBD,TBD,TBD,YES,TBD
4112,TBD,YES,TBD,YES,TBD
4114,TBD,YES,TBD,YES,TBD
4115,TBD,YES,TBD,YES,TBD
4118,TBD,YES,YES,YES,TBD
4127,TBD,YES,TBD,YES,TBD
4128,TBD,YES,TBD,YES,TBD
4129,TBD,YES,TBD,YES,TBD
4130,TBD,YES,YES,YES,TBD
4131,TBD,YES,TBD,YES,TBD
4132,TBD,YES,YES,YES,TBD
4134,TBD,TBD,TBD,YES,TBD
4137,TBD,YES,YES,YES,YES
4138,TBD,YES,TBD,YES,TBD
4139,TBD,YES,TBD,YES,TBD
4140,TBD,TBD,TBD,YES,TBD
4141,TBD,YES,TBD,YES,TBD
4142,TBD,YES,TBD,YES,TBD
4144,TBD,YES,TBD,YES,TBD
4145,TBD,TBD,TBD,YES,TBD
4147,TBD,YES,TBD,YES,TBD
7320,TBD,YES,TBD,YES,TBD
4153,TBD,TBD,TBD,YES,TBD
4156,TBD,YES,TBD,YES,TBD
4157,TBD,YES,TBD,YES,TBD
4159,TBD,YES,TBD,YES,TBD
4160,TBD,YES,TBD,YES,TBD
4161,TBD,TBD,YES,YES,TBD
4162,TBD,YES,TBD,YES,TBD
4163,TBD,YES,TBD,YES,TBD
4164,TBD,YES,TBD,YES,YES
4165,TBD,TBD,YES,YES,TBD
4166,TBD,YES,TBD,YES,TBD
4168,TBD,YES,TBD,YES,TBD
4169,TBD,TBD,TBD,YES,TBD
4171,TBD,YES,YES,YES,TBD
3128,TBD,YES,TBD,YES,TBD
4176,TBD,YES,YES,YES,TBD
4178,TBD,YES,TBD,YES,TBD
4180,TBD,TBD,TBD,YES,TBD
4182,TBD,TBD,TBD,YES,TBD
4183,TBD,TBD,TBD,YES,TBD
4184,TBD,TBD,TBD,YES,TBD
4185,TBD,TBD,YES,YES,TBD
4187,TBD,YES,TBD,YES,TBD
4188,TBD,YES,TBD,YES,TBD
4189,TBD,YES,TBD,YES,TBD
4191,TBD,YES,TBD,YES,YES
4193,TBD,YES,TBD,YES,TBD
4194,TBD,TBD,TBD,YES,TBD
4195,TBD,TBD,TBD,YES,TBD
4196,TBD,YES,TBD,YES,TBD
4197,TBD,TBD,TBD,YES,TBD
4198,TBD,YES,TBD,YES,TBD
4200,TBD,TBD,TBD,YES,TBD
4201,TBD,YES,TBD,YES,TBD
4202,TBD,YES,TBD,YES,TBD
4203,TBD,YES,TBD,YES,TBD
4206,TBD,YES,TBD,YES,TBD
4208,TBD,TBD,TBD,YES,TBD
4209,TBD,YES,TBD,YES,TBD
4210,TBD,YES,TBD,YES,TBD
4211,TBD,YES,TBD,YES,TBD
4215,TBD,YES,TBD,YES,TBD
4216,TBD,YES,TBD,YES,TBD
4220,TBD,YES,TBD,YES,TBD
4219,TBD,YES,TBD,YES,TBD
4233,TBD,YES,TBD,YES,TBD
4221,TBD,YES,YES,YES,TBD
4223,TBD,YES,TBD,YES,TBD
4224,TBD,TBD,YES,YES,TBD
4226,TBD,TBD,TBD,YES,TBD
4230,TBD,TBD,TBD,YES,TBD
4231,TBD,TBD,TBD,YES,TBD
4232,TBD,YES,TBD,YES,TBD
5007,TBD,YES,TBD,YES,TBD
4235,TBD,YES,TBD,YES,TBD
4237,TBD,TBD,YES,YES,TBD
4238,TBD,YES,YES,YES,TBD
4239,TBD,YES,YES,YES,TBD
4240,TBD,TBD,TBD,YES,TBD
4241,TBD,TBD,TBD,YES,TBD
4243,TBD,TBD,TBD,YES,TBD
4244,TBD,YES,TBD,YES,TBD
4246,TBD,YES,TBD,YES,TBD
4247,TBD,TBD,TBD,YES,TBD
4249,TBD,YES,TBD,YES,TBD
4250,TBD,YES,TBD,YES,TBD
4252,TBD,YES,YES,YES,TBD
4253,TBD,YES,TBD,YES,TBD
4255,TBD,YES,YES,YES,TBD
4256,TBD,TBD,YES,YES,TBD
4257,TBD,YES,TBD,YES,TBD
4258,TBD,YES,TBD,YES,TBD
4259,TBD,TBD,TBD,YES,TBD
4260,TBD,TBD,TBD,YES,TBD
4262,TBD,TBD,TBD,YES,TBD
4264,TBD,YES,TBD,YES,TBD
4272,TBD,TBD,YES,YES,TBD
4273,TBD,YES,TBD,YES,TBD
4274,TBD,TBD,YES,YES,TBD
5608,TBD,YES,TBD,YES,TBD
4276,TBD,TBD,TBD,YES,TBD
4277,TBD,YES,YES,YES,TBD
4278,TBD,TBD,TBD,YES,TBD
4279,TBD,YES,YES,YES,TBD
4281,TBD,YES,TBD,TBD,TBD
4283,TBD,TBD,TBD,YES,TBD
4284,TBD,YES,YES,YES,TBD
4285,TBD,YES,TBD,YES,TBD
4286,TBD,TBD,TBD,YES,TBD
4288,TBD,YES,TBD,YES,TBD
4293,TBD,YES,TBD,YES,TBD
4295,TBD,TBD,TBD,YES,TBD
4298,TBD,TBD,TBD,YES,TBD
4299,TBD,YES,YES,YES,TBD
4303,TBD,TBD,YES,YES,TBD
4309,TBD,YES,YES,YES,TBD
4317,TBD,YES,TBD,YES,TBD
4318,TBD,YES,TBD,YES,TBD
4321,TBD,YES,TBD,YES,TBD
4322,TBD,YES,YES,YES,TBD
4323,TBD,TBD,TBD,YES,TBD
4324,TBD,YES,TBD,YES,TBD
4325,TBD,YES,TBD,YES,TBD
4330,TBD,YES,TBD,YES,TBD
4332,TBD,YES,YES,YES,TBD
4333,TBD,YES,TBD,YES,TBD
4334,TBD,YES,YES,YES,TBD
4335,TBD,YES,TBD,YES,TBD
4336,TBD,YES,TBD,YES,TBD
4337,TBD,YES,TBD,YES,TBD
4339,TBD,TBD,YES,YES,TBD
4340,TBD,TBD,YES,YES,TBD
4341,TBD,YES,TBD,YES,TBD
4348,TBD,YES,TBD,YES,TBD
4350,TBD,YES,TBD,YES,YES
4352,TBD,YES,YES,YES,TBD
4354,TBD,TBD,TBD,YES,TBD
4355,TBD,YES,TBD,YES,TBD
4356,TBD,TBD,YES,YES,TBD
4357,TBD,YES,TBD,YES,TBD
4358,TBD,YES,YES,YES,TBD
4359,TBD,YES,YES,YES,TBD
4365,TBD,YES,TBD,YES,TBD
4366,TBD,YES,TBD,YES,TBD
4367,TBD,YES,TBD,YES,TBD
4368,TBD,TBD,TBD,YES,TBD
4370,TBD,YES,TBD,YES,TBD
4371,TBD,YES,TBD,YES,TBD
4372,TBD,TBD,TBD,YES,TBD
4373,TBD,YES,TBD,YES,TBD
4374,TBD,YES,TBD,YES,TBD
4375,TBD,TBD,TBD,YES,TBD
4376,TBD,TBD,TBD,YES,TBD
4377,TBD,YES,TBD,YES,TBD
4378,TBD,YES,TBD,YES,TBD
4380,TBD,TBD,TBD,YES,TBD
4381,TBD,TBD,TBD,YES,TBD
4383,TBD,TBD,YES,YES,TBD
4384,TBD,YES,TBD,YES,TBD
4387,TBD,YES,YES,YES,TBD
5627,TBD,YES,TBD,YES,TBD
4389,TBD,YES,TBD,YES,TBD
4390,TBD,TBD,TBD,YES,TBD
4392,TBD,TBD,YES,YES,TBD
4393,TBD,YES,YES,YES,TBD
4394,TBD,YES,YES,YES,TBD
4395,TBD,YES,YES,YES,TBD
4399,TBD,TBD,TBD,YES,TBD
4403,TBD,YES,TBD,YES,TBD
4404,TBD,YES,TBD,YES,TBD
4405,TBD,TBD,TBD,YES,TBD
4407,TBD,TBD,TBD,YES,TBD
4409,TBD,YES,TBD,YES,TBD
4410,TBD,TBD,YES,YES,TBD
4412,TBD,YES,YES,YES,TBD
4413,TBD,YES,TBD,YES,TBD
4414,TBD,TBD,TBD,YES,TBD
4415,TBD,YES,TBD,YES,TBD
4416,TBD,TBD,TBD,YES,TBD
4417,TBD,YES,TBD,YES,TBD
4420,TBD,TBD,YES,YES,YES
4421,TBD,TBD,TBD,YES,TBD
4423,TBD,TBD,TBD,YES,TBD
4424,TBD,TBD,YES,YES,TBD
4425,TBD,YES,TBD,YES,TBD
4426,TBD,TBD,TBD,YES,TBD
4427,TBD,TBD,TBD,YES,TBD
4428,TBD,YES,YES,YES,TBD
4430,TBD,YES,TBD,YES,TBD
5663,TBD,TBD,TBD,YES,TBD
4432,TBD,TBD,TBD,YES,TBD
4434,TBD,TBD,TBD,YES,TBD
4435,TBD,TBD,YES,YES,TBD
4436,TBD,TBD,TBD,YES,TBD
4438,TBD,TBD,TBD,YES,TBD
4439,TBD,TBD,TBD,YES,TBD
4440,TBD,TBD,TBD,YES,YES
4441,TBD,TBD,TBD,YES,TBD
4443,TBD,TBD,TBD,YES,TBD
4444,TBD,TBD,TBD,YES,TBD
4445,TBD,TBD,TBD,YES,TBD
4446,TBD,TBD,YES,YES,TBD
4450,TBD,YES,TBD,YES,TBD
4451,TBD,YES,TBD,YES,TBD
4452,TBD,TBD,TBD,YES,TBD
4453,TBD,YES,TBD,YES,TBD
4456,TBD,TBD,TBD,YES,TBD
4457,TBD,YES,TBD,YES,TBD
4458,TBD,YES,TBD,YES,TBD
4459,TBD,YES,TBD,YES,TBD
4460,TBD,YES,TBD,YES,TBD
4461,TBD,YES,TBD,YES,TBD
4464,TBD,YES,TBD,YES,TBD
4465,TBD,TBD,TBD,YES,TBD
4466,TBD,TBD,TBD,YES,TBD
4468,TBD,TBD,TBD,YES,TBD
4469,TBD,TBD,TBD,YES,TBD
4470,TBD,TBD,TBD,YES,TBD
4471,TBD,YES,TBD,YES,TBD
4472,TBD,TBD,TBD,YES,TBD
4473,TBD,YES,TBD,YES,TBD
4474,TBD,YES,TBD,YES,TBD
4475,TBD,YES,TBD,YES,TBD
4476,TBD,YES,TBD,YES,TBD
4477,TBD,TBD,YES,YES,TBD
4478,TBD,TBD,TBD,YES,TBD
4479,TBD,YES,TBD,YES,TBD
4482,TBD,TBD,TBD,YES,TBD
4483,TBD,TBD,TBD,YES,TBD
4484,TBD,YES,TBD,YES,TBD
4487,TBD,YES,TBD,YES,TBD
4488,TBD,YES,TBD,YES,TBD
4490,TBD,YES,TBD,YES,TBD
2468,TBD,YES,TBD,YES,TBD
4494,TBD,TBD,TBD,YES,TBD
4497,TBD,YES,TBD,YES,TBD
4498,TBD,TBD,TBD,YES,TBD
4499,TBD,YES,TBD,YES,TBD
4501,TBD,YES,TBD,YES,TBD
4503,TBD,TBD,YES,YES,TBD
4504,TBD,YES,TBD,YES,TBD
4506,TBD,TBD,YES,YES,YES
4508,TBD,YES,TBD,YES,TBD
4509,TBD,YES,TBD,YES,TBD
4511,TBD,TBD,TBD,YES,TBD
4512,TBD,TBD,YES,YES,TBD
4514,TBD,TBD,TBD,YES,TBD
4516,TBD,TBD,TBD,YES,TBD
4517,TBD,YES,TBD,YES,TBD
4519,TBD,YES,TBD,YES,TBD
4520,TBD,TBD,YES,YES,TBD
4521,TBD,TBD,YES,YES,YES
4524,TBD,YES,TBD,YES,TBD
4525,TBD,YES,TBD,YES,TBD
4526,TBD,TBD,YES,YES,TBD
4527,TBD,YES,TBD,YES,TBD
4528,TBD,YES,TBD,YES,TBD
4529,TBD,TBD,TBD,YES,TBD
4530,TBD,YES,TBD,YES,TBD
4531,TBD,TBD,TBD,YES,TBD
4533,TBD,YES,YES,YES,TBD
4538,TBD,TBD,YES,YES,TBD
4540,TBD,TBD,TBD,YES,TBD
4543,TBD,YES,TBD,YES,TBD
4545,TBD,YES,TBD,YES,TBD
4546,TBD,TBD,TBD,YES,TBD
4553,TBD,YES,YES,YES,TBD
4554,TBD,YES,YES,YES,TBD
4556,TBD,YES,TBD,YES,TBD
4557,TBD,YES,YES,YES,TBD
4558,TBD,TBD,TBD,YES,TBD
4560,TBD,TBD,TBD,YES,TBD
4561,TBD,TBD,TBD,YES,TBD
4563,TBD,TBD,TBD,YES,TBD
4564,TBD,YES,TBD,YES,TBD
4565,TBD,YES,TBD,YES,TBD
4567,TBD,YES,TBD,YES,TBD
4568,TBD,TBD,TBD,YES,TBD
4569,TBD,YES,TBD,YES,TBD
4570,TBD,TBD,YES,YES,TBD
4574,TBD,TBD,TBD,YES,TBD
4577,TBD,TBD,TBD,YES,TBD
4579,TBD,TBD,TBD,YES,TBD
4580,TBD,YES,TBD,YES,TBD
4581,TBD,YES,TBD,YES,TBD
4582,TBD,YES,TBD,YES,TBD
4583,TBD,TBD,TBD,YES,TBD
4585,TBD,TBD,TBD,YES,TBD
4586,TBD,YES,TBD,YES,TBD
4588,TBD,YES,YES,YES,TBD
4589,TBD,TBD,TBD,YES,TBD
4590,TBD,YES,TBD,YES,TBD
4591,TBD,TBD,TBD,YES,TBD
4593,TBD,TBD,TBD,YES,TBD
4594,TBD,TBD,YES,YES,TBD
4595,TBD,TBD,TBD,YES,TBD
4597,TBD,YES,TBD,YES,TBD
4599,TBD,YES,TBD,YES,TBD
4600,TBD,YES,YES,YES,TBD
4601,TBD,YES,YES,YES,TBD
4603,TBD,YES,TBD,YES,TBD
4605,TBD,YES,TBD,YES,TBD
4606,TBD,TBD,TBD,YES,TBD
4607,TBD,YES,TBD,YES,TBD
4609,TBD,YES,YES,YES,TBD
4611,TBD,YES,TBD,YES,TBD
4612,TBD,TBD,TBD,YES,TBD
4615,TBD,TBD,TBD,YES,TBD
4616,TBD,TBD,TBD,YES,TBD
4617,TBD,TBD,TBD,YES,TBD
4618,TBD,TBD,TBD,YES,TBD
4619,TBD,YES,TBD,YES,TBD
4623,TBD,YES,TBD,YES,TBD
5658,TBD,YES,TBD,YES,TBD
5659,TBD,YES,TBD,YES,TBD
4627,TBD,TBD,TBD,YES,TBD
4631,TBD,TBD,YES,YES,TBD
4635,TBD,YES,TBD,YES,TBD
4636,TBD,YES,TBD,YES,TBD
4637,TBD,TBD,TBD,YES,TBD
4638,TBD,TBD,TBD,YES,TBD
4639,TBD,YES,YES,YES,TBD
4641,TBD,TBD,TBD,YES,TBD
4643,TBD,YES,TBD,YES,TBD
4644,TBD,YES,TBD,YES,TBD
4648,TBD,YES,TBD,YES,TBD
4653,TBD,YES,TBD,YES,TBD
4654,TBD,YES,TBD,YES,TBD
4655,TBD,TBD,TBD,YES,TBD
4657,TBD,YES,TBD,YES,TBD
4659,TBD,TBD,TBD,YES,TBD
4660,TBD,TBD,TBD,YES,TBD
4664,TBD,YES,TBD,YES,TBD
4667,TBD,YES,TBD,YES,TBD
4672,TBD,TBD,TBD,YES,TBD
4673,TBD,TBD,TBD,YES,TBD
4674,TBD,YES,TBD,YES,TBD
4676,TBD,YES,TBD,YES,TBD
4677,TBD,TBD,TBD,TBD,TBD
4678,TBD,TBD,TBD,YES,TBD
4679,TBD,TBD,YES,YES,TBD
4681,TBD,YES,TBD,YES,TBD
4682,TBD,TBD,YES,YES,TBD
4683,TBD,TBD,YES,YES,TBD
4686,TBD,TBD,TBD,YES,TBD
4687,TBD,TBD,TBD,YES,TBD
4689,TBD,TBD,TBD,YES,TBD
4690,TBD,YES,TBD,YES,TBD
4691,TBD,TBD,TBD,YES,TBD
4692,TBD,YES,TBD,YES,TBD
4695,TBD,TBD,TBD,YES,TBD
4696,TBD,TBD,TBD,YES,TBD
4697,TBD,TBD,TBD,YES,TBD
4699,TBD,TBD,TBD,YES,TBD
4700,TBD,TBD,TBD,YES,TBD
4706,TBD,TBD,TBD,YES,TBD
4734,TBD,YES,TBD,YES,TBD
4747,TBD,YES,TBD,YES,TBD
4756,TBD,YES,TBD,YES,TBD
4757,TBD,YES,TBD,YES,TBD
4759,TBD,YES,TBD,YES,TBD
5990,TBD,YES,TBD,YES,TBD
4826,TBD,TBD,TBD,YES,TBD
4848,TBD,TBD,TBD,YES,TBD
4849,TBD,YES,YES,TBD,TBD
4865,TBD,YES,TBD,YES,TBD
5003,TBD,YES,TBD,YES,TBD
5005,TBD,TBD,TBD,YES,TBD
5993,TBD,YES,TBD,YES,TBD
4174,TBD,YES,TBD,YES,TBD
5012,TBD,TBD,YES,YES,TBD
5013,TBD,TBD,TBD,YES,TBD
5014,TBD,TBD,TBD,YES,TBD
5021,TBD,TBD,TBD,YES,TBD
5022,TBD,TBD,YES,YES,TBD
5023,TBD,TBD,YES,YES,TBD
5025,TBD,TBD,TBD,YES,TBD
5027,TBD,YES,TBD,YES,TBD
5028,TBD,TBD,YES,YES,TBD
5029,TBD,TBD,YES,YES,TBD
5030,TBD,TBD,TBD,YES,TBD
5031,TBD,YES,YES,YES,TBD
5032,TBD,YES,YES,YES,TBD
5033,TBD,YES,TBD,YES,TBD
5034,TBD,TBD,TBD,YES,TBD
5035,TBD,YES,TBD,YES,TBD
5036,TBD,YES,TBD,YES,TBD
5037,TBD,TBD,TBD,YES,TBD
5039,TBD,TBD,TBD,YES,TBD
5040,TBD,YES,YES,YES,TBD
5041,TBD,YES,YES,YES,TBD
5043,TBD,YES,TBD,YES,TBD
5044,TBD,TBD,TBD,YES,TBD
5045,TBD,TBD,TBD,YES,TBD
5046,TBD,YES,TBD,YES,TBD
5047,TBD,TBD,TBD,YES,TBD
5048,TBD,TBD,TBD,YES,TBD
5049,TBD,YES,TBD,YES,TBD
5051,TBD,YES,TBD,YES,TBD
5054,TBD,TBD,TBD,YES,TBD
5055,TBD,TBD,TBD,YES,TBD
5056,TBD,TBD,TBD,YES,TBD
5057,TBD,TBD,TBD,YES,TBD
5058,TBD,TBD,YES,YES,TBD
5059,TBD,TBD,TBD,YES,TBD
5060,TBD,TBD,TBD,YES,TBD
5062,TBD,TBD,TBD,YES,TBD
5063,TBD,TBD,TBD,YES,TBD
5064,TBD,TBD,YES,YES,TBD
5065,TBD,TBD,YES,YES,TBD
5066,TBD,YES,TBD,YES,TBD
5070,TBD,TBD,YES,YES,TBD
5071,TBD,TBD,TBD,YES,TBD
5072,TBD,YES,YES,YES,TBD
5073,TBD,YES,YES,YES,TBD
5075,TBD,TBD,YES,YES,TBD
5076,TBD,YES,TBD,YES,TBD
5077,TBD,TBD,TBD,YES,TBD
5078,TBD,YES,YES,YES,TBD
5079,TBD,YES,TBD,YES,TBD
5080,TBD,TBD,TBD,YES,TBD
5081,TBD,TBD,TBD,YES,TBD
5082,TBD,YES,YES,YES,TBD
5085,TBD,TBD,YES,YES,TBD
5087,TBD,YES,TBD,YES,TBD
5088,TBD,YES,TBD,YES,TBD
5089,TBD,YES,TBD,YES,TBD
5090,TBD,TBD,TBD,TBD,TBD
5091,TBD,TBD,TBD,YES,TBD
5092,TBD,TBD,TBD,YES,TBD
5093,TBD,TBD,TBD,YES,TBD
5094,TBD,TBD,TBD,YES,TBD
5095,TBD,YES,YES,YES,TBD
5096,TBD,TBD,YES,YES,TBD
5097,TBD,TBD,TBD,YES,TBD
5098,TBD,YES,TBD,YES,TBD
5099,TBD,TBD,TBD,YES,TBD
5100,TBD,YES,TBD,YES,TBD
5101,TBD,TBD,YES,YES,TBD
5102,TBD,TBD,TBD,YES,TBD
5103,TBD,TBD,TBD,YES,TBD
5104,TBD,YES,YES,YES,TBD
5105,TBD,TBD,TBD,YES,TBD
5106,TBD,YES,TBD,YES,TBD
5107,TBD,TBD,TBD,YES,TBD
5108,TBD,YES,TBD,YES,TBD
5109,TBD,TBD,TBD,YES,TBD
5110,TBD,TBD,TBD,YES,TBD
5111,TBD,TBD,YES,YES,TBD
5113,TBD,YES,TBD,YES,TBD
5115,TBD,TBD,TBD,YES,TBD
5116,TBD,TBD,TBD,YES,TBD
5117,TBD,TBD,YES,YES,TBD
5118,TBD,YES,YES,YES,TBD
5119,TBD,TBD,TBD,YES,TBD
5122,TBD,YES,TBD,YES,TBD
5123,TBD,YES,TBD,YES,TBD
5124,TBD,YES,YES,YES,TBD
5125,TBD,TBD,TBD,YES,TBD
5126,TBD,YES,TBD,YES,TBD
5127,TBD,TBD,YES,TBD,TBD
5129,TBD,YES,YES,YES,TBD
5130,TBD,TBD,TBD,YES,TBD
5131,TBD,TBD,YES,YES,TBD
5132,TBD,YES,TBD,YES,TBD
5133,TBD,YES,YES,YES,TBD
5134,TBD,YES,YES,YES,TBD
5135,TBD,YES,TBD,YES,TBD
5136,TBD,YES,YES,YES,TBD
5137,TBD,YES,YES,YES,TBD
5139,TBD,YES,TBD,YES,TBD
5140,TBD,TBD,YES,YES,TBD
5141,TBD,YES,YES,YES,TBD
5142,TBD,TBD,TBD,YES,TBD
5143,TBD,YES,TBD,YES,TBD
5144,TBD,YES,TBD,YES,TBD
5145,TBD,YES,TBD,YES,TBD
5146,TBD,YES,TBD,YES,TBD
5147,TBD,TBD,TBD,YES,TBD
5148,TBD,TBD,TBD,YES,TBD
5149,TBD,YES,TBD,YES,TBD
5150,TBD,TBD,YES,YES,TBD
5151,TBD,YES,TBD,YES,TBD
5152,TBD,YES,YES,YES,TBD
5154,TBD,TBD,YES,YES,TBD
5155,TBD,YES,YES,YES,TBD
5156,TBD,TBD,YES,YES,TBD
5157,TBD,TBD,TBD,YES,TBD
5159,TBD,TBD,TBD,YES,TBD
5160,TBD,TBD,TBD,YES,TBD
5162,TBD,YES,YES,YES,TBD
5165,TBD,YES,TBD,YES,TBD
5166,TBD,YES,TBD,YES,TBD
5167,TBD,TBD,TBD,YES,TBD
5168,TBD,TBD,TBD,YES,TBD
5170,TBD,YES,TBD,YES,TBD
5172,TBD,TBD,TBD,YES,TBD
5173,TBD,YES,TBD,YES,TBD
5174,TBD,YES,TBD,YES,TBD
5175,TBD,TBD,TBD,YES,TBD
5178,TBD,TBD,YES,YES,TBD
5179,TBD,YES,TBD,YES,TBD
5182,TBD,TBD,TBD,YES,TBD
5183,TBD,YES,TBD,YES,TBD
5184,TBD,YES,YES,YES,TBD
5185,TBD,YES,YES,YES,TBD
5186,TBD,YES,TBD,YES,TBD
5188,TBD,YES,TBD,YES,TBD
5189,TBD,YES,TBD,YES,TBD
5190,TBD,YES,TBD,YES,TBD
5191,TBD,YES,TBD,YES,TBD
5192,TBD,YES,YES,YES,TBD
5193,TBD,TBD,YES,YES,TBD
5196,TBD,YES,TBD,YES,TBD
5197,TBD,YES,TBD,YES,TBD
5198,TBD,YES,TBD,YES,TBD
5199,TBD,TBD,TBD,YES,TBD
5200,TBD,TBD,TBD,YES,TBD
5201,TBD,TBD,YES,YES,TBD
5202,TBD,TBD,YES,YES,TBD
5203,TBD,YES,TBD,YES,TBD
5204,TBD,YES,TBD,YES,TBD
5205,TBD,TBD,TBD,YES,TBD
5206,TBD,TBD,TBD,YES,TBD
5207,TBD,YES,TBD,YES,TBD
5210,TBD,YES,TBD,YES,TBD
5211,TBD,TBD,TBD,YES,TBD
5214,TBD,YES,TBD,YES,TBD
5215,TBD,YES,TBD,YES,TBD
5216,TBD,YES,TBD,YES,TBD
5218,TBD,YES,TBD,YES,TBD
5219,TBD,YES,TBD,YES,TBD
5220,TBD,YES,TBD,YES,TBD
5221,TBD,YES,TBD,YES,TBD
5224,TBD,YES,TBD,YES,TBD
5226,TBD,YES,TBD,YES,TBD
5227,TBD,TBD,TBD,YES,TBD
5228,TBD,TBD,TBD,YES,TBD
5229,TBD,TBD,TBD,YES,TBD
5231,TBD,YES,YES,YES,TBD
5232,TBD,YES,TBD,YES,TBD
5233,TBD,TBD,TBD,YES,TBD
5234,TBD,TBD,TBD,YES,TBD
5235,TBD,TBD,TBD,YES,TBD
5236,TBD,TBD,TBD,YES,TBD
5239,TBD,TBD,TBD,YES,TBD
5240,TBD,YES,TBD,YES,TBD
5241,TBD,YES,TBD,YES,TBD
5242,TBD,YES,TBD,YES,TBD
5244,TBD,YES,TBD,YES,TBD
5245,TBD,YES,TBD,YES,TBD
5246,TBD,TBD,TBD,YES,TBD
5247,TBD,TBD,YES,YES,TBD
5248,TBD,YES,TBD,YES,TBD
5250,TBD,YES,TBD,YES,TBD
5251,TBD,YES,TBD,YES,TBD
5252,TBD,TBD,TBD,YES,TBD
5253,TBD,YES,TBD,YES,TBD
5254,TBD,YES,TBD,YES,TBD
5255,TBD,YES,TBD,YES,TBD
5256,TBD,YES,TBD,YES,TBD
5257,TBD,YES,TBD,YES,TBD
5258,TBD,TBD,TBD,YES,TBD
5259,TBD,TBD,TBD,YES,TBD
5260,TBD,TBD,TBD,YES,TBD
5261,TBD,TBD,TBD,YES,TBD
5262,TBD,YES,TBD,YES,TBD
5263,TBD,YES,TBD,YES,TBD
