Store #,Format,City,State,Rx Freq,July Rx,August Rx,September Rx,Service Provider,Phone Number
5028,SUP,TOLEDO (C),OH,180,,,,CLEAN EARTH,877-406-5295
5029,SUP,Oregon,OH,180,,,,CLEAN EARTH,877-406-5295
5030,SUP,TOLEDO (NW),OH,180,,,,CLEAN EARTH,877-406-5295
5038,SUP,PLAINFIELD,IL,180,,,,CLEAN EARTH,877-406-5295
5043,NHM,Memphis,TN,180,,,,CLEAN EARTH,877-406-5295
5044,SUP,GALENA,IL,180,,,,CLEAN EARTH,877-406-5295
5045,SUP,TOMBALL,TX,180,,,,CLEAN EARTH,877-406-5295
5056,SUP,Prairieville,LA,180,,,,CLEAN EARTH,877-406-5295
5057,SUP,Murfreesboro,TN,180,,,,CLEAN EARTH,877-406-5295
5058,SUP,Nashville,TN,180,,,,CLEAN EARTH,877-406-5295
5059,WNM,Hopkinsville,KY,180,,,,CLEAN EARTH,877-406-5295
5060,SUP,ALGONQUIN,IL,180,,,,CLEAN EARTH,877-406-5295
5066,WMT,Avon,OH,180,,,,CLEAN EARTH,877-406-5295
5071,SUP,Lawton,OK,180,,,,CLEAN EARTH,877-406-5295
5080,SUP,HURST,TX,180,,,,CLEAN EARTH,877-406-5295
5081,NHM,Meraux,LA,180,,,,CLEAN EARTH,877-406-5295
5082,WMT,Parma,OH,180,,,,CLEAN EARTH,877-406-5295
5083,WMT,Mayfield Heights,OH,180,,,,CLEAN EARTH,877-406-5295
5088,SUP,Triadelphia,WV,180,,,,CLEAN EARTH,877-406-5295
5091,SUP,CYPRESS,TX,180,,,,CLEAN EARTH,877-406-5295
5092,SUP,LEWISVILLE,TX,180,,,,CLEAN EARTH,877-406-5295
5093,NHM,Tulsa,OK,180,,,,CLEAN EARTH,877-406-5295
5094,NHM,HOUSTON,TX,180,,,,CLEAN EARTH,877-406-5295
5102,NHM,Gretna,LA,180,,,,CLEAN EARTH,877-406-5295
5104,SUP,MORAINE,OH,180,,,,CLEAN EARTH,877-406-5295
5107,NHM,Madison,TN,180,,,,CLEAN EARTH,877-406-5295
5108,NHM,EL PASO,TX,180,,,,CLEAN EARTH,877-406-5295
5116,SUP,LA PORTE,TX,180,,,,CLEAN EARTH,877-406-5295
5119,NHM,Nashville,TN,180,,,,CLEAN EARTH,877-406-5295
5122,NHM,Memphis,TN,180,,,,CLEAN EARTH,877-406-5295
5125,NHM,Opelousas,LA,180,,,,CLEAN EARTH,877-406-5295
5135,NHM,Radcliff,KY,180,,,,CLEAN EARTH,877-406-5295
5143,NHM,Chattanooga,TN,180,,,,CLEAN EARTH,877-406-5295
5144,SUP,CONVERSE,TX,180,,,,CLEAN EARTH,877-406-5295
5145,SUP,SAN ANTONIO,TX,180,,,,CLEAN EARTH,877-406-5295
5146,SUP,SAN ANTONIO,TX,180,,,,CLEAN EARTH,877-406-5295
5147,SUP,DALLAS,TX,180,,,,CLEAN EARTH,877-406-5295
5148,NHM,Murfreesboro,TN,180,,,,CLEAN EARTH,877-406-5295
5149,NHM,Blue Springs (Duncan),MO,180,,,,CLEAN EARTH,877-406-5295
5150,SUP,MAPLEWOOD,MO,180,,,,CLEAN EARTH,877-406-5295
5157,SUP,MORTON,IL,180,,,,CLEAN EARTH,877-406-5295
5165,SUP,ALAMO,TX,180,,,,CLEAN EARTH,877-406-5295
5175,SUP,Algood,TN,180,,,,CLEAN EARTH,877-406-5295
5180,NHM,OVERLAND PARK,KS,180,,,,CLEAN EARTH,877-406-5295
5182,NHM,Murfreesboro,TN,180,,,,CLEAN EARTH,877-406-5295
5183,NHM,JEFFERSONTOWN,KY,180,,,,CLEAN EARTH,877-406-5295
5184,SUP,Canal Winchester,OH,180,,,,CLEAN EARTH,877-406-5295
5185,SUP,COLUMBUS (WSW),OH,180,,,,CLEAN EARTH,877-406-5295
5188,NHM,Hixson,TN,180,,,,CLEAN EARTH,877-406-5295
5191,SUP,FORNEY,TX,180,,,,CLEAN EARTH,877-406-5295
5196,SUP,Memphis,TN,180,,,,CLEAN EARTH,877-406-5295
5199,SUP,ANTIOCH,IL,180,,,,CLEAN EARTH,877-406-5295
5203,SUP,London,OH,180,,,,CLEAN EARTH,877-406-5295
5204,NHM,Bossier City,LA,180,,,,CLEAN EARTH,877-406-5295
5207,NHM,OVERLAND PARK,KS,180,,,,CLEAN EARTH,877-406-5295
5210,SUP,WYLIE,TX,180,,,,CLEAN EARTH,877-406-5295
5211,SUP,MCKINNEY,TX,180,,,,CLEAN EARTH,877-406-5295
5216,SUP,AMARILLO,TX,180,,,,CLEAN EARTH,877-406-5295
5219,SUP,LAWRENCE,KS,180,,,,CLEAN EARTH,877-406-5295
5224,WNM,SAN ANTONIO,TX,180,,,,CLEAN EARTH,877-406-5295
5226,WNM,SAN ANTONIO,TX,180,,,,CLEAN EARTH,877-406-5295
5236,SUP,BOWLING GREEN,KY,180,,,,CLEAN EARTH,877-406-5295
5245,SUP,SAN ANTONIO,TX,180,,,,CLEAN EARTH,877-406-5295
5246,SUP,WHARTON,TX,180,,,,CLEAN EARTH,877-406-5295
5247,SUP,ROANOKE,TX,180,,,,CLEAN EARTH,877-406-5295
5251,SUP,Chattanooga,TN,180,,,,CLEAN EARTH,877-406-5295
5261,SUP,PINEVILLE,MO,180,,,,CLEAN EARTH,877-406-5295
5263,SUP,Cleveland,TN,180,,,,CLEAN EARTH,877-406-5295
5274,WMT,PEARL CITY,HI,180,,,,CLEAN EARTH,877-406-5295
5276,WMT,PALATINE,IL,180,,,,CLEAN EARTH,877-406-5295
5285,SUP,CANTON (NE),OH,180,,,,CLEAN EARTH,877-406-5295
5286,NHM,The Village,OK,180,,,,CLEAN EARTH,877-406-5295
5287,SUP,SPRING,TX,180,,,,CLEAN EARTH,877-406-5295
5288,SUP,SEAGOVILLE,TX,180,,,,CLEAN EARTH,877-406-5295
5290,NHM,SAN ANTONIO,TX,180,,,,CLEAN EARTH,877-406-5295
5296,SUP,Barboursville,WV,180,,,,CLEAN EARTH,877-406-5295
5297,NHM,St. Matthews,KY,180,,,,CLEAN EARTH,877-406-5295
5307,SUP,GARDNER,KS,180,,,,CLEAN EARTH,877-406-5295
5308,NHM,SHAWNEE,KS,180,,,,CLEAN EARTH,877-406-5295
5309,SUP,Oberlin,OH,180,,,,CLEAN EARTH,877-406-5295
5310,NHM,PRAIRIEVILLE,LA,180,,,,CLEAN EARTH,877-406-5295
5311,SUP,MCKINNEY (NW),TX,180,,,,CLEAN EARTH,877-406-5295
5312,SUP,FORT WORTH,TX,180,,,,CLEAN EARTH,877-406-5295
5313,SUP,LAKE SAINT LOUIS,MO,180,,,,CLEAN EARTH,877-406-5295
5314,NHM,Oklahoma City (44),OK,180,,,,CLEAN EARTH,877-406-5295
5316,SUP,SAGINAW,TX,180,,,,CLEAN EARTH,877-406-5295
5317,SUP,AUSTIN,TX,180,,,,CLEAN EARTH,877-406-5295
5319,SUP,MacArthur,WV,180,,,,CLEAN EARTH,877-406-5295
5323,NHM,Oklahoma City,OK,180,,,,CLEAN EARTH,877-406-5295
5327,NHM,Baton Rouge,LA,180,,,,CLEAN EARTH,877-406-5295
5328,NHM,Baton Rouge,LA,180,,,,CLEAN EARTH,877-406-5295
5336,NHM,Jenks,OK,180,,,,CLEAN EARTH,877-406-5295
5352,WMT,BATAVIA,IL,180,,,,CLEAN EARTH,877-406-5295
5353,WNM,SPRING,TX ,180,,,,CLEAN EARTH,877-406-5295
5355,SUP,Kenton,OH,180,,,,CLEAN EARTH,877-406-5295
5359,SUP,AZLE,TX,180,,,,CLEAN EARTH,877-406-5295
5364,WNM,Stillwater,OK,180,,,,CLEAN EARTH,877-406-5295
5374,SUP,Eaton,OH,180,,,,CLEAN EARTH,877-406-5295
5385,SUP,Defiance,OH,180,,,,CLEAN EARTH,877-406-5295
5387,SUP,Middlefield,OH,180,,,,CLEAN EARTH,877-406-5295
5388,SUP,LEAGUE CITY,TX,180,,,,CLEAN EARTH,877-406-5295
5389,SUP,WACO,TX,180,,,,CLEAN EARTH,877-406-5295
5398,SUP,ROCKFORD,IL,180,,,,CLEAN EARTH,877-406-5295
5399,SUP,DIXON,IL,180,,,,CLEAN EARTH,877-406-5295
5402,SUP,CHICAGO,IL,180,,,,CLEAN EARTH,877-406-5295
5403,SUP,URBANA,IL,180,,,,CLEAN EARTH,877-406-5295
5404,WMT,HOMEWOOD,IL,180,,,,CLEAN EARTH,877-406-5295
5409,SUP,CLAYTON,OH,180,,,,CLEAN EARTH,877-406-5295
5410,SUP,CANTON (C),OH,180,,,,CLEAN EARTH,877-406-5295
5416,SUP,ARLINGTON,TX,180,,,,CLEAN EARTH,877-406-5295
5417,SUP,Louisville,KY,180,,,,CLEAN EARTH,877-406-5295
5418,SUP,LOUISVILLE,KY,180,,,,CLEAN EARTH,877-406-5295
5421,WNM,ST PETERS ,MO,180,,,,CLEAN EARTH,877-406-5295
5427,WNM,ST PETERS ,MO,180,,,,CLEAN EARTH,877-406-5295
5441,SUP,TOPEKA,KS,180,,,,CLEAN EARTH,877-406-5295
5442,SUP,ADDISON,IL,180,,,,CLEAN EARTH,877-406-5295
5449,WMT,MISSOURI CITY,TX,180,,,,CLEAN EARTH,877-406-5295
5460,SUP,PORTLAND,TX,180,,,,CLEAN EARTH,877-406-5295
5464,NHM,Thibodaux,LA,180,,,,CLEAN EARTH,877-406-5295
5466,SUP,Grove City,OH,180,,,,CLEAN EARTH,877-406-5295
5467,NHM,Morristown,TN,180,,,,CLEAN EARTH,877-406-5295
5471,SUP,Mansfield,OH,180,,,,CLEAN EARTH,877-406-5295
5477,SUP,JEFFERSON CITY,MO,180,,,,CLEAN EARTH,877-406-5295
5479,SUP,PFLUGERVILLE,TX,180,,,,CLEAN EARTH,877-406-5295
5480,SUP,ROUND ROCK,TX,180,,,,CLEAN EARTH,877-406-5295
5485,SUP,EVERGREEN PARK,IL,180,,,,CLEAN EARTH,877-406-5295
5486,SUP,COUNTRY CLUB HILLS,IL,180,,,,CLEAN EARTH,877-406-5295
5490,WNM,SAN ANTONIO,TX,180,,,,CLEAN EARTH,877-406-5295
5499,SUP,Milford,OH,180,,,,CLEAN EARTH,877-406-5295
5612,SUP,HOUSTON,TX,180,,,,CLEAN EARTH,877-406-5295
5613,NHM,ARLINGTON,TX,180,,,,CLEAN EARTH,877-406-5295
5614,NHM,COLLEYVILLE,TX,180,,,,CLEAN EARTH,877-406-5295
5616,SUP,Nashville,TN,180,,,,CLEAN EARTH,877-406-5295
5617,SUP,Chicago (Hermosa),IL,180,,,,CLEAN EARTH,877-406-5295
5624,WMT,FARMERS BRANCH,TX,180,,,,CLEAN EARTH,877-406-5295
5645,NHM,CHICAGO,IL,180,,,,CLEAN EARTH,877-406-5295
5646,NHM,CHICAGO,IL,180,,,,CLEAN EARTH,877-406-5295
5657,NHM,PLANO,TX,180,,,,CLEAN EARTH,877-406-5295
5672,SUP,LUCAS,TX,180,,,,CLEAN EARTH,877-406-5295
5673,SUP,SACHSE,TX,180,,,,CLEAN EARTH,877-406-5295
5692,NHM,SPRINGFIELD,MO,180,,,,CLEAN EARTH,877-406-5295
5693,NHM,SPRINGFIELD,MO,180,,,,CLEAN EARTH,877-406-5295
5700,WNM,TYLER ,TX,180,,,,CLEAN EARTH,877-406-5295
5702,WNM,Lubbock,TX,180,,,,CLEAN EARTH,877-406-5295
5707,SUP,CROSS ROADS,TX,180,,,,CLEAN EARTH,877-406-5295
5713,SUP,LAREDO,TX,180,,,,CLEAN EARTH,877-406-5295
5715,WNM,ABILENE,TX,180,,,,CLEAN EARTH,877-406-5295
5717,SUP,El Paso,TX,180,,,,CLEAN EARTH,877-406-5295
5722,NHM,Harvey,LA,180,,,,CLEAN EARTH,877-406-5295
5734,NHM,Kingsport,TN,180,,,,CLEAN EARTH,877-406-5295
5764,SUP,FORT WORTH,TX,180,,,,CLEAN EARTH,877-406-5295
5773,WNM,NEW IBERIA,LA,180,,,,CLEAN EARTH,877-406-5295
5774,WNM,Houma,LA,180,,,,CLEAN EARTH,877-406-5295
5781,SUP,CHICAGO,IL,180,,,,CLEAN EARTH,877-406-5295
5791,WNM,PITTSBURG,KS,180,,,,CLEAN EARTH,877-406-5295
5805,NHM,Norman,OK,180,,,,CLEAN EARTH,877-406-5295
5806,SUP,GRAND FORKS,ND,No Rx,,,,CLEAN EARTH,877-406-5295
5808,SUP,ELSA,TX,180,,,,CLEAN EARTH,877-406-5295
5809,SUP,EDINBURG,TX,180,,,,CLEAN EARTH,877-406-5295
5810,SUP,DALLAS,TX,180,,,,CLEAN EARTH,877-406-5295
5823,SUP,DALLAS,TX,180,,,,CLEAN EARTH,877-406-5295
5824,WNM,Mesquite,TX,180,,,,CLEAN EARTH,877-406-5295
5832,NHM,Mandeville,LA,180,,,,CLEAN EARTH,877-406-5295
5840,NHM,Owasso,OK,180,,,,CLEAN EARTH,877-406-5295
5855,NHM,WICHITA,KS,180,,,,CLEAN EARTH,877-406-5295
5857,SUP,Westerville,OH,180,,,,CLEAN EARTH,877-406-5295
5863,NHM,Midwest City,OK,180,,,,CLEAN EARTH,877-406-5295
5866,SUP,FRISCO,TX,180,,,,CLEAN EARTH,877-406-5295
5889,SUP,DALLAS,TX,180,,,,CLEAN EARTH,877-406-5295
5898,SUP,CORPUS CHRISTI,TX,180,,,,CLEAN EARTH,877-406-5295
5908,NHM,Sevierville,TN,180,,,,CLEAN EARTH,877-406-5295
5927,WMT,FLORISSANT,MO,180,,,,CLEAN EARTH,877-406-5295
5947,SUP,EL PASO,TX,180,,,,CLEAN EARTH,877-406-5295
5959,SUP,HOUSTON,TX,180,,,,CLEAN EARTH,877-406-5295
5960,WMT,SOCORRO,TX,180,,,,CLEAN EARTH,877-406-5295
5962,NHM,EL PASO,TX,180,,,,CLEAN EARTH,877-406-5295
5963,WMT,FLOWER MOUND,TX,180,,,,CLEAN EARTH,877-406-5295
5965,SUP,CHICAGO,IL,180,,,,CLEAN EARTH,877-406-5295
5987,SUP,ROYSE CITY,TX,180,,,,CLEAN EARTH,877-406-5295
5990,NHM,WICHITA,KS,180,,,,CLEAN EARTH,877-406-5295
5991,NHM,WICHITA,KS,180,,,,CLEAN EARTH,877-406-5295
6078,WNM,WYLIE,TX,180,,,,CLEAN EARTH,877-406-5295
6098,WNM,MCALLEN E (NOLANA),TX,180,,,,CLEAN EARTH,877-406-5295
6159,WNM,WESLACO (WESTGATE),TX,180,,,,CLEAN EARTH,877-406-5295
6170,NHM,Tulsa,OK,180,,,,CLEAN EARTH,877-406-5295
6172,WNM,KANSAS CITY (ARGENTINE),KS,180,,,,CLEAN EARTH,877-406-5295
6188,SAM,AUSTIN,TX,180,,,,CLEAN EARTH,877-406-5295
6202,SAM,LUFKIN,TX,180,,,,CLEAN EARTH,877-406-5295
6220,SAM,Slidell,LA,180,,,,CLEAN EARTH,877-406-5295
6228,SAM,VERNON HILLS,IL,180,,,,CLEAN EARTH,877-406-5295
6238,SAM,Owasso,OK,180,,,,CLEAN EARTH,877-406-5295
6242,SAM,Dublin,OH,180,,,,CLEAN EARTH,877-406-5295
6244,SAM,FORT WORTH,TX,180,,,,CLEAN EARTH,877-406-5295
6245,SAM,HARKER HEIGHTS,TX,180,,,,CLEAN EARTH,877-406-5295
6246,SAM,EL PASO,TX,180,,,,CLEAN EARTH,877-406-5295
6247,SAM,KANSAS CITY,MO,180,,,,CLEAN EARTH,877-406-5295
6249,SAM,Franklin,TN,180,,,,CLEAN EARTH,877-406-5295
6252,SAM,CHESTERFIELD,MO,180,,,,CLEAN EARTH,877-406-5295
6255,SAM,PLANO,TX,180,,,,CLEAN EARTH,877-406-5295
6256,SAM,Memphis,TN,180,,,,CLEAN EARTH,877-406-5295
6259,SAM,ROUND ROCK,TX,180,,,,CLEAN EARTH,877-406-5295
6260,SAM,Bartlett,TN,180,,,,CLEAN EARTH,877-406-5295
6262,SAM,SAN ANTONIO,TX,180,,,,CLEAN EARTH,877-406-5295
6265,SAM,IRVING,TX,180,,,,CLEAN EARTH,877-406-5295
6267,SAM,EDMOND,OK,180,,,,CLEAN EARTH,877-406-5295
6269,SAM,HARLINGEN,TX,180,,,,CLEAN EARTH,877-406-5295
6275,SAM,WICHITA,KS,180,,,,CLEAN EARTH,877-406-5295
6286,SUP,KILLEEN,TX,180,,,,CLEAN EARTH,877-406-5295
6300,SUP,PROSPER,TX,180,,,,CLEAN EARTH,877-406-5295
6302,SAM,Oakwood Village,OH,180,,,,CLEAN EARTH,877-406-5295
6305,SAM,Cleveland,OH,180,,,,CLEAN EARTH,877-406-5295
6307,SAM,Columbus,OH,180,,,,CLEAN EARTH,877-406-5295
6308,SAM,Columbus,OH,180,,,,CLEAN EARTH,877-406-5295
6314,SAM,Sheffield Village,OH,180,,,,CLEAN EARTH,877-406-5295
6317,SAM,Canton,OH,180,,,,CLEAN EARTH,877-406-5295
6322,SAM,Boardman (Youngstown),OH,180,,,,CLEAN EARTH,877-406-5295
6326,SAM,Reynoldsburg,OH,180,,,,CLEAN EARTH,877-406-5295
6327,SAM,Warren,OH,180,,,,CLEAN EARTH,877-406-5295
6328,SAM,CICERO,IL,180,,,,CLEAN EARTH,877-406-5295
6334,SAM,DECATUR,IL,No Rx,,,,CLEAN EARTH,877-406-5295
6336,SAM,TEMPLE,TX,180,,,,CLEAN EARTH,877-406-5295
6338,SAM,COLLEGE STATION,TX,180,,,,CLEAN EARTH,877-406-5295
6339,SAM,CRYSTAL LAKE,IL,180,,,,CLEAN EARTH,877-406-5295
6342,SAM,Tulsa (E),OK,180,,,,CLEAN EARTH,877-406-5295
6349,SAM,EVERGREEN PARK,IL,180,,,,CLEAN EARTH,877-406-5295
6350,SAM,SHERMAN,TX,180,,,,CLEAN EARTH,877-406-5295
6358,SAM,NORTHLAKE,IL,180,,,,CLEAN EARTH,877-406-5295
6367,SAM,HUMBLE,TX,180,,,,CLEAN EARTH,877-406-5295
6370,SUP,Morristown,TN,180,,,,CLEAN EARTH,877-406-5295
6372,SAM,DALLAS,TX,180,,,,CLEAN EARTH,877-406-5295
6373,SAM,Vienna,WV,180,,,,CLEAN EARTH,877-406-5295
6375,SAM,Lima,OH,180,,,,CLEAN EARTH,877-406-5295
6376,SAM,DALLAS,TX,180,,,,CLEAN EARTH,877-406-5295
6379,SAM,GREAT FALLS,MT,180,,,,CLEAN EARTH,877-406-5295
6380,SAM,Dayton,OH,180,,,,CLEAN EARTH,877-406-5295
6381,SAM,LEWISVILLE,TX,180,,,,CLEAN EARTH,877-406-5295
6384,SAM,HODGKINS,IL,180,,,,CLEAN EARTH,877-406-5295
6385,SAM,GRAND FORKS,ND,No Rx,,,,CLEAN EARTH,877-406-5295
6388,SAM,MONTGOMERY,IL,180,,,,CLEAN EARTH,877-406-5295
6392,SUP,TOPEKA,KS,180,,,,CLEAN EARTH,877-406-5295
6404,SAM,Fairlawn,OH,180,,,,CLEAN EARTH,877-406-5295
6407,SAM,Mansfield,OH,No Rx,,,,CLEAN EARTH,877-406-5295
6410,SAM,PEARL CITY,HI,180,,,,CLEAN EARTH,877-406-5295
6415,SAM,JOPLIN,MO,180,,,,CLEAN EARTH,877-406-5295
6418,SAM,WICHITA,KS,180,,,,CLEAN EARTH,877-406-5295
6421,SAM,CONROE,TX,180,,,,CLEAN EARTH,877-406-5295
6422,SAM,LONGVIEW,TX,180,,,,CLEAN EARTH,877-406-5295
6426,SAM,SALINA,KS,180,,,,CLEAN EARTH,877-406-5295
6439,SAM,ODESSA,TX,180,,,,CLEAN EARTH,877-406-5295
6444,SAM,EVANSTON,IL,180,,,,CLEAN EARTH,877-406-5295
6449,SAM,Paducah,KY,180,,,,CLEAN EARTH,877-406-5295
6450,SAM,Cincinnati,OH,180,,,,CLEAN EARTH,877-406-5295
6453,SAM,AUSTIN,TX,180,,,,CLEAN EARTH,877-406-5295
6457,SAM,South Charleston,WV,180,,,,CLEAN EARTH,877-406-5295
6459,WNM,HARKER HEIGHTS,TX,180,,,,CLEAN EARTH,877-406-5295
6464,SAM,DES PLAINES,IL,180,,,,CLEAN EARTH,877-406-5295
6467,WM,TYLER,TX,180,,,,CLEAN EARTH,877-406-5295
6471,SAM,VICTORIA,TX,No Rx,,,,CLEAN EARTH,877-406-5295
6474,SAM,MAPLEWOOD,MO,180,,,,CLEAN EARTH,877-406-5295
6479,SAM,CAPE GIRARDEAU,MO,180,,,,CLEAN EARTH,877-406-5295
6482,SAM,DALLAS,TX,180,,,,CLEAN EARTH,877-406-5295
6485,SAM,TINLEY PARK,IL,No Rx,,,,CLEAN EARTH,877-406-5295
6487,SAM,ADDISON,IL,180,,,,CLEAN EARTH,877-406-5295
6489,SAM,CALUMET CITY,IL,180,,,,CLEAN EARTH,877-406-5295
6500,WNM,INDEPENDENCE,MO,180,,,,CLEAN EARTH,877-406-5295
6501,SAM,Murfreesboro,TN,180,,,,CLEAN EARTH,877-406-5295
6502,SAM,EL PASO,TX,180,,,,CLEAN EARTH,877-406-5295
6505,SAM,JEFFERSON CITY,MO,180,,,,CLEAN EARTH,877-406-5295
6507,SAM,Jackson,TN,180,,,,CLEAN EARTH,877-406-5295
6512,SAM,Clarksville,TN,180,,,,CLEAN EARTH,877-406-5295
6517,SAM,Beavercreek,OH,180,,,,CLEAN EARTH,877-406-5295
6521,SAM,Houma,LA,180,,,,CLEAN EARTH,877-406-5295
6527,SAM,Baton Rouge,LA,180,,,,CLEAN EARTH,877-406-5295
6528,SAM,Cincinnati,OH,180,,,,CLEAN EARTH,877-406-5295
6556,SAM,St. Clairsville,OH,180,,,,CLEAN EARTH,877-406-5295
6565,SAM,RAPID CITY,SD,180,,,,CLEAN EARTH,877-406-5295
6572,SAM,Knoxville,TN,180,,,,CLEAN EARTH,877-406-5295
6577,NHM,Slidell,LA,180,,,,CLEAN EARTH,877-406-5295
6578,WNM,RICHLAND HILLS ,TX,180,,,,CLEAN EARTH,877-406-5295
6579,SUP,NEW CANEY,TX,180,,,,CLEAN EARTH,877-406-5295
6583,NHM,Lake Charles,LA,180,,,,CLEAN EARTH,877-406-5295
6585,WNM,TOPEKA,KS,180,,,,CLEAN EARTH,877-406-5295
6587,WNM ,El PASO,TX ,180,,,,CLEAN EARTH,877-406-5295
6588,NHM,Slidell,LA,180,,,,CLEAN EARTH,877-406-5295
6590,NHM,Moss Bluff,LA,180,,,,CLEAN EARTH,877-406-5295
6779,SAM,Moore,OK,180,,,,CLEAN EARTH,877-406-5295
6781,SAM,KELLER,TX,180,,,,CLEAN EARTH,877-406-5295
6786,WNM,MCALLEN,TX,180,,,,CLEAN EARTH,877-406-5295
6807,SUP,Memphis,TN,180,,,,CLEAN EARTH,877-406-5295
6813,WNM,EL PASO,TX,180,,,,CLEAN EARTH,877-406-5295
6850,WNM,MISSION ,TX,180,,,,CLEAN EARTH,877-406-5295
6851,WNM,SACHSE (MURPHY),TX,180,,,,CLEAN EARTH,877-406-5295
6867,SAM,RICHMOND,TX,180,,,,CLEAN EARTH,877-406-5295
6898,SUP,LUBBOCK,TX,180,,,,CLEAN EARTH,877-406-5295
6929,SUP,TEMPLE,TX,180,,,,CLEAN EARTH,877-406-5295
6931,SUP,Louisville,KY,180,,,,CLEAN EARTH,877-406-5295
6932,SUP,Shreveport,LA,180,,,,CLEAN EARTH,877-406-5295
6942,NHM,Broken Arrow,OK,180,,,,CLEAN EARTH,877-406-5295
6951,SUP,Sutton,WV,180,,,,CLEAN EARTH,877-406-5295
6963,WMT,Anna,TX,180,,,,CLEAN EARTH,877-406-5295
6966,WNM,MCKINNEY,TX,180,,,,CLEAN EARTH,877-406-5295
7020,SUP,La Vergne,TN,180,,,,CLEAN EARTH,877-406-5295
7072,WNM,CAPE GIRARDEAU,MO,180,,,,CLEAN EARTH,877-406-5295
7099,NHM,Morgan City,LA,180,,,,CLEAN EARTH,877-406-5295
7127,WNM,POPLAR BLUFF,MO,180,,,,CLEAN EARTH,877-406-5295
7156,WMT,HEWITT,TX,180,,,,CLEAN EARTH,877-406-5295
7178,SUP,PRINCETON,TX,180,,,,CLEAN EARTH,877-406-5295
7189,SAM,Oklahoma City,OK,180,,,,CLEAN EARTH,877-406-5295
7199,WMT,GREAT FALLS,MT,180,,,,CLEAN EARTH,877-406-5295
7220,WNM,SAN ANGELO,TX,180,,,,CLEAN EARTH,877-406-5295
7224,WNM,LANCASTER,TX,180,,,,CLEAN EARTH,877-406-5295
7229,WNM,EL PASO,TX,180,,,,CLEAN EARTH,877-406-5295
7232,WNM,DESOTO,TX,180,,,,CLEAN EARTH,877-406-5295
7233,NHM,Baton Rouge,LA,180,,,,CLEAN EARTH,877-406-5295
7240,WNM,ROWLETT,TX,180,,,,CLEAN EARTH,877-406-5295
7241,NHM,Denham Springs,LA,180,,,,CLEAN EARTH,877-406-5295
7249,SUP,MOUNT VERNON,MO,180,,,,CLEAN EARTH,877-406-5295
7251,WNM,FT WORTH,TX,180,,,,CLEAN EARTH,877-406-5295
7256,WMT,Buffalo,WV,180,,,,CLEAN EARTH,877-406-5295
7259,WMT,Georgetown,KY,180,,,,CLEAN EARTH,877-406-5295
7261,WPH,PLANO,TX,180,,,,CLEAN EARTH,877-406-5295
7262,NHM,Baton Rouge,LA,180,,,,CLEAN EARTH,877-406-5295
7263,SDS,MANOR,TX,180,,,,CLEAN EARTH,877-406-5295
7281,SUP,SAN ANGELO,TX,180,,,,CLEAN EARTH,877-406-5295
7290,SUP,Crestwood,KY,180,,,,CLEAN EARTH,877-406-5295
7294,SUP,Norman,OK,180,,,,CLEAN EARTH,877-406-5295
7301,WM,CARENCRO,LA,180,,,,CLEAN EARTH,877-406-5295
7308,NHM,Norman,OK,180,,,,CLEAN EARTH,877-406-5295
7309,WNM,ATASCOCITA,TX,180,,,,CLEAN EARTH,877-406-5295
7310,WNM,KATY,TX,180,,,,CLEAN EARTH,877-406-5295
7311,WNM,SAN ANGELO,TX,180,,,,CLEAN EARTH,877-406-5295
7326,SUP,Oklahoma City,OK,180,,,,CLEAN EARTH,877-406-5295
7347,WNM,HURST,TX,180,,,,CLEAN EARTH,877-406-5295
7349,WNM,AMARILLO,TX,180,,,,CLEAN EARTH,877-406-5295
7357,WNM,CYPRESS,TX,180,,,,CLEAN EARTH,877-406-5295
7361,WNM,PEARLAND,TX,180,,,,CLEAN EARTH,877-406-5295
7362,WNM,AMARILLO ,TX,180,,,,CLEAN EARTH,877-406-5295
7676,SAM,AMARILLO,TX,180,,,,CLEAN EARTH,877-406-5295
8111,SAM,Jeffersontown,KY,180,,,,CLEAN EARTH,877-406-5295
8112,SAM,Chattanooga,TN,180,,,,CLEAN EARTH,877-406-5295
8114,SAM,Lafayette,LA,180,,,,CLEAN EARTH,877-406-5295
8117,SAM,Oklahoma City,OK,180,,,,CLEAN EARTH,877-406-5295
8125,SAM,SAINT LOUIS,MO,180,,,,CLEAN EARTH,877-406-5295
8126,SAM,BROWNSVILLE,TX,180,,,,CLEAN EARTH,877-406-5295
8128,SAM,PEORIA,IL,180,,,,CLEAN EARTH,877-406-5295
8132,SAM,Springdale,OH,180,,,,CLEAN EARTH,877-406-5295
8133,SAM,Florence,KY,180,,,,CLEAN EARTH,877-406-5295
8136,SAM,Dayton,OH,180,,,,CLEAN EARTH,877-406-5295
8139,SAM,Holland,OH,180,,,,CLEAN EARTH,877-406-5295
8152,SAM,South Point,OH,180,,,,CLEAN EARTH,877-406-5295
8153,SAM,EL PASO,TX,180,,,,CLEAN EARTH,877-406-5295
8156,SAM,LAREDO,TX,No Rx,,,,CLEAN EARTH,877-406-5295
8163,SAM,COLUMBIA,MO,180,,,,CLEAN EARTH,877-406-5295
8165,SAM,SIOUX FALLS,SD,180,,,,CLEAN EARTH,877-406-5295
8172,SAM,FARGO,ND,No Rx,,,,CLEAN EARTH,877-406-5295
