Dept / Cat #,Business Unit,date,Supplier Name,Brand/Product Name,UPC #,Description,Stock #,Retail Price,Customer_Remedy,,,
17,Walmart.com,11/20/19,B and B Acquisitions,Airome,83324503597,Wintergreen Essential Oil Deep Soothe,E328,9.99,"20-026 	Consumers should store the product out of the reach of children and contact B&B Acquisition for a replacement child-resistant cap.  Contact B&B Acquisition at 800-262-2305, email at info@airome.com, or online at www.airome.com.",,,
11,"Walmart, Walmart.com",10/08/19,ZIPPO MANUFACTURING COMPANY,MULTIFILL,3790080008,Ronson Brand Tech Torch,80012,26.97,"20-007 Consumers should immediately stop using the recalled Ronson Tech Torch and contact the firm for instructions on receiving a refund in the form of a gift card. Ronson Tech Torch recall hotline toll-free at 800-407-0377 from 8 a.m. to 4:30 p.m. ET Monday through Friday, email at CR@RonsonRecall.com or online at www.RonsonRecall.com or www.zippo.com and click on Support at the bottom of the page for more information.",,,
9,"Walmart, Walmart.com",10/04/19,Fit for Life,SPRI,75902671669,Resistance Band,02-71669,9.97,"20-005 stop using the recalled ultra-heavy resistance tubes immediately and contact Fit for Life for a refund in the form of an SPRI.com store credit for the amount equal to the purchase price or a free replacement resistanceband. Contact Fit for Life at 800-222-7774 between 8 a.m. and 5 p.m. MT Monday through Friday, e-mail help@spri.com or online
at www.Spri.com and click on Recall located at the top of the page for more information.",,,
71,Walmart.com,9/05/19,Walker Edison Furniture,Walker Edison,81249201135,Bunk Bed,BWSTOTES,359,"19-779  Stop using the bunk beds and contact Walker Edison Furniture to arrange for free replacement bunk beds and free installation by Walker Edison Furniture. The firm is contacting all known customers directly.  Contact Walker Edison Furniture toll-free at 877-203-2917 from 8 a.m. to 5 p.m. MT Monday through Thursday and 8 a.m. to 3 p.m. on Friday, email at service@walkeredison.com or online at www.walkeredison.com and click on the Contact Us link for more information.",,,
71,Walmart.com,9/05/19,Walker Edison Furniture,Walker Edison,81249201136,Bunk Bed,BWSTOTCH,359,"19-779  Stop using the bunk beds and contact Walker Edison Furniture to arrange for free replacement bunk beds and free installation by Walker Edison Furniture. The firm is contacting all known customers directly.  Contact Walker Edison Furniture toll-free at 877-203-2917 from 8 a.m. to 5 p.m. MT Monday through Thursday and 8 a.m. to 3 p.m. on Friday, email at service@walkeredison.com or online at www.walkeredison.com and click on the Contact Us link for more information.",,,
71,Walmart.com,9/05/19,Walker Edison Furniture,Walker Edison,81249201289,Bunk Bed,BWSTOTWH,359,"19-779  Stop using the bunk beds and contact Walker Edison Furniture to arrange for free replacement bunk beds and free installation by Walker Edison Furniture. The firm is contacting all known customers directly.  Contact Walker Edison Furniture toll-free at 877-203-2917 from 8 a.m. to 5 p.m. MT Monday through Thursday and 8 a.m. to 3 p.m. on Friday, email at service@walkeredison.com or online at www.walkeredison.com and click on the Contact Us link for more information.",,,
71,Walmart.com,9/05/19,Walker Edison Furniture,Walker Edison,81249201290,Bunk Bed,BWSTOTHY,305,"19-779  Stop using the bunk beds and contact Walker Edison Furniture to arrange for free replacement bunk beds and free installation by Walker Edison Furniture. The firm is contacting all known customers directly.  Contact Walker Edison Furniture toll-free at 877-203-2917 from 8 a.m. to 5 p.m. MT Monday through Thursday and 8 a.m. to 3 p.m. on Friday, email at service@walkeredison.com or online at www.walkeredison.com and click on the Contact Us link for more information.",,,
71,Walmart.com,9/05/19,Walker Edison Furniture,Walker Edison,81249201291,Bunk Bed,BWSTOTNL,359,"19-779  Stop using the bunk beds and contact Walker Edison Furniture to arrange for free replacement bunk beds and free installation by Walker Edison Furniture. The firm is contacting all known customers directly.  Contact Walker Edison Furniture toll-free at 877-203-2917 from 8 a.m. to 5 p.m. MT Monday through Thursday and 8 a.m. to 3 p.m. on Friday, email at service@walkeredison.com or online at www.walkeredison.com and click on the Contact Us link for more information.",,,
71,Walmart.com,9/05/19,Walker Edison Furniture,Walker Edison,81405502951,Bunk Bed,BWSTOTBL,314,"19-779  Stop using the bunk beds and contact Walker Edison Furniture to arrange for free replacement bunk beds and free installation by Walker Edison Furniture. The firm is contacting all known customers directly.  Contact Walker Edison Furniture toll-free at 877-203-2917 from 8 a.m. to 5 p.m. MT Monday through Thursday and 8 a.m. to 3 p.m. on Friday, email at service@walkeredison.com or online at www.walkeredison.com and click on the Contact Us link for more information.",,,
71,Walmart.com,9/05/19,Walker Edison Furniture,Walker Edison,81405502952,Bunk Bed,BWSTOTGY,314,"19-779  Stop using the bunk beds and contact Walker Edison Furniture to arrange for free replacement bunk beds and free installation by Walker Edison Furniture. The firm is contacting all known customers directly.  Contact Walker Edison Furniture toll-free at 877-203-2917 from 8 a.m. to 5 p.m. MT Monday through Thursday and 8 a.m. to 3 p.m. on Friday, email at service@walkeredison.com or online at www.walkeredison.com and click on the Contact Us link for more information.",,,
40,"Walmart, Walmart.com",9/03/19,Brightstar US,GreatCall Lively Plus,89553100108,GEARTCALL LVELY PLS,5STAR4+,48.88,CPSC 19-775 stop using Lively Mobile Plus and contact GreatCall at 800-359-1791 to receive a full refund.,,,
9,Walmart.com,8/01/19,Super Jumper,Super Jumper,4.71849E+11,14' Trampoline,TP-14CO-BX2,212.32,"CPSC 19-179  Stop using the trampoline and contact Super Jumper for a free repair kit at 866-757-3636 , recall@superjumperinc.com or www.superjumperinc.com and click on the “Recall” link for more information.",,,
9,Walmart.com,8/01/19,Super Jumper,Super Jumper,4.71849E+11,16' Trampoline,TP-16CO-BX1,221.8,"CPSC 19-179  Stop using the trampoline and contact Super Jumper for a free repair kit at 866-757-3636 , recall@superjumperinc.com or www.superjumperinc.com and click on the “Recall” link for more information.",,,
9,Walmart.com,8/01/19,Super Jumper,Super Jumper,4.71849E+11,14' Trampoline,TP-14CO,212.32,"CPSC 19-179  Stop using the trampoline and contact Super Jumper for a free repair kit at 866-757-3636 , recall@superjumperinc.com or www.superjumperinc.com and click on the “Recall” link for more information.",,,
14,Walmart.com,7/18/19,Bodum USA,Bodum ,69996540032,BODUM BISTRO TWO SLI,10709-16US-4,30,CPSC 19-169  Stop using the toasters and return them to the store where they were purchased for a full refund or contact Bodum to receive full refund.  Contact Bodum at 833-722-6386 or www.bodum.com.,,,
14,Walmart.com,7/18/19,Bodum USA,Bodum ,69996540034,BODUM BISTRO FOUR SL,11840-16US-4,55,CPSC 19-169  Stop using the toasters and return them to the store where they were purchased for a full refund or contact Bodum to receive full refund.  Contact Bodum at 833-722-6386 or www.bodum.com.,,,
11,Samsclub.com,7/11/19,Universal Security Instruments,USI ,4274130300,Smoke and Fire Alarm,MI3050SB,14.88,CPSC 19-162 Inspect the alarm to determine if it will activate by pressing the test button.  Contact Universal Security Instruments at 877-612-6955 or www.universalSecurity.com if it fails to activate.,,,
40,Walmart.com,7/05/19,Piping Rock Health Products,Nature's Truth ,84009310313,NATURE'S TRUTH WINTERGREEN ESSENTIAL OIL,78ECEA838DBA18B,6.99,CPSC 19-159 immediately place the recalled essential oil out of the reach of children and contact Nature’s Truth at 844-544-1030 for a full refund,,,
79,Walmart.com,7/03/19,Fisher Price,Fisher Price,88796109885,Play Yard with Inclined Sleeper,CJK24,119,CPSC 19-151  Stop using the inclined sleeper and contact Fisher-Price for a refund or voucher. Consumers can use the play yard without the inclined sleeper and the changing station clutch accessory and carry bag.  Contact Fisher-Price www.service.mattel.c,,,
79,Walmart.com,7/03/19,Fisher Price,Fisher Price,88796108616,Play Yard with Inclined Sleeper,CHO86,95.98,CPSC 19-151  Stop using the inclined sleeper and contact Fisher-Price for a refund or voucher. Consumers can use the play yard without the inclined sleeper and the changing station clutch accessory and carry bag.  Contact Fisher-Price www.service.mattel.c,,,
79,Walmart.com,7/03/19,Fisher Price,Fisher Price,88796108630,Play Yard with Inclined Sleeper,CHR06,119,CPSC 19-151  Stop using the inclined sleeper and contact Fisher-Price for a refund or voucher. Consumers can use the play yard without the inclined sleeper and the changing station clutch accessory and carry bag.  Contact Fisher-Price www.service.mattel.c,,,
79,Walmart.com,7/03/19,Fisher Price,Fisher Price,88796104313,Play Yard with Inclined Sleeper,CBV60,108.99,CPSC 19-151  Stop using the inclined sleeper and contact Fisher-Price for a refund or voucher. Consumers can use the play yard without the inclined sleeper and the changing station clutch accessory and carry bag.  Contact Fisher-Price www.service.mattel.c,,,
79,Walmart.com,7/03/19,Fisher Price,Fisher Price,88796122284,Play Yard with Inclined Sleeper,DJD11,129.98,CPSC 19-151  Stop using the inclined sleeper and contact Fisher-Price for a refund or voucher. Consumers can use the play yard without the inclined sleeper and the changing station clutch accessory and carry bag.  Contact Fisher-Price www.service.mattel.c,,,
2,"Walmart, Walmart.com",6/28/19,Proctor & Gamble,Venus,4740031535,Venus Razors with Lot Numbers 9003A17400 and 9007A17400,4740000411,5.97,CPSC 19-154  Stop using the razors; contact Gillette at 800-362-1258 or www.gillettevenus.com for a replacement voucher.   ,,,
11,Walmart.com,6/20/19,Hunter Fan Company,Hunter Brunswick,4969454179,Ceiling Fans,54179,299.99,"CPSC 19-139 Stop using the product, contact Hunter at 866-326-2003 for a free replacement light kit",,,
11,Walmart.com,6/20/19,Hunter Fan Company,Hunter Brunswick,4969452262,Ceiling Fans,52262,149.99,"CPSC 19-139 Stop using the product, contact Hunter at 866-326-2003 for a free replacement light kit",,,
11,Walmart.com,6/20/19,Hunter Fan Company,Hunter Brunswick,4969454185,Ceiling Fans,54185,199.99,"CPSC 19-139 Stop using the product, contact Hunter at 866-326-2003 for a free replacement light kit",,,
11,Walmart.com,6/20/19,Hunter Fan Company,Hunter Brunswick,4969452263,Ceiling Fans,52263,149.99,"CPSC 19-139 Stop using the product, contact Hunter at 866-326-2003 for a free replacement light kit",,,
11,Walmart.com,6/20/19,Hunter Fan Company,Hunter Brunswick,4969454178,Ceiling Fans,54178,299.99,"CPSC 19-139 Stop using the product, contact Hunter at 866-326-2003 for a free replacement light kit",,,
11,Walmart.com,6/20/19,Hunter Fan Company,Hunter Brunswick,4969454184,Ceiling Fans,54184,199.99,"CPSC 19-139 Stop using the product, contact Hunter at 866-326-2003 for a free replacement light kit",,,
9,Walmart.com,5/21/19,ION Audio,Cornerstone,81271501996,Portable Speaker,ION-iSP81,119.99,CPSC 19-124  Stop using the speaker and contact ION Audio for a ION Audio gift card at 833-682-0371 or owww.ionaudio.com.,,,
72,Walmart.com,5/21/19,ION Audio,Keystone,81271501813,Portable Speaker,IONISP64P,190.44,CPSC 19-124  Stop using the speaker and contact ION Audio for a ION Audio gift card at 833-682-0371 or owww.ionaudio.com.,,,
