Primary Key,BU2,Region,Market,Store,Monthly Procedure Review,Monthly Equipment  Completion,Weekly Compliance  Usage,Weekly Operational  Usage
52,WEST,52,418,5115,100%,100%,100%,100%
,,,418 Total,,100%,100%,100%,100%
52,WEST,52,419,1447,100%,100%,100%,100%
52,WEST,52,419,1609,100%,100%,100%,100%
52,WEST,52,419,1634,100%,100%,100%,100%
52,WEST,52,419,1654,100%,100%,100%,100%
52,WEST,52,419,1929,100%,100%,100%,100%
52,WEST,52,419,2367,100%,100%,100%,100%
52,WEST,52,419,2937,100%,100%,100%,100%
52,WEST,52,419,3233,100%,100%,100%,100%
52,WEST,52,419,4849,100%,100%,100%,100%
,,,419 Total,,100%,100%,100%,100%
52,WEST,52,421,1415,100%,100%,100%,100%
52,WEST,52,421,1722,100%,100%,100%,100%
52,WEST,52,421,1738,0%,100%,100%,100%
52,WEST,52,421,2820,100%,100%,100%,100%
52,WEST,52,421,3760,100%,100%,100%,100%
52,WEST,52,421,3806,100%,100%,100%,100%
52,WEST,52,421,4374,100%,100%,100%,100%
,,,421 Total,,86%,100%,100%,100%
52,WEST,52,422,1861,100%,100%,100%,100%
52,WEST,52,422,2087,100%,100%,100%,100%
52,WEST,52,422,2643,100%,100%,100%,100%
52,WEST,52,422,2882,100%,100%,75%,100%
,,,422 Total,,100%,100%,94%,100%
52,WEST,52,423,1472,100%,100%,100%,100%
52,WEST,52,423,2642,100%,100%,100%,100%
52,WEST,52,423,3364,100%,100%,100%,100%
52,WEST,52,423,3513,100%,100%,100%,100%
,,,423 Total,,100%,100%,100%,100%
52,WEST,52,424,1577,100%,100%,100%,100%
52,WEST,52,424,2274,100%,100%,100%,100%
52,WEST,52,424,2352,100%,100%,75%,75%
52,WEST,52,424,3209,100%,100%,100%,100%
52,WEST,52,424,3624,100%,100%,100%,100%
,,,424 Total,,100%,100%,95%,95%
52,WEST,52,426,810,100%,100%,100%,100%
52,WEST,52,426,886,100%,100%,100%,100%
52,WEST,52,426,1005,100%,100%,100%,100%
52,WEST,52,426,1332,100%,100%,100%,100%
52,WEST,52,426,1361,100%,100%,100%,100%
52,WEST,52,426,1526,100%,100%,100%,100%
52,WEST,52,426,1625,100%,100%,100%,100%
52,WEST,52,426,2714,100%,100%,100%,100%
52,WEST,52,426,3590,100%,100%,100%,100%
,,,426 Total,,100%,100%,100%,100%
52 Total,,52 Total,,,97%,100%,98%,97%
54,WEST,54,378,924,100%,100%,100%,100%
54,WEST,54,378,953,100%,100%,75%,75%
54,WEST,54,378,980,100%,100%,75%,75%
54,WEST,54,378,1008,100%,100%,75%,75%
54,WEST,54,378,5033,100%,100%,100%,100%
54,WEST,54,378,5051,100%,100%,100%,100%
,,,378 Total,,100%,100%,88%,88%
54,WEST,54,381,1315,100%,100%,100%,100%
54,WEST,54,381,1412,100%,100%,100%,75%
54,WEST,54,381,1456,100%,100%,100%,100%
54,WEST,54,381,1457,100%,100%,100%,100%
54,WEST,54,381,1461,100%,100%,75%,75%
54,WEST,54,381,3778,100%,100%,100%,100%
54,WEST,54,381,4653,100%,100%,75%,100%
,,,381 Total,,100%,100%,93%,93%
54,WEST,54,382,1485,100%,100%,100%,100%
54,WEST,54,382,1778,100%,100%,100%,100%
54,WEST,54,382,1956,100%,100%,100%,100%
54,WEST,54,382,2084,100%,100%,100%,100%
54,WEST,54,382,2608,100%,100%,100%,100%
54,WEST,54,382,2923,100%,100%,100%,100%
,,,382 Total,,100%,100%,100%,100%
54,WEST,54,383,1872,100%,100%,100%,100%
54,WEST,54,383,1901,100%,100%,100%,100%
54,WEST,54,383,2455,100%,100%,100%,100%
54,WEST,54,383,3259,100%,100%,75%,75%
54,WEST,54,383,4247,100%,100%,100%,100%
54,WEST,54,383,7199,100%,100%,100%,75%
,,,383 Total,,100%,100%,96%,92%
54,WEST,54,388,1058,100%,100%,100%,100%
54,WEST,54,388,1199,100%,100%,100%,100%
54,WEST,54,388,1280,100%,100%,100%,100%
54,WEST,54,388,5099,100%,100%,100%,100%
54,WEST,54,388,5232,100%,100%,100%,100%
54,WEST,54,388,5458,100%,100%,100%,100%
,,,388 Total,,100%,100%,100%,100%
54,WEST,54,401,1699,100%,100%,100%,100%
54,WEST,54,401,1708,100%,100%,100%,100%
54,WEST,54,401,1888,100%,100%,100%,100%
54,WEST,54,401,2921,100%,100%,100%,75%
54,WEST,54,401,3366,100%,100%,100%,100%
54,WEST,54,401,3454,100%,100%,75%,75%
54,WEST,54,401,3848,100%,100%,75%,75%
54,WEST,54,401,5234,100%,100%,100%,100%
,,,401 Total,,100%,100%,94%,91%
54,WEST,54,403,1440,100%,100%,100%,100%
54,WEST,54,403,1686,100%,100%,75%,75%
54,WEST,54,403,2207,100%,100%,100%,100%
54,WEST,54,403,3232,100%,100%,75%,75%
54,WEST,54,403,3568,100%,100%,100%,100%
54,WEST,54,403,3620,100%,100%,100%,100%
54,WEST,54,403,4438,100%,100%,100%,100%
54,WEST,54,403,5233,100%,100%,100%,100%
54,WEST,54,403,5235,100%,100%,100%,100%
,,,403 Total,,100%,100%,94%,94%
54,WEST,54,427,1534,100%,100%,100%,100%
54,WEST,54,427,1565,100%,100%,100%,100%
54,WEST,54,427,1567,100%,100%,100%,100%
54,WEST,54,427,1581,100%,100%,100%,100%
54,WEST,54,427,1627,100%,100%,100%,100%
54,WEST,54,427,1636,100%,100%,100%,100%
54,WEST,54,427,1695,100%,100%,100%,100%
54,WEST,54,427,2033,100%,100%,100%,100%
54,WEST,54,427,3648,100%,100%,100%,100%
,,,427 Total,,100%,100%,100%,100%
54,WEST,54,430,1483,100%,100%,100%,100%
54,WEST,54,430,1500,100%,100%,100%,100%
54,WEST,54,430,1520,100%,100%,100%,100%
54,WEST,54,430,1535,100%,100%,100%,75%
54,WEST,54,430,1538,100%,100%,100%,100%
54,WEST,54,430,1543,100%,100%,100%,100%
54,WEST,54,430,1604,100%,100%,100%,100%
54,WEST,54,430,1685,100%,100%,100%,100%
54,WEST,54,430,2443,100%,100%,100%,100%
54,WEST,54,430,2990,100%,100%,100%,100%
54,WEST,54,430,3237,100%,100%,100%,100%
54,WEST,54,430,3734,100%,100%,100%,100%
54,WEST,54,430,3853,100%,100%,100%,100%
54,WEST,54,430,3872,100%,100%,100%,100%
54,WEST,54,430,4865,100%,100%,100%,100%
,,,430 Total,,100%,100%,100%,98%
54,WEST,54,582,1572,100%,100%,100%,100%
54,WEST,54,582,1768,100%,100%,100%,100%
54,WEST,54,582,2307,100%,100%,75%,75%
54,WEST,54,582,2511,100%,100%,100%,100%
54,WEST,54,582,3208,100%,100%,100%,100%
54,WEST,54,582,4068,100%,100%,100%,100%
54,WEST,54,582,4696,100%,100%,100%,100%
54,WEST,54,582,5167,100%,100%,100%,100%
54,WEST,54,582,5270,100%,100%,100%,100%
,,,582 Total,,100%,100%,97%,97%
54 Total,,54 Total,,,100%,100%,97%,96%
56,WEST,56,392,1648,100%,100%,100%,100%
56,WEST,56,392,2189,100%,100%,100%,100%
56,WEST,56,392,2402,100%,100%,100%,100%
56,WEST,56,392,2453,100%,100%,100%,100%
56,WEST,56,392,2617,100%,100%,100%,100%
56,WEST,56,392,3254,100%,100%,100%,100%
56,WEST,56,392,3277,100%,100%,100%,100%
56,WEST,56,392,3408,100%,100%,100%,100%
56,WEST,56,392,4239,100%,100%,100%,100%
56,WEST,56,392,5864,100%,100%,100%,100%
,,,392 Total,,100%,100%,100%,100%
56,WEST,56,399,2508,100%,100%,100%,100%
56,WEST,56,399,2780,100%,100%,100%,100%
56,WEST,56,399,2781,100%,100%,100%,100%
56,WEST,56,399,2862,100%,100%,100%,100%
56,WEST,56,399,3093,100%,100%,100%,100%
56,WEST,56,399,3739,100%,100%,100%,100%
56,WEST,56,399,5841,100%,100%,100%,100%
,,,399 Total,,100%,100%,100%,100%
56,WEST,56,400,1878,100%,100%,100%,100%
56,WEST,56,400,1900,100%,100%,100%,100%
56,WEST,56,400,1902,100%,100%,100%,100%
56,WEST,56,400,1995,100%,100%,100%,100%
56,WEST,56,400,2782,100%,100%,100%,100%
56,WEST,56,400,2831,100%,100%,100%,100%
56,WEST,56,400,3897,100%,100%,100%,100%
56,WEST,56,400,5494,100%,100%,100%,100%
,,,400 Total,,100%,100%,100%,100%
56,WEST,56,450,1963,100%,100%,100%,100%
56,WEST,56,450,2030,100%,100%,100%,100%
56,WEST,56,450,2039,100%,100%,100%,100%
56,WEST,56,450,2054,100%,100%,100%,100%
56,WEST,56,450,2117,100%,100%,100%,100%
,,,450 Total,,100%,100%,100%,100%
56,WEST,56,451,2002,100%,100%,100%,100%
56,WEST,56,451,2119,100%,100%,100%,75%
56,WEST,56,451,5751,100%,100%,100%,100%
,,,451 Total,,100%,100%,100%,92%
56,WEST,56,452,1554,100%,100%,100%,100%
56,WEST,56,452,1615,100%,100%,100%,100%
56,WEST,56,452,1789,100%,100%,100%,100%
56,WEST,56,452,2697,100%,100%,100%,100%
,,,452 Total,,100%,100%,100%,100%
56,WEST,56,453,1704,100%,100%,100%,100%
56,WEST,56,453,1979,100%,100%,100%,100%
56,WEST,56,453,2052,100%,100%,100%,100%
56,WEST,56,453,2190,100%,100%,100%,100%
56,WEST,56,453,2553,100%,100%,100%,100%
56,WEST,56,453,5139,100%,100%,100%,100%
,,,453 Total,,100%,100%,100%,100%
56,WEST,56,454,1881,100%,100%,100%,100%
56,WEST,56,454,2464,100%,100%,100%,100%
56,WEST,56,454,3652,100%,100%,100%,100%
56,WEST,56,454,5192,100%,100%,100%,100%
,,,454 Total,,100%,100%,100%,100%
56,WEST,56,455,1760,100%,100%,100%,100%
56,WEST,56,455,1903,100%,100%,100%,100%
56,WEST,56,455,1988,100%,100%,100%,100%
56,WEST,56,455,2418,100%,100%,100%,100%
56,WEST,56,455,4202,100%,100%,75%,75%
56,WEST,56,455,5136,100%,100%,100%,100%
,,,455 Total,,100%,100%,96%,96%
56,WEST,56,457,2044,100%,100%,100%,100%
56,WEST,56,457,2537,100%,100%,100%,100%
56,WEST,56,457,5133,100%,100%,100%,100%
,,,457 Total,,100%,100%,100%,100%
56,WEST,56,468,1772,100%,100%,100%,100%
56,WEST,56,468,1834,100%,100%,100%,100%
56,WEST,56,468,1880,100%,100%,100%,100%
56,WEST,56,468,5424,100%,100%,100%,100%
,,,468 Total,,100%,100%,100%,100%
56,WEST,56,511,1972,100%,100%,100%,100%
56,WEST,56,511,2025,100%,100%,100%,100%
56,WEST,56,511,2031,100%,100%,100%,100%
56,WEST,56,511,2161,100%,100%,100%,100%
56,WEST,56,511,2989,100%,100%,100%,100%
,,,511 Total,,100%,100%,100%,100%
56 Total,,56 Total,,,100%,100%,100%,99%
57,WEST,57,365,1370,100%,100%,100%,100%
57,WEST,57,365,1474,100%,100%,100%,100%
57,WEST,57,365,4203,100%,100%,100%,100%
57,WEST,57,365,4325,100%,100%,100%,75%
57,WEST,57,365,5342,100%,100%,75%,100%
,,,365 Total,,100%,100%,95%,95%
57,WEST,57,394,2592,100%,100%,100%,100%
57,WEST,57,394,2884,100%,100%,100%,100%
57,WEST,57,394,3350,100%,100%,100%,75%
57,WEST,57,394,3351,100%,100%,100%,100%
57,WEST,57,394,3473,100%,100%,100%,100%
57,WEST,57,394,3728,100%,100%,100%,100%
,,,394 Total,,100%,100%,100%,96%
57,WEST,57,396,1560,100%,100%,100%,100%
57,WEST,57,396,2050,100%,100%,100%,100%
57,WEST,57,396,2593,100%,100%,100%,100%
57,WEST,57,396,2838,100%,100%,100%,100%
57,WEST,57,396,4356,100%,100%,100%,100%
57,WEST,57,396,5070,100%,100%,100%,100%
57,WEST,57,396,5101,100%,100%,100%,100%
,,,396 Total,,100%,100%,100%,100%
57,WEST,57,445,1588,100%,100%,100%,100%
57,WEST,57,445,1692,100%,100%,100%,100%
57,WEST,57,445,1693,100%,100%,75%,75%
57,WEST,57,445,1879,100%,100%,100%,100%
57,WEST,57,445,2333,100%,100%,100%,100%
57,WEST,57,445,4340,100%,100%,100%,100%
,,,445 Total,,100%,100%,96%,96%
57,WEST,57,446,2032,100%,100%,100%,100%
57,WEST,57,446,2621,100%,100%,100%,100%
,,,446 Total,,100%,100%,100%,100%
57,WEST,57,447,2099,100%,100%,100%,100%
57,WEST,57,447,2507,100%,100%,100%,100%
57,WEST,57,447,5134,100%,100%,100%,100%
,,,447 Total,,100%,100%,100%,100%
57,WEST,57,448,1563,100%,100%,100%,100%
57,WEST,57,448,1660,100%,100%,100%,100%
57,WEST,57,448,2297,100%,100%,100%,100%
57,WEST,57,448,2950,100%,100%,100%,75%
57,WEST,57,448,2951,100%,100%,100%,100%
57,WEST,57,448,3523,100%,100%,100%,100%
,,,448 Total,,100%,100%,100%,96%
57,WEST,57,449,2277,100%,100%,100%,100%
57,WEST,57,449,2985,100%,100%,100%,100%
,,,449 Total,,100%,100%,100%,100%
57,WEST,57,458,2150,100%,100%,100%,100%
57,WEST,57,458,2253,100%,100%,100%,100%
57,WEST,57,458,2291,100%,100%,100%,100%
,,,458 Total,,100%,100%,100%,100%
57,WEST,57,459,1917,100%,100%,100%,100%
57,WEST,57,459,2177,100%,100%,100%,100%
,,,459 Total,,100%,100%,100%,100%
57,WEST,57,460,2094,100%,100%,100%,75%
57,WEST,57,460,2245,100%,100%,100%,100%
57,WEST,57,460,2494,100%,100%,100%,100%
57,WEST,57,460,2527,100%,100%,100%,100%
57,WEST,57,460,2708,100%,100%,100%,100%
57,WEST,57,460,2952,100%,100%,75%,75%
,,,460 Total,,100%,100%,96%,92%
57,WEST,57,461,1853,100%,100%,100%,100%
57,WEST,57,461,1912,100%,100%,100%,100%
57,WEST,57,461,2842,100%,100%,100%,100%
57,WEST,57,461,5193,100%,100%,75%,75%
57,WEST,57,461,5425,100%,100%,100%,100%
,,,461 Total,,100%,100%,95%,95%
57,WEST,57,462,1756,100%,100%,100%,100%
57,WEST,57,462,1862,100%,100%,100%,100%
57,WEST,57,462,1922,100%,100%,100%,100%
57,WEST,57,462,1941,100%,100%,100%,100%
57,WEST,57,462,1992,100%,100%,100%,100%
57,WEST,57,462,2288,100%,100%,100%,100%
57,WEST,57,462,3464,100%,100%,100%,100%
,,,462 Total,,100%,100%,100%,100%
57,WEST,57,463,1555,100%,100%,100%,100%
57,WEST,57,463,1805,100%,100%,100%,100%
57,WEST,57,463,1832,100%,100%,100%,100%
57,WEST,57,463,1859,100%,100%,100%,100%
57,WEST,57,463,1915,100%,100%,100%,100%
57,WEST,57,463,5156,100%,100%,100%,100%
57,WEST,57,463,5335,100%,100%,100%,100%
,,,463 Total,,100%,100%,100%,100%
57,WEST,57,464,2242,100%,100%,75%,75%
57,WEST,57,464,2523,100%,100%,100%,100%
57,WEST,57,464,5032,100%,100%,100%,100%
,,,464 Total,,100%,100%,92%,92%
57,WEST,57,465,2110,100%,100%,100%,100%
57,WEST,57,465,2609,100%,100%,75%,75%
57,WEST,57,465,3477,100%,100%,100%,100%
57,WEST,57,465,5072,100%,100%,75%,100%
,,,465 Total,,100%,100%,88%,94%
57,WEST,57,466,2206,100%,100%,100%,100%
57,WEST,57,466,2218,100%,100%,100%,100%
57,WEST,57,466,2495,100%,100%,100%,100%
57,WEST,57,466,2517,100%,100%,100%,100%
,,,466 Total,,100%,100%,100%,100%
57,WEST,57,484,2251,100%,100%,100%,100%
57,WEST,57,484,2292,100%,100%,100%,100%
57,WEST,57,484,2886,100%,100%,100%,100%
57,WEST,57,484,2948,100%,100%,100%,100%
,,,484 Total,,100%,100%,100%,100%
57,WEST,57,581,1645,100%,100%,100%,100%
57,WEST,57,581,1826,100%,100%,100%,100%
57,WEST,57,581,1877,100%,100%,100%,100%
57,WEST,57,581,1882,100%,100%,100%,100%
57,WEST,57,581,2536,100%,100%,100%,100%
57,WEST,57,581,5215,100%,100%,75%,75%
57,WEST,57,581,5394,100%,100%,100%,100%
57,WEST,57,581,5859,100%,100%,100%,100%
,,,581 Total,,100%,100%,97%,97%
57 Total,,57 Total,,,100%,100%,98%,97%
60,WEST,60,467,2249,100%,100%,100%,100%
60,WEST,60,467,2469,100%,100%,100%,100%
60,WEST,60,467,3218,100%,100%,100%,100%
60,WEST,60,467,3537,100%,100%,100%,75%
60,WEST,60,467,3705,100%,100%,100%,100%
,,,467 Total,,100%,100%,100%,95%
60,WEST,60,469,2722,100%,100%,100%,100%
,,,469 Total,,100%,100%,100%,100%
60,WEST,60,470,3290,100%,100%,100%,100%
,,,470 Total,,100%,100%,100%,100%
60,WEST,60,471,2450,100%,100%,100%,100%
60,WEST,60,471,2595,100%,100%,100%,100%
60,WEST,60,471,2596,100%,100%,100%,100%
60,WEST,60,471,3757,100%,100%,100%,100%
60,WEST,60,471,5195,100%,100%,75%,75%
,,,471 Total,,100%,100%,95%,95%
60,WEST,60,472,2121,100%,100%,100%,100%
60,WEST,60,472,2317,100%,100%,100%,100%
60,WEST,60,472,2319,100%,100%,100%,100%
60,WEST,60,472,2325,100%,100%,100%,100%
60,WEST,60,472,5272,100%,100%,100%,100%
60,WEST,60,472,5273,100%,100%,100%,100%
,,,472 Total,,100%,100%,100%,100%
60,WEST,60,473,1947,100%,100%,100%,100%
60,WEST,60,473,2007,100%,100%,100%,100%
60,WEST,60,473,2016,100%,100%,100%,100%
60,WEST,60,473,2269,100%,100%,100%,100%
60,WEST,60,473,3260,100%,100%,100%,75%
60,WEST,60,473,3754,100%,100%,100%,75%
60,WEST,60,473,5078,100%,100%,100%,100%
,,,473 Total,,100%,100%,100%,93%
60,WEST,60,474,2485,100%,100%,100%,100%
60,WEST,60,474,2539,100%,100%,100%,100%
60,WEST,60,474,2549,100%,100%,100%,100%
60,WEST,60,474,3472,100%,100%,100%,100%
,,,474 Total,,100%,100%,100%,100%
60,WEST,60,475,1817,100%,100%,100%,100%
60,WEST,60,475,2006,100%,100%,100%,100%
60,WEST,60,475,2101,100%,100%,100%,75%
60,WEST,60,475,2241,100%,100%,100%,100%
60,WEST,60,475,2476,100%,100%,75%,75%
60,WEST,60,475,2492,100%,100%,100%,100%
60,WEST,60,475,3261,100%,100%,100%,100%
60,WEST,60,475,3380,100%,100%,100%,100%
,,,475 Total,,100%,100%,97%,94%
60,WEST,60,476,2550,100%,100%,75%,75%
60,WEST,60,476,2927,100%,100%,100%,100%
60,WEST,60,476,2947,100%,100%,100%,100%
60,WEST,60,476,5462,100%,100%,100%,100%
,,,476 Total,,100%,100%,94%,94%
60,WEST,60,477,2422,100%,100%,100%,100%
60,WEST,60,477,5368,100%,100%,100%,75%
,,,477 Total,,100%,100%,100%,88%
60,WEST,60,478,1775,100%,100%,100%,100%
60,WEST,60,478,2243,100%,100%,100%,75%
60,WEST,60,478,2315,100%,100%,100%,100%
60,WEST,60,478,3239,100%,100%,100%,100%
60,WEST,60,478,3258,100%,100%,100%,100%
,,,478 Total,,100%,100%,100%,95%
60,WEST,60,514,2571,100%,100%,100%,100%
60,WEST,60,514,3525,100%,100%,100%,100%
60,WEST,60,514,3794,100%,100%,100%,75%
60,WEST,60,514,5041,100%,100%,100%,100%
,,,514 Total,,100%,100%,100%,94%
60 Total,,60 Total,,,100%,100%,99%,95%
,WEST Total,,,,99%,100%,98%,97%
,Grand Total,,,,92%,94%,89%,87%
