Store,City,ST,Tracking ID,Ship date,Status,Scheduled delivery date,Package Dimensions
936,EFFINGHAM,IL,631453382281,4/6/2023,In transit,4/10/2023,16.4x8.4x0 IN
937,MARIETTA,GA,631453377466,4/6/2023,In transit,4/10/2023,16.4x8.4x0 IN
938,MONTGOMERY,AL,631453380521,4/6/2023,In transit,4/10/2023,16.4x8.4x0 IN
939,WACO,TX,631453394480,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/7/2023,0x0x0 IN
940,WESTWORTH VILLAGE,TX,631453396634,4/6/2023,Arrived at FedEx location,4/7/2023,16.8x8.8x0 IN
941,VALRICO,FL,631453349466,4/5/2023,In transit,4/10/2023,16.2x8.6x0 IN
942,OCOEE,FL,631453349948,4/5/2023,In transit,4/10/2023,16.4x8.6x0 IN
943,CASSELBERRY,FL,631453349959,4/5/2023,In transit,4/10/2023,16.6x8.6x0 IN
944,CRESTVIEW,FL,631453386298,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
945,LUBBOCK,TX,631453397825,4/6/2023,Departed FedEx location,4/7/2023,17.2x8.8x0 IN
947,SHERMAN,TX,631453395811,4/6/2023,Arrived at FedEx location,4/7/2023,0x0x0 IN
948,HICKORY,NC,631453359011,4/5/2023,In transit,4/10/2023,30.6x14.4x0 IN
950,BARTLETT,TN,631453379697,4/6/2023,In transit,4/10/2023,16.4x8.2x0 IN
951,HEMPSTEAD,TX,631453395535,4/6/2023,Departed FedEx location,4/7/2023,17x8.8x0 IN
952,MOULTRIE,GA,631453382410,4/6/2023,In transit,4/10/2023,16.4x8.2x0 IN
953,LOVELAND,CO,631453392650,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
954,HAZLEHURST,MS,631453389139,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
955,APOPKA,FL,631453349960,4/5/2023,In transit,4/10/2023,16.4x8.6x0 IN
956,MELBOURNE,FL,631453358151,4/5/2023,In transit,4/10/2023,30.4x14.6x0 IN
957,GENESEO,IL,631453381790,4/6/2023,In transit,4/10/2023,16.8x8.2x0 IN
958,PLATTEVILLE,WI,631453366892,4/5/2023,In transit,4/10/2023,30.8x14.4x0 IN
959,BUSHNELL,FL,631453349477,4/5/2023,In transit,4/10/2023,16.4x8.6x0 IN
960,DUNNELLON,FL,631453358140,4/5/2023,In transit,4/10/2023,30.6x14.4x0 IN
961,LA PLACE,LA,631453387423,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
962,TRINIDAD,CO,631453390809,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
963,WEATHERFORD,TX,631453396623,4/6/2023,Departed FedEx location,4/7/2023,16.6x8.6x0 IN
964,EL PASO,TX,631453382156,4/6/2023,In transit,4/10/2023,16.2x8.4x0 IN
965,TOMAH,WI,631453354086,4/5/2023,In transit,4/10/2023,16x8.4x0 IN
966,CORTEZ,CO,631453352977,4/5/2023,Arrived at FedEx location,4/10/2023,16.6x8.4x0 IN
967,SPRING HILL,FL,631453358015,4/5/2023,In transit,4/10/2023,30.6x14x0 IN
968,WINTER HAVEN,FL,631453349488,4/5/2023,In transit,4/10/2023,16.4x8.4x0 IN
969,GULFPORT,MS,631453378028,4/6/2023,In transit,4/10/2023,16.4x8.4x0 IN
970,PICAYUNE,MS,631453386324,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
971,VIROQUA,WI,631453366907,4/5/2023,In transit,4/10/2023,30.6x14.4x0 IN
972,LAKE WORTH,TX,631453396645,4/6/2023,Arrived at FedEx location,4/7/2023,17.2x8.6x0 IN
973,FORT PIERCE,FL,631453368737,4/5/2023,In transit,4/10/2023,30.4x14.4x0 IN
974,WEST MELBOURNE,FL,631453349970,4/5/2023,In transit,4/10/2023,16.2x8.6x0 IN
975,DURANT,OK,631453393532,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/7/2023,0x0x0 IN
976,WINNSBORO,LA,631453394984,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/7/2023,0x0x0 IN
977,FERNANDINA BEACH,FL,631453363231,4/5/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
978,ARKANSAS CITY,KS,631453394620,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/7/2023,0x0x0 IN
979,SPARTA,WI,631453366918,4/5/2023,In transit,4/10/2023,30.8x14.2x0 IN
980,GREELEY,CO,631453392753,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
981,MERIDIAN,MS,631453389140,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
982,OWATONNA,MN,631453368266,4/5/2023,In transit,4/10/2023,30.8x14.4x0 IN
984,CASTLE ROCK,CO,631453386574,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,,0x0x0 IN
985,FAIRFIELD,IA,631453363297,4/6/2023,In transit,4/10/2023,30.8x14.6x0 IN
986,FRISCO,CO,631453358747,4/5/2023,Departed FedEx location,4/7/2023,30.6x14.4x0 IN
987,FORT MYERS,FL,631453353403,4/5/2023,In transit,4/10/2023,16.6x8.6x0 IN
988,LUTZ,FL,631453349499,4/5/2023,In transit,4/10/2023,16.4x8.6x0 IN
989,METAIRIE,LA,631453387412,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
990,MILTON,FL,631453386313,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
991,MOBILE,AL,631453378039,4/6/2023,In transit,4/10/2023,16.6x8.4x0 IN
992,TULSA,OK,631453396807,4/6/2023,Departed FedEx location,4/7/2023,17x8.6x0 IN
993,MCPHERSON,KS,631453389070,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
994,NEW PORT RICHEY,FL,631453349503,4/5/2023,In transit,4/10/2023,16.4x8.6x0 IN
995,FRANKLIN,IN,631453389584,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
996,SPENCER,IN,631453382958,4/6/2023,In transit,4/10/2023,16.4x8.6x0 IN
998,WESTWOOD,KS,631453374044,4/6/2023,In transit,4/10/2023,17.8x14.6x0 IN
999,SAN ANTONIO,TX,631453394035,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/7/2023,0x0x0 IN
1000,BROWNSVILLE,TX,631453391275,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
1001,PUEBLO,CO,631453390783,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
1002,LINTON,IN,631453392591,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
1003,PLANO,IL,631453379219,4/6/2023,In transit,4/10/2023,16.2x8.4x0 IN
1004,BRADENTON,FL,631453357924,4/5/2023,In transit,4/10/2023,30.8x14.4x0 IN
1005,WAVERLY,IA,631453369972,4/5/2023,In transit,4/10/2023,31.2x14.4x0 IN
1006,CORDELE,GA,631453391996,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
1007,RICHLAND CENTER,WI,631453366929,4/5/2023,In transit,4/10/2023,30.4x14.2x0 IN
1008,LOVELAND,CO,631453392661,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
1009,REPUBLIC,MO,631453379951,4/6/2023,In transit,4/10/2023,16.4x8.4x0 IN
1010,ROCKINGHAM,NC,631453360769,4/6/2023,In transit,4/10/2023,30.4x14.2x0 IN
1011,RINCON,GA,631453366664,4/6/2023,In transit,4/10/2023,30.6x14.2x0 IN
1012,BEAVER DAM,WI,631453354097,4/5/2023,In transit,4/10/2023,16.4x8.4x0 IN
1013,CLINTON,IN,631453382877,4/6/2023,In transit,4/10/2023,16.6x8.4x0 IN
1014,INDEPENDENCE,MO,631453387857,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
1015,EL PASO,TX,631453391780,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
1016,THIBODAUX,LA,631453387401,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
1017,MANNING,SC,631453360313,4/5/2023,In transit,4/10/2023,30.8x14.4x0 IN
1018,EASTMAN,GA,631453392135,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
1019,CANON CITY,CO,631453390794,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
1020,ALBERT LEA,MN,631453368277,4/5/2023,In transit,4/10/2023,30.4x14.4x0 IN
1021,WARRENTON,MO,631453378749,4/6/2023,In transit,4/10/2023,16.6x8x0 IN
1022,TYLER,TX,631453397516,4/6/2023,Arrived at FedEx location,4/7/2023,16.4x8.6x0 IN
1023,GALAX,VA,631453364499,4/6/2023,Arrived at FedEx location,4/10/2023,31.2x14.6x0 IN
1024,SWAINSBORO,GA,631453363378,4/6/2023,In transit,4/10/2023,30.8x14.4x0 IN
1025,MCCOMB,MS,631453389150,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
1026,BEDFORD,IN,631453392742,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
1027,CONCORD,NC,631453350334,4/5/2023,In transit,4/10/2023,16.4x8.4x0 IN
1028,EAST PEORIA,IL,631453391518,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
1029,HOMOSASSA,FL,631453357935,4/5/2023,In transit,4/10/2023,30.4x14.4x0 IN
1030,LANCASTER,SC,631453359000,4/5/2023,In transit,4/10/2023,30.4x14.4x0 IN
1032,LYNN HAVEN,FL,631453358644,4/5/2023,Arrived at FedEx location,4/10/2023,30.8x14.6x0 IN
1033,SEYMOUR,IN,631453380326,4/6/2023,In transit,4/10/2023,16.2x8.4x0 IN
1034,SHELBY,NC,631453350345,4/5/2023,In transit,4/10/2023,16.4x8.4x0 IN
1035,SPARTANBURG,SC,631453387607,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
1036,FOREST CITY,NC,631453358997,4/5/2023,In transit,4/10/2023,30.6x14.4x0 IN
1037,SUMMERVILLE,SC,631453362246,4/6/2023,In transit,4/10/2023,30.6x14.4x0 IN
1038,WASECA,MN,631453368288,4/5/2023,In transit,4/10/2023,30.8x14.2x0 IN
1039,MOUNT AIRY,NC,631453361044,4/6/2023,In transit,4/10/2023,30.4x14.4x0 IN
1040,HOUSTON,TX,631453395693,4/6/2023,Departed FedEx location,4/7/2023,17.2x8.6x0 IN
1041,WESLACO,TX,631453391286,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
1042,BASTROP,TX,631453397251,4/6/2023,Departed FedEx location,4/7/2023,16.6x8.6x0 IN
1043,PAULS VALLEY,OK,631453393521,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/7/2023,0x0x0 IN
1044,TYLER,TX,631453394778,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/7/2023,0x0x0 IN
1045,LAFAYETTE,CO,631453392710,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
1046,CARRIZO SPRINGS,TX,631453382855,4/6/2023,In transit,4/10/2023,16.4x8.6x0 IN
1047,MORROW,GA,631453377477,4/6/2023,In transit,4/10/2023,16.4x8.4x0 IN
1048,WILLIAMSBURG,KY,631453351970,4/5/2023,In transit,4/10/2023,16.2x8.6x0 IN
1051,LEVELLAND,TX,631453395421,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/7/2023,0x0x0 IN
1052,FAYETTE,AL,631453389724,4/6/2023,Arrived at FedEx location,4/10/2023,0x0x0 IN
1053,LA GRANGE,KY,631453353837,4/5/2023,In transit,4/10/2023,16.2x8.2x0 IN
1054,ATCHISON,KS,631453392477,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
1055,GARLAND,TX,631453395822,4/6/2023,Arrived at FedEx location,4/6/2023,0x0x0 IN
1056,NEWCASTLE,OK,631453393554,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/7/2023,0x0x0 IN
1057,TALLASSEE,AL,631453380532,4/6/2023,In transit,4/10/2023,16.6x8.4x0 IN
1058,MONTROSE,CO,631453350231,4/5/2023,Arrived at FedEx location,4/7/2023,16.4x8.4x0 IN
1059,FOREST,MS,631453389161,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
1060,MORGANTON,NC,631453358986,4/5/2023,In transit,4/10/2023,31x14.4x0 IN
1061,HAZLEHURST,GA,631453366675,4/6/2023,In transit,4/10/2023,30.6x14.6x0 IN
1062,FRIENDSWOOD,TX,631453393028,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/7/2023,0x0x0 IN
1063,GENEVA,AL,631453380543,4/6/2023,In transit,4/10/2023,16.4x8.4x0 IN
1064,LENOIR,NC,631453361055,4/6/2023,In transit,4/10/2023,30.8x14.4x0 IN
1065,HOPE,AR,631453397880,4/6/2023,Departed FedEx location,4/7/2023,16.6x8.6x0 IN
1066,PASCAGOULA,MS,631453386357,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
1067,HALLETTSVILLE,TX,631453397744,4/6/2023,Departed FedEx location,4/7/2023,16.6x8.8x0 IN
1068,SEBASTIAN,FL,631453368748,4/5/2023,In transit,4/10/2023,30.4x14.6x0 IN
1069,NEWTON,MS,631453380289,4/6/2023,In transit,4/10/2023,16.4x8.4x0 IN
1070,EAST ELLIJAY,GA,631453381366,4/6/2023,In transit,4/10/2023,16.2x8.4x0 IN
1071,WOOD RIVER,IL,631453378750,4/6/2023,In transit,4/10/2023,16.4x8.6x0 IN
1072,TIFTON,GA,631453382421,4/6/2023,Arrived at FedEx location,4/10/2023,0x0x0 IN
1073,LAMPASAS,TX,631453394550,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/7/2023,0x0x0 IN
1074,GRENADA,MS,631453389172,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
1075,CLARKSVILLE,TN,631453387158,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
1076,MACON,GA,631453392146,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
1077,TALLAHASSEE,FL,631453368450,4/5/2023,Arrived at FedEx location,4/10/2023,30.8x14.4x0 IN
1078,BALLINGER,TX,631453397777,4/6/2023,Departed FedEx location,4/7/2023,17x8.6x0 IN
1079,NEW SMYRNA BEACH,FL,631453358130,4/5/2023,In transit,4/10/2023,30.6x14.4x0 IN
1080,JOHNSON CITY,TN,631453355185,4/5/2023,Departed FedEx location,4/7/2023,16.6x8.4x0 IN
1081,GAINESVILLE,FL,631453349981,4/5/2023,In transit,4/10/2023,16.4x8.6x0 IN
1082,JACKSONVILLE,FL,631453352360,4/5/2023,Departed FedEx location,4/7/2023,16.4x8.4x0 IN
1083,JACKSONVILLE,FL,631453352370,4/5/2023,Departed FedEx location,4/7/2023,16.4x8.4x0 IN
1084,ORLANDO,FL,631453358129,4/5/2023,In transit,4/10/2023,30.6x14.6x0 IN
1085,PORT RICHEY,FL,631453357946,4/5/2023,In transit,4/10/2023,30.4x14.4x0 IN
1086,SAINT CLOUD,FL,631453349992,4/5/2023,In transit,4/10/2023,16.4x8.8x0 IN
1087,STUART,FL,631453368759,4/5/2023,In transit,4/10/2023,30.6x14.4x0 IN
1088,BILOXI,MS,631453378040,4/6/2023,In transit,4/10/2023,16.4x8.4x0 IN
1089,KIMBALL,TN,631453381377,4/6/2023,In transit,4/10/2023,16.4x8.4x0 IN
1090,JACKSONVILLE,FL,631453352381,4/5/2023,Departed FedEx location,4/7/2023,16.4x8.2x0 IN
1091,ANDALUSIA,AL,631453378050,4/6/2023,In transit,4/10/2023,16.4x8.6x0 IN
1093,RANTOUL,IL,631453391529,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
1094,RAYTOWN,MO,631453387868,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
1095,GLENWOOD SPRINGS,CO,631453350242,4/5/2023,Arrived at FedEx location,4/7/2023,16.6x8.4x0 IN
1096,MOCKSVILLE,NC,631453361066,4/6/2023,In transit,4/10/2023,30.6x14.2x0 IN
1097,ABERDEEN,NC,631453360770,4/6/2023,In transit,4/10/2023,30.4x14.4x0 IN
1098,PORT LAVACA,TX,631453395330,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/7/2023,0x0x0 IN
1099,WICHITA,KS,631453397479,4/6/2023,Departed FedEx location,4/7/2023,16.4x8.6x0 IN
1100,HAMILTON,AL,631453380554,4/6/2023,In transit,4/10/2023,16.6x8.2x0 IN
1101,WETUMPKA,AL,631453380565,4/6/2023,In transit,4/10/2023,16.4x8.4x0 IN
1102,BAKER,LA,631453391161,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
1103,HOUSTON,TX,631453393039,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/7/2023,0x0x0 IN
1104,INVERNESS,FL,631453349514,4/5/2023,In transit,4/10/2023,16.2x8.6x0 IN
1105,NORTH LITTLE ROCK,AR,631453397126,4/6/2023,Departed FedEx location,4/7/2023,16.6x8.6x0 IN
1106,VIDALIA,LA,631453395101,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/7/2023,0x0x0 IN
1107,OAKDALE,LA,631453392179,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
1108,OAK GROVE,LA,631453397549,4/6/2023,Departed FedEx location,4/7/2023,16.6x9x0 IN
1109,RAYVILLE,LA,631453394995,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/7/2023,0x0x0 IN
1110,FARMERVILLE,LA,631453395009,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/7/2023,0x0x0 IN
1111,HARTWELL,GA,631453392363,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
1112,THOMASTON,GA,631453392157,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
1113,LONDON,KY,631453362084,4/6/2023,Arrived at FedEx location,4/10/2023,0x0x0 IN
1114,MOUNTAIN VIEW,AR,631453391963,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
1115,HOHENWALD,TN,631453387169,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
1116,DUNCAN,OK,631453393500,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/7/2023,0x0x0 IN
1117,PLANO,TX,631453395855,4/6/2023,Arrived at FedEx location,4/7/2023,0x0x0 IN
1118,BALCH SPRINGS,TX,631453395844,4/6/2023,Arrived at FedEx location,4/6/2023,0x0x0 IN
1119,NAPLES,FL,631453353414,4/5/2023,In transit,4/10/2023,16.4x8.6x0 IN
1120,GLADSTONE,MO,631453387879,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
1121,MILLEDGEVILLE,GA,631453392168,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
1122,EASTANOLLEE,GA,631453392374,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
1123,SENECA,SC,631453390420,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
1124,HARTSELLE,AL,631453390154,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
1125,NORMAL,IL,631453381859,4/6/2023,In transit,4/10/2023,16.4x8.4x0 IN
1126,BOERNE,TX,631453394024,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/7/2023,0x0x0 IN
1128,MARKSVILLE,LA,631453395112,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/7/2023,0x0x0 IN
1129,AUSTIN,TX,631453397240,4/6/2023,Departed FedEx location,4/7/2023,17.2x8.6x0 IN
1130,LAURENS,SC,631453388420,4/6/2023,Arrived at FedEx location,4/10/2023,31.4x15x0 IN
1131,TAYLORSVILLE,NC,631453361077,4/6/2023,In transit,4/10/2023,30.8x14.4x0 IN
1132,ASHEBORO,NC,631453361088,4/6/2023,In transit,4/10/2023,30.8x14.4x0 IN
1133,ALBEMARLE,NC,631453358975,4/5/2023,In transit,4/10/2023,30.6x14.4x0 IN
1134,DEFUNIAK SPRINGS,FL,631453378061,4/6/2023,In transit,4/10/2023,16.4x8.4x0 IN
1135,HARTSVILLE,SC,631453360324,4/5/2023,In transit,4/10/2023,30.6x14.4x0 IN
1136,PORT ALLEN,LA,631453391128,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
1137,HOUSTON,TX,631453393040,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/7/2023,0x0x0 IN
1138,MADISON,WI,631453354101,4/5/2023,In transit,4/10/2023,16.2x8.4x0 IN
1139,MOREHEAD,KY,631453362018,4/6/2023,Arrived at FedEx location,4/10/2023,0x0x0 IN
