Store,Dry Sat,Dry Sun,Dry Mon,Dry Tue,Dry Wed,Dry Thur,Dry Fri,Dry Total
5831,1,1,1,0,1,0,1,5
5832,1,1,1,1,1,0,1,6
5835,1,1,1,1,1,0,1,6
5837,1,1,1,1,0,0,1,5
5839,1,1,1,1,1,0,1,6
5840,1,0,1,1,1,0,1,5
5841,1,1,1,1,1,0,1,6
5842,1,1,1,1,1,0,1,6
5843,1,1,1,1,1,0,1,6
5843,1,1,1,1,1,0,1,6
5844,1,1,1,1,1,0,1,6
5845,1,1,1,1,1,0,1,6
5846,1,1,1,1,1,0,1,6
5847,1,1,1,1,1,0,1,6
5848,1,1,1,1,1,0,1,6
5851,1,1,1,1,1,0,1,6
5853,1,1,1,1,1,0,1,6
5854,1,1,1,1,1,0,1,6
5855,1,0,1,0,1,0,1,4
5857,1,1,1,1,1,0,1,6
5858,1,1,1,1,1,0,1,6
5859,1,1,1,1,1,0,1,6
5859,1,1,1,1,1,0,1,6
5861,1,1,1,1,1,0,1,6
5863,1,1,1,0,1,0,0,4
5864,1,1,1,1,1,0,1,6
5866,1,1,1,1,1,0,1,6
5867,1,1,1,1,1,0,1,6
5869,0,1,0,1,1,0,1,4
5871,1,1,1,1,1,0,1,6
5872,1,1,1,1,1,0,1,6
5874,1,0,1,1,1,0,1,5
5874,1,0,1,1,1,0,1,5
5875,1,1,1,1,1,0,1,6
5876,1,0,1,1,1,0,1,5
5879,1,1,1,1,1,0,1,6
5880,1,1,1,1,1,0,1,6
5881,1,1,1,1,1,0,1,6
5882,1,1,1,1,1,0,1,6
5883,1,1,1,1,1,0,1,6
5884,1,1,1,1,1,0,1,6
5884,1,1,1,1,1,0,1,6
5886,1,0,1,1,0,0,1,4
5888,1,1,1,1,1,0,1,6
5889,1,1,1,1,1,0,1,6
5890,1,1,1,1,1,0,1,6
5891,1,1,1,1,1,0,1,6
5893,1,1,1,1,1,0,0,5
5894,1,1,1,1,1,0,1,6
5898,1,1,1,1,1,0,1,6
5903,1,1,1,1,1,0,1,6
5907,1,1,1,1,1,0,1,6
5908,1,1,1,1,1,0,1,6
5911,1,1,1,1,1,0,1,6
5912,1,1,1,1,1,0,1,6
5922,1,1,1,1,1,0,1,6
5923,1,1,1,1,1,0,1,6
5925,1,1,1,1,0,0,1,5
5927,1,1,1,1,1,0,1,6
5929,1,1,1,1,1,0,1,6
5930,1,1,1,1,1,0,1,6
5932,1,1,1,1,1,0,1,6
5935,1,1,0,1,1,0,1,5
5936,1,1,1,1,1,0,1,6
5938,1,1,1,1,1,0,1,6
5944,1,1,1,1,1,0,1,6
5945,1,1,1,1,1,0,1,6
5947,1,1,1,1,1,0,1,6
5954,1,1,1,1,1,0,1,6
5956,1,1,1,1,1,0,1,6
5956,1,1,1,1,1,0,1,6
5957,1,1,1,1,1,0,1,6
5959,1,1,1,1,1,0,1,6
5960,1,1,1,1,1,0,1,6
5962,1,1,1,1,1,0,1,6
5963,0,1,1,1,0,0,1,4
5964,1,1,1,1,1,0,1,6
5965,1,1,1,1,1,0,1,6
5968,1,1,1,1,1,0,1,6
5969,1,1,1,1,1,0,1,6
5976,1,1,1,1,1,0,1,6
5977,1,1,1,1,1,0,1,6
5979,1,1,1,1,1,0,1,6
5980,1,1,1,0,1,0,0,4
5981,1,1,0,1,1,0,1,5
5982,1,1,1,1,1,0,1,6
5987,1,1,1,1,1,0,1,6
5988,1,1,1,1,1,0,1,6
5990,1,0,1,1,1,0,0,4
5991,1,0,1,1,1,0,1,5
5992,1,1,1,1,1,0,1,6
5993,1,0,1,0,1,0,1,4
5994,1,0,1,0,1,0,0,3
5996,1,1,1,0,1,0,1,5
6078,0,1,1,0,1,0,1,4
6098,1,0,1,0,1,0,1,4
6149,1,1,1,1,1,0,1,6
6159,1,0,1,0,1,0,1,4
6165,1,1,0,1,1,0,1,5
6166,1,1,1,1,1,0,1,6
6170,1,0,1,1,1,0,1,5
6172,1,1,1,1,1,0,1,6
6173,1,1,1,1,1,0,1,6
6174,1,1,1,1,1,0,1,6
6176,1,1,1,1,1,0,1,6
6178,1,1,1,1,1,0,0,5
6190,1,1,1,1,1,0,1,6
6207,1,1,1,1,1,0,1,6
6226,1,0,1,0,1,0,1,4
6233,1,1,1,1,1,0,1,6
6243,1,1,1,1,1,0,1,6
6263,1,1,0,1,1,0,1,5
6264,1,1,0,1,1,0,0,4
6286,1,1,1,1,1,0,1,6
6300,1,1,1,1,1,0,1,6
6323,1,1,1,1,1,0,1,6
6370,1,1,1,1,1,0,1,6
6390,1,1,1,1,1,0,1,6
6392,1,1,1,1,1,0,1,6
6394,1,1,1,1,1,0,1,6
6395,1,1,1,1,1,0,1,6
6397,1,1,1,1,1,0,1,6
6398,1,1,1,1,1,0,1,6
6459,1,1,0,1,1,0,0,4
6467,1,1,1,1,1,0,1,6
6469,1,1,1,1,1,0,1,6
6470,1,1,1,1,1,0,1,6
6476,1,1,1,1,1,0,1,6
6477,1,1,1,1,1,0,1,6
6480,1,1,1,1,1,0,1,6
6500,1,1,1,0,1,0,1,5
6531,1,1,1,1,1,0,1,6
6548,0,1,0,1,1,0,1,4
6576,1,1,1,1,1,0,1,6
6577,1,1,1,1,1,0,1,6
6578,1,1,1,1,0,0,1,5
6579,1,1,1,1,1,0,1,6
6583,1,1,1,1,1,0,1,6
6585,0,1,1,1,0,0,1,4
6586,1,0,1,1,1,0,1,5
6587,1,1,1,1,1,0,1,6
6588,1,1,1,1,1,0,1,6
6590,1,1,1,1,1,0,1,6
6732,1,1,1,1,1,0,1,6
6786,1,1,0,1,0,0,0,3
6789,1,1,1,1,1,0,1,6
6798,1,1,1,1,1,0,1,6
6807,1,1,1,1,1,0,1,6
6813,1,1,1,1,1,0,1,6
6814,1,1,1,1,1,0,1,6
6828,1,1,1,1,1,0,1,6
6849,0,1,0,1,0,0,1,3
6850,1,0,1,1,1,0,1,5
6851,1,0,1,0,1,0,1,4
6876,1,1,1,0,1,0,0,4
6878,1,1,1,1,1,0,1,6
6879,1,1,1,1,1,0,1,6
6887,1,1,1,1,1,0,1,6
6894,1,1,1,1,1,0,1,6
6898,1,1,1,1,1,0,1,6
6929,1,1,1,1,1,0,1,6
6931,1,1,1,1,1,0,1,6
6932,1,1,1,1,1,0,1,6
6932,1,1,1,1,1,0,1,6
6936,1,1,1,1,1,0,0,5
6937,1,1,0,1,1,0,1,5
6941,1,1,1,1,1,0,1,6
6942,1,1,1,1,1,0,1,6
6943,1,1,1,1,1,0,1,6
6943,1,1,1,1,1,0,1,6
6951,1,1,1,1,1,0,1,6
6952,1,1,1,1,1,0,1,6
6953,1,1,1,0,1,0,1,5
6958,1,1,1,1,1,0,1,6
6960,1,1,0,1,1,0,1,5
6962,1,1,1,1,1,0,1,6
6963,1,1,1,1,1,0,1,6
6964,1,1,1,1,1,0,1,6
6966,1,1,0,1,1,0,1,5
6967,1,0,1,1,1,0,1,5
6968,1,1,1,1,1,0,1,6
6971,1,0,1,1,1,0,1,5
6975,1,1,1,1,1,0,1,6
6978,1,1,1,1,1,0,1,6
6998,1,1,1,1,1,0,1,6
7004,1,1,1,1,1,0,1,6
7009,1,1,1,1,1,0,1,6
7020,1,1,1,1,1,0,1,6
7032,1,1,1,1,1,0,1,6
7043,1,0,1,0,1,0,0,3
7062,1,1,1,1,1,0,1,6
7072,1,1,1,1,1,0,1,6
7087,1,1,1,1,1,0,1,6
7098,1,0,1,1,1,0,1,5
7099,1,1,1,1,1,0,1,6
7127,1,1,1,1,1,0,1,6
7129,1,0,1,0,1,0,1,4
7137,1,1,1,1,1,0,1,6
7146,1,1,1,1,1,0,1,6
7156,1,1,1,1,1,0,1,6
7162,1,1,0,1,1,0,1,5
7168,1,0,1,0,1,0,0,3
7174,1,1,1,1,1,0,1,6
7177,1,1,1,1,0,0,1,5
7178,1,1,1,1,1,0,1,6
7179,1,1,1,1,1,0,1,6
7180,1,1,1,1,1,0,1,6
7181,1,1,1,1,1,0,1,6
7185,1,1,1,1,1,0,1,6
7188,1,1,1,1,1,0,1,6
7194,1,1,1,1,1,0,1,6
7199,1,1,1,1,1,0,1,6
7205,1,1,1,1,1,0,1,6
7206,1,1,0,1,0,0,0,3
7209,1,1,1,0,1,0,1,5
7218,1,1,1,1,1,0,1,6
7220,1,1,1,0,1,0,0,4
7221,1,1,0,1,1,0,1,5
7222,0,1,1,0,1,0,1,4
7224,1,1,1,1,1,0,0,5
7229,1,1,1,1,0,0,1,5
7232,1,1,1,1,1,0,0,5
7233,1,1,1,1,0,0,1,5
7235,1,1,1,1,1,0,1,6
7238,1,0,1,1,0,0,0,3
7240,1,1,1,1,1,0,1,6
7241,1,1,0,1,1,0,1,5
7242,1,0,1,1,0,0,1,4
7243,1,0,1,1,0,0,1,4
7245,1,1,1,1,1,0,0,5
7246,1,0,1,1,0,0,1,4
7247,1,1,1,1,1,0,1,6
7249,1,1,1,0,1,0,1,5
7251,1,1,1,1,0,0,1,5
7262,0,1,1,1,1,0,1,5
7280,1,1,1,1,1,0,1,6
7281,1,1,1,1,1,0,1,6
7290,1,1,1,1,1,0,1,6
7294,1,1,1,1,1,0,1,6
7296,1,1,1,1,1,0,1,6
7298,1,1,0,1,1,0,0,4
7299,1,1,1,1,1,0,1,6
7301,1,1,1,1,1,0,1,6
7304,1,1,1,0,1,0,1,5
7307,0,1,1,0,1,0,1,4
7308,1,1,1,0,1,0,0,4
7309,0,1,1,1,1,0,1,5
7311,0,1,0,1,0,0,0,2
7315,1,1,1,1,1,0,1,6
7317,1,1,1,1,1,0,1,6
7320,1,1,1,1,1,0,1,6
7324,1,1,1,1,1,0,1,6
7326,1,1,1,1,1,0,1,6
7329,1,1,1,0,1,0,1,5
7334,1,0,1,0,1,0,1,4
7337,1,1,1,1,1,0,0,5
7339,1,1,1,1,1,0,0,5
7340,1,1,1,1,1,0,1,6
7342,1,1,1,1,1,0,1,6
7347,1,1,1,1,1,0,0,5
7349,1,0,1,1,0,0,1,4
7357,1,1,1,1,1,0,0,5
7361,1,1,1,1,1,0,1,6
7362,1,1,0,1,0,0,1,4
8331,1,1,1,1,1,0,1,6
8930,1,1,1,1,1,0,1,6
8958,1,0,1,0,1,0,1,4
