Store,SHRED PICKUP DATE,Service  Hours,Storage Vendor,Shred Pallet  Count
1514,3/27/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1515,9/20/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1516,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1517,7/17/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1518,8/22/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1519,5/1/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1520,3/31/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1521,7/27/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1522,8/25/2023,7 am - 6 pm,Vital Records Control (VRC),3
1523,3/29/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1524,7/12/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1525,3/23/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1526,3/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1527,6/7/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1528,6/14/2023,7 am - 6 pm,Vital Records Control (VRC),0
1529,9/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1530,8/30/2023,7 am - 6 pm,Vital Records Control (VRC),3
1531,6/26/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1532,4/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1533,9/20/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1534,7/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1535,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1536,5/31/2023,7 am - 6 pm,Vital Records Control (VRC),1
1537,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1538,8/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1539,8/28/2023,7 am - 6 pm,Vital Records Control (VRC),0
1540,3/17/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1541,3/15/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1542,9/1/2023,7 am - 6 pm,Vital Records Control (VRC),1
1543,9/14/2023,7 am - 6 pm,Vital Records Control (VRC),2
1544,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1545,7/11/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1546,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1547,6/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1548,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1549,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1550,7/24/2023,7 am - 6 pm,Vital Records Control (VRC),1
1551,8/29/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1552,5/12/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1553,7/7/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1554,4/17/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1555,5/8/2023,7 am - 6 pm,Vital Records Control (VRC),1
1556,7/31/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1557,8/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1558,5/2/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1559,8/25/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1560,9/6/2023,7 am - 6 pm,Vital Records Control (VRC),1
1561,8/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1562,8/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1563,7/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1564,9/11/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1565,7/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1566,5/19/2023,7 am - 6 pm,Vital Records Control (VRC),2
1567,7/20/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1568,4/5/2023,7 am - 6 pm,Vital Records Control (VRC),1
1569,8/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1570,5/17/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1571,4/10/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1572,8/22/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1573,6/9/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1574,6/30/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1575,3/22/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1576,7/25/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1577,9/13/2023,7 am - 6 pm,Vital Records Control (VRC),3
1578,9/1/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1579,4/18/2023,7 am - 6 pm,Vital Records Control (VRC),1
1580,8/25/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1581,5/22/2023,7 am - 6 pm,Vital Records Control (VRC),1
1583,5/12/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1584,4/14/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1585,8/31/2023,7 am - 6 pm,Vital Records Control (VRC),1
1586,6/30/2023,7 am - 6 pm,Vital Records Control (VRC),6
1587,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1588,7/25/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1589,3/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1590,9/25/2023,7 am - 6 pm,Vital Records Control (VRC),5
1591,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1592,3/17/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1593,6/16/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1594,6/20/2023,7 am - 6 pm,Vital Records Control (VRC),1
1595,6/19/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1596,7/25/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1597,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1598,3/29/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1599,3/17/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1600,7/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1601,8/29/2023,7 am - 6 pm,Vital Records Control (VRC),9
1602,9/4/2023,7 am - 6 pm,Vital Records Control (VRC),2
1603,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1604,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1605,4/19/2023,7 am - 6 pm,Vital Records Control (VRC),3
1606,8/22/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1607,5/11/2023,7 am - 6 pm,Vital Records Control (VRC),3
1608,8/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1609,7/28/2023,7 am - 6 pm,Vital Records Control (VRC),2
1610,9/12/2023,7 am - 6 pm,Vital Records Control (VRC),2
1611,3/17/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1612,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1613,5/12/2023,7 am - 6 pm,Vital Records Control (VRC),1
1614,6/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1615,8/22/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1616,6/23/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1617,3/15/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1618,7/14/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1619,9/12/2023,7 am - 6 pm,Vital Records Control (VRC),2
1620,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1621,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1622,8/22/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1623,6/9/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1624,8/18/2023,7 am - 6 pm,Vital Records Control (VRC),2
1625,8/2/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1626,8/30/2023,7 am - 6 pm,Vital Records Control (VRC),0
1627,7/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1628,5/17/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1629,8/31/2023,7 am - 6 pm,Vital Records Control (VRC),1
1630,6/30/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1631,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1632,4/4/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1633,4/12/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1634,7/5/2023,7 am - 6 pm,Vital Records Control (VRC),1
1635,8/7/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1636,7/20/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1637,7/7/2023,7 am - 6 pm,Vital Records Control (VRC),4
1638,4/20/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1639,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1640,9/21/2023,7 am - 6 pm,Vital Records Control (VRC),1
1641,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1642,8/10/2023,7 am - 6 pm,Vital Records Control (VRC),4
1643,8/3/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1644,4/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1645,6/7/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1646,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1647,5/10/2023,7 am - 6 pm,Vital Records Control (VRC),1
1648,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1649,7/10/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1650,8/8/2023,7 am - 6 pm,Vital Records Control (VRC),1
1651,3/20/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1652,6/19/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1653,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1654,9/11/2023,7 am - 6 pm,Vital Records Control (VRC),1
1655,5/26/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1656,8/9/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1657,4/6/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1658,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1659,7/7/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1660,6/19/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1661,3/23/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1662,7/13/2023,7 am - 6 pm,Vital Records Control (VRC),1
1663,5/26/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1664,6/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1665,8/23/2023,7 am - 6 pm,Vital Records Control (VRC),0
1666,3/20/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1667,6/23/2023,7 am - 6 pm,Vital Records Control (VRC),1
1668,4/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1669,9/21/2023,7 am - 6 pm,Vital Records Control (VRC),0
1670,9/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1671,8/31/2023,7 am - 6 pm,Vital Records Control (VRC),1
1672,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1673,7/12/2023,7 am - 6 pm,Vital Records Control (VRC),0
1674,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1675,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1676,5/22/2023,7 am - 6 pm,Vital Records Control (VRC),0
1677,9/12/2023,7 am - 6 pm,Vital Records Control (VRC),1
1678,9/20/2023,7 am - 6 pm,Vital Records Control (VRC),0
1679,7/10/2023,7 am - 6 pm,Vital Records Control (VRC),0
1680,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1681,6/30/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1682,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1683,6/12/2023,7 am - 6 pm,Vital Records Control (VRC),2
1684,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1685,4/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1686,7/11/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1687,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1688,3/31/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1689,9/15/2023,7 am - 6 pm,Vital Records Control (VRC),3
1690,5/16/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1691,3/17/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1692,4/10/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1693,8/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1694,4/24/2023,7 am - 6 pm,Vital Records Control (VRC),1
1695,7/6/2023,7 am - 6 pm,Vital Records Control (VRC),1
1696,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1697,6/12/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1698,9/25/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1699,9/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1700,5/3/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1701,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1702,3/17/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1703,9/26/2023,7 am - 6 pm,Vital Records Control (VRC),0
1704,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1705,8/7/2023,7 am - 6 pm,Vital Records Control (VRC),1
1707,8/10/2023,7 am - 6 pm,Vital Records Control (VRC),1
1708,9/15/2023,7 am - 6 pm,Vital Records Control (VRC),2
1709,4/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1710,6/20/2023,7 am - 6 pm,Vital Records Control (VRC),8
1711,3/14/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1712,9/3/2023,7 am - 6 pm,Vital Records Control (VRC),1
1713,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1714,5/15/2023,7 am - 6 pm,Vital Records Control (VRC),0
1715,9/27/2023,7 am - 6 pm,Vital Records Control (VRC),1
1716,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1717,3/17/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1718,5/10/2023,7 am - 6 pm,Vital Records Control (VRC),1
1719,9/1/2023,7 am - 6 pm,Vital Records Control (VRC),1
1720,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1721,6/6/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1722,8/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1723,5/11/2023,7 am - 6 pm,Vital Records Control (VRC),2
1724,8/11/2023,7 am - 6 pm,Vital Records Control (VRC),1
1726,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1727,5/15/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1728,4/12/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1729,4/28/2023,7 am - 6 pm,Vital Records Control (VRC),1
1730,5/25/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1731,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1732,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1733,8/10/2023,7 am - 6 pm,Vital Records Control (VRC),1
1734,8/23/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1735,6/27/2023,7 am - 6 pm,Vital Records Control (VRC),3
1736,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1737,7/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1738,8/25/2023,7 am - 6 pm,Vital Records Control (VRC),3
1739,9/6/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1740,6/2/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1741,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1742,7/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1743,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1744,7/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1745,6/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1746,9/29/2023,7 am - 6 pm,Vital Records Control (VRC),1
1747,4/3/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1748,3/20/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1749,8/29/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1750,4/19/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1751,3/15/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1752,3/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1753,4/4/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1754,3/23/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1755,5/4/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1756,8/21/2023,7 am - 6 pm,Vital Records Control (VRC),1
1757,9/7/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1758,6/14/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1759,8/7/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1760,5/24/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1761,3/20/2023,7 am - 6 pm,Vital Records Control (VRC),0
1762,9/5/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1763,7/10/2023,7 am - 6 pm,Vital Records Control (VRC),2
1764,5/9/2023,7 am - 6 pm,Vital Records Control (VRC),2
1765,9/5/2023,7 am - 6 pm,Vital Records Control (VRC),1
1766,7/10/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1767,4/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1768,9/8/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1769,7/13/2023,7 am - 6 pm,Vital Records Control (VRC),1
1770,5/11/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1771,7/28/2023,7 am - 6 pm,Vital Records Control (VRC),1
1772,8/24/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1773,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1774,6/19/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1775,7/10/2023,7 am - 6 pm,Vital Records Control (VRC),3
1776,4/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1777,9/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1778,8/24/2023,7 am - 6 pm,Vital Records Control (VRC),2
1779,6/5/2023,7 am - 6 pm,Vital Records Control (VRC),2
1780,8/7/2023,7 am - 6 pm,Vital Records Control (VRC),3
1781,9/19/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1782,6/5/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1783,6/1/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1784,8/3/2023,7 am - 6 pm,Vital Records Control (VRC),8
1785,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1786,4/20/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1787,3/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1788,6/19/2023,7 am - 6 pm,Vital Records Control (VRC),1
1789,7/11/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1790,3/31/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1791,9/12/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1792,9/22/2023,7 am - 6 pm,Vital Records Control (VRC),1
1793,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1794,8/21/2023,7 am - 6 pm,Vital Records Control (VRC),1
1795,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1796,9/8/2023,7 am - 6 pm,Vital Records Control (VRC),3
1797,9/7/2023,7 am - 6 pm,Vital Records Control (VRC),1
1798,7/25/2023,7 am - 6 pm,Vital Records Control (VRC),1
1799,5/11/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1800,8/30/2023,7 am - 6 pm,Vital Records Control (VRC),1
1801,3/24/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1802,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1803,9/18/2023,7 am - 6 pm,Vital Records Control (VRC),0
1804,7/14/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1805,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1806,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1807,6/30/2023,7 am - 6 pm,Vital Records Control (VRC),3
1808,4/10/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1809,8/24/2023,7 am - 6 pm,Vital Records Control (VRC),1
1810,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1811,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1812,8/29/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1813,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1814,6/29/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1815,5/12/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1816,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1817,8/30/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1819,7/26/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1820,5/1/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1821,3/31/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1823,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1825,8/11/2023,7 am - 6 pm,Vital Records Control (VRC),8
1826,4/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1827,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1828,5/23/2023,7 am - 6 pm,Vital Records Control (VRC),1
1829,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1830,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1831,7/25/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1832,6/29/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1833,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1834,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1835,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1836,4/14/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1837,5/19/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1838,3/29/2023,7 am - 6 pm,Vital Records Control (VRC),2
1839,3/22/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1840,7/26/2023,7 am - 6 pm,Vital Records Control (VRC),0
1841,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1842,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1843,5/25/2023,7 am - 6 pm,Vital Records Control (VRC),13
1844,7/12/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1845,5/8/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1846,6/20/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1847,5/5/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1848,9/12/2023,7 am - 6 pm,Vital Records Control (VRC),1
1849,9/11/2023,7 am - 6 pm,Vital Records Control (VRC),2
1850,8/21/2023,7 am - 6 pm,Vital Records Control (VRC),2
1851,4/5/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1852,5/8/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1853,6/1/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1855,4/10/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1856,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1857,6/26/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1858,8/7/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
1859,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
1860,8/3/2023,7 am - 6 pm,Vital Records Control (VRC),3
1861,5/15/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
