Store,Supplier ,Tracking Number,Service type ,Ship date ,Status ,Delivered date,Status with details 
5093,Orora Visual,413977435907,https://www.fedex.com/fedextrack/?trknbr=413977435907&trkqual=12028~413977435907~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 12:44 pm Signed for by:JGARCIA; Tulsa, OK"
5286,Orora Visual,413977435918,https://www.fedex.com/fedextrack/?trknbr=413977435918&trkqual=12028~413977435918~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 1:51 pm Signed for by:SSOLOMON; Oklahoma City, OK"
5314,Orora Visual,413977435929,https://www.fedex.com/fedextrack/?trknbr=413977435929&trkqual=12028~413977435929~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 1:57 pm Signed for by:LCHEE; Oklahoma City, OK"
5323,Orora Visual,413977435930,https://www.fedex.com/fedextrack/?trknbr=413977435930&trkqual=12028~413977435930~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 12:03 pm Signed for by:MQBCWE; Oklahoma City, OK"
5336,Orora Visual,413977435940,https://www.fedex.com/fedextrack/?trknbr=413977435940&trkqual=12028~413977435940~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 11:11 am Signed for by:GSELKE; Jenks, OK"
5364,Orora Visual,413977435951,https://www.fedex.com/fedextrack/?trknbr=413977435951&trkqual=12028~413977435951~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 2:29 pm Signed for by:RGUTTRIEZ; Stillwater, OK"
5805,Orora Visual,413977435962,https://www.fedex.com/fedextrack/?trknbr=413977435962&trkqual=12028~413977435962~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 11:42 am Signed for by:MFARBER; Norman, OK"
5840,Orora Visual,413977435973,https://www.fedex.com/fedextrack/?trknbr=413977435973&trkqual=12028~413977435973~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 4:07 pm Signed for by:VFRALEY; Owasso, OK"
5863,Orora Visual,413977435984,https://www.fedex.com/fedextrack/?trknbr=413977435984&trkqual=12028~413977435984~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 4:30 pm Signed for by:CCRO; Oklahoma City, OK"
6170,Orora Visual,413977435995,https://www.fedex.com/fedextrack/?trknbr=413977435995&trkqual=12028~413977435995~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 11:48 am Signed for by:ACAPPS; Tulsa, OK"
6942,Orora Visual,413977436009,https://www.fedex.com/fedextrack/?trknbr=413977436009&trkqual=12028~413977436009~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 3:34 pm Signed for by:LJOHNSON; Broken Arrow, OK"
7308,Orora Visual,413977436010,https://www.fedex.com/fedextrack/?trknbr=413977436010&trkqual=12028~413977436010~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 10:28 am Signed for by:SSCOTT; Norman, OK"
2397,Orora Visual,413977436020,https://www.fedex.com/fedextrack/?trknbr=413977436020&trkqual=12028~413977436020~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 10:03 am Signed for by:MMARIA; Mansfield, TX"
2433,Orora Visual,413977436031,https://www.fedex.com/fedextrack/?trknbr=413977436031&trkqual=12028~413977436031~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 2:49 pm Signed for by:WMARY; Garland, TX"
2835,Orora Visual,413977436042,https://www.fedex.com/fedextrack/?trknbr=413977436042&trkqual=12028~413977436042~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 12:15 pm Signed for by:SSALLY; San Antonio, TX"
2974,Orora Visual,413977436053,https://www.fedex.com/fedextrack/?trknbr=413977436053&trkqual=12028~413977436053~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 9:52 am Signed for by:JJR; Richardson, TX"
2975,Orora Visual,413977436064,https://www.fedex.com/fedextrack/?trknbr=413977436064&trkqual=12028~413977436064~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 3:32 pm Signed for by:WWILSON; Garland, TX"
2976,Orora Visual,413977436075,https://www.fedex.com/fedextrack/?trknbr=413977436075&trkqual=12028~413977436075~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 2:31 pm Signed for by:LLANIISHA; Mesquite, TX"
2977,Orora Visual,413977436086,https://www.fedex.com/fedextrack/?trknbr=413977436086&trkqual=12028~413977436086~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 3:22 pm Signed for by:LLEE; Arlington, TX"
2979,Orora Visual,413977436097,https://www.fedex.com/fedextrack/?trknbr=413977436097&trkqual=12028~413977436097~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 9:56 am Signed for by:AWHALLIE; Fort Worth, TX"
2981,Orora Visual,413977436101,https://www.fedex.com/fedextrack/?trknbr=413977436101&trkqual=12028~413977436101~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 12:52 pm Signed for by:MGOMEZ; Keller, TX"
2995,Orora Visual,413977436112,https://www.fedex.com/fedextrack/?trknbr=413977436112&trkqual=12028~413977436112~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 1:14 pm Signed for by:JJSMIE; Plano, TX"
3015,Orora Visual,413977436123,https://www.fedex.com/fedextrack/?trknbr=413977436123&trkqual=12028~413977436123~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 12:50 pm Signed for by:SODO; Dallas, TX"
3043,Orora Visual,413977436134,https://www.fedex.com/fedextrack/?trknbr=413977436134&trkqual=12028~413977436134~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 10:50 am; Keller, TX; Left at side door.Signature Service not requested."
3135,Orora Visual,413977436145,https://www.fedex.com/fedextrack/?trknbr=413977436145&trkqual=12028~413977436145~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 9:51 am Signed for by:SBROOKS; Fort Worth, TX"
3198,Orora Visual,413977436156,https://www.fedex.com/fedextrack/?trknbr=413977436156&trkqual=12028~413977436156~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 1:53 pm Signed for by:VRODRIGUEZ; Carrollton, TX"
3199,Orora Visual,413977436167,https://www.fedex.com/fedextrack/?trknbr=413977436167&trkqual=12028~413977436167~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 2:10 pm Signed for by:ZZAIRA; Plano, TX"
3204,Orora Visual,413977436178,https://www.fedex.com/fedextrack/?trknbr=413977436178&trkqual=12028~413977436178~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 9:47 am Signed for by:CCLARK; Cedar Hill, TX"
3287,Orora Visual,413977436189,https://www.fedex.com/fedextrack/?trknbr=413977436189&trkqual=12028~413977436189~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 12:15 pm Signed for by:WWALMART; Lewisville, TX"
3341,Orora Visual,413977436190,https://www.fedex.com/fedextrack/?trknbr=413977436190&trkqual=12028~413977436190~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 8:57 am Signed for by:WMANAGER; Dallas, TX"
3392,Orora Visual,413977436204,https://www.fedex.com/fedextrack/?trknbr=413977436204&trkqual=12028~413977436204~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 10:23 am Signed for by:PPAM; Bedford, TX"
3419,Orora Visual,413977436215,https://www.fedex.com/fedextrack/?trknbr=413977436215&trkqual=12028~413977436215~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 12:16 pm Signed for by:TTAMI; Fort Worth, TX"
3449,Orora Visual,413977436226,https://www.fedex.com/fedextrack/?trknbr=413977436226&trkqual=12028~413977436226~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 10:42 am Signed for by:JWALTERS; Killeen, TX"
3450,Orora Visual,413977436237,https://www.fedex.com/fedextrack/?trknbr=413977436237&trkqual=12028~413977436237~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 10:26 am Signed for by:JTH; Killeen, TX"
3452,Orora Visual,413977436248,https://www.fedex.com/fedextrack/?trknbr=413977436248&trkqual=12028~413977436248~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 1:27 pm Signed for by:TTELY; Houston, TX"
3509,Orora Visual,413977436259,https://www.fedex.com/fedextrack/?trknbr=413977436259&trkqual=12028~413977436259~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 10:28 am Signed for by:FFG; Houston, TX"
3521,Orora Visual,413977436260,https://www.fedex.com/fedextrack/?trknbr=413977436260&trkqual=12028~413977436260~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 2:43 pm Signed for by:DDANNY; Sherman, TX"
3530,Orora Visual,413977436270,https://www.fedex.com/fedextrack/?trknbr=413977436270&trkqual=12028~413977436270~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 3:56 pm Signed for by:ARUSK; Rockwall, TX"
3542,Orora Visual,413977436281,https://www.fedex.com/fedextrack/?trknbr=413977436281&trkqual=12028~413977436281~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 12:22 pm Signed for by:MMARIA; Houston, TX"
3574,Orora Visual,413977436292,https://www.fedex.com/fedextrack/?trknbr=413977436292&trkqual=12028~413977436292~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 11:20 am Signed for by:MLOU; Allen, TX"
3579,Orora Visual,413977436307,https://www.fedex.com/fedextrack/?trknbr=413977436307&trkqual=12028~413977436307~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 10:55 am Signed for by:LLEWIS; Kingwood, TX"
3594,Orora Visual,413977436318,https://www.fedex.com/fedextrack/?trknbr=413977436318&trkqual=12028~413977436318~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 1:33 pm Signed for by:OOKONKEWI; Arlington, TX"
3653,Orora Visual,413977436329,https://www.fedex.com/fedextrack/?trknbr=413977436329&trkqual=12028~413977436329~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 10:09 am Signed for by:SSTEVE; Burleson, TX"
3870,Orora Visual,413977436330,https://www.fedex.com/fedextrack/?trknbr=413977436330&trkqual=12028~413977436330~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 9:38 am Signed for by:SSMITH; Arlington, TX"
4046,Orora Visual,413977436340,https://www.fedex.com/fedextrack/?trknbr=413977436340&trkqual=12028~413977436340~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 9:06 am Signed for by:MMARCUS; Garland, TX"
4056,Orora Visual,413977436351,https://www.fedex.com/fedextrack/?trknbr=413977436351&trkqual=12028~413977436351~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 11:25 am Signed for by:WWALMART; Converse, TX"
4104,Orora Visual,413977436362,https://www.fedex.com/fedextrack/?trknbr=413977436362&trkqual=12028~413977436362~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 11:37 am Signed for by:JLEWIS; Denton, TX"
4114,Orora Visual,413977436373,https://www.fedex.com/fedextrack/?trknbr=413977436373&trkqual=12028~413977436373~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 2:40 pm Signed for by:MMATT; Longview, TX"
4182,Orora Visual,413977436384,https://www.fedex.com/fedextrack/?trknbr=413977436384&trkqual=12028~413977436384~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 12:09 pm Signed for by:ZZOE; Plano, TX"
4193,Orora Visual,413977436395,https://www.fedex.com/fedextrack/?trknbr=413977436395&trkqual=12028~413977436395~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 11:17 am Signed for by:AAPRIL; Tyler, TX"
4367,Orora Visual,413977436400,https://www.fedex.com/fedextrack/?trknbr=413977436400&trkqual=12028~413977436400~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 2:18 pm Signed for by:LWILLIAMS; Texarkana, TX"
4371,Orora Visual,413977436410,https://www.fedex.com/fedextrack/?trknbr=413977436410&trkqual=12028~413977436410~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 1:17 pm Signed for by:TGRIFFIN; Texarkana, TX"
4373,Orora Visual,413977436421,https://www.fedex.com/fedextrack/?trknbr=413977436421&trkqual=12028~413977436421~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 3:22 pm Signed for by:MTAYLOR; Texarkana, TX"
4453,Orora Visual,413977436432,https://www.fedex.com/fedextrack/?trknbr=413977436432&trkqual=12028~413977436432~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 10:57 am Signed for by:BBOB; Greenville, TX"
4465,Orora Visual,413977436443,https://www.fedex.com/fedextrack/?trknbr=413977436443&trkqual=12028~413977436443~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 11:51 am Signed for by:SFLORES; Cypress, TX"
4466,Orora Visual,413977436454,https://www.fedex.com/fedextrack/?trknbr=413977436454&trkqual=12028~413977436454~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 2:17 pm Signed for by:GAKINSULIRE; Sugar Land, TX"
4468,Orora Visual,413977436465,https://www.fedex.com/fedextrack/?trknbr=413977436465&trkqual=12028~413977436465~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 12:50 pm Signed for by:DANIELLE; Katy, TX"
4605,Orora Visual,413977436476,https://www.fedex.com/fedextrack/?trknbr=413977436476&trkqual=12028~413977436476~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 9:49 am Signed for by:AAGILAR; Tyler, TX"
4618,Orora Visual,413977436487,https://www.fedex.com/fedextrack/?trknbr=413977436487&trkqual=12028~413977436487~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 11:08 am Signed for by:DDIANA; League City, TX"
4674,Orora Visual,413977436498,https://www.fedex.com/fedextrack/?trknbr=413977436498&trkqual=12028~413977436498~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 10:17 am Signed for by:GGUTIERREZ; Nacogdoches, TX"
5021,Orora Visual,413977436502,https://www.fedex.com/fedextrack/?trknbr=413977436502&trkqual=12028~413977436502~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 1:40 pm Signed for by:AGIRMA; Dallas, TX"
5094,Orora Visual,413977436513,https://www.fedex.com/fedextrack/?trknbr=413977436513&trkqual=12028~413977436513~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 11:52 am Signed for by:VGH; Houston, TX"
5224,Orora Visual,413977436524,https://www.fedex.com/fedextrack/?trknbr=413977436524&trkqual=12028~413977436524~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 1:02 pm Signed for by:MMARK; San Antonio, TX"
5226,Orora Visual,413977436535,https://www.fedex.com/fedextrack/?trknbr=413977436535&trkqual=12028~413977436535~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 2:09 pm Signed for by:MHERNANDEZ; San Antonio, TX"
5290,Orora Visual,413977436546,https://www.fedex.com/fedextrack/?trknbr=413977436546&trkqual=12028~413977436546~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 1:45 pm Signed for by:AALFRED; San Antonio, TX"
5353,Orora Visual,413977436557,https://www.fedex.com/fedextrack/?trknbr=413977436557&trkqual=12028~413977436557~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 9:17 am Signed for by:PPORTILLO; Spring, TX"
5490,Orora Visual,413977436568,https://www.fedex.com/fedextrack/?trknbr=413977436568&trkqual=12028~413977436568~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 10:01 am Signed for by:BFLOEN; San Antonio, TX"
5613,Orora Visual,413977436579,https://www.fedex.com/fedextrack/?trknbr=413977436579&trkqual=12028~413977436579~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 9:22 am Signed for by:GGARCIA; Arlington, TX"
5614,Orora Visual,413977436580,https://www.fedex.com/fedextrack/?trknbr=413977436580&trkqual=12028~413977436580~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 10:58 am Signed for by:MMARTINEZ; Colleyville, TX"
5624,Orora Visual,413977436590,https://www.fedex.com/fedextrack/?trknbr=413977436590&trkqual=12028~413977436590~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 3:21 pm Signed for by:OEASGES; Dallas, TX"
5657,Orora Visual,413977436605,https://www.fedex.com/fedextrack/?trknbr=413977436605&trkqual=12028~413977436605~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 12:06 pm Signed for by:TPALMER; Plano, TX"
5700,Orora Visual,413977436616,https://www.fedex.com/fedextrack/?trknbr=413977436616&trkqual=12028~413977436616~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 11:22 am Signed for by:SSHAY; Tyler, TX"
5702,Orora Visual,413977436627,https://www.fedex.com/fedextrack/?trknbr=413977436627&trkqual=12028~413977436627~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 10:07 am Signed for by:ROHKS; Lubbock, TX"
5715,Orora Visual,413977436638,https://www.fedex.com/fedextrack/?trknbr=413977436638&trkqual=12028~413977436638~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 1:32 pm Signed for by:AWEA; Abilene, TX"
5824,Orora Visual,413977436649,https://www.fedex.com/fedextrack/?trknbr=413977436649&trkqual=12028~413977436649~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 1:06 pm Signed for by:LLOPEZ; Mesquite, TX"
5963,Orora Visual,413977436650,https://www.fedex.com/fedextrack/?trknbr=413977436650&trkqual=12028~413977436650~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 12:44 pm Signed for by:JBN; Flower Mound, TX"
6078,Orora Visual,413977436660,https://www.fedex.com/fedextrack/?trknbr=413977436660&trkqual=12028~413977436660~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 2:52 pm Signed for by:NBILL; Wylie, TX"
6459,Orora Visual,413977436671,https://www.fedex.com/fedextrack/?trknbr=413977436671&trkqual=12028~413977436671~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 9:26 am Signed for by:HMAOR; Harker Heights, TX"
6578,Orora Visual,413977436682,https://www.fedex.com/fedextrack/?trknbr=413977436682&trkqual=12028~413977436682~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 1:17 pm Signed for by:JASHEY; North Richland Hills, TX"
6851,Orora Visual,413977436693,https://www.fedex.com/fedextrack/?trknbr=413977436693&trkqual=12028~413977436693~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 10:56 am Signed for by:MCDONALD; Sachse, TX"
6966,Orora Visual,413977436708,https://www.fedex.com/fedextrack/?trknbr=413977436708&trkqual=12028~413977436708~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 12:41 pm Signed for by:GGARCIA; McKinney, TX"
7220,Orora Visual,413977436719,https://www.fedex.com/fedextrack/?trknbr=413977436719&trkqual=12028~413977436719~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 2:08 pm Signed for by:TKUYKENDAHL; San Angelo, TX"
7224,Orora Visual,413977436720,https://www.fedex.com/fedextrack/?trknbr=413977436720&trkqual=12028~413977436720~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 1:43 pm Signed for by:CCHRIS; Lancaster, TX"
7232,Orora Visual,413977436730,https://www.fedex.com/fedextrack/?trknbr=413977436730&trkqual=12028~413977436730~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 10:04 am Signed for by:CCORTEZ; Desoto, TX"
7240,Orora Visual,413977436741,https://www.fedex.com/fedextrack/?trknbr=413977436741&trkqual=12028~413977436741~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 12:54 pm Signed for by:JJULIE; Rowlett, TX"
7251,Orora Visual,413977436752,https://www.fedex.com/fedextrack/?trknbr=413977436752&trkqual=12028~413977436752~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 1:41 pm Signed for by:BBAGGETT; Fort Worth, TX"
7309,Orora Visual,413977436763,https://www.fedex.com/fedextrack/?trknbr=413977436763&trkqual=12028~413977436763~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 11:36 am Signed for by:JJORDAN; Humble, TX"
7311,Orora Visual,413977436774,https://www.fedex.com/fedextrack/?trknbr=413977436774&trkqual=12028~413977436774~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 8:14 am Signed for by:DSAM; San Angelo, TX"
7347,Orora Visual,413977436785,https://www.fedex.com/fedextrack/?trknbr=413977436785&trkqual=12028~413977436785~FDEG,10/28/2024,Delivered,10/29/2024,"Delivered: 10/29/2024 1:05 pm Signed for by:FGUTERES; Hurst, TX"
2840,Orora Visual,413977430950,https://www.fedex.com/fedextrack/?trknbr=413977430950&trkqual=12028~413977430950~FDEG,10/25/2024,Delivered,10/30/2024,"Delivered: 10/30/2024 1:18 pm Signed for by:CCUMMINGS; Brunswick, GA"
3899,Orora Visual,413977431809,https://www.fedex.com/fedextrack/?trknbr=413977431809&trkqual=12028~413977431809~FDEG,10/25/2024,Delivered,10/30/2024,"Delivered: 10/30/2024 2:10 pm Signed for by:KCOAKLEY; Goose Creek, SC"
3988,Orora Visual,413977431901,https://www.fedex.com/fedextrack/?trknbr=413977431901&trkqual=12028~413977431901~FDEG,10/25/2024,Delivered,10/30/2024,"Delivered: 10/30/2024 10:15 am Signed for by:PPOLE; Spanish Fork, UT"
4747,Orora Visual,413977433890,https://www.fedex.com/fedextrack/?trknbr=413977433890&trkqual=12028~413977433890~FDEG,10/25/2024,Delivered,10/30/2024,"Delivered: 10/30/2024 11:23 am Signed for by:CCOLE; Denver, CO"
6390,Orora Visual,413977434304,https://www.fedex.com/fedextrack/?trknbr=413977434304&trkqual=12028~413977434304~FDEG,10/25/2024,Delivered,10/30/2024,"Delivered: 10/30/2024 11:43 am Signed for by:HHAILEY; Indianapolis, IN"
4625,Orora Visual,413977434348,https://www.fedex.com/fedextrack/?trknbr=413977434348&trkqual=12028~413977434348~FDEG,10/25/2024,Delivered,10/30/2024,"Delivered: 10/30/2024 12:33 pm Signed for by:WWALMART; Garden City, KS"
5182,Orora Visual,413977435274,https://www.fedex.com/fedextrack/?trknbr=413977435274&trkqual=12028~413977435274~FDEG,10/25/2024,Delivered,10/30/2024,"Delivered: 10/30/2024 8:31 am Signed for by:JJONES; Murfreesboro, TN"
5855,Orora Visual,413977435561,https://www.fedex.com/fedextrack/?trknbr=413977435561&trkqual=12028~413977435561~FDEG,10/28/2024,Delivered,10/30/2024,"Delivered: 10/30/2024 9:28 am Signed for by:LNICHOLS; Wichita, KS"
4390,Orora Visual,413977435870,https://www.fedex.com/fedextrack/?trknbr=413977435870&trkqual=12028~413977435870~FDEG,10/28/2024,Delivered,10/30/2024,"Delivered: 10/30/2024 11:55 am Signed for by:NNACIE; Enid, OK"
5695,Orora Visual,413977432194,https://www.fedex.com/fedextrack/?trknbr=413977432194&trkqual=12028~413977432194~FDEG,10/25/2024,Delivered,10/31/2024,"Out for delivery; CUDAHY, WI"
