Market,Region,Store Number,Store City,Store State,Zip Code,Contact Name,Vendor Name,Vendor Number,Phone Number,Notes 1,Notes 2,Notes 3  - none,,,
176,17,5447,KEARNY,NJ,07032,Call Center,CH Robinson,14012,877-344-3491,Same Day DELIVERY if ordered by 8am,,,,,
176,17,5111,WATCHUNG,NJ,07069,,"Div 1 Store, must confirm",,,D1 - DC Serviced,,,,,
176,17,5201,EDISON,NJ,08817,Dan Kruhm,LANCASTER,469644,800-247-8125,D1,Fresh Plus,,,,
176,17,3469,LINDEN,NJ,07036,Dan Kruhm,LANCASTER,469644,800-247-8125,D1,Expanded Fresh,,,,
176,17,3292,UNION,NJ,07083,Dan Kruhm,LANCASTER,469644,800-247-8125,D1,Expanded Fresh,,,,
176,17,5281,WOODBRIDGE,NJ,07095,Dan Kruhm,LANCASTER,469644,800-247-8125,D1,Expanded Fresh,,,,
178,22,1977,BRICK,NJ,08724,Call Center,CH Robinson,014012,877-344-3491,Same Day DELIVERY if ordered by 8am,,,,,
178,22,3212,EGG HBR TOWNSHIP,NJ,08234,Call Center,CH Robinson,014012,877-344-3491,Same Day DELIVERY if ordered by 8am,,,,,
178,22,3236,FREEHOLD,NJ,07728,Call Center,CH Robinson,014012,877-344-3491,Same Day DELIVERY if ordered by 8am,,,,,
178,22,2195,HOWELL,NJ,07731,Call Center,CH Robinson,014012,877-344-3491,Same Day DELIVERY if ordered by 8am,,,,,
178,22,5414,LANOKA HARBOR,NJ,08734,Call Center,CH Robinson,14012,877-344-3491,Same Day DELIVERY if ordered by 8am,,,,,
178,22,3830,LITTLE EGG HARBOR,NJ,08087,Call Center,CH Robinson,14012,877-344-3491,Same Day DELIVERY if ordered by 8am,,,,,
178,22,5142,NEPTUNE,NJ,07753,Call Center,CH Robinson,14012,877-344-3491,Same Day DELIVERY if ordered by 8am,,,,,
178,22,1921,MANAHAWKIN,NJ,08050,Dan Kruhm,LANCASTER,469644,800-247-8125,D1,,,,,
178,22,3337,RIO GRANDE,NJ,08242,Dan Kruhm,LANCASTER,469644,800-247-8125,,,,,,
178,22,1844,TOMS RIVER,NJ,08755,Dan Kruhm,LANCASTER,469644,800-247-8125,D1,,,,,
179,16,1974,HOULTON,ME,04730,,"Div 1 Store, must confirm",,,D1 - DC Serviced,,,,,
179,16,1919,LINCOLN,ME,04457,,"Div 1 Store, must confirm",,,D1 - DC Serviced,,,,,
179,16,1856,BANGOR,ME,04401,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
179,16,5076,BREWER,ME,04412,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
179,16,2178,CALAIS,ME,04619,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
179,16,1932,ELLSWORTH,ME,04605,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
179,16,2047,PALMYRA,ME,04965,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
179,16,1924,PRESQUE ISLE,ME,04769,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
179,16,2143,SKOWHEGAN,ME,04976,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
179,16,1797,THOMASTON,ME,04861,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
179,16,2013,WATERVILLE,ME,04901,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
180,16,2659,FALMOUTH,ME,04105,,"Div 1 Store, must confirm",,,D1 - DC Serviced,,,,,
180,16,2681,LITTLETON,NH,03561,,"Div 1 Store, must confirm",,,D1 - DC Serviced,,,,,
180,16,1868,AUBURN,ME,04210,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
180,16,2046,AUGUSTA,ME,04330,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
180,16,1939,BRUNSWICK,ME,04011,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
180,16,1866,FARMINGTON,ME,04938,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
180,16,3269,MEXICO,ME,04257,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
180,16,2183,OXFORD,ME,04270,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
180,16,2202,WINDHAM,ME,04062,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
180,16,2634,GORHAM,NH,03581,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
180,16,2140,NORTH CONWAY,NH,03860,,"none available, must DC source",,,,,,,,
181,16,2138,WEST LEBANON,NH,03784,,"Div 1 Store, must confirm",,,D1 - DC Serviced,,,,,
181,16,2530,RUTLAND,VT,05701,,"Div 1 Store, must confirm",,,D1 - DC Serviced,,,,,
181,16,2332,SAINT ALBANS,VT,05478,,"Div 1 Store, must confirm",,,D1 - DC Serviced,,,,,
181,16,2224,WILLISTON,VT,05495,,"Div 1 Store, must confirm",,,D1 - DC Serviced,,,,,
181,16,1975,CLAREMONT,NH,03743,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
181,16,2639,GILFORD,NH,03249,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
181,16,2758,PLYMOUTH,NH,03264,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
181,16,2369,TILTON,NH,03276,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
181,16,4389,WOODSVILLE,NH,03785,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
181,16,2682,BERLIN,VT,05602,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
181,16,4156,DERBY,VT,05829,,"none available, must DC source",,,,,,,,
183,16,2398,NEWINGTON,NH,03801,,"Div 1 Store, must confirm",,,D1 - DC Serviced,,,,,
183,16,1762,SEABROOK,NH,03874,Jason Levy,Freshpoint Connecticut,469644,860-244-0470,Next Day DELIVERY only,,,,,
183,16,2153,BIDDEFORD,ME,04005,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
183,16,1954,SANFORD,ME,04073,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
183,16,1788,SCARBOROUGH,ME,04074,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
183,16,2055,CONCORD,NH,03301,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
183,16,1698,HOOKSETT,NH,03106,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
183,16,2130,PORTSMOUTH,NH,03801,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
183,16,2330,ROCHESTER,NH,03867,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
183,16,1749,SOMERSWORTH,NH,03878,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
183,16,3535,EPPING,NH,03042,,"none available, must DC source",,,,,,,,
184,16,3549,KEENE,NH,03431,,"Div 1 Store, must confirm",,,D1 - DC Serviced,,,,,
184,16,3491,METHUEN,MA,01844,Jason Levy,Freshpoint Connecticut,482464,860-244-0470,Next Day DELIVERY only,,,,,
184,16,1796,AMHERST,NH,03031,Jason Levy,Freshpoint Connecticut,469644,860-244-0470,Next Day DELIVERY only,Lancaster- Next day delivery only,,,,
184,16,1785,HUDSON,NH,03051,Jason Levy,Freshpoint Connecticut,469644,860-244-0470,Next Day DELIVERY only,Lancaster- Next day delivery only,,,,
184,16,2399,MANCHESTER,NH,03103,Jason Levy,Freshpoint Connecticut,469644,860-244-0470,Next Day DELIVERY only,Lancaster- Next day delivery- $1500 Minimum order,,,,
184,16,1930,PLAISTOW,NH,03865,Jason Levy,Freshpoint Connecticut,469644,860-244-0470,Next Day DELIVERY only,Lancaster,,,,
184,16,2057,RINDGE,NH,03461,Jason Levy,Freshpoint Connecticut,469644,860-244-0470,Next Day DELIVERY only,,,,,
184,16,2142,SALEM,NH,03079,Jason Levy,Freshpoint Connecticut,469644,860-244-0470,Next Day DELIVERY only,Lancaster- Next day delivery only,,,,
184,16,1753,DERRY,NH,03038,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
184,16,1907,HINSDALE,NH,03451,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
184,16,3491,METHUEN,MA,1844, ,Tourellot and Co.,72985,401-734-4200,MWF - 40 Pieces - Orders must be made by 2PM day prior,,,,,
187,18,1871,WATERTOWN,NY,13601,,"none available, must DC source",,,,,,,,
187,18,1946,MASSENA,NY,13662,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
187,18,1994,PLATTSBURGH,NY,12901,,"none available, must DC source",,,,,,,,
187,18,2092,OGDENSBURG,NY,13669,,"Div 1 Store, must confirm",,,D1 - DC Serviced,,,,,
187,18,2116,QUEENSBURY,NY,12804,Vinnie Antonucci-John Antonucci,ANTONUCCI WHOLESALE PRODUCE       ,260344,800-800-0514,Next Day DELIVERY only,,,,,
187,18,2424,TICONDEROGA,NY,12883,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
187,18,3329,POTSDAM,NY,13676,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
187,18,3334,MALONE,NY,12953,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
187,18,4403,QUEENSBURY,NY,12804,Vinnie Antonucci-John Antonucci,ANTONUCCI WHOLESALE PRODUCE       ,260344,800-800-0514,Next Day DELIVERY only,,,,,
187,18,5497,EVANS MILLS,NY,13637,,"none available, must DC source",,,,,,,,
187,18,5498,LOWVILLE,NY,13367,,"none available, must DC source",,,,,,,,
188,18,1940,RENSSELAER,NY,12144,Vinnie Antonucci-John Antonucci,ANTONUCCI WHOLESALE PRODUCE       ,260344,800-800-0514,Next Day DELIVERY only,,,,,
188,18,1997,LATHAM,NY,12110,Vinnie Antonucci-John Antonucci,ANTONUCCI WHOLESALE PRODUCE       ,260344,800-800-0514,Same Day DELIVERY if ordered by 8am,,,,,
188,18,2056,SARATOGA SPRINGS,NY,12866,Vinnie Antonucci-John Antonucci,ANTONUCCI WHOLESALE PRODUCE       ,260344,800-800-0514,Same Day DELIVERY if order placed by 5am,,,,,
188,18,2097,HUDSON,NY,12534,Vinnie Antonucci-John Antonucci,ANTONUCCI WHOLESALE PRODUCE       ,260344,800-800-0514,Next Day DELIVERY only,,,,,
188,18,2152,ALBANY,NY,12205,Vinnie Antonucci-John Antonucci,ANTONUCCI WHOLESALE PRODUCE       ,260344,800-800-0514,Same Day DELIVERY if order placed by 5am,,,,,
188,18,2351,CATSKILL,NY,12414,Vinnie Antonucci-John Antonucci,ANTONUCCI WHOLESALE PRODUCE       ,260344,800-800-0514,Next Day DELIVERY only,,,,,
188,18,2370,TROY,NY,12180,Vinnie Antonucci-John Antonucci,ANTONUCCI WHOLESALE PRODUCE       ,260344,800-800-0514,Same Day DELIVERY if order placed by 5am,,,,,
188,18,2504,KINGSTON,NY,12401,Vinnie Antonucci-John Antonucci,ANTONUCCI WHOLESALE PRODUCE       ,260344,800-800-0514,Next Day DELIVERY only,,,,,
188,18,2844,CLIFTON PARK,NY,12065,Vinnie Antonucci-John Antonucci,ANTONUCCI WHOLESALE PRODUCE       ,260344,800-800-0514,Same Day DELIVERY if ordered by 8am,,,,,
188,18,3583,GLENMONT,NY,12077,Vinnie Antonucci-John Antonucci,ANTONUCCI WHOLESALE PRODUCE       ,260344,800-800-0514,Same Day DELIVERY if order placed by 5am,,,,,
189,18,1677,NEW HARTFORD,NY,13413,Call Center,Russo Produce Co.,377971,315-472-4791,Same Day DELIVERY if ordered by 8am,"20 case minimum, call before 7am",,,,
189,18,1806,GLOVERSVILLE,NY,12078,Vinnie Antonucci-John Antonucci,ANTONUCCI WHOLESALE PRODUCE       ,260344,800-800-0514,Same Day DELIVERY if ordered by 8am,,,,,
189,18,2093,UTICA,NY,13502,Call Center,Russo Produce Co.,377971,315-472-4791,Same Day DELIVERY if ordered by 8am,"20 case minimum, call before 7am",,,,
189,18,2146,AMSTERDAM,NY,12010,Vinnie Antonucci-John Antonucci,ANTONUCCI WHOLESALE PRODUCE       ,260344,800-800-0514,Same Day DELIVERY if ordered by 8am,,,,,
189,18,2234,ROME,NY,13440,Call Center,Russo Produce Co.,377971,315-472-4791,Same Day DELIVERY if ordered by 8am,"20 case minimum, call before 7am",,,,
189,18,2264,SCHENECTADY,NY,12303,,"Div 1 Store, must confirm",,,D1 - DC Serviced,,,,,
189,18,2285,HERKIMER,NY,13350,Vinnie Antonucci-John Antonucci,ANTONUCCI WHOLESALE PRODUCE       ,260344,800-800-0514,Same Day DELIVERY if ordered by 8am,,,,,
189,18,2444,ONEIDA,NY,13421,Call Center,Russo Produce Co.,377971,315-472-4791,Same Day DELIVERY if ordered by 8am,"20 case minimum, call before 7am",,,,
189,18,2874,GLENVILLE,NY,12302,Vinnie Antonucci-John Antonucci,ANTONUCCI WHOLESALE PRODUCE       ,260344,800-800-0514,Same Day DELIVERY if order placed by 5am,,,,,
190,18,1781,CORTLAND,NY,13045,Call Center,Russo Produce Co.,377971,315-472-4791,Same Day DELIVERY if ordered by 8am,,,,,
190,18,1835,VESTAL,NY,13850,Call Center,Russo Produce Co.,377971,315-472-4791,Same Day DELIVERY if ordered by 8am,,,,,
190,18,1976,HORSEHEADS,NY,14845,Philip Rosenstein,William Rosenstein & Son's Co,469950,800-241-0371,Next Day DELIVERY only,,,,,
190,18,2120,NORWICH,NY,13815,,"none available, must DC source",,,,,,,,
190,18,2135,COBLESKILL,NY,12043,Vinnie Antonucci-John Antonucci,ANTONUCCI WHOLESALE PRODUCE       ,260344,800-800-0514,Same Day DELIVERY if order placed by 5am,,,,,
190,18,2262,ONEONTA,NY,13820,Vinnie Antonucci-John Antonucci,ANTONUCCI WHOLESALE PRODUCE       ,260344,800-800-0514,Next Day DELIVERY only,,,,,
190,18,2992,PAINTED POST,NY,14870,Justin Fields,American Fruit  and Veg Produce,468632,585-427-7716,Next Day DELIVERY only,30 case minimum ,,,,
190,18,3221,WATKINS GLEN,NY,14891,Justin Fields,American Fruit  and Veg Produce,468632,585-427-7716,Next Day DELIVERY only,30 case minimum ,,,,
190,18,5240,ITHACA,NY,14850,Call Center,Russo Produce Co.,377971,315-472-4791,Same Day DELIVERY if ordered by 8am,30 case minimum ,,,,
190,18,5732,JOHNSON CITY,NY,13790,Call Center,Russo Produce Co.,377971,315-472-4791,Same Day DELIVERY if ordered by 8am,,,,,
191,18,1705,WATERLOO,NY,13165,Justin Fields,American Fruit  and Veg Produce,468632,585-427-7716,Next Day DELIVERY only,30 case minimum ,,,,
191,18,1830,AUBURN,NY,13021,Call Center,Russo Produce Co.,377971,315-472-4791,Same Day DELIVERY if ordered by 8am,30 case minimum ,,,,
191,18,1831,LIVERPOOL,NY,13090,Call Center,Russo Produce Co.,377971,315-472-4791,Same Day DELIVERY if ordered by 8am,,,,,
191,18,1926,OSWEGO,NY,13126,Call Center,Russo Produce Co.,377971,315-472-4791,Same Day DELIVERY if ordered by 8am,,,,,
191,18,2166,EAST SYRACUSE,NY,13057,Call Center,Russo Produce Co.,377971,315-472-4791,Same Day DELIVERY if ordered by 8am,,,,,
191,18,2581,CAMILLUS,NY,13031,Call Center,Russo Produce Co.,377971,315-472-4791,Same Day DELIVERY if ordered by 8am,,,,,
191,18,2911,CENTRAL SQUARE,NY,13036,Call Center,Russo Produce Co.,377971,315-472-4791,Same Day DELIVERY if ordered by 8am,,,,,
191,18,3332,FULTON,NY,13069,Call Center,Russo Produce Co.,377971,315-472-4791,Same Day DELIVERY if ordered by 8am,,,,,
191,18,5242,CICERO,NY,13039,Call Center,Russo Produce Co.,377971,315-472-4791,Same Day DELIVERY if ordered by 8am,,,,,
192,18,1610,GREECE,NY,14626,,"Div 1 Store, must confirm",,,D1,,,,,
192,18,1619,ROCHESTER,NY,14623,Justin Fields,American Fruit  and Veg Produce,468632,585-427-7716,Same Day DELIVERY if ordered by 8am,,,,,
192,18,1673,CANANDAIGUA,NY,14424,Justin Fields,American Fruit  and Veg Produce,468632,585-427-7716,Same Day DELIVERY if ordered by 8am,,,,,
192,18,1731,GENEVA,NY,14456,Justin Fields,American Fruit  and Veg Produce,468632,585-427-7716,Same Day DELIVERY if ordered by 8am,,,,,
192,18,1744,WEBSTER,NY,14580,Justin Fields,American Fruit  and Veg Produce,468632,585-427-7716,Same Day DELIVERY if ordered by 8am,,,,,
192,18,1813,NEWARK,NY,14513,Justin Fields,American Fruit  and Veg Produce,468632,585-427-7716,Same Day DELIVERY if ordered by 8am,,,,,
192,18,2785,VICTOR,NY,14564,Justin Fields,American Fruit  and Veg Produce,468632,585-427-7716,Same Day DELIVERY if ordered by 8am,,,,,
192,18,3280,ROCHESTER,NY,14621,Justin Fields,American Fruit  and Veg Produce,468632,585-427-7716,Same Day DELIVERY if ordered by 8am,,,,,
192,18,3842,MACEDON,NY,14502,Justin Fields,American Fruit  and Veg Produce,468632,585-427-7716,Same Day DELIVERY if ordered by 8am,,,,,
192,18,5282,GREECE,NY,14616,Justin Fields,American Fruit  and Veg Produce,468632,585-427-7716,Same Day DELIVERY if ordered by 8am,,,,,
194,18,1949,FREDONIA,NY,14063,JAMES DESIDERIO ,Desiderio,477060,716-362-2019,Next Day DELIVERY only,30 case minimum ,,,,
194,18,1966,GENESEO,NY,14454,Justin Fields,American Fruit  and Veg Produce,468632,585-427-7716,Same Day DELIVERY if ordered by 8am,,,,,
194,18,1973,LAKEWOOD,NY,14750,JAMES DESIDERIO ,Desiderio,477060,716-362-2019,Next Day DELIVERY only,,,,,
194,18,1993,BROCKPORT,NY,14420,Justin Fields,American Fruit  and Veg Produce,468632,585-427-7716,Same Day DELIVERY if ordered by 8am,,,,,
194,18,2043,WARSAW,NY,14569,,"Div 1 Store, must confirm",,,D1,,,,,
194,18,2159,OLEAN,NY,14760,JAMES DESIDERIO ,Desiderio,477060,716-362-2019,Next Day DELIVERY only,,,,,
194,18,2164,SPRINGVILLE,NY,14141,JAMES DESIDERIO ,Desiderio,477060,716-362-2019,Next Day DELIVERY only,25 cases minimum,,,,
194,18,2326,HORNELL,NY,14843,Justin Fields,American Fruit  and Veg Produce,468632,585-427-7716,Next day delivery,,,,,
194,18,2859,ROCHESTER,NY,14624,Justin Fields,American Fruit  and Veg Produce,468632,585-427-7716,Same Day DELIVERY if ordered by 8am,,,,,
194,18,3607,ALBION,NY,14411,Justin Fields,American Fruit  and Veg Produce,468632,585-427-7716,Same Day DELIVERY if ordered by 8am,,,,,
195,18,1909,NIAGARA FALLS,NY,14304,JAMES DESIDERIO ,Desiderio,477060,716-362-2019,Same Day DELIVERY if ordered by 8am,25 cases minimum,,,,
195,18,2088,BATAVIA,NY,14020,Justin Fields,American Fruit  and Veg Produce,468632,585-427-7716,Same Day DELIVERY if ordered by 8am,,,,,
195,18,2107,LOCKPORT,NY,14094,JAMES DESIDERIO ,Desiderio,477060,716-362-2019,Same Day DELIVERY if ordered by 8am,25 cases minimum,,,,
195,18,2210,AMHERST,NY,14226,JAMES DESIDERIO ,Desiderio,477060,716-362-2019,Same Day DELIVERY if ordered by 8am,25 cases minimum,,,,
195,18,2355,WILLIAMSVILLE,NY,14221,JAMES DESIDERIO ,Desiderio,477060,716-362-2019,Same Day DELIVERY if ordered by 8am,25 cases minimum,,,,
195,18,2405,HAMBURG,NY,14075,JAMES DESIDERIO ,Desiderio,477060,716-362-2019,Same Day DELIVERY if ordered by 8am,25 cases minimum,,,,
195,18,2586,CHEEKTOWAGA,NY,14225,JAMES DESIDERIO ,Desiderio,477060,716-362-2019,Same Day DELIVERY if ordered by 8am,,,,,
195,18,4597,NORTH TONAWANDA,NY,14120,JAMES DESIDERIO ,Desiderio,477060,716-362-2019,Same Day DELIVERY if ordered by 8am,25 cases minimum,,,,
195,18,5027,LANCASTER,NY,14043,JAMES DESIDERIO ,Desiderio,477060,716-362-2019,Same Day DELIVERY if ordered by 8am,25 cases minimum,,,,
196,19,2522,ESCANABA,MI,49829,Dave Katsma & Ed Krug,Alsum Farms & Produce Inc.,105265,920-348-6710,Next Day DELIVERY only,30 case minimum ,,,,
196,19,2192,HOUGHTON,MI,49931,Dave Katsma & Ed Krug,Alsum Farms & Produce Inc.,105265,920-348-6710,Next Day DELIVERY only,30 case minimum ,,,,
196,19,2434,IRON MOUNTAIN,MI,49801,Dave Katsma & Ed Krug,Alsum Farms & Produce Inc.,105265,920-348-6710,Next Day DELIVERY only,30 case minimum ,,,,
196,19,5444,IRONWOOD,MI,49938,Dave Katsma & Ed Krug,Alsum Farms & Produce Inc.,105265,920-348-6710,Next Day DELIVERY only,30 case minimum ,,,,
196,19,2079,MARQUETTE,MI,49855,Dave Katsma & Ed Krug,Alsum Farms & Produce Inc.,105265,920-348-6710,Next Day DELIVERY only,30 case minimum ,,,,
196,19,2358,ALPENA,MI,49707,Call Center,Heeren Bros. Inc. ,486415,800-632-9137 ,Next Day DELIVERY only,"call for delivery date options, work with your neighboring stores to align deliveries for faster service",,,,
196,19,2100,CHEBOYGAN,MI,49721,Call Center,Heeren Bros. Inc. ,486415,800-632-9137 ,Next Day DELIVERY only,"call for delivery date options, work with your neighboring stores to align deliveries for faster service",,,,
196,19,1542,GAYLORD,MI,49735,Call Center,Heeren Bros. Inc. ,486415,800-632-9137 ,Next Day DELIVERY only,"call for delivery date options, work with your neighboring stores to align deliveries for faster service",,,,
196,19,2417,PETOSKEY,MI,49770,Call Center,Heeren Bros. Inc. ,486415,800-632-9137 ,Same Day DELIVERY if ordered by 8am,,,,,
196,19,1936,SAULT SAINTE MARIE,MI,49783,Call Center,Heeren Bros. Inc. ,486415,800-632-9137 ,Next Day DELIVERY only,"call for delivery date options, work with your neighboring stores to align deliveries for faster service",,,,
196,19,2338,TRAVERSE CITY,MI,49684,Call Center,Heeren Bros. Inc. ,486415,800-632-9137 ,Next Day DELIVERY only,"call for delivery date options, work with your neighboring stores to align deliveries for faster service",,,,
197,19,4383,DEARBORN,MI,48126,Bill Bastian,LaGrasso Bros Inc,674641,313-579-1455,Same Day DELIVERY if ordered by 8am,"another approved option:  Heeren Brothers, ven#486415, ph#800-632-9137",,,,
197,19,1790,MONROE,MI,48162,Bill Bastian,LaGrasso Bros Inc,674641,313-579-1455,Next Day DELIVERY only,"another approved option:  Heeren Brothers, ven#486415, ph#800-632-9137",,,,
197,19,2959,ROSEVILLE,MI,48066,Bill Bastian,LaGrasso Bros Inc,674641,313-579-1455,Same Day DELIVERY if ordered by 8am,"another approved option:  Heeren Brothers, ven#486415, ph#800-632-9137",,,,
197,19,5842,SOUTHGATE,MI,48195,Bill Bastian,LaGrasso Bros Inc,674641,313-579-1455,Same Day DELIVERY if ordered by 8am,"another approved option:  Heeren Brothers, ven#486415, ph#800-632-9137",,,,
197,19,2558,STERLING HEIGHTS,MI,48314,Bill Bastian,LaGrasso Bros Inc,674641,313-579-1455,Same Day DELIVERY if ordered by 8am,"another approved option:  Heeren Brothers, ven#486415, ph#800-632-9137",,,,
197,19,2559,STERLING HEIGHTS,MI,48312,Bill Bastian,LaGrasso Bros Inc,674641,313-579-1455,Same Day DELIVERY if ordered by 8am,"another approved option:  Heeren Brothers, ven#486415, ph#800-632-9137",,,,
197,19,2912,TAYLOR,MI,48180,Bill Bastian,LaGrasso Bros Inc,674641,313-579-1455,Same Day DELIVERY if ordered by 8am,"another approved option:  Heeren Brothers, ven#486415, ph#800-632-9137",,,,
197,19,4424,WARREN,MI,48093,Bill Bastian,LaGrasso Bros Inc,674641,313-579-1455,Same Day DELIVERY if ordered by 8am,"another approved option:  Heeren Brothers, ven#486415, ph#800-632-9137",,,,
197,19,3336,WOODHAVEN,MI,48183,Bill Bastian,LaGrasso Bros Inc,674641,313-579-1455,Next Day DELIVERY only,"another approved option:  Heeren Brothers, ven#486415, ph#800-632-9137",,,,
200,19,1923,COMSTOCK PARK,MI,49321,Call Center,Heeren Bros. Inc. ,486415,800-632-9137 ,Same Day DELIVERY if ordered by 8am,,,,,
200,19,1791,FREMONT,MI,49412,Call Center,Heeren Bros. Inc. ,486415,800-632-9137 ,Next Day DELIVERY only,"call for delivery date options, work with your neighboring stores to align deliveries for faster service",Freshpoint San Fransisco- Next day delivery only,,,
200,19,2493,GRAND RAPIDS,MI,49546,Call Center,Heeren Bros. Inc. ,486415,800-632-9137 ,Same Day DELIVERY if ordered by 8am,,,,,
200,19,2567,GRANDVILLE,MI,49418,Call Center,Heeren Bros. Inc. ,486415,800-632-9137 ,Same Day DELIVERY if ordered by 8am,,,,,
200,19,2102,LUDINGTON,MI,49431,Call Center,Heeren Bros. Inc. ,486415,800-632-9137 ,Same Day DELIVERY if ordered by 8am,,,,,
