Store,SHRED PICKUP DATE,Service  Hours,Storage Vendor,Shred Pallet  Count
1527,6/7/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1528,6/14/2023,7 am - 6 pm,Vital Records Control (VRC),1
1529,6/7/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1530,6/13/2023,7 am - 6 pm,Vital Records Control (VRC),3
1531,6/26/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1532,4/21/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1533,9/20/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1534,7/14/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1535,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1536,5/31/2023,7 am - 6 pm,Vital Records Control (VRC),1
1537,TBD,TBD,TBD,WAITING ON SUBMISSION
1538,3/15/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1539,5/22/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
1540,3/17/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1541,3/15/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1542,5/12/2023,7 am - 6 pm,Vital Records Control (VRC),1
1543,9/14/2023,7 am - 6 pm,Vital Records Control (VRC),2
1544,TBD,TBD,TBD,WAITING ON SUBMISSION
1545,7/11/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1546,TBD,TBD,TBD,WAITING ON SUBMISSION
1547,6/13/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1548,TBD,TBD,TBD,WAITING ON SUBMISSION
1549,TBD,TBD,TBD,WAITING ON SUBMISSION
1550,7/24/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1551,4/5/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1552,5/12/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1553,7/7/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1554,4/17/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1555,5/8/2023,7 am - 6 pm,Vital Records Control (VRC),1
1556,7/31/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1557,5/8/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1558,5/2/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1559,3/21/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1560,5/2/2023,7 am - 6 pm,Vital Records Control (VRC),1
1561,4/6/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1562,4/21/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1563,7/21/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1564,5/17/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1565,7/13/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1566,5/19/2023,7 am - 6 pm,Vital Records Control (VRC),2
1567,7/13/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1568,4/5/2023,7 am - 6 pm,Vital Records Control (VRC),1
1569,4/3/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1570,5/17/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1571,4/10/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1572,3/24/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1573,6/9/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1574,6/19/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1575,3/22/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1576,8/1/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1577,8/8/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1578,4/7/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1579,4/18/2023,7 am - 6 pm,Vital Records Control (VRC),1
1580,5/22/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1581,5/22/2023,7 am - 6 pm,Vital Records Control (VRC),1
1583,5/12/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1584,4/14/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1585,8/31/2023,7 am - 6 pm,Vital Records Control (VRC),1
1586,6/30 & 7/3/23,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1587,TBD,TBD,TBD,WAITING ON SUBMISSION
1588,7/25/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1589,3/21/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1590,4/26/2023,7 am - 6 pm,Vital Records Control (VRC),5
1591,TBD,TBD,TBD,WAITING ON SUBMISSION
1592,3/17/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1593,6/16/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1594,6/20/2023,7 am - 6 pm,Vital Records Control (VRC),1
1595,6/7/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1596,7/25/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1597,TBD,TBD,TBD,WAITING ON SUBMISSION
1598,3/29/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1599,3/17/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1600,7/28/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1601,4/21/2023,7 am - 6 pm,Vital Records Control (VRC),9
1602,5/17/2023,7 am - 6 pm,Vital Records Control (VRC),2
1603,TBD,TBD,TBD,WAITING ON SUBMISSION
1604,TBD,TBD,TBD,WAITING ON SUBMISSION
1605,4/19/2023,7 am - 6 pm,Vital Records Control (VRC),3
1606,3/14/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1607,5/11/2023,7 am - 6 pm,Vital Records Control (VRC),3
1608,TBD,TBD,TBD,WAITING ON SUBMISSION
1609,7/18/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1610,7/27 & 7/28/23,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1611,3/17/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1612,TBD,TBD,TBD,WAITING ON SUBMISSION
1613,5/12/2023,7 am - 6 pm,Vital Records Control (VRC),1
1614,6/13/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1615,3/30/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1616,TBD,TBD,TBD,WAITING ON SUBMISSION
1617,3/15/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1618,7/14/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1619,7/26/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1620,TBD,TBD,TBD,WAITING ON SUBMISSION
1621,TBD,TBD,TBD,WAITING ON SUBMISSION
1622,4/11/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1623,6/9/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1624,6/8/2023,7 am - 6 pm,Vital Records Control (VRC),2
1625,8/2/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1626,6/14/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1627,7/21/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1628,5/17/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1629,TBD,TBD,TBD,WAITING ON SUBMISSION
1630,TBD,TBD,TBD,WAITING ON SUBMISSION
1631,TBD,TBD,TBD,WAITING ON SUBMISSION
1632,4/4/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1633,4/12/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1634,7/5 & 7/6/23,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1635,8/7/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1636,7/13/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1637,7/7/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1638,4/20/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1639,TBD,TBD,TBD,WAITING ON SUBMISSION
1640,7/3/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1641,TBD,TBD,TBD,WAITING ON SUBMISSION
1642,8/10/2023,7 am - 6 pm,Vital Records Control (VRC),4
1643,8/3/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1644,4/28/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1645,6/7/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1646,TBD,TBD,TBD,WAITING ON SUBMISSION
1647,5/10/2023,7 am - 6 pm,Vital Records Control (VRC),1
1648,TBD,TBD,TBD,WAITING ON SUBMISSION
1649,7/10 & 7/11/23,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1650,8/8/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1651,3/20/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1652,TBD,TBD,TBD,WAITING ON SUBMISSION
1653,TBD,TBD,TBD,WAITING ON SUBMISSION
1654,5/19/2023,7 am - 6 pm,Vital Records Control (VRC),1
1655,5/26/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1656,8/9/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1657,4/6/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1658,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1659,7/7/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1660,6/19/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1661,3/23/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1662,7/13/2023,7 am - 6 pm,Vital Records Control (VRC),1
1663,5/26/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1664,4/19 & 4/20/23,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1665,6/13/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1666,3/20/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1667,6/16/2023,7 am - 6 pm,Vital Records Control (VRC),1
1668,4/18/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1669,7/24/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1670,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1671,7/11/2023,7 am - 6 pm,Vital Records Control (VRC),1
1672,TBD,TBD,TBD,WAITING ON SUBMISSION
1673,7/12/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1674,TBD,TBD,TBD,WAITING ON SUBMISSION
1675,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1676,5/22/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
1677,7/26/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1678,4/7/2023,7 am - 6 pm,Vital Records Control (VRC),1
1679,7/10/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1680,TBD,TBD,TBD,WAITING ON SUBMISSION
1681,6/30/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1682,TBD,TBD,TBD,WAITING ON SUBMISSION
1683,6/12 & 6/13/23,7 am - 6 pm,Vital Records Control (VRC),2
1684,TBD,TBD,TBD,WAITING ON SUBMISSION
1685,4/13/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1686,7/11/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1687,TBD,TBD,TBD,WAITING ON SUBMISSION
1688,3/31/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1689,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1690,5/16/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1691,3/17/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1692,4/10/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1693,4/7/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1694,4/24/2023,7 am - 6 pm,Vital Records Control (VRC),1
1695,7/6/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1696,TBD,TBD,TBD,WAITING ON SUBMISSION
1697,6/12/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1698,4/3/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1699,5/16/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1700,5/3/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1701,TBD,TBD,TBD,WAITING ON SUBMISSION
1702,3/17/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1703,7/14/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1704,TBD,TBD,TBD,WAITING ON SUBMISSION
1705,TBD,TBD,TBD,WAITING ON SUBMISSION
1707,8/10/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1708,6/28/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1709,4/13/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1710,6/20/2023,7 am - 6 pm,Vital Records Control (VRC),8
1711,3/14/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1712,6/22/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1713,TBD,TBD,TBD,WAITING ON SUBMISSION
1714,5/15/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
1715,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1716,TBD,TBD,TBD,WAITING ON SUBMISSION
1717,3/17/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1718,5/10/2023,7 am - 6 pm,Vital Records Control (VRC),1
1719,4/21/2023,7 am - 6 pm,Vital Records Control (VRC),1
1720,TBD,TBD,TBD,WAITING ON SUBMISSION
1721,6/6/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1722,3/20/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1723,5/11/2023,7 am - 6 pm,Vital Records Control (VRC),2
1724,8/11/2023,7 am - 6 pm,Vital Records Control (VRC),1
1726,TBD,TBD,TBD,WAITING ON SUBMISSION
1727,5/15/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1728,4/12/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1729,4/28/2023,7 am - 6 pm,Vital Records Control (VRC),1
1730,5/25 & 5/26/23,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1731,TBD,TBD,TBD,WAITING ON SUBMISSION
1732,TBD,TBD,TBD,WAITING ON SUBMISSION
1733,8/10/2023,7 am - 6 pm,Vital Records Control (VRC),1
1734,6/30/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1735,6/27/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1736,TBD,TBD,TBD,WAITING ON SUBMISSION
1737,7/13/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1738,3/29/2023,7 am - 6 pm,Vital Records Control (VRC),3
1739,5/24/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1740,6/2/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1741,TBD,TBD,TBD,WAITING ON SUBMISSION
1742,5/12/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1743,TBD,TBD,TBD,WAITING ON SUBMISSION
1744,7/21/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1745,6/21/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1746,9/29/2023,7 am - 6 pm,Vital Records Control (VRC),1
1747,4/3/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1748,3/20/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1749,8/29/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1750,4/19/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1751,3/15/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1752,3/21/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1753,4/4/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1754,3/23/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1755,5/4/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1756,4/10/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1757,6/27/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1758,6/14/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1759,6/8/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1760,5/24/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1761,3/20/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
1762,9/5/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1763,7/10/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1764,5/9/2023,7 am - 6 pm,Vital Records Control (VRC),2
1765,6/16/2023,7 am - 6 pm,Vital Records Control (VRC),1
1766,7/10/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1767,4/18/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1768,5/25/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1769,7/13/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1770,5/11 & 5/12/23,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1771,7/28/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1772,4/17/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1773,TBD,TBD,TBD,WAITING ON SUBMISSION
1774,6/19/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1775,Pending with the vendor to reschedule service,7 am - 6 pm,Vital Records Control (VRC),3
1776,4/28/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1777,3/14 & 3/15/23,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1778,5/11/2023,7 am - 6 pm,Vital Records Control (VRC),2
1779,6/5 & 6/6/23,7 am - 6 pm,Vital Records Control (VRC),2
1780,6/8/2023,7 am - 6 pm,Vital Records Control (VRC),3
1781,7/6/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1782,6/5/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1783,6/1/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1784,7/26/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1785,TBD,TBD,TBD,WAITING ON SUBMISSION
1786,4/20/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1787,3/28/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1788,6/19/2023,7 am - 6 pm,Vital Records Control (VRC),1
1789,4/17/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1790,3/31/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1791,4/5/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1792,7/7/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1793,TBD,TBD,TBD,WAITING ON SUBMISSION
1794,4/19/2023,7 am - 6 pm,Vital Records Control (VRC),1
1795,TBD,TBD,TBD,WAITING ON SUBMISSION
1796,9/8/2023,7 am - 6 pm,Vital Records Control (VRC),3
1797,7/17/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1798,7/25/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1799,5/11/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1800,6/14/2023,7 am - 6 pm,Vital Records Control (VRC),1
1801,3/24/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1802,TBD,TBD,TBD,WAITING ON SUBMISSION
1803,6/9/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1804,7/14/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
1805,TBD,TBD,TBD,WAITING ON SUBMISSION
1806,TBD,TBD,TBD,WAITING ON SUBMISSION
1807,6/30/2023,7 am - 6 pm,Vital Records Control (VRC),3
1808,4/10 & 4/12/23,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1809,8/24/2023,7 am - 6 pm,Vital Records Control (VRC),1
1810,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1811,TBD,TBD,TBD,WAITING ON SUBMISSION
1812,8/29/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1813,TBD,TBD,TBD,WAITING ON SUBMISSION
1814,6/29/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1815,5/12/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1816,TBD,TBD,TBD,WAITING ON SUBMISSION
1817,3/29/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1819,7/26/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1820,5/1/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1821,3/31/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1823,TBD,TBD,TBD,WAITING ON SUBMISSION
1825,5/15 & 5/16 & 5/17/23,7 am - 6 pm,Vital Records Control (VRC),8
1826,4/21/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1827,TBD,TBD,TBD,WAITING ON SUBMISSION
1828,5/23/2023,7 am - 6 pm,Vital Records Control (VRC),1
1829,TBD,TBD,TBD,WAITING ON SUBMISSION
1830,TBD,TBD,TBD,WAITING ON SUBMISSION
1831,7/25/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1832,4/12/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1833,TBD,TBD,TBD,WAITING ON SUBMISSION
1834,TBD,TBD,TBD,WAITING ON SUBMISSION
1835,TBD,TBD,TBD,WAITING ON SUBMISSION
1836,4/14/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1837,5/19/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1838,3/29/2023,7 am - 6 pm,Vital Records Control (VRC),2
1839,3/22/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1840,TBD,TBD,TBD,WAITING ON SUBMISSION
1841,TBD,TBD,TBD,WAITING ON SUBMISSION
1842,TBD,TBD,TBD,WAITING ON SUBMISSION
1843,5/25/2023,7 am - 6 pm,Vital Records Control (VRC),13
1844,7/12/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1845,5/8 & 5/9/23,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1846,TBD,TBD,TBD,WAITING ON SUBMISSION
1847,5/5/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1848,7/17/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1849,6/22/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1850,7/25/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1851,4/5/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1852,5/8 & 5/9 & 5/10/23,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1853,TBD,TBD,TBD,WAITING ON SUBMISSION
1855,4/10/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1856,TBD,TBD,TBD,WAITING ON SUBMISSION
1857,6/26/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1858,8/7/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
1859,TBD,TBD,TBD,WAITING ON SUBMISSION
1860,8/3/2023,7 am - 6 pm,Vital Records Control (VRC),3
1861,5/15/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
