Store,Offsite Storage Pickup Date,Service  Hours,Storage Vendor,Box  Count
1610,6/1/2022,7 am - 6 pm,Vital Records Control (VRC),33
1611,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),142
1612,7/21/2021,7 am - 6 pm,Vital Records Control (VRC),251
1613,4/13/2022,7 am - 6 pm,Vital Records Control (VRC),103
1614,TBD,TBD,TBD,TBD
1615,5/17/2022,7 am - 6 pm,Vital Records Control (VRC),68
1616,TBD,TBD,TBD,TBD
1617,TBD,TBD,TBD,TBD
1618,TBD,TBD,TBD,TBD
1619,5/26/2022,7 am - 6 pm,Vital Records Control (VRC),80
1620,TBD,TBD,TBD,TBD
1621,TBD,TBD,TBD,TBD
1622,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),121
1623,TBD,TBD,TBD,TBD
1624,TBD,TBD,TBD,TBD
1625,8/24/2021,7 am - 6 pm,Vital Records Control (VRC),68
1626,TBD,TBD,TBD,TBD
1627,7/28/2021,7 am - 6 pm,Vital Records Control (VRC),46
1628,TBD,TBD,TBD,TBD
1629,TBD,TBD,TBD,TBD
1630,7/15/2021,7 am - 6 pm,Vital Records Control (VRC),0
1631,TBD,TBD,TBD,TBD
1632,8/20/2021,7 am - 6 pm,Vital Records Control (VRC),39
1633,8/19/2021,7 am - 6 pm,Vital Records Control (VRC),60
1634,8/3/2021,7 am - 6 pm,Vital Records Control (VRC),63
1635,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),48
1636,TBD,TBD,TBD,TBD
1637,TBD,TBD,TBD,TBD
1638,5/7/2021,7 am - 6 pm,Vital Records Control (VRC),149
1639,TBD,TBD,TBD,TBD
1640,TBD,TBD,TBD,TBD
1641,TBD,TBD,TBD,TBD
1642,TBD,TBD,TBD,TBD
1643,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),70
1644,6/28/2022,7 am - 6 pm,Vital Records Control (VRC),103
1645,TBD,TBD,TBD,TBD
1646,TBD,TBD,TBD,TBD
1647,TBD,TBD,TBD,TBD
1648,TBD,TBD,TBD,TBD
1649,TBD,TBD,TBD,TBD
1650,8/30/2021,7 am - 6 pm,Vital Records Control (VRC),70
1651,3/10/2022,7 am - 6 pm,Vital Records Control (VRC),20
1652,TBD,TBD,TBD,TBD
1653,TBD,TBD,TBD,TBD
1654,8/3/2021,7 am - 6 pm,Vital Records Control (VRC),121
1655,TBD,TBD,TBD,TBD
1656,6/8/2022,7 am - 6 pm,Vital Records Control (VRC),73
1657,TBD,TBD,TBD,TBD
1658,TBD,TBD,TBD,TBD
1659,TBD,TBD,TBD,TBD
1660,3/15/2022,7 am - 6 pm,Vital Records Control (VRC),19
1661,TBD,TBD,TBD,TBD
1662,7/28/2021,7 am - 6 pm,Vital Records Control (VRC),52
1663,6/25/2021,7 am - 6 pm,Iron Mountain ,136
1664,TBD,TBD,TBD,TBD
1665,TBD,TBD,TBD,TBD
1666,TBD,TBD,TBD,TBD
1667,TBD,TBD,TBD,TBD
1668,TBD,TBD,TBD,TBD
1669,TBD,TBD,TBD,TBD
1670,TBD,TBD,TBD,TBD
1671,TBD,TBD,TBD,TBD
1672,8/9/2021,7 am - 6 pm,Vital Records Control (VRC),199
1673,TBD,TBD,TBD,TBD
1674,TBD,TBD,TBD,TBD
1675,TBD,TBD,TBD,TBD
1676,TBD,TBD,TBD,TBD
1677,6/23/2022,7 am - 6 pm,Vital Records Control (VRC),110
1678,TBD,TBD,TBD,TBD
1679,TBD,TBD,TBD,TBD
1680,TBD,TBD,TBD,TBD
1681,TBD,TBD,TBD,TBD
1682,TBD,TBD,TBD,TBD
1683,TBD,TBD,TBD,TBD
1684,7/28/2021,7 am - 6 pm,Vital Records Control (VRC),35
1685,8/16/2021,7 am - 6 pm,Vital Records Control (VRC),49
1686,9/17/2021,7 am - 6 pm,Vital Records Control (VRC),0
1687,TBD,TBD,TBD,TBD
1688,TBD,TBD,TBD,TBD
1689,TBD,TBD,TBD,TBD
1690,TBD,TBD,TBD,TBD
1691,5/20/2022,7 am - 6 pm,Vital Records Control (VRC),125
1692,3/11/2022,7 am - 6 pm,Vital Records Control (VRC),19
1693,3/7/2022,7 am - 6 pm,Vital Records Control (VRC),100
1694,8/5/2021,7 am - 6 pm,Iron Mountain ,114
1695,TBD,TBD,TBD,TBD
1696,7/28/2021,7 am - 6 pm,Vital Records Control (VRC),96
1697,2/9/2022,7 am - 6 pm,Vital Records Control (VRC),55
1698,7/12/2022,7 am - 6 pm,Vital Records Control (VRC),143
1699,9/8/2021,7 am - 6 pm,Vital Records Control (VRC),0
1700,3/8/2022,7 am - 6 pm,Vital Records Control (VRC),95
1701,2/24/2022,7 am - 6 pm,Vital Records Control (VRC),72
1702,5/26/2021,7 am - 6 pm,Vital Records Control (VRC),192
1703,TBD,TBD,TBD,TBD
1704,TBD,TBD,TBD,TBD
1705,TBD,TBD,TBD,TBD
1707,TBD,TBD,TBD,TBD
1708,8/30/2021,7 am - 6 pm,Vital Records Control (VRC),0
1709,TBD,TBD,TBD,TBD
1710,TBD,TBD,TBD,TBD
1711,5/26/2021,7 am - 6 pm,Vital Records Control (VRC),239
1712,3/16/2021,7 am - 6 pm,Vital Records Control (VRC),97
1713,TBD,TBD,TBD,TBD
1714,TBD,TBD,TBD,TBD
1715,TBD,TBD,TBD,TBD
1716,TBD,TBD,TBD,TBD
1717,TBD,TBD,TBD,TBD
1718,TBD,TBD,TBD,TBD
1719,TBD,TBD,TBD,TBD
1720,3/15/2022,7 am - 6 pm,Vital Records Control (VRC),35
1721,TBD,TBD,TBD,TBD
1722,8/11/2021,7 am - 6 pm,Vital Records Control (VRC),0
1723,TBD,TBD,TBD,TBD
1724,TBD,TBD,TBD,TBD
1726,4/13/2022,7 am - 6 pm,Vital Records Control (VRC),133
1727,TBD,TBD,TBD,TBD
1728,TBD,TBD,TBD,TBD
1729,TBD,TBD,TBD,TBD
1730,TBD,TBD,TBD,TBD
1731,10/5/2021,7 am - 6 pm,Iron Mountain ,64
1732,8/26/2021,7 am - 6 pm,Vital Records Control (VRC),48
1733,9/7/2021,7 am - 6 pm,Vital Records Control (VRC),17
1734,TBD,TBD,TBD,TBD
1735,TBD,TBD,TBD,TBD
1736,TBD,TBD,TBD,TBD
1737,TBD,TBD,TBD,TBD
1738,8/18/2021,7 am - 6 pm,Vital Records Control (VRC),0
1739,TBD,TBD,TBD,TBD
1740,TBD,TBD,TBD,TBD
1741,TBD,TBD,TBD,TBD
1742,TBD,TBD,TBD,TBD
1743,TBD,TBD,TBD,TBD
1744,TBD,TBD,TBD,TBD
1745,TBD,TBD,TBD,TBD
1746,TBD,TBD,TBD,TBD
1747,3/14/2022,7 am - 6 pm,Vital Records Control (VRC),21
1748,7/30/2021,7 am - 6 pm,Vital Records Control (VRC),33
1749,7/11/2022,7 am - 6 pm,Vital Records Control (VRC),105
1750,9/23/2021,7 am - 6 pm,Vital Records Control (VRC),57
1751,TBD,TBD,TBD,TBD
1752,TBD,TBD,TBD,TBD
1753,7/26/2022,7 am - 6 pm,Vital Records Control (VRC),50
1754,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),56
1755,TBD,TBD,TBD,TBD
1756,3/11/2022,7 am - 6 pm,Vital Records Control (VRC),124
1757,8/24/2021,7 am - 6 pm,Vital Records Control (VRC),0
1758,TBD,TBD,TBD,TBD
1759,TBD,TBD,TBD,TBD
1760,3/24/2022,7 am - 6 pm,Vital Records Control (VRC),99
1761,TBD,TBD,TBD,TBD
1762,TBD,TBD,TBD,TBD
1763,TBD,TBD,TBD,TBD
1764,9/7/2021,7 am - 6 pm,Vital Records Control (VRC),171
1765,TBD,TBD,TBD,TBD
1766,3/3/2022,7 am - 6 pm,Vital Records Control (VRC),50
1767,TBD,TBD,TBD,TBD
1768,TBD,TBD,TBD,TBD
1769,6/16/2022,7 am - 6 pm,Vital Records Control (VRC),130
1770,TBD,TBD,TBD,TBD
1771,9/9/2021,7 am - 6 pm,Vital Records Control (VRC),60
1772,8/11/2021,7 am - 6 pm,Vital Records Control (VRC),0
1773,TBD,TBD,TBD,TBD
1774,TBD,TBD,TBD,TBD
1775,8/10/2021,7 am - 6 pm,Vital Records Control (VRC),70
1776,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),83
1777,TBD,TBD,TBD,TBD
1778,TBD,TBD,TBD,TBD
1779,TBD,TBD,TBD,TBD
1780,TBD,TBD,TBD,TBD
1781,6/16/2022,7 am - 6 pm,Vital Records Control (VRC),63
1782,TBD,TBD,TBD,TBD
1783,TBD,TBD,TBD,TBD
1784,8/19/2021,7 am - 6 pm,Vital Records Control (VRC),0
1785,8/2/2022,7 am - 6 pm,Vital Records Control (VRC),61
1786,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),95
1787,TBD,TBD,TBD,TBD
1788,8/9/2022,7 am - 6 pm,Vital Records Control (VRC),100
1789,TBD,TBD,TBD,TBD
1790,6/17/2022,7 am - 6 pm,Vital Records Control (VRC),94
1791,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),57
1792,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),103
1793,8/19/2021,7 am - 6 pm,Vital Records Control (VRC),0
1794,6/17/2022,7 am - 6 pm,Vital Records Control (VRC),99
1795,4/26/2022,7 am - 6 pm,Vital Records Control (VRC),100
1796,TBD,TBD,TBD,TBD
1797,7/20/2021,7 am - 6 pm,Vital Records Control (VRC),87
1798,TBD,TBD,TBD,TBD
1799,TBD,TBD,TBD,TBD
1800,3/23/2022,7 am - 6 pm,Vital Records Control (VRC),71
1801,3/17/2022,7 am - 6 pm,Vital Records Control (VRC),89
1802,5/6/2022,7 am - 6 pm,Vital Records Control (VRC),160
1803,TBD,TBD,TBD,TBD
1804,TBD,TBD,TBD,TBD
1805,TBD,TBD,TBD,TBD
1806,TBD,TBD,TBD,TBD
1807,7/13/2022,7 am - 6 pm,Vital Records Control (VRC),58
1808,TBD,TBD,TBD,TBD
1809,TBD,TBD,TBD,TBD
1810,TBD,TBD,TBD,TBD
1811,TBD,TBD,TBD,TBD
1812,TBD,TBD,TBD,TBD
1813,5/23/2022,7 am - 6 pm,Vital Records Control (VRC),39
1814,TBD,TBD,TBD,TBD
1815,3/18/2022,7 am - 6 pm,Vital Records Control (VRC),47
1816,TBD,TBD,TBD,TBD
1817,7/21/2021,7 am - 6 pm,Vital Records Control (VRC),0
1819,7/15/2021,7 am - 6 pm,Vital Records Control (VRC),43
1820,TBD,TBD,TBD,TBD
1821,8/23/2021,7 am - 6 pm,Vital Records Control (VRC),240
1823,TBD,TBD,TBD,TBD
1825,TBD,TBD,TBD,TBD
1826,TBD,TBD,TBD,TBD
1827,9/10/2021,7 am - 6 pm,Vital Records Control (VRC),0
1828,TBD,TBD,TBD,TBD
1829,TBD,TBD,TBD,TBD
1830,6/7/2022,7 am - 6 pm,Vital Records Control (VRC),157
1831,6/16/2022,7 am - 6 pm,Vital Records Control (VRC),108
1832,3/18/2022,7 am - 6 pm,Vital Records Control (VRC),141
1833,TBD,TBD,TBD,TBD
1834,TBD,TBD,TBD,TBD
1835,6/16/2022,7 am - 6 pm,Vital Records Control (VRC),146
1836,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),135
1837,7/12/2021,7 am - 6 pm,Vital Records Control (VRC),90
1838,TBD,TBD,TBD,TBD
1839,5/27/2021,7 am - 6 pm,Vital Records Control (VRC),50
1840,TBD,TBD,TBD,TBD
1841,TBD,TBD,TBD,TBD
1842,TBD,TBD,TBD,TBD
1843,8/19/2021,7 am - 6 pm,Vital Records Control (VRC),95
1844,TBD,TBD,TBD,TBD
1845,TBD,TBD,TBD,TBD
1846,8/9/2021,7 am - 6 pm,Vital Records Control (VRC),0
1847,5/6/2021,7 am - 5 pm,Iron Mountain ,48
1848,TBD,TBD,TBD,TBD
1849,TBD,TBD,TBD,TBD
1850,TBD,TBD,TBD,TBD
1851,TBD,TBD,TBD,TBD
1852,TBD,TBD,TBD,TBD
1853,TBD,TBD,TBD,TBD
1855,TBD,TBD,TBD,TBD
1856,7/27/2021,7 am - 6 pm,Vital Records Control (VRC),141
1857,6/9/2022,7 am - 6 pm,Vital Records Control (VRC),51
1858,8/11/2021,7 am - 6 pm,Vital Records Control (VRC),36
1859,8/9/2021,7 am - 6 pm,Vital Records Control (VRC),27
1860,No Service Required per Store,7 am - 6 pm,Vital Records Control (VRC),0
1861,TBD,TBD,TBD,TBD
1862,5/16/2022,7 am - 6 pm,Vital Records Control (VRC),155
1863,5/25/2021,7 am - 6 pm,Vital Records Control (VRC),33
1864,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),99
1865,7/22/2021,7 am - 6 pm,Vital Records Control (VRC),29
1866,6/13/2022,7 am - 6 pm,Vital Records Control (VRC),41
1867,TBD,TBD,TBD,TBD
1868,No Service Required per Store,7 am - 6 pm,Vital Records Control (VRC),0
1869,TBD,TBD,TBD,TBD
1870,8/4/2021,7 am - 6 pm,Vital Records Control (VRC),31
1871,6/14/2022,7 am - 6 pm,Vital Records Control (VRC),75
1872,8/26/2021,7 am - 6 pm,Vital Records Control (VRC),0
1873,8/11/2022,7 am - 6 pm,Vital Records Control (VRC),96
1874,TBD,TBD,TBD,TBD
1875,TBD,TBD,TBD,TBD
1876,9/6/2021,7 am - 6 pm,Vital Records Control (VRC),73
1877,TBD,TBD,TBD,TBD
1878,8/23/2021,7 am - 6 pm,Vital Records Control (VRC),0
1879,TBD,TBD,TBD,TBD
1880,8/30/2021,7 am - 6 pm,Vital Records Control (VRC),0
1881,3/23/2022,7 am - 6 pm,Vital Records Control (VRC),93
1882,TBD,TBD,TBD,TBD
1883,TBD,TBD,TBD,TBD
1884,TBD,TBD,TBD,TBD
1885,5/4/2021,7 am - 5 pm,Iron Mountain ,175
1886,6/23/2022,7 am - 6 pm,Vital Records Control (VRC),121
1887,6/28/2022,7 am - 6 pm,Vital Records Control (VRC),71
1888,8/25/2021,7 am - 6 pm,Vital Records Control (VRC),139
1889,9/13/2021,7 am - 6 pm,Vital Records Control (VRC),0
1890,TBD,TBD,TBD,TBD
1891,7/15/2022,7 am - 6 pm,Vital Records Control (VRC),141
1892,TBD,TBD,TBD,TBD
1893,TBD,TBD,TBD,TBD
1894,4/14/2021,7 am - 6 pm,Vital Records Control (VRC),135
1895,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),118
1896,TBD,TBD,TBD,TBD
1897,TBD,TBD,TBD,TBD
1898,TBD,TBD,TBD,TBD
1899,TBD,TBD,TBD,TBD
1900,8/11/2021,7 am - 6 pm,Vital Records Control (VRC),80
1901,8/26/2021,7 am - 6 pm,Vital Records Control (VRC),0
1902,8/18/2021,7 am - 6 pm,Vital Records Control (VRC),0
1903,3/4/2022,7 am - 6 pm,Vital Records Control (VRC),38
1904,TBD,TBD,TBD,TBD
1905,8/13/2021,7 am - 6 pm,Vital Records Control (VRC),0
1906,6/21/2022,7 am - 6 pm,Vital Records Control (VRC),36
1907,TBD,TBD,TBD,TBD
1908,TBD,TBD,TBD,TBD
1909,5/16/2022,7 am - 6 pm,Vital Records Control (VRC),110
1910,7/19/2021,7 am - 6 pm,Vital Records Control (VRC),0
1911,10/1/2021,7 am - 6 pm,Vital Records Control (VRC),40
1912,5/19/2022,7 am - 6 pm,Vital Records Control (VRC),22
1913,6/14/2022,7 am - 6 pm,Vital Records Control (VRC),57
1914,TBD,TBD,TBD,TBD
1915,TBD,TBD,TBD,TBD
1916,3/24/2021,7 am - 6 pm,Vital Records Control (VRC),40
1917,3/8/2022,7 am - 6 pm,Vital Records Control (VRC),47
1918,TBD,TBD,TBD,TBD
1919,7/21/2021,7 am - 6 pm,Vital Records Control (VRC),64
1920,2/24/2022,7 am - 6 pm,Vital Records Control (VRC),40
1921,7/29/2022,7 am - 6 pm,Vital Records Control (VRC),80
1922,9/8/2021,7 am - 6 pm,iron Mountain,54
1923,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),36
1924,7/22/2021,7 am - 6 pm,Vital Records Control (VRC),69
1925,9/7/2021,7 am - 6 pm,Vital Records Control (VRC),0
1926,7/19/2022,7 am - 6 pm,Vital Records Control (VRC),90
1927,4/15/2021,7 am - 6 pm,Vital Records Control (VRC),159
1928,8/3/2021,7 am - 6 pm,Vital Records Control (VRC),157
1929,8/5/2021,7 am - 6 pm,Vital Records Control (VRC),0
1930,TBD,TBD,TBD,TBD
1931,TBD,TBD,TBD,TBD
1932,7/20/2021,7 am - 6 pm,Vital Records Control (VRC),106
1933,TBD,TBD,TBD,TBD
1934,TBD,TBD,TBD,TBD
1935,TBD,TBD,TBD,TBD
1936,7/15/2021,7 am - 6 pm,Vital Records Control (VRC),0
1937,4/19/2021,7 am - 6 pm,Vital Records Control (VRC),85
1938,TBD,TBD,TBD,TBD
1939,7/25/2022,7 am - 6 pm,Vital Records Control (VRC),88
1940,TBD,TBD,TBD,TBD
1941,3/31/2022,7 am - 6 pm,Vital Records Control (VRC),43
1942,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),40
1943,TBD,TBD,TBD,TBD
1945,TBD,TBD,TBD,TBD
1946,7/29/2021,7 am - 6 pm,Vital Records Control (VRC),12
1947,8/3/2021,7 am - 6 pm,Vital Records Control (VRC),0
1948,TBD,TBD,TBD,TBD
1949,TBD,TBD,TBD,TBD
1950,TBD,TBD,TBD,TBD
1951,2/10/2022,7 am - 6 pm,Vital Records Control (VRC),113
1952,TBD,TBD,TBD,TBD
1953,TBD,TBD,TBD,TBD
1954,7/11/2022,7 am - 6 pm,Vital Records Control (VRC),52
1955,TBD,TBD,TBD,TBD
1956,8/24/2021,7 am - 6 pm,Vital Records Control (VRC),170
1957,4/2/2021,7 am - 6 pm,Vital Records Control (VRC),19
1958,TBD,TBD,TBD,TBD
1959,8/5/2022,7 am - 6 pm,Vital Records Control (VRC),44
1960,TBD,TBD,TBD,TBD
1961,5/16/2022,7 am - 6 pm,Vital Records Control (VRC),56
1962,TBD,TBD,TBD,TBD
1963,3/18/2022,7 am - 6 pm,Vital Records Control (VRC),81
1964,7/27/2022,7 am - 6 pm,Vital Records Control (VRC),99
1965,TBD,TBD,TBD,TBD
1966,5/23/2022,7 am - 6 pm,Vital Records Control (VRC),99
1967,8/1/2022,7 am - 6 pm,Vital Records Control (VRC),43
1968,TBD,TBD,TBD,TBD
1969,TBD,TBD,TBD,TBD
1970,TBD,TBD,TBD,TBD
1971,7/16/2021,7 am - 6 pm,Vital Records Control (VRC),0
1972,4/21/2022,7 am - 6 pm,Vital Records Control (VRC),96
1973,TBD,TBD,TBD,TBD
1974,7/22/2021,7 am - 6 pm,Vital Records Control (VRC),54
1975,8/8/2022,7 am - 6 pm,Vital Records Control (VRC),55
1976,6/7/2022,7 am - 6 pm,Vital Records Control (VRC),125
1977,7/29/2021,7 am - 6 pm,Vital Records Control (VRC),39
1978,TBD,TBD,TBD,TBD
1979,3/30/2022,7 am - 6 pm,Vital Records Control (VRC),41
1980,10/4/2021,7 am - 6 pm,Iron Mountain ,64
1981,TBD,TBD,TBD,TBD
1982,TBD,TBD,TBD,TBD
1983,TBD,TBD,TBD,TBD
1984,8/8/2022,7 am - 6 pm,Vital Records Control (VRC),66
1985,TBD,TBD,TBD,TBD
1986,6/7/2022,7 am - 6 pm,Vital Records Control (VRC),66
1987,TBD,TBD,TBD,TBD
1988,TBD,TBD,TBD,TBD
1989,No Service Required per Store,7 am - 6 pm,Vital Records Control (VRC),0
1990,7/20/2021,7 am - 6 pm,Vital Records Control (VRC),55
1991,TBD,TBD,TBD,TBD
1992,3/14/2022,7 am - 6 pm,Vital Records Control (VRC),63
1993,No Service Required per Store ,7 am - 6 pm,Vital Records Control (VRC),0
1994,7/23/2021,7 am - 6 pm,Vital Records Control (VRC),0
1995,8/9/2021,7 am - 6 pm,Vital Records Control (VRC),94
1996,TBD,TBD,TBD,TBD
1997,TBD,TBD,TBD,TBD
1998,2/8/2022,7 am - 6 pm,Vital Records Control (VRC),89
1999,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),77
2000,TBD,TBD,TBD,TBD
2001,3/10/2022,7 am - 6 pm,Vital Records Control (VRC),138
2002,TBD,TBD,TBD,TBD
2003,TBD,TBD,TBD,TBD
2004,TBD,TBD,TBD,TBD
2005,No Service Required per Store,7 am - 6 pm,Vital Records Control (VRC),0
2006,8/4/2021,7 am - 6 pm,Vital Records Control (VRC),0
2007,7/23/2021,7 am - 6 pm,Vital Records Control (VRC),0
2008,6/8/2022,7 am - 6 pm,Vital Records Control (VRC),98
2009,TBD,TBD,TBD,TBD
2010,9/15/2021,7 am - 6 pm,Vital Records Control (VRC),80
2012,7/14/2022,7 am - 6 pm,Vital Records Control (VRC),83
2013,7/19/2021,7 am - 6 pm,Vital Records Control (VRC),159
2014,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),58
2015,TBD,TBD,TBD,TBD
2016,7/20/2021,7 am - 6 pm,Vital Records Control (VRC),0
2019,5/4/2021,7 am - 5 pm,Iron Mountain ,183
2020,TBD,TBD,TBD,TBD
2021,7/27/2022,7 am - 6 pm,Vital Records Control (VRC),90
2022,8/11/2022,7 am - 6 pm,Vital Records Control (VRC),33
2023,TBD,TBD,TBD,TBD
2024,6/10/2022,7 am - 6 pm,Vital Records Control (VRC),59
2025,TBD,TBD,TBD,TBD
2027,TBD,TBD,TBD,TBD
2028,3/14/2022,7 am - 6 pm,Vital Records Control (VRC),38
2030,3/25/2022,7 am - 6 pm,Vital Records Control (VRC),83
2031,TBD,TBD,TBD,TBD
2032,TBD,TBD,TBD,TBD
2033,TBD,TBD,TBD,TBD
2035,6/10/2022,7 am - 6 pm,Vital Records Control (VRC),52
2036,5/21/2021,7 am - 5 pm,Iron Mountain ,200
2037,2/23/2022,7 am - 6 pm,Vital Records Control (VRC),0
2038,TBD,TBD,TBD,TBD
2039,5/26/2022,7 am - 6 pm,Vital Records Control (VRC),82
2040,TBD,TBD,TBD,TBD
2041,TBD,TBD,TBD,TBD
2043,5/23/2022,7 am - 6 pm,Vital Records Control (VRC),65
2044,5/25/2022,7 am - 6 pm,Vital Records Control (VRC),63
2045,TBD,TBD,TBD,TBD
2046,7/25/2022,7 am - 6 pm,Vital Records Control (VRC),389
2047,7/30/2021,7 am - 6 pm,Vital Records Control (VRC),107
2048,TBD,TBD,TBD,TBD
2049,7/13/2022,7 am - 6 pm,Vital Records Control (VRC),82
2050,TBD,TBD,TBD,TBD
2051,5/18/2022,7 am - 6 pm,Vital Records Control (VRC),110
2052,3/29/2022,7 am - 6 pm,Vital Records Control (VRC),40
2053,3/18/2022,7 am - 6 pm,Vital Records Control (VRC),41
2054,TBD,TBD,TBD,TBD
2055,7/12/2022,7 am - 6 pm,Vital Records Control (VRC),99
2056,TBD,TBD,TBD,TBD
2057,6/14/2022,7 am - 6 pm,Vital Records Control (VRC),22
2058,TBD,TBD,TBD,TBD
2059,6/22/2022,7 am - 6 pm,Vital Records Control (VRC),77
2061,TBD,TBD,TBD,TBD
2062,TBD,TBD,TBD,TBD
2063,4/16/2021,7 am - 6 pm,Vital Records Control (VRC),168
2064,8/10/2022,7 am - 6 pm,Vital Records Control (VRC),92
2065,TBD,TBD,TBD,TBD
2066,TBD,TBD,TBD,TBD
2068,8/10/2022,7 am - 6 pm,Vital Records Control (VRC),65
2069,8/20/2021,7 am - 6 pm,Vital Records Control (VRC),67
2070,TBD,TBD,TBD,TBD
2071,TBD,TBD,TBD,TBD
2073,6/9/2021,7 am - 6 pm,Vital Records Control (VRC),85
2074,TBD,TBD,TBD,TBD
2075,9/8/2021,7 am - 6 pm,Vital Records Control (VRC),0
2077,No Service Required ,7 am - 6 pm,Vital Records Control (VRC),0
2078,4/7/2021,7 am - 6 pm,Vital Records Control (VRC),128
2079,7/15/2021,7 am - 6 pm,Vital Records Control (VRC),98
2080,TBD,TBD,TBD,TBD
2081,4/20/2021,7 am - 6 pm,Vital Records Control (VRC),87
2082,5/23/2022,7 am - 6 pm,Vital Records Control (VRC),44
2083,TBD,TBD,TBD,TBD
2084,8/23/2021,7 am - 6 pm,Vital Records Control (VRC),0
2086,TBD,TBD,TBD,TBD
2087,TBD,TBD,TBD,TBD
2088,TBD,TBD,TBD,TBD
2089,TBD,TBD,TBD,TBD
2090,7/29/2022,7 am - 6 pm,Vital Records Control (VRC),21
2091,4/1/2022,7 am - 6 pm,Vital Records Control (VRC),2
2092,7/29/2021,7 am - 6 pm,Vital Records Control (VRC),0
2093,TBD,TBD,TBD,TBD
2094,3/18/2022,7 am - 6 pm,Vital Records Control (VRC),45
2095,6/21/2022,7 am - 6 pm,Vital Records Control (VRC),72
2096,10/21/2021,7 am - 6 pm,Vital Records Control (VRC),10
2097,TBD,TBD,TBD,TBD
2098,TBD,TBD,TBD,TBD
2099,TBD,TBD,TBD,TBD
2100,TBD,TBD,TBD,TBD
2101,7/21/2021,7 am - 6 pm,Vital Records Control (VRC),0
2102,TBD,TBD,TBD,TBD
2103,TBD,TBD,TBD,TBD
2104,6/9/2021,7 am - 6 pm,Vital Records Control (VRC),40
2105,TBD,TBD,TBD,TBD
2106,TBD,TBD,TBD,TBD
2107,6/8/2022,7 am - 6 pm,Vital Records Control (VRC),55
2108,TBD,TBD,TBD,TBD
2109,5/27/2022,7 am - 6 pm,Vital Records Control (VRC),54
2110,TBD,TBD,TBD,TBD
2111,5/21/2021,7 am - 6 pm,Vital Records Control (VRC),191
2112,6/18/2021,7 am - 6 pm,Iron Mountain ,115
2113,10/5/2021,7 am - 6 pm,Iron Mountain ,117
2114,TBD,TBD,TBD,TBD
2115,4/19/2021,7 am - 6 pm,Vital Records Control (VRC),263
2116,TBD,TBD,TBD,TBD
2117,3/10/2022,7 am - 6 pm,Vital Records Control (VRC),32
2118,TBD,TBD,TBD,TBD
2119,TBD,TBD,TBD,TBD
2120,6/23/2022,7 am - 6 pm,Vital Records Control (VRC),193
2121,9/13/2021,7 am - 6 pm,Vital Records Control (VRC),0
2122,5/16/2022,7 am - 6 pm,Vital Records Control (VRC),34
2123,TBD,TBD,TBD,TBD
2124,TBD,TBD,TBD,TBD
2125,TBD,TBD,TBD,TBD
2126,TBD,TBD,TBD,TBD
2127,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),108
2128,6/21/2022,7 am - 6 pm,Vital Records Control (VRC),39
2129,6/30/2022,7 am - 6 pm,Vital Records Control (VRC),156
2130,TBD,TBD,TBD,TBD
2131,5/25/2022,7 am - 6 pm,Vital Records Control (VRC),118
2132,6/21/2021,7 am - 6 pm,Vital Records Control (VRC),109
2133,3/24/2022,7 am - 6 pm,Vital Records Control (VRC),72
2134,TBD,TBD,TBD,TBD
2135,8/5/2022,7 am - 6 pm,Vital Records Control (VRC),96
2136,TBD,TBD,TBD,TBD
2137,TBD,TBD,TBD,TBD
2138,8/8/2022,7 am - 6 pm,Vital Records Control (VRC),54
2139,TBD,TBD,TBD,TBD
2140,6/20/2022,7 am - 6 pm,Vital Records Control (VRC),83
2141,TBD,TBD,TBD,TBD
2142,TBD,TBD,TBD,TBD
2143,7/28/2021,7 am - 6 pm,Vital Records Control (VRC),98
2144,6/14/2022,7 am - 6 pm,Vital Records Control (VRC),67
2145,TBD,TBD,TBD,TBD
2146,7/18/2022,7 am - 6 pm,Vital Records Control (VRC),96
2147,TBD,TBD,TBD,TBD
2149,TBD,TBD,TBD,TBD
2150,5/19/2022,7 am - 6 pm,Vital Records Control (VRC),15
2151,TBD,TBD,TBD,TBD
